gender,name,other,specifier,size
,marigtta edgren,,,1
,mariettta de pourbaix-lundin,,,1
,marietta de ppourbaix-lundin,,,1
,marietta de pourpaix-lundin,,,1
,marianne wahlberg,statsrådet,,1
,marianne stålberg,industriministern,jämtlands,1
,marianne samuelsson,kommunikationsministern,västsverige,1
,marianne karlsson,statsrådet,kalmar,1
,marianne karlsson,statsrådet,östergötland,1
,marianne jönsson,utrikesministern,,1
,marianne jönsson,kommunikationsministern,,1
,marianne carlström,justitieministern,,1
,marianne carlsson,justiteministern,,1
,marianne anderssson,,,1
,marianne andersson,kommunikationsministern,,1
,marianne andersson,industriministern,uddevalla,1
,maria leissner,utrikesministern,turkiet,1
,maria leissner,statsrådet,sverige,1
,maria leissner,statsministern,sovjetunionen,1
,margreta andersson,,,1
,margot wallström,utrikesministern,stilla,1
,margot wallström,statsrådet,örebro,1
,margot wallström,kommunikationsministern,,1
,margot wallström,,,1
,margitta edgren,civilministern,göteborgs,1
,margit wallström,socialminister,,1
,margit odelsparr,bostadsministern,,1
,margit jonsson,statsrådet,,1
,margit jonsson,kommunministern,,1
,margit gennser,utrikesministern,israel,1
,margit gennser,socialministern,,1
,margit gennser,justitieministern,,1
,margit gennser,industriministern,,1
,margir gennser,,,1
,margaretha,utrikesministern,afghanistan,1
,margaretha,utrikesministern,baltikum,1
,margaretha,utrikesministern,chile,1
,margaretha,utrikesministern,rumänien,1
,margaretha,utrikesministern,vietnam,1
,margaretha,utrikesministern,zimbabwe,1
,margaretha,kommunministern,,1
,margaretha,,,1
,margareta winberg,socialministern,,1
,margareta wiklund,,,1
,margareta vilklund,,,1
,margareta viklund,statsrådet,thailand,1
,margareta viklund,socialministern,sverige,1
,margareta persson,kommunikationsministern,,1
,margareta palmqvist,försvarsministern,,1
,margareta mörck,statsrådet,landskrona,1
,margareta isrelsson,,,1
,margareta hemmingsson,statsrådet,,1
,margareta gard,utrikesministern,,1
,margareta gard,statsrådet,,1
,margareta gard,statsrådet,garpenberg,1
,margareta fogelberg,utrikesministern,,1
,margareta fogelberg,utrikesministern,sovjetunionen,1
,margareta fogelberg,kommunikationsministern,,1
,margareta ceder-feldt,,,1
,margareta,socialministern,,1
,marageta fogelberg,,,1
man,mannuerskantz,,,1
,man nr,,,1
man,mamilton,,,1
man,malå,,,1
,malt ab,jordbruksministern,söderhamn,1
man,malkolm petterson,,,1
,maja bäckström,industriministern,ängelholm,1
,maj-lis lööw,,,1
,maj-lis lööv,statsrådet,,1
,maj--lis lööw,statsrådet,,1
,maj britt,försvarsministern,,1
,mait modigh,,,1
man,maimroth,statsrådet,,1
,magnus persson,justitieministern,,1
,magnus persson,industriministern,,1
,magnus persson,industriministern,blombacka,1
,magnus persson,industriministern,karlstad,1
,magnus persson,försvarsministern,,1
,magnus persson,bostadsministern,,1
man,magmusson,,skövde,1
,maggi mikaelsson,utrikesministern,,1
,maggi mikaelsson,kommunikationsministern,västerbotten,1
,maggi mikaelsson,industriministern,västerbotten,1
,magdalena andersson,,,1
,m- wallén,,,1
,lövångers elektronik ab,industriministern,,1
man,lövgren,talmannen,,1
man,löveren,,,1
man,lövenborg,industriministern,jokkmokk,1
man,lövenborg,industriministern,jokkmokks,1
man,lövenborg,industriministern,karlsborg,1
man,lövenborg,industriministern,kaunisvaara,1
man,löv,,nyborg,1
man,lötfvander,,,1
man,löfvander,statsrådet,,1
man,löfrothe,,,1
man,löfgren,talman,,1
man,löfgren,,,1
man,löfber,statsrådet,,1
man,löbeck,,,1
man,lävgren,,,1
,läraren,,,1
man,lyhberg,,,1
man,lyb,,,1
man,lundström,statsministern,,1
man,lundsteåt,,,1
man,lundqyist,,,1
man,lundqvists,,,1
man,lundqvist,talmannen,,1
man,lundkvist,talman,,1
man,lundgren,statsrådet,,1
man,lundell,talmannen,,1
man,lundberg,statsrådet,,1
,lundberg,,,1
,lund,,,1
woman,ludvigsson,budgetministern,,1
,ls berndtson,,,1
man,lqothigius,,,1
,lotta n hed-ström,,,1
man,lothigiius,,,1
man,loth igius,,,1
man,loriechs,,,1
man,lorentzon,statsrådet,,1
man,lorentzon,kommunministern,västernorrlands,1
man,lorentzon,industriministern,,1
man,lorentzon,industriministern,kramfors,1
,lola björkquist,utrikesministern,,1
,lola björkquist,statsrådet,,1
,lola björkquist,kommunikationsministern,,1
man,lokander,statsrådet,,1
man,lo,talmannen,,1
man,lo,statsrådet,,1
woman,lo,,,1
man,lkab,,,1
,ljusdals träprodukter ab,industriministern,,1
man,ljusdals träprodukter,industriministern,,1
man,ljungberg,talmannen,,1
woman,ljungberg,statsrådet,,1
man,ljungber,,,1
man,liungberg,,,1
man,lithanider,,,1
man,litbeck,statsrådet,,1
,lisbeth staaaf-igelström,,,1
,lisbeth calner,,,1
man,lindström söderhielm,,mörby,1
man,lindström,kommunministern,,1
man,lindqvwvist,statsrådet,,1
man,lindqvisti halmstad,,,1
man,lindqvisti,,,1
man,lindqvist,talmannen,,1
man,lindman,statsrådet,,1
man,lindman,statsminister,,1
man,lindkvisti hamstad,,,1
man,lindkvist,bostadsministern,,1
man,lindk vist,,,1
man,lindhägen,,,1
man,lindhagens,,,1
man,lindhagen,statsrådet,,1
woman,linderoct,,,1
man,lindeolm,,,1
man,linde,,,1
man,lindblad,statsrådet,,1
man,lindberg,talmannen,,1
man,lindberg,industriministern,norrlands,1
man,lindbeolm,,,1
man,lindahl,,,1
man,lindahl,,lindingö,1
,lilly hansson,statsrådet,,1
,lilly hansson,kommunministern,,1
,lilly bergander,statsrådet,stockholms,1
,lilly bergander,industriministern,storstockholmsre,1
man,lilliecruetz,,,1
woman,liljedaehl,,,1
,lilan virgin,,,1
,liisa rulander,socialministern,,1
man,lii,,,1
man,liedberg,talmannen,,1
man,lidbom,utrikesministern,,1
man,lidbom,,,1
man,licbeck,statsrådet,,1
man,libeeck,statsrådet,,1
woman,lewéen-eliasson,,,1
man,leucho vius,,,1
,leo pesson,,,1
,leo persson,kommunikationsministern,,1
,leo persson,industriministern,,1
,lennart rhodin,utrikesministern,,1
,lennart pettersson,statsrådet,lund,1
,lennart pettersson,statsrådet,tjernobyl,1
,lennart pettersson,statsministern,,1
,lennart pettersson,kommunikationsministern,,1
,lennart petterson,,,1
,lennart nilsson,statsrådet,,1
,lennart nilsson,industriministern,uddevalla,1
,lennart nilson,,,1
,lennart gustafsson,,,1
,lennart brunander,utrikesministern,afrika,1
,lennart brunander,kommunikationsministern,,1
,lennart brunander,industriministern,eiserkoncernen,1
,lennart brunander,industriministern,viskafors,1
,lennart bodstöm,utrikesminister,,1
,lennart blom,budgetministern,,1
,lennart bladh,industriministern,osby,1
,lennart bladh,industriministern,åstorps,1
,lennart bladh,industriministern,örkelljunga,1
man,lennart beadh,talman,,1
,lennar rohdin,,,1
,lena öhrsvik,jjordbruksministern,,1
,lena öhrsvik,industriministern,flygsfors,1
,lena öhrsvik,industriministern,nybro,1
,lena hjelm-wallén,,,1
,lena hjelm-walle,,,1
,lena boström,statsrådet,,1
man,lekberg,kommunministern,,1
man,lekberg,,,1
woman,leijon,arbetsmarknadsministern,,1
,leif zetterberg,statsrådet,,1
,leif olsson,industriministern,rixö,1
,leif marklund,industriministern,,1
,leif carlson,justitieministern,,1
man,leffler,talmannen,,1
man,leffler,,,1
man,lee,,,1
man,lear,,,1
man,lean,,,1
man,le,,stockholm,1
man,ldb,,,1
man,lassinanti,,,1
,larz johanssson,,,1
,larz johansson,kommunikationsministern,,1
,larz johansson,industriministern,,1
man,larssoni sjötorp,,,1
man,larssoni jonsjö,,,1
man,larsson,talmannen,stockholm,1
man,larsson,talman,borrby,1
,larsson,statsrådet,,1
man,larsson,,borr,1
man,larsson,,hednäset,1
man,larsson,,und,1
,lars-erik-lövdé,statsrådet,,1
,lars-erik lovdén,,,1
,lars werner,utrikesministern,,1
,lars werner,utrikesministern,libanon,1
,lars wegendahl,,,1
,lars sundin,utrikesministern,baltikum,1
,lars sundin,kommunikationsministern,,1
,lars norberg,statsrådet,,1
,lars moquist,socialministern,,1
,lars leijonborg,utrikesministern,sarajevo,1
,lars henrikson,industriministern,,1
,lars henrikson,industriministern,linköping,1
,lars hedfors,statsrådet,,1
,lars gustafsson,statsrådet,,1
,lars gustafsson,statsrådet,stockholmsregion,1
,lars ernestam,statsrådet,örebro,1
,lars ernestam,jordbruksministern,hjälmaren,1
,lars de,kommunikationsministern,bergslagen,1
,lars de,industriministern,,1
,lars bomoquist,,,1
,lars björkman,justitieministern,,1
,lars andersson,statsrådet,,1
,lars andersson,justitieministern,,1
,lars ahlström,statsrådet,göteborg,1
,lars ahlmark,statsrådet,,1
woman,lantz,bostadsministern,,1
woman,lantz,arbetsmarknadsministern,,1
man,lantbruks- torsdagen,,,1
woman,landberg,statsrådet,,1
woman,landberg,kommunikationsministern,,1
woman,landberg,arbetsmarknadsministern,,1
,lahja exner,industriministern,sjuhäradsbygden,1
man,lagförslag,talman,,1
man,lagerbielke,,,1
man,lager,statsrådet,,1
man,lager,statsministern,,1
man,lage svedberrg,,,1
man,la rfors,,,1
man,köpingsdet,,bro,1
man,kärl nilson,,,1
,kärl björzén,,,1
man,källqvist,statsrådet,,1
man,kvarmnzelius,,,1
,kurt söderström,industriministern,,1
,kurt söderström,bostadsministern,,1
,kurt ove,statsrådet,,1
,kurt ove,kommunikationsministern,,1
,kurt ove,jordbruksministern,,1
,kurt ove,industriministern,,1
,kurt hugosson,statsrådet,,1
,kurt hugosson,statsministern,,1
,kurt hugosson,kommunministern,tuve,1
,kurt hugosson,jordbrunsministern,,1
,kurt hugosson,industriministern,,1
,kurt hugosson,industriministern,göteborg,1
,kurt hugosson,bostadsministern,,1
,kunt billing,,,1
,kungl,,,1
,kulturmininister birgit,,,1
man,krönmark,kommunministern,,1
man,kräögel,,,1
,krstina svensson,,,1
,kristina svensson,utrikesministern,somalia,1
,kristina svensson,utrikesministern,västsahara,1
,kristina svensson,statsrådet,,1
,kristina svensson,industriministern,bergslagskommune,1
,kristina lundberg,,,1
man,kristensson,talmannen,,1
woman,kristensson,socialministern,,1
man,kre-,,,1
man,korpåas,,,1
man,komstedt,industriministern,,1
,kockums varv ab,statsrådet,malmö,1
,kockums varv ab,industriministern,,1
man,ko,statsrådet,,1
,knut wacthmeister,,,1
,knut wachtmeister,statsministern,,1
,knut wachtmeister,kommunministern,,1
,knut wachtmeister,budgetministern,,1
,knut wachtemeister,,,1
man,knut peterson,,,1
man,knut fetersson,,,1
man,knhörning,,,1
man,kleibeck,,,1
man,klefhbeck,,,1
,kjell-arne ottos,,,1
,kjell-arne otto,,,1
,kjell nilsson,jordbruksministern,,1
,kjell nilsson,industriministern,delary,1
,kjell nilsson,industriministern,ryssby,1
,kjell nilsson,industriministern,skruv,1
,kjell mattsson,statsrådet,,1
,kjell johansson,statsrådet,,1
,kjell johansson,socialministern,,1
,kjell eriksson,,,1
,kjell erikson,,,1
,kjell ercisson,,,1
,kjell dahström,,,1
,kjell dahlström,bostadsministern,,1
man,kiällman,,,1
man,kin,,,1
man,kilbom,talmannen,,1
man,kf,,,1
,kerstin wanerbring,,,1
,kerstin nilsson,statsrådet,,1
,kerstin keen,statsrådet,göteborg,1
,kerstin keen,industriministern,,1
,kerstin göthberg,justitieministern,,1
,kerstin gellerman,statsrådet,,1
,kerstin ekman,kommunministern,,1
,kerstin ekman,justitieministern,,1
,kerstin aneér,,,1
,kersti johansson,statsrådet,,1
,kenth skårvik,utrikesministern,uganda,1
,kenth skårvik,utbildningsministern,,1
,kenth skårvik,statsrådet,sverige,1
,kenth skårvik,,,1
,kent olsson,socialministern,,1
,kent lungren,utrikesministern,kambodja,1
,kent lundgren,utrikesministern,,1
,kent lundgren,kommunikationsministern,,1
,kent högström,,,1
,kent carlsson,utrikesministern,phnom,1
,kent carlsson,industriministern,,1
,kenneth lantz,socialministern,,1
,kenneth attefors,socialministern,,1
,keneth johansson,,,1
man,kellgren,,,1
man,keiljer,,,1
man,keilijer,,,1
,kationsminister ines uusmann,,,1
,kasthalls mattfabrik ab,industriministern,kinna,1
man,karlssoni vadstena,,,1
man,karlsson,talmannen,stuvsta,1
man,karlsson,statsrådet,motala,1
man,karlsson,bostadsministern,malung,1
man,karlsson,,grängseberg,1
man,karlsson,,sandviken,1
,karl-gösta svensson,,,1
,karl-gustaf mathsson,,,1
,karl-erik karlsson,,,1
,karl-,,,1
man,karl perssons,statsrådet,,1
,karl leuchovius,statsrådet,,1
,karl gustaf,statsrådet,,1
,karl gustaf,socialministern,,1
,karl gustaf,justitieministern,karlskrona,1
,karl erik,utrikesministern,,1
,karl erik,statsrådet,,1
,karl erik,bostadsministern,,1
,karl boo,utrikesministern,iran,1
,karl boo,kommunministern,,1
,karl boo,industriministern,domnarvet,1
,karin östergren,statsrådet,,1
,karin wegestål,utrikesministern,,1
,karin wegestål,kommunikationsministern,öresund,1
,karin söder,utrikesministern,etiopien,1
,karin söder,utrikesministern,rumänien,1
,karin söder,statsrådet,,1
,karin söder,statsrådet,sverige,1
,karin söder,justitieministern,,1
,karin starrin,socialministern,,1
,karin starrin,kommunikationsministern,,1
,karin starrin,justitieministern,,1
,karin pilsäter,justitieministern,,1
,karin nordlander,industriministern,,1
,karin nordlander,industriministern,oskarshamn,1
,karin nordlander,handelsministern,,1
,karin israelsson,statsrådet,umeå,1
,karin irsraelsson,,,1
,karin flodström,industriministern,,1
,karin flodström,industriministern,bergslagen,1
,karin falmar,,,1
,karin falkmer,utrikesministern,,1
,karin falkmer,statsrådet,,1
,karin falkmer,industriministern,skinnskatteberg,1
,karin falker,,,1
,karin andersson,statsrådet,nairobi,1
,karin andersson,statsrådet,rinkeby,1
,karin ahrland,utrikesministern,nairobi,1
woman,karin ahrland,talman,,1
man,karin ahrland,talman,,1
,karin ahrland,statsrådet,lund,1
man,kari nilson,,,1
man,kan,talman,herr,1
man,kalmar,,kalmar,1
,kalevi wernebrink,,,1
,kaj nilsson,statsrådet,,1
,kaj nilsson,kommunikationsministern,,1
man,kailjser,,,1
man,ka,,,1
man,jörnsson,,,1
,jörn svensson,utrikesministern,,1
,jörn svensson,utrikesministern,storbritannien,1
,jörn svensson,statsministern,,1
,jörn svensson,industriministern,helsingborg,1
,jörn svensson,industriministern,lund,1
,jörn svensson,industriministern,skåne,1
,jörn svensson,industriministern,svängsta,1
,jörn svensson,ekonomiministern,,1
man,jörländer,statsrådet,stockholm,1
man,jörkfe,,,1
,jörgen ullenhag,utrikesministern,,1
,jörgen ullenhag,utbildningsministern,,1
,jörgen ullenhag,statsrådet,uppsala,1
,jörgen ullenhag,kommunikationsministern,,1
,jörgen ullenhag,industriministern,,1
man,jönssonm,,fridhill,1
man,jönssoni boa,,,1
man,jönsson,talmannen,rossbol,1
man,jönsson,statsrådet,arlöv,1
man,jönsson,,rössbol,1
man,jönsson,,sikås,1
man,jönköping,,,1
man,järte,talmannen,,1
man,järob larsson,,,1
man,jämväl,,mölndal,1
man,jousson,,eskilstuna,1
woman,jonäng,kommunikationsministern,,1
woman,jonäng,industriministern,,1
man,jonsson fast,,stockholm,1
man,jonsson,statsrådet,husum,1
man,jonsson,,malmgrava,1
man,jonson,,hökhult,1
man,jonnerg ård,,,1
man,jones erik andersson,talmannen,,1
man,jonasson,statsrådet,,1
,jonas ringkvist,,,1
man,johnssson,,blentarp,1
man,johnsson,,kalmar,1
,johnny ahlqvist,socialministern,,1
,john johnsson,industriministern,kiruna,1
,john johansson,,,1
,john bouvin,justitieministern,,1
man,john björek,,,1
,john andersson,statsrådet,umeå,1
,john andersson,statsrådet,västerbottens,1
,john andersson,kommunikationsministern,,1
,john andersson,justitieministern,,1
,john andersson,industriministern,hörnefors,1
,john andersson,industriministern,västerbotten,1
man,johanssoni uppmälby,,,1
man,johanssoni edsbyn,,,1
man,johansson johan,,,1
man,johansson,talmannen,uppmälby,1
woman,johansson,justitieministern,uddevalla,1
man,johansson,arbetsmarknadsministern,arvika,1
man,johansson,arbetsmarknadsministern,hållsta,1
man,johansson,,huskvarna,1
man,johansson,,hälleforsnäs,1
man,johansson,,hässlås,1
man,johansson,,mvysinge,1
man,johansson,,uppmilby,1
man,johansson,,uppmälty,1
man,johansson,,västervik,1
man,johansson,,ängtorp,1
man,johanssen,,kälkebo,1
man,johanss,,uppmälby,1
man,johansons,,huskvarna,1
man,johanson kullen,,björsbyholm,1
man,"johannes,",,,1
,johan person,,,1
,johan pehrsson,,,1
,johan olsson,statsrådet,,1
,johan olsson,industriministern,,1
man,johan nilsson,,skottlandhus,1
man,johan nilsscn,,malmö,1
,johan lönroth,,,1
,johan lönnroth,utrikesministern,tyskland,1
,johan lönnroth,justitieministern,,1
,johan lönnroht,,,1
man,johan joharsson,,,1
man,johan johanssor,,,1
man,johan johansson,statsrådet,,1
man,johan johansson,,tväråselet,1
,johan hägglund,,,1
man,johan birg,,,1
,johaiy olsson,,,1
man,joha nsson,industriministern,,1
man,joha nilsson,,,1
man,joensson,,kastanjegården,1
man,joen ericsson,,,1
man,jobnsson,,kastanjegården,1
man,joban bärg,,,1
,jo han forssell,,,1
woman,jo,,,1
man,jk,statsministern,,1
man,jk,,,1
man,jespersson,,,1
,jerr elmwall,,,1
,jernensam,,luleå,1
man,jeppson,talmannen,,1
,jens eriksson,justitieministern,,1
,jennie nilsson,,,1
man,januari,,,1
man,janssoni edsbäcken,,,1
man,jansson,,,1
man,jansson,,ljusterö,1
man,jansso,,,1
man,janson,,falun,1
,jan strömdal,,,1
,jan strömdahl,utrikesministern,västsahara,1
,jan strömdafhl,,,1
,jan strömberg,,,1
,jan sandberg,utrikesminister,,1
,jan jennehag,statsrådet,haverö,1
,jan hyttring,utbildningsministern,,1
,jan fransson,statsministern,skaraborgs,1
,jan fransson,industriministern,,1
,jan björkman,statsrådet,,1
,jan björinge,industriministern,,1
,jan bj örklund,,,1
,jan bergqvist,utrikesministern,uruguay,1
,jan bergqvist,socialministern,,1
,jan bergqvist,industriministern,,1
,jan bergqvist,industriministern,sverige,1
man,jakob larsson,,,1
man,jag lr,,kullenbergstorp,1
man,jag,talman,halmstad,1
man,jag,talman,stockholm,1
man,jag,talman,västerås,1
man,jag,statsrådet,,1
man,jag,,gans,1
man,jag,,göteborg,1
man,jadestig,industriministern,,1
woman,jacobsson,finansministern,,1
man,jacobsson,,,1
man,jacobson sandberg,,,1
,ivor virgin,,,1
,ivar virgin,utrikesministern,,1
,ivar virgin,utrikesministern,iran,1
,ivar virgin,utrikesministern,kampuchea,1
,ivar virgin,statsrådet,,1
man,ivar perssons,statsrådet,,1
man,ivar perssons,,,1
,ivar nordberg,talman,,1
,ivar nordberg,statsrådet,,1
,ivar högström,industriministern,kramfors,1
,ivar franzén,utrikesministern,östersjön,1
man,iugdjurasjukdoma,,erlandsro,1
,itlerr norman,,,1
man,it,,byske,1
man,it,,stockholm,1
,it,,,1
man,isåcson,statsrådet,,1
man,isr aelsson,,,1
man,isaeson,statsrådet,,1
,isa halvarsson,statsrådet,,1
,isa halvarsson,kommunikationsministern,,1
,iris mårtensson,industriministern,gruvberget,1
,iris mårtensson,industriministern,sumåssjön,1
,invar franzén,,,1
man,interpellation doverstorp,talmannen,,1
,interpellation,,,1
,ingvar svenssson,,,1
,ingvar svensson,justitieministern,,1
,ingvar svanberg,industriministern,,1
,ingvar svanberg,industriministern,norrbotten,1
,ingvar svanberg,industriministern,pajala,1
,ingvar johnsson,statsrådet,,1
,ingvar eriksson,statsrådet,,1
,ingvar eriksson,statsrådet,skåne,1
,ingvar eriksson,industriministern,,1
,ingvar carlsson,statsrådet,sverige,1
,ingvar carlsson,statsministern,,1
,ingvar carlsson,bostadsministern,,1
,ingrid sundberg,statsrådet,maglarp,1
,ingrid sundberg,statsministern,,1
,ingrid strömbom,,,1
,ingrid ronne-björkoqvist,,,1
,ingrid näslund,socialministern,,1
,ingrid hässelström nyvall,,,1
,ingrid hemmingsson,arbetsmarknadsministern,,1
,ingrid hasselström ny,,,1
,ingrid hasselström,statsrådet,,1
,ingrid hasselström,industriministern,,1
,ingrid burman,,,1
,ingrbritt irhammar,,,1
,inger rené,justitieministern,,1
,inger lindquist,utrikesministern,kampuchea,1
,inger lindquist,statsrådet,,1
,inger josefsson,justitieministern,ulricehamn,1
,inger hestvik,statsrådet,kopparbergs,1
,inger hestvik,kommunikationsministern,,1
,ingemar värnerlöv,,,1
,ingemar konradsson,industriministern,ljusnarsbergs,1
,ingemar konradsson,industriministern,stråssa,1
,ingemar hallenius,statsrådet,,1
,ingemar eliasson,utrikesministern,irak,1
,ingemar eliasson,utrikesministern,litauen,1
,ingela tahlén,statsrådet,,1
,ingela mårtensson,utrikesministern,brasilien,1
,ingela mårtensson,utrikesministern,dili,1
,ingela mårtensson,utrikesministern,nya,1
,ingela mårtensson,utrikesministern,östtimor,1
,ingela andersson,statsrådet,,1
,ingegärd oskarsson,kommunministern,,1
,ingegerd troedsson,statsrådet,,1
,ingegerd sahlström,statsrådet,,1
,ingegerd elm,industriministern,,1
,ingegerd elm,industriministern,huskvarna,1
,ingbritt irhammar,utrikesministern,afghanistan,1
,ingbritt irhammar,utrikesministern,irak,1
,ingbritt irhammar,utrikesministern,tibet,1
,ingbritt irhammar,utrikesministern,turkiet,1
,ingbritt irhammar,statsrådet,,1
,ingbritt irhammar,kommunikationsministern,,1
,inga lanz,,,1
,inga lantz,statsministern,,1
,inga lantz,socialministern,,1
,inga lantz,kommunikationsministern,stockholmsområde,1
,inga lantz,bostadsministern,,1
man,ing,,,1
,inez uusmann,,,1
,ines uusmann,kommunikationsministern,,1
,ines uusman,,,1
,industriminster rune,,,1
,industriminiser rune,,,1
,inbritt irhammar,,,1
,illerr carlshamre,,,1
,ilerr mogård,,,1
man,ilagberg,,luleå,1
man,il,,,1
,ikael oscarsson,,,1
man,iii,,,1
,ii lars werner,,,1
man,ii,talman,,1
woman,ii,,,1
man,ii,,göteborg,1
,ii,,,1
,iferr hjaälmarson,,,1
,ierr stenberg,,,1
,ierr ohlin,,,1
man,idstedt,,,1
,ida johansson,,broddbo,1
man,iansson,statsrådet,,1
,ian wacthmeister,,,1
,ian wachtmeister,justitieministern,,1
,ian wachmeister,,,1
,ia-greta leijon,,,1
woman,hörnlunds,,,1
woman,hörnlund,industriministern,,1
woman,hörléeén,,,1
,hérr hjalmarson,,,1
man,håvik,,hamburgsund,1
man,håstads,,,1
woman,håkansson,statsrådet,,1
,håkan winberg,statsministern,,1
,håkan winberg,kommunministern,,1
,håkan stjernlöpf,,,1
,håkan holmberg,utrikesministern,polen,1
man,häåstad,,,1
man,härpå,,,1
,härefter lundström,,,1
man,härefter,,grönvik,1
man,häll,industriministern,kaunisvaara,1
man,hägglöt,statsrådet,,1
man,häggblom,,,1
man,häbinette,statsministern,,1
man,hzjeggblom,,,1
man,hyltander,industriministern,hällekis,1
man,huöbinette,,,1
man,huvudmannaska- gunnar,talman,,1
woman,hultell,statsrådet,,1
,hugo hegeland,utrikesministern,,1
,hugo hegeland,socialministern,,1
,hugo bergdahl,utrikesministern,sverige,1
,hugo bergdahl,statsrådet,västerås,1
,hugo bergdahl,kommunikationsministern,,1
,hugo bergdahl,industriministern,bergslagen,1
,hugo bergdahl,industriministern,skinnskatteberg,1
,hugo bengtsson,statsrådet,landskrona,1
,hugo bengtsson,industriministern,landskronaregion,1
man,holmtröm,,,1
man,holmströro,,gävle,1
,holmqvist,statsrådet,,1
man,holmqvist,,,1
man,holmqmist,statsrådet,,1
man,holmezgren,,,1
man,holmdahl,talmannen,,1
man,holmdabl,,,1
man,holmbäcek,,,1
man,holmbiäek,,,1
man,holmbiäck,,,1
man,holmberg,statsministern,,1
man,holmback,,,1
man,holm,,,1
man,hoknström,,gävle,1
man,hkr,,,1
man,hjälmarson,,,1
man,hjzeggblom,,,1
man,hjorth,statsrådet,,1
man,hjorth,statsrådet,forsmark,1
man,hjorte,,,1
woman,hjelmström,socialministern,,1
woman,hjelmström,justitieministern,,1
woman,hjelm-wallén,statsrådet,,1
woman,hjelm-walleén,,,1
man,hjalmar nilssson,,,1
man,hjalmar nilson,,,1
man,hjalmar hanimarskjöld,,,1
man,hjalmar branting,,,1
man,hjalmar,statsrådet,,1
,hilding johansson,statsministern,,1
,hilding johansson,industriministern,,1
man,hildebrand,,,1
woman,hesselgrens,,,1
woman,hesseleren,,,1
man,hesselbom,talmannen,,1
,herrr spetz,,,1
,herrr näsström,,,1
,herrr bohman,,,1
,herr- takman,,,1
man,herr öberg,,gävle,1
man,herr åkerman,,,1
man,herr åkerlund,,,1
woman,herr wästberg,,stockholm,1
man,herr wärnberg,,,1
man,herr wistrand,,,1
man,herr wirtén,,,1
woman,herr winberg,,,1
man,herr wijkman,,,1
man,herr wallentheim,,gävle,1
man,herr vennerström,talman,,1
man,herr trygger,,,1
man,herr thorsson,,kalmar,1
man,herr thorberg,talman,,1
man,herr swedberg,,,1
man,herr stjernström,,,1
man,herr sten,,,1
man,herr sommelius,talman,,1
,herr sjönell,,,1
man,herr sjödahl,,,1
man,herr sehlin,,ramsta,1
man,herr sandegård,,,1
man,herr sandberg,,,1
man,herr samuelsson,,bäck,1
man,herr rydén,talmannen,,1
man,herr romanus,,ljung,1
man,herr pettersson,,ljusdal,1
man,herr persson,,stockholm,1
man,herr olsson,talman,broberg,1
man,herr olsson,talman,ramsta,1
man,herr ohlon,,,1
man,herr ohlin,,,1
woman,herr nolin,,,1
,herr nolin,,,1
man,herr nilsson,,,1
man,herr nilsson,,antnäs,1
man,herr nilsson,,falkenberg,1
woman,herr möller,,,1
man,herr mossberger,,trobro,1
man,herr magnusson,minister,kristinehamn,1
man,herr lundgren,,borås,1
woman,herr ljunggren,,,1
man,herr lithander,,,1
man,herr lithander,,norup,1
man,herr lindberg,talman,,1
man,herr lindberg,,umeå,1
woman,herr larsson,talmannen,borrby,1
man,herr larsson,,,1
man,herr larsson,,fritorp,1
man,herr jönsson,,revinge,1
man,herr jonsson,,risinge,1
man,herr jeppsson,,,1
man,herr jacobsson,,tobo,1
man,herr holmström,talman,,1
man,herr holmgren,talman,,1
man,herr hollertz,,,1
man,herr hermansson,,,1
man,herr hellberg,,,1
man,herr hedlund,,östersund,1
man,herr hedin,,,1
man,herr hansson,,vigelsbo,1
man,herr hamrin,,,1
man,herr hallgren,,,1
man,herr hallgren,,mora,1
man,herr hage,,staxäng,1
man,herr gustavsson,,alvesta,1
man,herr gustavsson,,nässjö,1
man,herr gustafsson,,dahl,1
man,herr ernulf,,,1
man,herr eriksson,,grängesberg,1
man,herr eriksson,,sandby,1
man,herr ericson,,funäsdalen,1
man,herr engberg,talmannen,,1
man,herr engberg,,,1
man,herr elowsson,,,1
man,herr edström,,,1
man,herr dahlgren,,,1
man,herr clemedtson,,,1
man,herr carlström,,huskvarna,1
man,herr carlsson,,vikmanshyttan,1
man,herr bäckström,talman,,1
man,herr branting,,,1
man,herr brandt,,,1
man,herr björck,talman,nässjö,1
man,herr billqvist,talman,,1
man,herr bengtsson,talman,norup,1
man,herr bagge,,,1
man,herr arnemark,,,1
man,herr andersson,talman,katrineholm,1
woman,herr andersson,,rasjön,1
man,herr anderson,talman,råstock,1
man,herr anderson,,boa,1
man,herr adolfsson,,,1
man,herr,talmannen,lerbäcksbyn,1
man,herr,talmannen,luleå,1
,herr,talmannen,,1
man,herr,talman,,1
,herr,,dädesjö,1
,herr,,eskilstuna,1
,herr,,fridhill,1
,herr,,skedsbygd,1
,herr,,undersvik,1
man,hernelius,statsrådet,demokratiska,1
man,hermansson,talmannen,,1
man,hermansson,statsministern,,1
man,hermansson,kommunministern,,1
man,hermansson,industriministern,,1
man,hermansson,,,1
man,herman sson,,,1
man,herman ericson,,,1
man,herljtz,,,1
man,herlitz,ministern,,1
,her siegbahn,,,1
man,her nelius,,,1
,her bergh,,,1
,her bengtson,,,1
