wiki_id,name,party,url,party_abbrev
Q4970068,Karin Nordlander,Vänsterpartiet,http://www.wikidata.org/entity/Q4970068,V
Q4970743,Marta Obminska,Moderaterna,http://www.wikidata.org/entity/Q4970743,M
Q4970890,Britt Olauson,Socialdemokraterna,http://www.wikidata.org/entity/Q4970890,S
Q4971402,Berit Oscarsson,Socialdemokraterna,http://www.wikidata.org/entity/Q4971402,S
Q4972634,Jenny Petersson,Moderaterna,http://www.wikidata.org/entity/Q4972634,M
Q4973156,Ragnhild Pohanka,Miljöpartiet,http://www.wikidata.org/entity/Q4973156,MP
Q4975858,Liisa Rulander,Kristdemokraterna,http://www.wikidata.org/entity/Q4975858,KD
Q4975999,Yvonne Ruwaida,Miljöpartiet,http://www.wikidata.org/entity/Q4975999,MP
Q4976340,Catarina Rönnung,Socialdemokraterna,http://www.wikidata.org/entity/Q4976340,S
Q4976504,Ingegerd Sahlström,Socialdemokraterna,http://www.wikidata.org/entity/Q4976504,S
Q4976716,Marianne Samuelsson,Miljöpartiet,http://www.wikidata.org/entity/Q4976716,MP
Q4976788,Barbro Sandberg,Liberalerna,http://www.wikidata.org/entity/Q4976788,L
Q4979095,Ingrid Skeppstedt,Centerpartiet,http://www.wikidata.org/entity/Q4979095,C
Q4981268,Gudrun Sundström,Socialdemokraterna,http://www.wikidata.org/entity/Q4981268,S
Q4983135,Susann Torgerson,Liberalerna,http://www.wikidata.org/entity/Q4983135,L
Q4984603,Seija Viitamäki-Carlsson,Vänsterpartiet,http://www.wikidata.org/entity/Q4984603,V
Q4990157,Gunhild Wallin,Centerpartiet,http://www.wikidata.org/entity/Q4990157,C
Q4990351,Ulla Wester,Socialdemokraterna,http://www.wikidata.org/entity/Q4990351,S
Q4990382,Aina Westin,Socialdemokraterna,http://www.wikidata.org/entity/Q4990382,S
Q5109205,Christer Winbäck,Liberalerna,http://www.wikidata.org/entity/Q5109205,L
Q5388484,Erik Bengtzboe,Moderaterna,http://www.wikidata.org/entity/Q5388484,M
Q5388596,Erik Glimnér,Centerpartiet,http://www.wikidata.org/entity/Q5388596,C
Q5554920,Johan Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q5554920,S
Q5555345,Lennart Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q5555345,S
Q5039758,Carl-Erik Skårman,Moderaterna,http://www.wikidata.org/entity/Q5039758,M
Q5109199,Christer Nylander,Liberalerna,http://www.wikidata.org/entity/Q5109199,L
Q5348198,Egon Andreasson,Centerpartiet,http://www.wikidata.org/entity/Q5348198,C
Q5543002,Tage Adolfsson,Moderaterna,http://www.wikidata.org/entity/Q5543002,M
Q5543495,Per Arne Aglert,Liberalerna,http://www.wikidata.org/entity/Q5543495,L
Q5544289,Lars Ahlström,Moderaterna,http://www.wikidata.org/entity/Q5544289,M
Q5546459,Thoralf Alfsson,Sverigedemokraterna,http://www.wikidata.org/entity/Q5546459,SD
Q5547873,Lennart Alsén,Liberalerna,http://www.wikidata.org/entity/Q5547873,L
Q5554395,Elis Andersson,Centerpartiet,http://www.wikidata.org/entity/Q5554395,C
Q5554868,Jan R. Andersson,Moderaterna,http://www.wikidata.org/entity/Q5554868,M
Q5557659,Sven Antby,Liberalerna,http://www.wikidata.org/entity/Q5557659,L
Q5560456,Bo Arvidson,Moderaterna,http://www.wikidata.org/entity/Q5560456,M
Q5570215,Hugo Bengtsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5570215,S
Q5577926,Lars Björkman,Moderaterna,http://www.wikidata.org/entity/Q5577926,M
Q5596130,Lars Beckman,Moderaterna,http://www.wikidata.org/entity/Q5596130,M
Q5600483,Erik Börjesson,Liberalerna,http://www.wikidata.org/entity/Q5600483,L
Q5603083,Erik Carlsson,Centerpartiet,http://www.wikidata.org/entity/Q5603083,C
Q5603399,Sivert Carlsson,Centerpartiet,http://www.wikidata.org/entity/Q5603399,C
Q5609071,Paul Ciszuk,Miljöpartiet,http://www.wikidata.org/entity/Q5609071,MP
Q5609574,Rolf Clarkson,Moderaterna,http://www.wikidata.org/entity/Q5609574,M
Q5617414,Hans Dau,Moderaterna,http://www.wikidata.org/entity/Q5617414,M
Q5626645,Göran Norlander,Socialdemokraterna,http://www.wikidata.org/entity/Q5626645,S
Q5708826,Lars Eliasson,Centerpartiet,http://www.wikidata.org/entity/Q5708826,C
Q5716490,Henrik Ripa,Moderaterna,http://www.wikidata.org/entity/Q5716490,M
Q5716833,Lars Eriksson,Socialdemokraterna,http://www.wikidata.org/entity/Q5716833,S
Q5717329,Stig Eriksson,Vänsterpartiet,http://www.wikidata.org/entity/Q5717329,V
Q5719102,Arvid Eskel,Socialdemokraterna,http://www.wikidata.org/entity/Q5719102,S
Q5723350,Mahmood Fahmi,Moderaterna,http://www.wikidata.org/entity/Q5723350,M
Q5731096,Bo Finnkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5731096,S
Q5742215,Torsten Fredriksson,Socialdemokraterna,http://www.wikidata.org/entity/Q5742215,S
Q5778392,Lennart Gustavsson,Vänsterpartiet,http://www.wikidata.org/entity/Q5778392,V
Q5781437,Roger Haddad,Liberalerna,http://www.wikidata.org/entity/Q5781437,L
Q5781951,Lars-Ove Hagberg,Vänsterpartiet,http://www.wikidata.org/entity/Q5781951,V
Q5796014,Carl Erik Hedlund,Moderaterna,http://www.wikidata.org/entity/Q5796014,M
Q5812045,Lennart Holmsten,Socialdemokraterna,http://www.wikidata.org/entity/Q5812045,S
Q5819040,Eric Hägelmark,Liberalerna,http://www.wikidata.org/entity/Q5819040,L
Q5828563,Arne Jansson,Ny demokrati,http://www.wikidata.org/entity/Q5828563,NYD
Q5855550,Per-Ola Eriksson,Centerpartiet,http://www.wikidata.org/entity/Q5855550,C
Q5885773,Carl-Axel Johansson,Moderaterna,http://www.wikidata.org/entity/Q5885773,M
Q5891385,Anders Jonsson i Mora,Liberalerna,http://www.wikidata.org/entity/Q5891385,L
Q5891398,Anders W. Jonsson,Centerpartiet,http://www.wikidata.org/entity/Q5891398,C
Q5891935,Peter Jonsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5891935,S
Q5891990,Rune Jonsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5891990,S
Q5893947,Thomas Julin,Miljöpartiet,http://www.wikidata.org/entity/Q5893947,MP
Q5906758,Ulf Kero,Socialdemokraterna,http://www.wikidata.org/entity/Q5906758,S
Q5917980,Lennart Kollmats,Liberalerna,http://www.wikidata.org/entity/Q5917980,L
Q5919846,Ronny Korsberg,Miljöpartiet,http://www.wikidata.org/entity/Q5919846,MP
Q5933636,Jarl Lander,Socialdemokraterna,http://www.wikidata.org/entity/Q5933636,S
Q5938604,Roland Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5938604,S
Q5950329,Bertil Lidgard,Moderaterna,http://www.wikidata.org/entity/Q5950329,M
Q5956278,Ulrik Lindgren,Kristdemokraterna,http://www.wikidata.org/entity/Q5956278,KD
Q5956968,Oskar Lindkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5956968,S
Q5972016,Göran Magnusson,Socialdemokraterna,http://www.wikidata.org/entity/Q5972016,S
Q5972347,Osama Ali Maher,Moderaterna,http://www.wikidata.org/entity/Q5972347,M
Q5973694,Niclas Malmberg,Miljöpartiet,http://www.wikidata.org/entity/Q5973694,MP
Q5978301,Jerry Martinger,Moderaterna,http://www.wikidata.org/entity/Q5978301,M
Q5983177,Ian Wachtmeister,Ny demokrati,http://www.wikidata.org/entity/Q5983177,NYD
Q5983926,Ulf Melin,Moderaterna,http://www.wikidata.org/entity/Q5983926,M
Q5991010,Per-Richard Molén,Moderaterna,http://www.wikidata.org/entity/Q5991010,M
Q4988712,Carina Herrstedt,Sverigedemokraterna,http://www.wikidata.org/entity/Q4988712,SD
Q4989071,Marta Lindberg,Socialdemokraterna,http://www.wikidata.org/entity/Q4989071,S
Q4990089,Marie Wahlgren,Liberalerna,http://www.wikidata.org/entity/Q4990089,L
Q4990144,Maj-Britt Wallhorn,Kristdemokraterna,http://www.wikidata.org/entity/Q4990144,KD
Q4990884,Solveig Zander,Centerpartiet,http://www.wikidata.org/entity/Q4990884,C
Q4991197,Sermin Özürküt,Vänsterpartiet,http://www.wikidata.org/entity/Q4991197,V
Q5039749,Carl-Axel Roslund,Moderaterna,http://www.wikidata.org/entity/Q5039749,M
Q5541652,Karl Gustav Abramsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5541652,S
Q5553993,Arne Andersson,Moderaterna,http://www.wikidata.org/entity/Q5553993,M
Q5555982,Sivert Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q5555982,S
Q5563089,Gunnar Axén,Moderaterna,http://www.wikidata.org/entity/Q5563089,M
Q5568994,Lennart Beijer,Vänsterpartiet,http://www.wikidata.org/entity/Q5568994,V
Q5572155,Sten Bergheden,Moderaterna,http://www.wikidata.org/entity/Q5572155,M
Q5573006,Jan Bergqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5573006,S
Q5573582,Sven Bergström,Centerpartiet,http://www.wikidata.org/entity/Q5573582,C
Q5576113,Knut Billing,Moderaterna,http://www.wikidata.org/entity/Q5576113,M
Q5576993,Gunnar Biörck,Moderaterna,http://www.wikidata.org/entity/Q5576993,M
Q4973078,Maria Plass,Moderaterna,http://www.wikidata.org/entity/Q4973078,M
Q4975004,Helena Rivière,Moderaterna,http://www.wikidata.org/entity/Q4975004,M
Q4976856,Viola Sandell,Socialdemokraterna,http://www.wikidata.org/entity/Q4976856,S
Q4976914,Lena Sandlin-Hedman,Socialdemokraterna,http://www.wikidata.org/entity/Q4976914,S
Q4978575,Ingibjörg Sigurdsdóttir,Socialdemokraterna,http://www.wikidata.org/entity/Q4978575,S
Q4981396,Gunilla Svantorp,Socialdemokraterna,http://www.wikidata.org/entity/Q4981396,S
Q4987718,Charlotte Branting,Liberalerna,http://www.wikidata.org/entity/Q4987718,L
Q4987905,Lisbet Calner,Socialdemokraterna,http://www.wikidata.org/entity/Q4987905,S
Q4988676,Maria Hassan,Socialdemokraterna,http://www.wikidata.org/entity/Q4988676,S
Q4990177,Camilla Waltersson Grönvall,Moderaterna,http://www.wikidata.org/entity/Q4990177,M
Q4990210,Kerstin Warnerbring,Centerpartiet,http://www.wikidata.org/entity/Q4990210,C
Q4990249,Marie Weibull Kornias,Moderaterna,http://www.wikidata.org/entity/Q4990249,M
Q4990503,Cecilia Wigström,Liberalerna,http://www.wikidata.org/entity/Q4990503,L
Q4990669,Siw Wittgren-Ahl,Socialdemokraterna,http://www.wikidata.org/entity/Q4990669,S
Q4990781,Liselotte Wågö,Moderaterna,http://www.wikidata.org/entity/Q4990781,M
Q4990906,Pernilla Zethraeus,Vänsterpartiet,http://www.wikidata.org/entity/Q4990906,V
Q4991025,Marianne Åhman,Liberalerna,http://www.wikidata.org/entity/Q4991025,L
Q4991094,Eliza Roszkowska Öberg,Moderaterna,http://www.wikidata.org/entity/Q4991094,M
Q4991167,Karin Östergren,Liberalerna,http://www.wikidata.org/entity/Q4991167,L
Q5218897,Daniel Tarschys,Liberalerna,http://www.wikidata.org/entity/Q5218897,L
Q5546483,Stig Alftin,Socialdemokraterna,http://www.wikidata.org/entity/Q5546483,S
Q5547383,Harald Almgren,Socialdemokraterna,http://www.wikidata.org/entity/Q5547383,S
Q5548100,Peter Althin,Kristdemokraterna,http://www.wikidata.org/entity/Q5548100,KD
Q5551491,Erik Adamsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5551491,S
Q5555156,Karl-Gustav Andersson,Socialdemokraterna,http://www.wikidata.org/entity/Q5555156,S
Q5556543,Owe Andréasson,Socialdemokraterna,http://www.wikidata.org/entity/Q5556543,S
Q5556677,Gunnar Andrén,Liberalerna,http://www.wikidata.org/entity/Q5556677,L
Q5559774,Otto von Arnold,Kristdemokraterna,http://www.wikidata.org/entity/Q5559774,KD
Q5571416,Ulf Berg,Moderaterna,http://www.wikidata.org/entity/Q5571416,M
Q5575977,Per Bill,Moderaterna,http://www.wikidata.org/entity/Q5575977,M
Q5583890,John Bouvin,Ny demokrati,http://www.wikidata.org/entity/Q5583890,NYD
Q5602814,Nils Carlshamre,Moderaterna,http://www.wikidata.org/entity/Q5602814,M
Q5615270,Rolf Dahlberg,Moderaterna,http://www.wikidata.org/entity/Q5615270,M
Q5615831,Kjell Dahlström,Miljöpartiet,http://www.wikidata.org/entity/Q5615831,MP
Q5619098,Gunnar Nordmark,Liberalerna,http://www.wikidata.org/entity/Q5619098,L
Q5629976,Bernt Ekinge,Liberalerna,http://www.wikidata.org/entity/Q5629976,L
Q5707468,Allan Ekström,Moderaterna,http://www.wikidata.org/entity/Q5707468,M
Q5707578,Hans Ekström,Socialdemokraterna,http://www.wikidata.org/entity/Q5707578,S
Q5712343,Gunnar Engkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5712343,S
Q5713705,Carl-Gustav Enskog,Liberalerna,http://www.wikidata.org/entity/Q5713705,L
Q5715071,Dan Ericsson,Kristdemokraterna,http://www.wikidata.org/entity/Q5715071,KD
Q5715151,Göran Ericsson,Moderaterna,http://www.wikidata.org/entity/Q5715151,M
Q5721212,Rune Evensson,Socialdemokraterna,http://www.wikidata.org/entity/Q5721212,S
Q5745541,Isak From,Socialdemokraterna,http://www.wikidata.org/entity/Q5745541,S
Q5753620,Torsten Gavelin,Liberalerna,http://www.wikidata.org/entity/Q5753620,L
Q5767954,Lars U. Granberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5767954,S
Q5769170,Stig Grauers,Moderaterna,http://www.wikidata.org/entity/Q5769170,M
Q5777951,Nils-Olof Gustafsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5777951,S
Q5780876,Pontus Haag,Moderaterna,http://www.wikidata.org/entity/Q5780876,M
Q5781968,Michael Hagberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5781968,S
Q5787435,Mac Hamrin,Liberalerna,http://www.wikidata.org/entity/Q5787435,L
Q5789622,Roy Hansson,Moderaterna,http://www.wikidata.org/entity/Q5789622,M
Q5795894,Johan Hedin,Centerpartiet,http://www.wikidata.org/entity/Q5795894,C
Q5796614,Uno Hedström,Socialdemokraterna,http://www.wikidata.org/entity/Q5796614,S
Q5800743,Martin Henmark,Liberalerna,http://www.wikidata.org/entity/Q5800743,L
Q5801307,Lars Henrikson,Socialdemokraterna,http://www.wikidata.org/entity/Q5801307,S
Q5807811,Nils Hjorth,Socialdemokraterna,http://www.wikidata.org/entity/Q5807811,S
Q5807875,Hans Hjortzberg-Nordlund,Moderaterna,http://www.wikidata.org/entity/Q5807875,M
Q5818799,Gunnar Hyltander,Liberalerna,http://www.wikidata.org/entity/Q5818799,L
Q5819505,Karl-Erik Häll,Socialdemokraterna,http://www.wikidata.org/entity/Q5819505,S
Q5820978,Tomas Högström,Moderaterna,http://www.wikidata.org/entity/Q5820978,M
Q5821272,Nils Hörberg,Liberalerna,http://www.wikidata.org/entity/Q5821272,L
Q6009843,Birger Nilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q6009843,S
Q6009961,Carl G. Nilsson,Moderaterna,http://www.wikidata.org/entity/Q6009961,M
Q6010368,Gustav Nilsson,Moderaterna,http://www.wikidata.org/entity/Q6010368,M
Q6010812,Kaj Nilsson,Miljöpartiet,http://www.wikidata.org/entity/Q6010812,MP
Q6012166,Ulf Nilsson,Liberalerna,http://www.wikidata.org/entity/Q6012166,L
Q6015678,Harald Nordlund,Liberalerna,http://www.wikidata.org/entity/Q6015678,L
Q6016028,Ove Nordstrandh,Moderaterna,http://www.wikidata.org/entity/Q6016028,M
Q6016840,Patrik Norinder,Moderaterna,http://www.wikidata.org/entity/Q6016840,M
Q6027303,Kent Olsson,Moderaterna,http://www.wikidata.org/entity/Q6027303,M
Q6034916,Nikos Papadopoulos,Socialdemokraterna,http://www.wikidata.org/entity/Q6034916,S
Q6044981,Eric Peterson,Liberalerna,http://www.wikidata.org/entity/Q6044981,L
Q6047368,Sixten Pettersson,Moderaterna,http://www.wikidata.org/entity/Q6047368,M
Q6063791,Karl Rask,Socialdemokraterna,http://www.wikidata.org/entity/Q6063791,S
Q6066319,Carl Göran Regnéll,Moderaterna,http://www.wikidata.org/entity/Q6066319,M
Q6067574,Eric Rejdnell,Liberalerna,http://www.wikidata.org/entity/Q6067574,L
Q6071900,Edward Riedl,Moderaterna,http://www.wikidata.org/entity/Q6071900,M
Q6072936,Per-Eric Ringaby,Moderaterna,http://www.wikidata.org/entity/Q6072936,M
Q6161310,Georg Pettersson (centerpartist),Centerpartiet,http://www.wikidata.org/entity/Q6161310,C
Q6170780,Lars Schött,Moderaterna,http://www.wikidata.org/entity/Q6170780,M
Q6172424,Rolf Sellgren,Liberalerna,http://www.wikidata.org/entity/Q6172424,L
Q6177817,Tobias Sjö,Moderaterna,http://www.wikidata.org/entity/Q6177817,M
Q6180159,Christer Skoog,Socialdemokraterna,http://www.wikidata.org/entity/Q6180159,S
Q6190697,Lars Stjernkvist,Socialdemokraterna,http://www.wikidata.org/entity/Q6190697,S
Q6192487,Torsten Stridsman,Centerpartiet,http://www.wikidata.org/entity/Q6192487,C
Q6194400,Bert Stålhammar,Liberalerna,http://www.wikidata.org/entity/Q6194400,L
Q6196690,Sten-Ove Sundström,Socialdemokraterna,http://www.wikidata.org/entity/Q6196690,S
Q6197330,Ingvar Svanberg,Socialdemokraterna,http://www.wikidata.org/entity/Q6197330,S
Q6201234,Sven-Olof Sällström,Sverigedemokraterna,http://www.wikidata.org/entity/Q6201234,SD
Q6201711,Sten Söderberg (nydemokrat),Ny demokrati,http://www.wikidata.org/entity/Q6201711,NYD
Q6207928,Gunnar Thollander,Socialdemokraterna,http://www.wikidata.org/entity/Q6207928,S
Q5556063,Sven Andersson i Billingsfors,Socialdemokraterna,http://www.wikidata.org/entity/Q5556063,S
Q5556973,Michael Anefur,Kristdemokraterna,http://www.wikidata.org/entity/Q5556973,KD
Q5561846,Metin Ataseven,Moderaterna,http://www.wikidata.org/entity/Q5561846,M
Q5562416,Gillis Augustsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5562416,S
Q5577484,Gunnar Björk,Centerpartiet,http://www.wikidata.org/entity/Q5577484,C
Q5577506,Kaj Björk,Socialdemokraterna,http://www.wikidata.org/entity/Q5577506,S
Q5579360,Lennart Blom,Moderaterna,http://www.wikidata.org/entity/Q5579360,M
Q5596953,Lars Bergstig,Liberalerna,http://www.wikidata.org/entity/Q5596953,L
Q5605672,Sebastian Cederschiöld,Moderaterna,http://www.wikidata.org/entity/Q5605672,M
Q5608191,Alexander Chrisopoulos,Vänsterpartiet,http://www.wikidata.org/entity/Q5608191,V
Q5615362,Bertil Dahlén,Liberalerna,http://www.wikidata.org/entity/Q5615362,L
Q5616258,Jakop Dalunde,Miljöpartiet,http://www.wikidata.org/entity/Q5616258,MP
Q5618990,Gunnar Ericsson,Liberalerna,http://www.wikidata.org/entity/Q5618990,L
Q5619091,Gunnar Nilsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5619091,S
Q5626648,Göran Persson,Socialdemokraterna,http://www.wikidata.org/entity/Q5626648,S
Q5627199,Erik Edin,Liberalerna,http://www.wikidata.org/entity/Q5627199,L
Q5717777,Christer Erlandsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5717777,S
Q5731042,Thomas Finnborg,Moderaterna,http://www.wikidata.org/entity/Q5731042,M
Q5737254,Bo Forslund,Socialdemokraterna,http://www.wikidata.org/entity/Q5737254,S
Q5740872,Ivar Franzén,Centerpartiet,http://www.wikidata.org/entity/Q5740872,C
Q5741003,Tommy Franzén,Vänsterpartiet,http://www.wikidata.org/entity/Q5741003,V
Q5742656,Lennart Fremling,Liberalerna,http://www.wikidata.org/entity/Q5742656,L
Q5743823,Filip Fridolfsson,Moderaterna,http://www.wikidata.org/entity/Q5743823,M
Q5747727,Reynoldh Furustrand,Socialdemokraterna,http://www.wikidata.org/entity/Q5747727,S
Q5756351,Mats Gerdau,Moderaterna,http://www.wikidata.org/entity/Q5756351,M
Q5768681,Per Erik Granström,Socialdemokraterna,http://www.wikidata.org/entity/Q5768681,S
Q5768911,Ulf Grape,Moderaterna,http://www.wikidata.org/entity/Q5768911,M
Q5774706,Nic Grönvall,Moderaterna,http://www.wikidata.org/entity/Q5774706,M
Q5777864,Lars Gustafsson,Kristdemokraterna,http://www.wikidata.org/entity/Q5777864,KD
Q5779628,Johnny Gylling,Kristdemokraterna,http://www.wikidata.org/entity/Q5779628,KD
Q5782782,Karl Hagström,Socialdemokraterna,http://www.wikidata.org/entity/Q5782782,S
Q5785982,Carl B. Hamilton,Liberalerna,http://www.wikidata.org/entity/Q5785982,L
Q5786495,Bo Hammar,Vänsterpartiet,http://www.wikidata.org/entity/Q5786495,V
Q5786657,Sven Hammarberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5786657,S
Q5789491,Nils G. Hansson,Centerpartiet,http://www.wikidata.org/entity/Q5789491,C
Q5807932,Lars Hjälmered,Moderaterna,http://www.wikidata.org/entity/Q5807932,M
Q5816436,Johan Hultberg,Moderaterna,http://www.wikidata.org/entity/Q5816436,M
Q5817672,Bengt Hurtig,Vänsterpartiet,http://www.wikidata.org/entity/Q5817672,V
Q5863281,Arne Gadd,Socialdemokraterna,http://www.wikidata.org/entity/Q5863281,S
Q5881540,Bo G. Jenevall,Ny demokrati,http://www.wikidata.org/entity/Q5881540,NYD
Q5885967,Erik Johansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5885967,S
Q5886301,Hilding Johansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5886301,S
Q5889525,John Johnsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5889525,S
Q5890277,Bertil Jonasson,Centerpartiet,http://www.wikidata.org/entity/Q5890277,C
Q5902061,Ronny Karlsson,Liberalerna,http://www.wikidata.org/entity/Q5902061,L
Q5603522,Valdo Carlström,Liberalerna,http://www.wikidata.org/entity/Q5603522,L
Q5616901,Torgny Danielsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5616901,S
Q5618676,Lars De Geer,Liberalerna,http://www.wikidata.org/entity/Q5618676,L
Q5619373,Lennart Degerliden,Liberalerna,http://www.wikidata.org/entity/Q5619373,L
Q5621490,Adnan Dibrani,Socialdemokraterna,http://www.wikidata.org/entity/Q5621490,S
Q5629023,Christer Eirefelt,Liberalerna,http://www.wikidata.org/entity/Q5629023,L
Q5650816,Hans Wallmark,Moderaterna,http://www.wikidata.org/entity/Q5650816,M
Q5711082,Arvid Enarsson,Moderaterna,http://www.wikidata.org/entity/Q5711082,M
Q5716200,Dan Eriksson,Ny demokrati,http://www.wikidata.org/entity/Q5716200,NYD
Q5716511,Henrik S. Järrel,Moderaterna,http://www.wikidata.org/entity/Q5716511,M
Q5743710,Lennart Fridén,Moderaterna,http://www.wikidata.org/entity/Q5743710,M
Q5750886,Pavel Gamov,Sverigedemokraterna,http://www.wikidata.org/entity/Q5750886,SD
Q5759675,Åke Gillström,Socialdemokraterna,http://www.wikidata.org/entity/Q5759675,S
Q5766619,Paul Grabö,Centerpartiet,http://www.wikidata.org/entity/Q5766619,C
Q5767496,Olle Grahn,Liberalerna,http://www.wikidata.org/entity/Q5767496,L
Q5777857,Lars Gustafsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5777857,S
Q5783589,Robert Halef,Kristdemokraterna,http://www.wikidata.org/entity/Q5783589,KD
Q5802833,Allan Hernelius,Moderaterna,http://www.wikidata.org/entity/Q5802833,M
Q5807574,Lars Hjertén,Moderaterna,http://www.wikidata.org/entity/Q5807574,M
Q5820191,Per Olof Håkansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5820191,S
Q5820955,Kenth Högström,Socialdemokraterna,http://www.wikidata.org/entity/Q5820955,S
Q5826571,Jonas Jacobsson Gjörtler,Moderaterna,http://www.wikidata.org/entity/Q5826571,M
Q5826586,Magnus Jacobsson,Kristdemokraterna,http://www.wikidata.org/entity/Q5826586,KD
Q5886933,Larz Johansson,Centerpartiet,http://www.wikidata.org/entity/Q5886933,C
Q5859296,Bo Frank,Moderaterna,http://www.wikidata.org/entity/Q5859296,M
Q5879681,Kjell Jansson,Moderaterna,http://www.wikidata.org/entity/Q5879681,M
Q5887115,Mats Johansson,Moderaterna,http://www.wikidata.org/entity/Q5887115,M
Q5889493,Jeppe Johnsson,Moderaterna,http://www.wikidata.org/entity/Q5889493,M
Q5891875,Mattias Jonsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5891875,S
Q5893076,Robert Jousma,Ny demokrati,http://www.wikidata.org/entity/Q5893076,NYD
Q5895318,Christoffer Järkeborn,Moderaterna,http://www.wikidata.org/entity/Q5895318,M
Q5901060,Hans Karlsson i Hallsberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5901060,S
Q5901468,Helge Karlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5901468,S
Q5902036,Rinaldo Karlsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5902036,S
Q5909746,Bengt Kindbom,Centerpartiet,http://www.wikidata.org/entity/Q5909746,C
Q5914483,Lennart Klockare,Socialdemokraterna,http://www.wikidata.org/entity/Q5914483,S
Q5923374,Svante Kristiansson,Socialdemokraterna,http://www.wikidata.org/entity/Q5923374,S
Q5928428,Thorvald Källstad,Liberalerna,http://www.wikidata.org/entity/Q5928428,L
Q5937280,Einar Larsson,Centerpartiet,http://www.wikidata.org/entity/Q5937280,C
Q5937692,Håkan Larsson,Centerpartiet,http://www.wikidata.org/entity/Q5937692,C
Q5937869,Kaj Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5937869,S
Q5939077,Åke Larsson,Socialdemokraterna,http://www.wikidata.org/entity/Q5939077,S
Q5951320,Simon Liliedahl,Ny demokrati,http://www.wikidata.org/entity/Q5951320,NYD
Q5954016,Sven Lindberg,Socialdemokraterna,http://www.wikidata.org/entity/Q5954016,S
Q5955244,Rolf Lindén,Socialdemokraterna,http://www.wikidata.org/entity/Q5955244,S
Q5955416,Lars G Linder,Socialdemokraterna,http://www.wikidata.org/entity/Q5955416,S
Q5962258,Per Lodenius,Centerpartiet,http://www.wikidata.org/entity/Q5962258,C
Q5972104,Nils Magnusson,Socialdemokraterna,http://www.wikidata.org/entity/Q5972104,S
Q5984109,Sven Mellqvist,Socialdemokraterna,http://www.wikidata.org/entity/Q5984109,S
Q5991911,Max Montalvo,Ny demokrati,http://www.wikidata.org/entity/Q5991911,NYD
Q5995172,Eric Mossberger,Socialdemokraterna,http://www.wikidata.org/entity/Q5995172,S
Q6000064,Bertil Måbrink,Vänsterpartiet,http://www.wikidata.org/entity/Q6000064,V
Q6012116,Tore Nilsson,Moderaterna,http://www.wikidata.org/entity/Q6012116,M
Q6015398,Rickard Nordin,Centerpartiet,http://www.wikidata.org/entity/Q6015398,C
Q6016210,Lars Nordström,Liberalerna,http://www.wikidata.org/entity/Q6016210,L
Q6019721,Sven-Åke Nygårds,Socialdemokraterna,http://www.wikidata.org/entity/Q6019721,S
Q5597554,Karl-Göran Biörsmark,Liberalerna,http://www.wikidata.org/entity/Q5597554,L
Q5616762,Bertil Danielsson,Moderaterna,http://www.wikidata.org/entity/Q5616762,M
Q5627750,Erik A. Egervärn,Centerpartiet,http://www.wikidata.org/entity/Q5627750,C
Q5628155,Magnus Ehrencrona,Miljöpartiet,http://www.wikidata.org/entity/Q5628155,MP
Q5629994,Hans Eklind,Kristdemokraterna,http://www.wikidata.org/entity/Q5629994,KD
Q5698343,Tore Claeson,Vänsterpartiet,http://www.wikidata.org/entity/Q5698343,V
Q5708979,Lars Elinderson,Moderaterna,http://www.wikidata.org/entity/Q5708979,M
Q5716673,Jonas Eriksson,Miljöpartiet,http://www.wikidata.org/entity/Q5716673,MP
