wiki_id,name,party,district,chamber,end,start,url,party_abbrev
Q5976928,Leif Marklund,Socialdemokraterna,Norrbottens läns valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q5976928,S
Q5976928,Leif Marklund,Socialdemokraterna,Norrbottens läns valkrets,Enkammarriksdagen,1994-10-03,1991-09-30,http://www.wikidata.org/entity/Q5976928,S
Q5980025,Lennart Mattsson,Centerpartiet,Västra Götalands läns västra valkrets,Enkammarriksdagen,1974-01-10,1971-01-11,http://www.wikidata.org/entity/Q5980025,C
Q5980025,Lennart Mattsson,Centerpartiet,Västra Götalands läns västra valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q5980025,C
Q5989925,Sven Moberg,Socialdemokraterna,Örebro läns valkrets,Enkammarriksdagen,1973-12-31,1971-01-11,http://www.wikidata.org/entity/Q5989925,S
Q5989925,Sven Moberg,Socialdemokraterna,Örebro läns valkrets,Enkammarriksdagen,1974-01-10,1974-01-10,http://www.wikidata.org/entity/Q5989925,S
Q6009395,Rolf L. Nilson,Vänsterpartiet,Fyrstadskretsen,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q6009395,V
Q6009395,Rolf L. Nilson,Vänsterpartiet,Fyrstadskretsen,Enkammarriksdagen,1994-10-03,1991-09-30,http://www.wikidata.org/entity/Q6009395,V
Q6010001,Dan Nilsson,Socialdemokraterna,Kalmar läns valkrets,Enkammarriksdagen,2009-03-01,2008-03-03,http://www.wikidata.org/entity/Q6010001,S
Q6010001,Dan Nilsson,Socialdemokraterna,,Enkammarriksdagen,2006-10-06,2006-10-02,http://www.wikidata.org/entity/Q6010001,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1994-10-03,1991-09-30,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,2006-10-02,2002-09-30,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,2002-09-30,1998-10-05,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1985-09-30,1982-10-04,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1998-10-05,1994-10-03,http://www.wikidata.org/entity/Q6011035,S
Q6011035,Lennart Nilsson,Socialdemokraterna,Västra Götalands läns västra valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q6011035,S
Q6012202,Ulrik Nilsson,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,2014-09-29,2010-10-04,http://www.wikidata.org/entity/Q6012202,M
Q6012742,Per-Erik Nisser,Moderaterna,Värmlands läns valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q6012742,M
Q6012742,Per-Erik Nisser,Moderaterna,Värmlands läns valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q6012742,M
Q6012742,Per-Erik Nisser,Moderaterna,Värmlands läns valkrets,Enkammarriksdagen,1974-01-10,1971-01-11,http://www.wikidata.org/entity/Q6012742,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1994-10-03,1991-09-30,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1991-09-30,1988-10-03,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1982-10-04,1979-10-01,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1976-10-04,1974-01-10,http://www.wikidata.org/entity/Q6019726,M
Q6019726,Hans Nyhage,Moderaterna,Västra Götalands läns södra valkrets,Enkammarriksdagen,1984-10-15,1982-10-04,http://www.wikidata.org/entity/Q6019726,M
Q6026596,Billy Olsson,Liberalerna,Värmlands läns valkrets,Enkammarriksdagen,1974-01-10,1971-01-11,http://www.wikidata.org/entity/Q6026596,L
Q6027273,Karl Erik Olsson,Centerpartiet,Skåne läns norra och östra valkrets,Enkammarriksdagen,1989-11-12,1988-10-03,http://www.wikidata.org/entity/Q6027273,C
Q6027273,Karl Erik Olsson,Centerpartiet,Skåne läns norra och östra valkrets,Enkammarriksdagen,1995-01-09,1994-10-03,http://www.wikidata.org/entity/Q6027273,C
Q6027273,Karl Erik Olsson,Centerpartiet,Skåne läns norra och östra valkrets,Enkammarriksdagen,1991-10-04,1991-09-30,http://www.wikidata.org/entity/Q6027273,C
Q6027273,Karl Erik Olsson,Centerpartiet,Skåne läns norra och östra valkrets,Enkammarriksdagen,1988-10-03,1985-09-30,http://www.wikidata.org/entity/Q6027273,C
Q6027273,Karl Erik Olsson,Centerpartiet,Skåne läns norra och östra valkrets,Enkammarriksdagen,1979-10-01,1976-10-04,http://www.wikidata.org/entity/Q6027273,C
Q6028336,Jasenko Omanović,Socialdemokraterna,Västernorrlands läns valkrets,Enkammarriksdagen,2018-09-24,2014-09-29,http://www.wikidata.org/entity/Q6028336,S
Q6028336,Jasenko Omanović,Socialdemokraterna,Västernorrlands läns valkrets,Enkammarriksdagen,2021-08-31,2018-09-24,http://www.wikidata.org/entity/Q6028336,S
Q6028336,Jasenko Omanović,Socialdemokraterna,Västernorrlands läns valkrets,Enkammarriksdagen,,2021-09-01,http://www.wikidata.org/entity/Q6028336,S
Q6028336,Jasenko Omanović,Socialdemokraterna,Västernorrlands läns valkrets,Enkammarriksdagen,2014-09-29,2010-10-04,http://www.wikidata.org/entity/Q6028336,S
Q6078640,Anders Ros,,Västernorrlands läns valkrets,Första kammaren,1875-01-01,1867-01-01,http://www.wikidata.org/entity/Q6078640,
Q6078649,Axel Ros,,Värmlands läns valkrets,Första kammaren,1891-01-01,1883-01-01,http://www.wikidata.org/entity/Q6078649,
Q6079586,Ragnar Rosenberg,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1952-01-01,1943-01-01,http://www.wikidata.org/entity/Q6079586,
Q6150973,Per Lundgren,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1954-01-01,1947-01-01,http://www.wikidata.org/entity/Q6150973,
Q6161310,Georg Pettersson (centerpartist),,Örebro läns valkrets,Första kammaren,1970-01-01,1969-01-01,http://www.wikidata.org/entity/Q6161310,
Q6169069,Gustaf Victor Schotte,,Södermanlands läns valkrets,Första kammaren,1888-01-01,1886-01-01,http://www.wikidata.org/entity/Q6169069,
Q6170780,Lars Schött,,Kalmar läns valkrets,Första kammaren,1970-01-01,1960-01-01,http://www.wikidata.org/entity/Q6170780,
Q6175889,Carl Otto Silfverschiöld,,Hallands läns valkrets,Första kammaren,1872-01-01,1869-01-01,http://www.wikidata.org/entity/Q6175889,
Q6178244,Per Henning Sjöblom,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1929-01-01,1926-08-23,http://www.wikidata.org/entity/Q6178244,
Q6178909,Bengt Sjönell,,Stockholms kommuns valkrets,Första kammaren,1961-01-01,1961-01-01,http://www.wikidata.org/entity/Q6178909,
Q6185494,Jacob Spens,,Jönköpings läns valkrets,Första kammaren,1933-01-01,1909-01-01,http://www.wikidata.org/entity/Q6185494,
Q6190719,Henrik Stjernspetz,,Jönköpings läns valkrets,Första kammaren,1887-01-01,1880-01-01,http://www.wikidata.org/entity/Q6190719,
Q6198520,Gustaf Svensson i Tomelilla,,Skåne läns norra och östra valkrets,Första kammaren,1914-01-01,1914-01-01,http://www.wikidata.org/entity/Q6198520,
Q6198619,Ivan Svensson,,Örebro läns valkrets,Första kammaren,1918-01-01,1913-01-01,http://www.wikidata.org/entity/Q6198619,
Q6200318,Carl Fredric von Sydow,,Hallands läns valkrets,Första kammaren,1891-01-01,1889-01-01,http://www.wikidata.org/entity/Q6200318,
Q6202629,Thore Sörlin,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1970-01-01,1955-01-01,http://www.wikidata.org/entity/Q6202629,
Q6206835,Volrath Tham,,Gävleborgs läns valkrets,Första kammaren,1919-01-01,1919-01-21,http://www.wikidata.org/entity/Q6206835,
Q6213407,Gustaf Torelius,,Älvsborgs läns valkrets,Första kammaren,1900-01-01,1892-01-01,http://www.wikidata.org/entity/Q6213407,
Q6218856,Ludvig af Ugglas,,Stockholms läns valkrets,Första kammaren,1880-01-01,1867-01-01,http://www.wikidata.org/entity/Q6218856,
Q6219963,Magnus Unger,,Örebro läns valkrets,Första kammaren,1907-01-01,1893-01-01,http://www.wikidata.org/entity/Q6219963,
Q6219963,Magnus Unger,,Örebro läns valkrets,Första kammaren,1892-01-01,1885-01-01,http://www.wikidata.org/entity/Q6219963,
Q6223367,Gustaf Velander,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1956-01-01,1933-01-01,http://www.wikidata.org/entity/Q6223367,
Q6227324,Erik Vrang,,Skaraborgs läns valkrets,Första kammaren,1927-01-01,1922-01-01,http://www.wikidata.org/entity/Q6227324,
Q6228533,Ruben Wagnsson,,Kalmar läns och Gotlands läns valkrets,Första kammaren,1947-01-01,1928-01-01,http://www.wikidata.org/entity/Q6228533,
Q6232151,Otto Wangson,,Göteborgs kommuns valkrets,Första kammaren,1937-01-01,1935-01-01,http://www.wikidata.org/entity/Q6232151,
Q6243983,Gustaf Windahl,,Dalarnas läns valkrets,Första kammaren,1911-01-01,1910-01-01,http://www.wikidata.org/entity/Q6243983,
Q6244837,Fridolf Wirmark,,Örebro läns valkrets,Första kammaren,1970-01-01,1959-01-01,http://www.wikidata.org/entity/Q6244837,
Q6245538,Hugo Witzell,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1940-01-01,1939-01-01,http://www.wikidata.org/entity/Q6245538,
Q6254167,Otto von Zweigbergk,,Skåne läns norra och östra valkrets,Första kammaren,1919-01-01,1915-01-01,http://www.wikidata.org/entity/Q6254167,
Q6256529,Petrus Ödström,,Kalmar läns norra valkrets,Första kammaren,1918-01-01,1912-01-01,http://www.wikidata.org/entity/Q6256529,
Q6256726,Ivar Öhman,,Malmöhus läns valkrets,Första kammaren,1936-01-01,1929-01-01,http://www.wikidata.org/entity/Q6256726,
Q6256726,Ivar Öhman,,Malmö kommuns valkrets,Första kammaren,1919-01-01,1919-01-01,http://www.wikidata.org/entity/Q6256726,
Q6257002,Herman Ölander,,Västernorrlands läns valkrets,Första kammaren,1900-01-01,1887-01-01,http://www.wikidata.org/entity/Q6257002,
Q6299729,Birger Jönsson,,Hallands läns valkrets,Första kammaren,1918-01-01,1913-01-01,http://www.wikidata.org/entity/Q6299729,
Q6331605,Theodor Svedberg (politiker),,Dalarnas läns valkrets,Första kammaren,1877-01-01,1874-01-01,http://www.wikidata.org/entity/Q6331605,
Q6338918,Hjalmar Weiland,,Jönköpings läns valkrets,Första kammaren,1957-01-01,1948-01-01,http://www.wikidata.org/entity/Q6338918,
Q16945523,Anton Svensson,,Jönköpings läns valkrets,Första kammaren,1941-01-01,1938-01-01,http://www.wikidata.org/entity/Q16945523,
Q19977230,Gunnar Weibull,,Malmöhus läns valkrets,Första kammaren,1964-11-20,1964-01-01,http://www.wikidata.org/entity/Q19977230,
Q96210772,Olof Tonning,,Malmöhus läns valkrets,Första kammaren,1911-01-01,1908-01-01,http://www.wikidata.org/entity/Q96210772,
Q104836509,Henric Tham,,Västmanlands läns valkrets,Första kammaren,1879-01-01,1879-01-01,http://www.wikidata.org/entity/Q104836509,
Q52958,Robert Themptander,,Skåne läns norra och östra valkrets,Första kammaren,1888-01-01,1884-01-01,http://www.wikidata.org/entity/Q52958,
Q52969,Fredrik von Otter,,Blekinge läns valkrets,Första kammaren,1899-01-01,1892-01-01,http://www.wikidata.org/entity/Q52969,
Q52969,Fredrik von Otter,,Blekinge läns valkrets,Första kammaren,1905-01-01,1903-01-01,http://www.wikidata.org/entity/Q52969,
Q53286,Christian Lundeberg,,Gävleborgs läns valkrets,Första kammaren,1911-01-01,1886-01-01,http://www.wikidata.org/entity/Q53286,
Q53642,Carl Gustaf Ekman,,Gävleborgs läns valkrets,Första kammaren,1921-01-01,1911-01-01,http://www.wikidata.org/entity/Q53642,
Q53707,Tage Erlander,,Malmöhus läns valkrets,Första kammaren,1948-01-01,1945-01-01,http://www.wikidata.org/entity/Q53707,
Q406161,Blenda Ljungberg,,Stockholms kommuns valkrets,Första kammaren,1964-01-01,1962-01-01,http://www.wikidata.org/entity/Q406161,
Q522153,André Oscar Wallenberg,,Stockholms kommuns valkrets,Första kammaren,1886-01-01,1867-01-01,http://www.wikidata.org/entity/Q522153,
Q1037569,Carl Edvard Ekman,,Östergötlands läns valkrets,Första kammaren,1893-01-01,1867-01-01,http://www.wikidata.org/entity/Q1037569,
Q1347731,Per Ahlmark,,Örebro läns valkrets,Första kammaren,1968-01-01,1967-01-01,http://www.wikidata.org/entity/Q1347731,
Q1383695,Nils Persson,,Malmöhus läns valkrets,Första kammaren,1902-01-01,1898-01-01,http://www.wikidata.org/entity/Q1383695,
Q1388588,Gunnar Wennerberg,,Kronobergs läns valkrets,Första kammaren,1901-01-01,1875-01-01,http://www.wikidata.org/entity/Q1388588,
Q1528357,Petter Olsson,,Malmöhus läns valkrets,Första kammaren,1897-01-01,1889-01-01,http://www.wikidata.org/entity/Q1528357,
Q1528357,Petter Olsson,,Malmöhus läns valkrets,Första kammaren,1887-01-01,1879-01-01,http://www.wikidata.org/entity/Q1528357,
Q2345137,Eric Holmqvist,,Malmöhus läns valkrets,Första kammaren,1970-01-01,1953-01-01,http://www.wikidata.org/entity/Q2345137,
Q2485795,Oscar Alin,,Uppsala läns valkrets,Första kammaren,1899-01-01,1889-01-01,http://www.wikidata.org/entity/Q2485795,
Q4069879,Johan Arrhenius,,Kalmar läns södra valkrets,Första kammaren,1872-01-01,1867-01-01,http://www.wikidata.org/entity/Q4069879,
Q4730705,Allan Holstensson,,Jönköpings läns valkrets,Första kammaren,1943-01-01,1934-01-01,http://www.wikidata.org/entity/Q4730705,
Q4802448,Arvid Thorberg,,Stockholms kommuns valkrets,Första kammaren,1930-01-01,1922-01-01,http://www.wikidata.org/entity/Q4802448,
Q4830232,Axel Andersson i Österfärnebo,,Gävleborgs läns valkrets,Första kammaren,1964-01-01,1957-01-01,http://www.wikidata.org/entity/Q4830232,
Q4964018,Margit Lundblad,,Malmöhus läns valkrets,Första kammaren,1970-01-01,1966-01-01,http://www.wikidata.org/entity/Q4964018,
Q5341399,Edvin Karlsson,,Västra Götalands läns västra valkrets,Första kammaren,1919-01-01,1919-01-01,http://www.wikidata.org/entity/Q5341399,
Q5504803,Fritiof Karlsson,,Kronobergs läns och Hallands läns valkrets,Första kammaren,1958-01-01,1949-01-01,http://www.wikidata.org/entity/Q5504803,
Q5546274,Nils Alexanderson,,Uppsala läns valkrets,Första kammaren,1922-01-01,1912-01-01,http://www.wikidata.org/entity/Q5546274,
Q5547532,Erik Viktor Almquist,,Västerbottens läns valkrets,Första kammaren,1869-01-01,1867-01-01,http://www.wikidata.org/entity/Q5547532,
Q5552429,Gustaf Fridolf Almquist,,Västerbottens läns valkrets,Första kammaren,1879-01-01,1871-01-01,http://www.wikidata.org/entity/Q5552429,
Q5552501,Jonas Alströmer d.y.,,Älvsborgs läns valkrets,Första kammaren,1896-01-01,1892-01-01,http://www.wikidata.org/entity/Q5552501,
Q5552501,Jonas Alströmer d.y.,,Älvsborgs läns valkrets,Första kammaren,1905-01-01,1900-01-01,http://www.wikidata.org/entity/Q5552501,
Q5553550,Iwar Anderson,,Södermanlands läns och Västmanlands läns valkrets,Första kammaren,1955-01-01,1940-01-01,http://www.wikidata.org/entity/Q5553550,
Q5554399,Elof Andersson,,Blekinge läns och Kristianstads läns valkrets,Första kammaren,1940-01-01,1922-01-01,http://www.wikidata.org/entity/Q5554399,
Q5554399,Elof Andersson,,Skåne läns norra och östra valkrets,Första kammaren,1921-01-01,1921-01-01,http://www.wikidata.org/entity/Q5554399,
Q5554960,Johan Andersson i Sjöberg,,Skaraborgs läns valkrets,Första kammaren,1890-01-01,1889-01-01,http://www.wikidata.org/entity/Q5554960,
Q5555069,Jonas Andersson i Trossnäs,,Värmlands läns valkrets,Första kammaren,1889-01-01,1881-01-01,http://www.wikidata.org/entity/Q5555069,
Q5555135,Karl Andersson i Rixö,,Västra Götalands läns västra valkrets,Första kammaren,1957-01-01,1938-01-01,http://www.wikidata.org/entity/Q5555135,
Q5558134,Anders Apelstam,,Hallands läns valkrets,Första kammaren,1905-01-01,1902-01-01,http://www.wikidata.org/entity/Q5558134,
Q5559022,Magnus Arhusiander,,Västernorrlands läns valkrets,Första kammaren,1894-01-01,1892-01-01,http://www.wikidata.org/entity/Q5559022,
Q5560552,John-Arvid Arvidson,,Malmöhus läns valkrets,Första kammaren,1968-01-01,1958-01-01,http://www.wikidata.org/entity/Q5560552,
Q5562915,Johan Severin Axell,,Västernorrlands läns valkrets,Första kammaren,1887-01-01,1886-01-01,http://www.wikidata.org/entity/Q5562915,
Q5568192,Corfitz Beck-Friis,,Malmöhus läns valkrets,Första kammaren,1884-01-01,1867-01-01,http://www.wikidata.org/entity/Q5568192,
Q5571682,Anders Berger,,Örebro läns valkrets,Första kammaren,1871-01-01,1870-01-01,http://www.wikidata.org/entity/Q5571682,
Q5571900,Emil Berggren,,Norrbottens läns valkrets,Första kammaren,1913-01-01,1907-01-01,http://www.wikidata.org/entity/Q5571900,
Q5572766,Per Bergman,,Göteborgs kommuns valkrets,Första kammaren,1964-01-01,1951-01-01,http://www.wikidata.org/entity/Q5572766,
Q5573026,Olof Bergqvist,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1938-01-01,1922-01-01,http://www.wikidata.org/entity/Q5573026,
Q5573026,Olof Bergqvist,,Norrbottens läns valkrets,Första kammaren,1921-01-01,1912-01-01,http://www.wikidata.org/entity/Q5573026,
Q5573088,Carl Bergstedt,,Östergötlands läns valkrets,Första kammaren,1875-01-01,1867-01-01,http://www.wikidata.org/entity/Q5573088,
Q5574139,Olof Berntson,,Västernorrlands läns och Jämtlands läns valkrets,Första kammaren,1941-01-01,1941-01-01,http://www.wikidata.org/entity/Q5574139,
Q5575104,Alfred Bexell,,Hallands läns valkrets,Första kammaren,1888-01-01,1884-01-01,http://www.wikidata.org/entity/Q5575104,
Q5577366,Carl Björck,,Hallands läns valkrets,Första kammaren,1911-01-01,1905-01-01,http://www.wikidata.org/entity/Q5577366,
Q5581611,Nils Anton Bondeson,,Kronobergs läns och Hallands läns valkrets,Första kammaren,1926-01-01,1922-01-01,http://www.wikidata.org/entity/Q5581611,
Q5581611,Nils Anton Bondeson,,Kronobergs läns valkrets,Första kammaren,1921-01-01,1919-01-01,http://www.wikidata.org/entity/Q5581611,
Q5582355,Fredrik Theodor Borg,,Malmöhus läns valkrets,Första kammaren,1892-01-01,1885-01-01,http://www.wikidata.org/entity/Q5582355,
Q5582439,Oscar Borge,,Stockholms kommuns valkrets,Första kammaren,1921-01-01,1920-01-01,http://www.wikidata.org/entity/Q5582439,
Q5585390,Gustaf von Braun,,Skaraborgs läns valkrets,Första kammaren,1879-01-01,1871-01-01,http://www.wikidata.org/entity/Q5585390,
Q5588146,August Bruhn,,Skåne läns norra och östra valkrets,Första kammaren,1921-01-01,1921-01-01,http://www.wikidata.org/entity/Q5588146,
Q5588689,Sture Bruzelius,,Skåne läns norra och östra valkrets,Första kammaren,1900-01-01,1892-01-01,http://www.wikidata.org/entity/Q5588689,
Q5591597,Helge Bäcklund,,Skaraborgs läns valkrets,Första kammaren,1946-01-01,1936-01-01,http://www.wikidata.org/entity/Q5591597,
Q5602669,Carl Carlheim-Gyllensköld,,Skåne läns norra och östra valkrets,Första kammaren,1868-01-01,1867-01-01,http://www.wikidata.org/entity/Q5602669,
Q5602669,Carl Carlheim-Gyllensköld,,Skåne läns norra och östra valkrets,Första kammaren,1885-01-01,1878-01-01,http://www.wikidata.org/entity/Q5602669,
Q5603283,Lars Magnus Carlsson,,Kalmar läns södra valkrets,Första kammaren,1888-01-01,1883-01-01,http://www.wikidata.org/entity/Q5603283,
Q5605319,Gustaf Fritiof Cawallin,,Västernorrlands läns valkrets,Första kammaren,1886-01-01,1878-01-01,http://www.wikidata.org/entity/Q5605319,
Q5933728,Lars Landgren,,Gävleborgs läns valkrets,Första kammaren,1868-01-01,1867-01-01,http://www.wikidata.org/entity/Q5933728,
Q5936661,Edward Larson,,Skaraborgs läns valkrets,Första kammaren,1935-01-01,1914-01-01,http://www.wikidata.org/entity/Q5936661,
Q5937799,Johan Larsson i Jonsjö,,Kronobergs läns och Hallands läns valkrets,Första kammaren,1934-01-01,1928-04-26,http://www.wikidata.org/entity/Q5937799,
Q5942265,Axel Leander,,Malmöhus läns valkrets,Första kammaren,1956-01-01,1937-01-01,http://www.wikidata.org/entity/Q5942265,
Q5943948,Edvin Leffler,,Älvsborgs läns valkrets,Första kammaren,1937-01-01,1937-01-01,http://www.wikidata.org/entity/Q5943948,
Q5948965,Carl Lewenhaupt,,Dalarnas läns valkrets,Första kammaren,1884-01-01,1876-01-01,http://www.wikidata.org/entity/Q5948965,
Q5948965,Carl Lewenhaupt,,Jämtlands läns valkrets,Första kammaren,1893-01-01,1885-01-01,http://www.wikidata.org/entity/Q5948965,
Q5953157,Lars Lindahl,,Örebro läns valkrets,Första kammaren,1964-01-01,1951-01-01,http://www.wikidata.org/entity/Q5953157,
Q5954341,Erik Lindblom,,Dalarnas läns valkrets,Första kammaren,1959-01-01,1939-01-01,http://www.wikidata.org/entity/Q5954341,
Q5958475,Erik Lindström,,Gävleborgs läns valkrets,Första kammaren,1919-01-01,1918-01-01,http://www.wikidata.org/entity/Q5958475,
Q5967602,Ragnar Lundqvist,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1954-01-01,1948-01-01,http://www.wikidata.org/entity/Q5967602,
Q5968645,Melcher Lyckholm,,Västra Götalands läns västra valkrets,Första kammaren,1919-01-01,1910-01-01,http://www.wikidata.org/entity/Q5968645,
Q5971939,Carl Magnusson,,Älvsborgs läns valkrets,Första kammaren,1919-01-01,1913-01-01,http://www.wikidata.org/entity/Q5971939,
Q5972055,Karl Magnusson i Kalmar,,Kalmar läns och Gotlands läns valkrets,Första kammaren,1943-01-01,1936-01-01,http://www.wikidata.org/entity/Q5972055,
Q5984018,Karl Mellén,,Älvsborgs läns valkrets,Första kammaren,1936-01-01,1928-01-01,http://www.wikidata.org/entity/Q5984018,
Q5992284,William Montgomery,,Stockholms läns valkrets,Första kammaren,1916-01-01,1913-01-01,http://www.wikidata.org/entity/Q5992284,
Q6000480,Alvar Mårtensson,,Malmöhus läns valkrets,Första kammaren,1970-01-01,1957-01-01,http://www.wikidata.org/entity/Q6000480,
Q6001499,Axel Mörner,,Södermanlands läns valkrets,Första kammaren,1880-01-01,1869-01-01,http://www.wikidata.org/entity/Q6001499,
Q6005752,Nils Nestrup,,Kronobergs läns och Hallands läns valkrets,Första kammaren,1962-01-01,1959-01-01,http://www.wikidata.org/entity/Q6005752,
Q6009356,Karl August Nilson,,Värmlands läns valkrets,Första kammaren,1922-01-01,1912-01-01,http://www.wikidata.org/entity/Q6009356,
Q6009800,Bernhard Nilsson,,Jönköpings läns valkrets,Första kammaren,1940-01-01,1934-01-01,http://www.wikidata.org/entity/Q6009800,
Q6011346,August Nilsson,,Malmöhus läns valkrets,Första kammaren,1936-01-01,1919-01-01,http://www.wikidata.org/entity/Q6011346,
Q6014609,Carl Nordenfelt,,Värmlands läns valkrets,Första kammaren,1892-01-01,1885-01-01,http://www.wikidata.org/entity/Q6014609,
Q6014827,Jonas Nordenson,,Stockholms kommuns valkrets,Första kammaren,1963-01-01,1962-01-01,http://www.wikidata.org/entity/Q6014827,
Q6016809,Per Norin,,Gävleborgs läns valkrets,Första kammaren,1928-01-01,1919-01-01,http://www.wikidata.org/entity/Q6016809,
Q6019836,Axel Nylander,,Älvsborgs läns valkrets,Första kammaren,1937-01-01,1930-01-01,http://www.wikidata.org/entity/Q6019836,
Q6020187,Sven Nyman,,Södermanlands läns och Västmanlands läns valkrets,Första kammaren,1970-01-01,1961-01-01,http://www.wikidata.org/entity/Q6020187,
Q6023694,Ola Ohlsson,,Skåne läns norra och östra valkrets,Första kammaren,1883-01-01,1880-01-01,http://www.wikidata.org/entity/Q6023694,
Q6025835,Uno Olofsson,,Västerbottens läns och Norrbottens läns valkrets,Första kammaren,1962-01-01,1955-01-01,http://www.wikidata.org/entity/Q6025835,
Q6033276,Sture Palm,,Stockholms läns och Uppsala läns valkrets,Första kammaren,1970-01-01,1959-01-01,http://www.wikidata.org/entity/Q6033276,
Q6034123,Hjalmar Palmstierna,,Jönköpings läns valkrets,Första kammaren,1909-02-21,1900-01-01,http://www.wikidata.org/entity/Q6034123,
Q6037950,Paul Paulson,,Malmöhus läns valkrets,Första kammaren,1918-01-01,1900-01-01,http://www.wikidata.org/entity/Q6037950,
Q6037950,Paul Paulson,,Malmöhus läns valkrets,Första kammaren,1896-01-01,1894-01-01,http://www.wikidata.org/entity/Q6037950,
Q6045408,Hans Petersson,,Malmöhus läns valkrets,Första kammaren,1970-01-01,1970-01-01,http://www.wikidata.org/entity/Q6045408,
Q6045804,Casimir Petre,,Gävleborgs läns valkrets,Första kammaren,1877-01-01,1867-01-01,http://www.wikidata.org/entity/Q6045804,
Q6045861,Alfred Petrén,,Dalarnas läns valkrets,Första kammaren,1935-01-01,1912-01-01,http://www.wikidata.org/entity/Q6045861,
Q6046697,Carl Johan Pettersson,,Östergötlands läns valkrets,Första kammaren,1882-01-01,1879-01-01,http://www.wikidata.org/entity/Q6046697,
Q6046703,Carl Pettersson,,Dalarnas läns valkrets,Första kammaren,1901-01-01,1892-01-01,http://www.wikidata.org/entity/Q6046703,
Q6054616,Ludvig von Post,,Västmanlands läns valkrets,Första kammaren,1892-01-01,1892-01-01,http://www.wikidata.org/entity/Q6054616,
Q6058750,Jöns Pålsson,,Malmöhus läns valkrets,Första kammaren,1936-01-01,1918-01-01,http://www.wikidata.org/entity/Q6058750,
Q6060314,Pehr Rabe,,Stockholms kommuns valkrets,Första kammaren,1906-01-01,1904-01-01,http://www.wikidata.org/entity/Q6060314,
Q6063614,August Rappe,,Kronobergs läns valkrets,Första kammaren,1893-01-01,1892-01-01,http://www.wikidata.org/entity/Q6063614,
Q6063614,August Rappe,,Kronobergs läns valkrets,Första kammaren,1901-01-01,1897-01-01,http://www.wikidata.org/entity/Q6063614,
