wiki_id,name
Q6194416,Jon Stålhammar
Q6046770,Fredrik Pettersson
Q5886549,Johan Bernhard Johansson
Q5886585,Johan Johansson i Kälkebo
Q5887003,Lennart Johansson i Fårekulla
Q5906627,Ingemar Kerfstedt
Q5909615,Emil Kinander
Q5912121,Johan Fredrik Kjellén
Q5912185,Josua Hezekiel Kjellgren
Q5923213,Emil Kristensson
Q5927249,Jan Kuylenstjerna
Q5927431,Herman Kvarnzelius
Q5928413,Eric Källqvist
Q5936778,Salomon Larson
Q5938368,Nils Larsson i Östersund
Q5942361,Ulrik Leander
Q5951895,Karl Liljesköld
Q5952182,Erik Gustaf Lilliehöök
Q5953262,Wilhelm Nils Andreas Lindahl
Q5957148,Carl Lindmark
Q5957464,Frits Leander Lindqvist
Q5958273,Nils Lindstrand
Q5961291,Leon Ljunglund
Q5964304,John Lovén
Q5967130,Sigurd Lundin
Q5969413,Axel Löfgren
Q5972186,Theodor Magnusson
Q5980048,Oscar Mattsson
Q5985662,Edvard Meyer
Q5989821,Carl Moberg
Q6001218,Peter von Möller
Q6010346,Gustaf Nilsson i Kristianstad
Q6011447,Ola Nilsson i Ranseröd
Q6014618,Enar Nordenfelt
Q6025297,David Ollén
Q6028214,Åhlmans Olof Olsson
Q6031148,Holge Ottosson
Q6039741,John Pehrsson
Q6045351,Erik Petersson i Alvesta
Q6048265,John Philipson
Q6054467,Gösta Posse
Q6060104,Adam Christian Raab
Q6060127,Carl Adam Jakob Raab
Q6078257,Adolf Wilhelm Roos
Q6078530,Axel Rooth
Q6086648,Harald Röhss
Q6090725,Johan Gustaf Samuelson
Q6093290,Karl Gustaf Sandström
Q6171381,Edward Sederholm
Q6175956,Mauritz Silfverstolpe
Q6178293,Cornelius Sjöcrona
Q6178680,Albert Sjöholm
Q6188940,Lars Stendahl
Q6191520,Carl Storckenfeldt
Q6197480,Ivan Svanström
Q6200478,Hakon Sylvan
Q6203631,August Tamm
Q6214643,Carl af Trampe
Q6218850,Gustaf af Ugglas
Q6220222,Carl David Uppström
Q6225730,Axel Vindahl
Q6227721,Mauritz Västberg
Q6228048,Hugo Hansson Wachtmeister
Q6228578,Gustaf Wahl
Q6228959,Primus Wahlmark
Q6233433,Edvard Wavrinsky
Q5954016,Sven Lindberg
Q5887115,Mats Johansson
Q5879681,Kjell Jansson
Q5939077,Åke Larsson
Q5937869,Kaj Larsson
Q6016210,Lars Nordström
Q5937692,Håkan Larsson
Q5937280,Einar Larsson
Q5859296,Bo Frank
Q5889493,Jeppe Johnsson
Q5891875,Mattias Jonsson
Q5893076,Robert Jousma
Q5895318,Christoffer Järkeborn
Q5901060,Hans Karlsson i Hallsberg
Q5901468,Helge Karlsson
Q5902036,Rinaldo Karlsson
Q5909746,Bengt Kindbom
Q5914483,Lennart Klockare
Q5923374,Svante Kristiansson
Q5928428,Thorvald Källstad
Q5951320,Simon Liliedahl
Q5955244,Rolf Lindén
Q5955416,Lars G Linder
Q5962258,Per Lodenius
Q5972104,Nils Magnusson
Q5984109,Sven Mellqvist
Q5991911,Max Montalvo
Q5995172,Eric Mossberger
Q6000064,Bertil Måbrink
Q6012116,Tore Nilsson
Q6015398,Rickard Nordin
Q6019721,Sven-Åke Nygårds
Q6001508,Axel Mörner
Q6020789,Thomas Nyström
Q6043423,Nils Persson
Q6178842,Åke Sjölin
Q538109,Ture Nerman
Q6054541,Nils Posse
Q6083558,Axel Rune
Q6195389,Carl Sundberg
Q6020634,Hjalmar Nyström
Q6022244,Axel Odelberg
Q6025765,Per Olofsson
Q6194302,Nils Ståhle
Q6219889,Adolf Unger
Q6025668,Johan Olofsson
Q6225983,Ivar Virgin
Q6203671,Hugo Tamm
Q6227966,Fredrik Wachtmeister
Q6068925,Adam Reuterskiöld
Q6045007,Gustaf Peterson
Q6149669,John Lindqvist
Q6193298,Gustaf Strömberg
Q6241030,Theodor Wijkander
Q6011634,Per Nilsson i Kärra
Q6012314,Ivar Nilzon
Q6014594,Olof Nordenfeldt
Q6020901,Bernhard Näsgård
Q6021073,Emil Näsström
Q6027453,Manne Olsson
Q6042858,Fritz Persson
Q6043453,Nils Persson i Svensköp
Q6047231,Olaus Pettersson
Q6071198,Fredrick Richter
Q6077509,Gottfrid Roman
Q6078242,Adolf Roos
Q6084587,Bernhard Rutqvist
Q6085938,Johan Rylander
Q6088478,Christoffer Sahlin
Q6150099,Elof Ljunggren
Q6172122,Haqvin Selander
Q6181976,Lars Olsson Smith
Q6186483,Otto Stadling
Q6189790,Harald Sternhagen
Q6194361,August Stålberg
Q6195378,Axel Sundberg
Q6195850,Erik Mauritz Sundell
Q6196655,Oscar Sundström
Q6197306,Conrad Svanberg
Q6197648,Erik Svedberg
Q6198615,Isak Svensson
Q6198963,Nils Svensson i Malmberget
Q6201599,Magnus Söderberg
Q6214857,Oscar Trapp
Q6214979,Curry Treffenberg
Q6215672,Axel Trolle-Wachtmeister
Q6222931,Emil Alexander Vasseur
Q6228037,Hans Hansson Wachtmeister
Q6228302,Lennart Wærn
Q6229516,Ola Hansson Waldén
Q6234316,Ernst Wehtje j:r
Q6238287,Adolph Westman
Q6255705,Valter Åman
Q6256023,Anders Åström
Q321521,Fredrik Ferdinand Carlson
Q369044,Albert Lindhagen
Q384847,Claes Adolf Adelsköld
Q3379728,Ingrid Segerstedt Wiberg
Q4355601,Oscar Björnstjerna
Q4753719,Anders Aronsson
Q4753813,Anders Henriksson i Vinstorp
Q4941887,Ingeborg Carlqvist
Q4952454,Ruth Hamrin-Thorell
Q4953847,Kerstin Hesselgren
Q55955,Carl Lindhagen
Q5577493,Ingvar Björk
Q5388685,Erik Larsson
Q5554160,Birger Andersson
Q5603264,Kent Carlsson
Q5591718,Lars Bäckström
Q4991077,Eva Åsbrink
Q4991114,Monica Öhman
Q5125015,Claes Roxbergh
Q5420791,Rolf Hagel
Q5542465,Amir Adan
Q5544137,Lars Ahlmark
Q5544172,Johnny Ahlqvist
Q5547863,Hans Alsén
Q5556206,Widar Andersson
Q5557125,Staffan Anger
Q5557484,Arvid Annerås
Q5560319,Murad Artin
Q5563650,Hans Backman
Q5570062,Torsten Bengtson
Q5570168,Finn Bengtsson
Q5570267,Karl Bengtsson
Q5571469,Hugo Bergdahl
Q5573908,Henry Berndtsson
Q5577577,William Björk
Q5577761,Ulf Björklund
Q5602080,Stefan Caplan
Q5603158,Inge Carlsson
Q5603482,Rune Carlstein
Q5604679,Anders Castberger
Q5616881,Peter Danielsson
Q303488,Mikael Johansson
Q2396467,Mauricio Rojas
Q438138,Louise Edlind Friberg
Q512590,Börje Vestlund
Q517206,Josefin Brink
Q1635136,Hugo Hegeland
Q2091911,Erik Almqvist
Q3363834,Ann-Kristine Johansson
Q3369252,Kent Ekeroth
Q3374789,Bo Bernhardsson
Q3375136,Agneta Gille
Q3375152,Billy Gustafsson
Q3375840,Carina Adolfsson Elgestam
Q3498715,Maj Britt Theorin
Q4354173,Alice Åström
Q6045607,Sven-Olof Petersson
Q6237330,Olle Westberg
Q6042620,Arne Persson
Q6234347,Jörgen Weibull
Q6030099,Gunnar Oscarsson
Q6042706,Carl Olov Persson
Q6047162,Lennart Pettersson (centerpartist)
Q6086132,Bengt-Ola Ryttar
Q6092700,Conny Sandholm
Q6093424,Åke Sandström
Q6146756,Henrik Landerholm
Q6157362,Nils Nordh
Q6172149,Åke Selberg
Q6175642,Karl Sigfrid
Q6180602,Kenth Skårvik
Q6195893,Ola Sundell
Q6197564,Karl-Erik Svartberg
Q6198452,Evert Svensson
Q6198899,Michael Svensson
Q6203238,John Takman
Q6206513,Rezene Tesfazion
Q6219254,Richard Ulfvengren
Q6219347,Jörgen Ullenhag
Q6228058,Knut Wachtmeister
Q5886806,Kjell Johansson
Q5886707,Jörgen Johansson
Q5966052,Sven Lundberg
Q6011182,Martin Nilsson
Q6010550,Ingemar Nilsson
Q5901914,Ola Karlsson
Q6043221,Kent Persson
Q5953373,Arne Lindberg
Q5881641,Jan Jennehag
Q5886445,Jan Emanuel Johansson
Q5892602,Stig Josefson
Q5912635,Dag Klackenberg
Q5918403,Wiggo Komstedt
Q5939379,Frank Lassen
Q5953246,Torkel Lindahl
Q5965375,Peeter Luksep
Q5969972,Alf Lövenborg
Q6009809,Bernt Nilsson
Q6010633,Jan-Ivan Nilsson
Q6011228,Mats G. Nilsson
Q6014428,Lars-Axel Nordell
Q6027374,Leif Olsson
Q5603110,Gunnar Carlsson
Q5556133,Thure Andersson
Q4938559,Ingrid Bergman
Q5555007,John Andersson
Q5577534,Nils Björk
Q5591765,Werner Bäckström
Q4346188,Dan Broström
Q5554485,Folke Andersson
Q4991099,Märta Öberg
Q156749,Adolf Erik Nordenskiöld
Q5627064,Ragnar Edenman
Q520594,Jacob Georg Agardh
Q727985,Johan August Gripenstedt
Q1347810,Karl Kilbom
Q1448829,Solveig Rönn-Christiansson
Q2254365,Fabian Månsson
Q3510888,Fridtjuv Berg
Q4574312,Set Persson
Q4582704,Adolf Hedin
Q4795536,Aron Gustafsson
Q4919764,Björn Prytz
Q4935327,Hildur Alvén
Q4936029,Ingrid Andrén
Q4946184,Iris Ekroth
Q4958136,Eva Karlsson
Q4962025,Ulla Lidman-Frostenson
Q4962561,Astrid Lindekvist
Q4964561,Tyra Löfkvist
Q4964665,Brita Löwenhielm
Q4983117,Tekla Torbrink
Q5571271,John Berg
Q5544009,Erik Ahlgren
Q5549004,Herman Amnéus
Q5553680,Olof Anderson i Hasselbol
Q5554055,Axel Andersson i Kroken
Q5554283,Carl Andersson i Malmö
Q5554635,Gustaf Andersson i Sollebrunn
Q5554956,Johan Andersson i Raklösen
Q5556217,Wilhelm Andersson i Resebo
Q5557228,Curt Angur
Q5559921,Ernst Aronson
Q5561342,Christian Aspelin
Q5571323,Oskar Berg i Göteborg
Q5571894,Claes Johan Berggren
Q5572436,Matteus Berglund
Q5572863,Axel Bergmark
Q5577378,Emanuel Björck
Q5577909,Karl Björkman
Q5578265,Eric Björnberg
Q5578363,Carl Björnstjerna
Q5585253,Gustaf Bratt
Q5586815,Nils Broander
Q5588970,Carl Brännberg
Q5591469,August Bystedt
Q5602596,Conrad Carleson
Q5603051,Carl Walfrid Carlsson
Q5606101,Johan Erik Cervin
Q5615440,Bengt Dahlgren
Q5826522,Gösta Jacobsson
Q6028198,William Olsson
Q5885293,Anders Johansson
Q5785886,Alexander Hamilton
Q6054497,Knut Posse
Q6175893,Nils August Silfverschiöld
Q5789110,Gustav Hansson
Q5785989,Carl Bastiat Hamilton
Q5786064,Gilbert Hamilton
Q5786712,Carl Hammarhjelm
Q5786752,Emil Hammarlund
Q5788293,David Hansén
Q5789087,Frans Hansson
Q5789103,Gustaf Henry Hansson
Q5794559,Johan August Hazelius
Q5802636,Richard Hermelin
Q5826637,Per Jacobsson i Vindeln
Q5883054,Jöns Jesperson
Q5893733,Herman Juhlin-Dannfelt
Q5895957,Jöns Jönsson
Q5901374,Gottfrid Karlsson
Q5931318,Emil Lagerkvist
Q5936964,Anders Larsson i Bränninge
Q5948996,Casimir Lewenhaupt
Q5961080,August Ljunggren
Q5961188,Nils Peter Ljunggren
Q5967062,Johan Lundin
Q5967695,Per Lundsten
Q5968545,Carl Lybeck
Q5976864,Richard Markgren
Q6004413,Fredrik Neess
Q6009700,Anton Nilsson i Östrabo
Q6010180,Ferdinand Nilsson
Q6012010,Theodor Nilsson
Q6012774,William Nisser (1801-1893)
Q6014058,Josef Nord
Q6014586,Johan Nordenfalk den yngre
Q6017006,Anton Norling
Q6017061,Nils Norling
Q6019906,Oscar Nylander
Q6020661,Johan Fredrik Nyström
Q6023421,Sven Ohlon
Q6028176,Valerius Olsson
Q6042789,Einar Persson
Q6042992,Ivar Persson
Q6046935,Ivar Pettersson
Q6069039,Patric Reuterswärd
Q6069770,Carl Rhodin
Q6076545,Herman Rogberg
Q6079285,Gustav Rosén
Q6091872,John Sandberg
Q6092931,Martin Sandorf
Q6093477,Alfred Sandwall
Q6093739,Gunnar Sanne
Q6093946,Bernhard Santesson
Q6150473,Wilhelm Lothigius
Q6169356,Hildebrand Schröder
Q6175897,Otto Silfverschiöld
Q6175985,Gösta Siljeström
Q6178299,Edgar Sjödahl
Q6179361,Gunnar Skagerlund
Q6180483,Carl Skytte
Q6180759,Karl Ivar Sköldén
Q6186078,Wilhelm Spånberg
Q6189395,Karl Stenström
Q6190872,Bo von Stockenström
Q6192056,Nils Strandler
Q6192676,Fredrik von Strokirch
Q6192954,Wilhelm Stråle af Ekna
Q6194165,Alfred Stärner
Q6196196,Nils Sundin
Q6196738,Anders Sundvik
Q6198871,Martin Svensson i Kompersmåla
Q6199778,Nils Swartling
Q6200348,Fredrik von Sydow
Q6200560,Eilif Sylwan
Q5596510,Jöns Bengtsson
Q5828662,Erik Jansson
Q5554421,Emil Andersson
Q5572691,Johan Bergman
Q5786502,Carl Hammar
Q5653897,Harald Nordenson
Q5618683,Louis De Geer
Q5555809,Per Johan Andersson
Q5716080,Bertil Eriksson
Q5744372,Carl von Friesen
Q5737543,Carl Forssell
Q5828585,Axel Jansson
Q5724508,Melker Falkenberg
Q5734704,Nils Fock
Q5578369,Magnus Björnstjerna
Q5613446,Wilhelm Croneborg
Q5628126,Casper Ehrenborg
Q5714707,Hans Ericson
Q5579475,Hugo Blomberg
Q5630602,Janne Ekman
Q5039896,Carl Berglund
Q5540748,Nils Aastrup
Q5541257,Gustaf Rudolf Abelin
Q5547336,Johan Severin Almer
Q5553978,Andreas Andersson i Mosserudstorp
Q5554595,Gunnar Andersson i Djursholm
Q5554629,Gustaf Andersson i Källstad
Q5557444,Wilhelm Annér
Q5560111,Erik Arrhén
Q5561102,Axel Asker
Q5562937,Anders Axelson
Q5563860,Frans Bæckström
Q5568965,Carl Gottreich Beijer
Q5569846,Gustaf Benedicks
Q5570669,Axel Bennich
Q5571164,Oscar Berg
Q5571545,Klas Hugo Bergendahl
Q5572406,Jan Berglund
Q5577746,Olof Björklund
Q5578273,Tor Björnberg
Q5579356,Lennart Blom i Såtenäs
Q5588217,Julius Brun
Q5600648,Torsten Caap
Q5602525,Fredrik Daniel Carlborg
Q5605497,Conrad Cedercrantz
Q5707382,Axel Ekstedt
Q5708769,Gustaf Eliasson
Q5714995,Aaby Ericsson
Q5717504,Valfrid Eriksson
Q5722712,Axel Fagerlin
Q5722769,Emil Fagerlund
Q5734900,Jakob Fogelin
Q5734929,Wilhelm Fogelmarck
Q5737409,Johan August Forss
Q5737442,Erik Forssberg
Q5740943,Nils Franzén
Q5741047,Laur Franzon
Q5744512,Johan Friggeråker
Q5748895,Nils Gabrielsson
Q5753625,Johan Erland Gavelius
Q5754594,Bror von Geijer
Q5773342,Karl Grubbström
Q5776342,Wilhelm Gullberg
Q5777827,Karl Johan Alfred Gustafsson
Q5777989,Per Gustafsson i Benestad
Q5778234,John Gustavson (politiker)
Q5779563,August Gyllensvaan
Q5779975,Natanael Gärde
Q5780366,Hardy Göransson
Q5786847,Carl Hammarskjöld
Q5786945,Alexis Hammarström
Q5789663,Sven Hansson i Svartbyn
Q5796149,Rune Hedlund
Q5804623,Elis Heüman
Q5804642,Gustaf Heüman
Q5813810,Robert von Horn
Q5819523,Elof Hällgren
Q5881050,John Jeansson
Q5885074,Johan Johanson i Tväråselet
Q5893691,Julius Juhlin
Q5914280,Eric af Klint
Q5916306,Gustaf Kobb
Q5924912,Robert Krügel
Q5933728,Lars Landgren
Q5936661,Edward Larson
Q5937799,Johan Larsson i Jonsjö
Q5942265,Axel Leander
Q5943948,Edvin Leffler
Q5948965,Carl Lewenhaupt
Q5953157,Lars Lindahl
Q5954341,Erik Lindblom
Q5958475,Erik Lindström
Q5967602,Ragnar Lundqvist
Q5968645,Melcher Lyckholm
Q5971939,Carl Magnusson
Q5972055,Karl Magnusson i Kalmar
Q5984018,Karl Mellén
Q5992284,William Montgomery
Q6001499,Axel Mörner
Q6005752,Nils Nestrup
Q6009356,Karl August Nilson
Q6009800,Bernhard Nilsson
Q6014609,Carl Nordenfelt
Q6014827,Jonas Nordenson
Q6016809,Per Norin
Q6019836,Axel Nylander
Q6020187,Sven Nyman
Q6023694,Ola Ohlsson
Q6025835,Uno Olofsson
Q6034123,Hjalmar Palmstierna
Q6037950,Paul Paulson
Q6045804,Casimir Petre
Q6045861,Alfred Petrén
Q6046697,Carl Johan Pettersson
Q6046703,Carl Pettersson
Q6054616,Ludvig von Post
Q6058750,Jöns Pålsson
Q6060314,Pehr Rabe
Q6063614,August Rappe
Q6068620,John Rettig
Q6068634,Robert Rettig
Q6068950,Carl Reuterskiöld
Q6075255,Albert Robson
Q6077520,Julius Roman
Q6077630,Carl Romanus
Q6078330,Gustaf Roos
Q6085150,Carl Rydberg
Q6092251,Karl Sandegård
Q6178389,Axel Sjögreen
Q6178858,Jonas Sjölund
Q6180045,Carl Skogman
Q6182556,Gustaf Snoilsky
Q6184994,Gustaf Sparre
Q6185487,Harald Spens
Q6188698,Johan Algot Stenberg
Q6191918,Bertil Strandberg
Q6192466,Ernst Stridsberg
Q6193200,Torsten Ström
Q6193517,Fredrik Knut Harald Strömfelt
Q6195465,Hugo Sundberg
Q6195597,August Sundblad
Q6196822,Johan Sunne
Q6200366,Hjalmar von Sydow
Q6203708,Pehr Gustaf Tamm
Q6206830,Vollrath Tham
Q6207127,Arvid Thelin
Q6209652,Einar Thulin
Q6211046,Knut Tillberg
Q6211603,Gustaf Tisell
Q6213725,Rudolf Tornérhjelm
Q6215643,Nils Trolle
Q6218073,Ragnar Törnebladh
Q6227918,Axel Wachtmeister
Q6230349,Wilhelm Wallberg
Q6231275,Wilhelm Wallin
Q6235028,Per Welander
Q6238601,Erik Wetter
Q6193156,Ola Ström
Q6228020,Hans Wachtmeister
Q6196170,Lars Sundin
Q6020260,Ola Nyquist
Q6024791,Sven-Göran Olhede
Q6027994,Stig Olsson
Q6030080,Mikael Oscarsson
Q6043923,Yngve Persson
Q6061330,Lage Rahm
Q6068225,Claes Rensfeldt
Q6068448,Roy Resare
Q6068516,Patrick Reslow
Q6070749,Gunnar Richardson
Q6072728,Sigvard Rimås
Q6086370,Peter Rådberg
Q6093367,Stig Sandström
Q6156728,Thomas Nihlén
Q6157128,Per-Samuel Nisser
Q6178706,Sten Sjöholm
Q6181121,Erik Slottner
Q6189271,Per Stenmarck
Q6192010,Torkild Strandberg
Q6193327,Karl-Erik Strömberg
Q6195760,Bernhard Sundelin
Q6198971,Nils Torgny Svensson
Q6202220,Nils-Erik Söderqvist
Q6202348,Kurt Söderström
Q6209250,Arne Thoresson
Q6212174,Tomas Tobé
Q6223773,Mattias Vepsä
Q6234332,Peter Weibull Bernström
Q6240649,Jon Peter Wieselgren
Q6241402,Pontus Wiklund
Q6255205,Allan Åkerlind
Q5786136,Hugo Hamilton
Q5630560,Gustaf Ekman
Q6020654,Johan Erik Nyström
Q6046823,Gunnar Pettersson
Q6043480,Ola Persson
Q6017122,David Norman
Q6010532,Hjalmar Nilsson
Q5777677,Gustaf Gustafsson
Q5930794,Sven Lagerberg
Q5724481,Henrik Falkenberg
Q6014571,Carl Nordenfalk
Q5961449,Knut Ljungqvist
Q5819272,Erik Hägglund
Q5812181,Nils Holmström
Q5809244,Erland von Hofsten
Q5621707,Johan Henrik Dieden
Q5625211,Wilhelm Dufva
Q5629799,Theodor af Ekenstam
Q5630611,Johan Ekman
Q5708424,Gösta Elfving
Q5709034,Anders Elisson
Q5711531,Johan Eneroth
Q5721610,Knut G. Ewerlöf
Q5721626,Waldemar Ewerlöf
Q5735299,Viktor Folin
Q5754671,Knut von Geijer
Q5754752,Carl Fredrik af Geijerstam
Q5755262,Ernfrid Gelotte
Q5759618,Gustaf Gilljam
Q5782446,Edvard Hagfält
Q5782765,Julius Hagström
Q5785251,Walther von Hallwyl
Q5789472,Måns Hansson
Q5789545,Peter Hansson
Q5795740,Fredrik Hederstierna
Q5796181,Sven Adolf Hedlund
Q5802433,Albert Hermansson
Q5804665,Knut Aron Heyman
Q5809268,Nils von Hofsten
Q5816232,Christopher Huldt
Q5816998,Axel Hummel
Q5819964,Ernst Håkanson
Q5820161,Nils Håkansson i Björstorp
Q5821422,Nils Hörstadius
Q5879652,Johannes Jansson i Ellenö
Q5885088,Karl Johanson i Vännäs
Q5885446,August Johansson i Lövholmen
Q5888233,Robert Johansson-Dahr
Q5891546,Erik Jonsson i Fors
Q5891896,Olof Jonsson i Hov
Q5896085,Paul Jönsson
Q5897318,Rolf Kaijser
Q5897523,Robert Kajerdt
Q5901593,John Karlsson
Q5901677,Karl Karlsson i Göteborg
Q5909622,Edward Kinberg
Q5912152,Bror Kjellgren
Q5913839,Rudolf Klinckowström
Q5913901,Herman Kling
Q5930919,Gustaf Lagerbring
Q5936294,Gustaf Anton Larsén
Q5945036,Abraham Leijonhufvud
Q5945227,Sten Leijonhufvud
Q5949042,Claes Magnus Lewenhaupt
Q5956013,Hjalmar Lindgren
Q5959461,Sigfrid Linnér
Q5961036,Vilmar Ljungdahl
Q5972125,Paul Magnusson
Q6001576,Carl Göran Mörner
Q6008439,Otto Niklasson
Q6011403,Nils Peter Nilsson
Q6022436,Hartwig Odencrantz
Q6026026,Gottfried Olsén
Q6039746,Jöns Pehrsson
Q6039767,Ola Pehrsson
Q6045461,Lorents Petersson
Q6045901,Folke Petrén
Q6047023,Johannes Pettersson
Q6047190,Malkolm Pettersson
Q6051464,Philip Baltzar von Platen
Q6052397,Emil Poignant
Q5708836,Lennart Eliasson
Q5879850,Robert Jansson
Q5736508,Anders Forsberg
Q5767136,Carl Grafström
Q5805501,Anders Hilding
Q5707649,Ragnar Ekström
Q5879556,Ivar Jansson
Q5716681,Jonas Eriksson
Q5617211,Robert Darin
Q5623074,Erik Dofsén
Q5626919,Per Jonas Edberg
Q5626942,Wilhelm Edbom
Q5627271,Dag Edlund
Q5629861,Victor Ekerot
Q5630527,Jakob Ekman
Q5700991,Fredrik Cöster
Q5709446,Erik Elliot
Q5710101,Emil Elmvall
Q5713029,Herman Engström
Q5714980,Gustaf Ericsson i Stockholm
Q5715235,Johan Eric Ericsson
Q5716335,Ernst Eriksson
Q5718511,Eric Ersson i Arnebo
Q5718564,Per Ersson
Q5726007,Erik Fast
Q5737042,Tullius Forsell
Q5737534,Arne Forssell
Q5746460,Nils Fröding
Q5747977,Thorvald Fürst
Q5762288,Erik Godin
Q5776798,Aron Christoffer Gunnarsson
Q5788959,Anders Hansson i Trollhättan
Q5795077,Sven Hector
Q5796416,Sven Hedqvist
Q5798582,Nils Helger
Q5811219,Otto Holmdahl
Q5811689,Hans Holmlin
Q5826241,Carsten Jacobsen
Q5828576,Axel Jansson
Q5885300,Anders Johansson i Lövåsen
Q5885438,August Johansson i Kalmar
Q5885758,Carl Johan Johansson
Q5886654,John Johansson i Gränö
Q5888142,Wilhelm Johansson
Q5891561,Erik Petter Jonsson
Q5891592,Gustaf Jonsson
Q5891901,Olof Jonsson i Gumboda
Q5895855,Folke Jönsson
Q5896011,Lasse Jönsson
Q5901293,Eric Karlsson
Q5924646,Ludvig Kruse
Q5933577,Fredrik Landelius
Q5937584,Hans Larsson i Flästa
Q5937903,Karl Larsson
Q5944003,Olof Leffler
Q5960749,Erik W. Ljung
Q5963505,Carl Lorentzon
Q5966589,Fritiof Lundgren
Q5967741,Axel Walfrid Lundström
Q5967804,Harald Lundström
Q5970161,Severin Löwenhielm
Q5811461,David Holmgren
Q5737631,Johan Forssell
Q5743497,Carl Frick
Q5786592,Olof Hammar
Q5952764,Anders Lind
Q5885693,Carl Johansson
Q5895945,John Jönsson
Q5958354,Axel Lindström
Q5886540,Johan August Johansson
Q5796542,Helmer Hedström
Q5714526,Johan Erickzon
Q5715248,Johan Ericsson i Vallsta
Q5715812,Jakob Erikson
Q5716466,Halvar Eriksson
Q5716846,Lars Eriksson i Bäck
Q5723194,Johan Fahlén
Q5741346,Manfred Fredberg
Q5762221,Per Godén
Q5773639,Carl Grundell
Q5776789,Algot Gunnarsson i Nälden
Q5777511,Arthur Wilhelm Gustafsson
Q5777686,Gustaf Gustafsson i Älvsered
Q5788951,Anders Hansson i Solberga
Q5792804,Johannes Hasselquist
Q5794593,Gustaf Hazén
Q5798796,Arvid Hellberg
Q5798850,Johan Adolf Hellberg
Q5813756,Hans von Horn
Q5816706,Karl Hultkrantz
Q5817882,Anders Huss
Q5820402,Elis Håstad
Q5820926,Carl Johan Högström
Q5885746,Carl Johansson i Berga
Q5885884,Einar Johansson
Q5890326,Jonas Jonasson i Gullabo
Q5891690,Johan August Jonsson
Q5891720,Jon Jonsson i Hertsjö
Q5895830,Elias Jönsson
Q5895931,Johan Jönsson i Axtorp
Q5896154,Swen Jönsson
Q5897175,Karl Kahlström
Q5902054,Robert Karlsson i Gasabäck
Q5908602,Alfred Kihlberg
Q5931335,Helmer Lagerkvist
Q5937137,Carl Anders Larsson
Q5938358,Nils Larsson i Klagstorp
Q5940620,Harald Laurin
Q5951594,Ernst Liljedahl
Q5951720,Anders Fredrik Liljeholm
Q5952356,Axel Lilljequist
Q5955866,Bertrand Lindgren
Q5957167,Ewald Lindmark
Q5958215,Magnus Lindstedt
Q5958956,Axel Lindvall
Q5959232,August Lingström
Q5966411,Torsten Lundell
Q5966708,Oskar Lundgren
Q5571357,Richard Berg
Q5571210,Gustaf Berg
Q5715170,Harald Ericsson
Q5716350,Eskil Eriksson
Q5776520,Arvid Gumælius
Q5618652,Gerard De Geer
Q5767860,Per Granath
Q5707706,Melcher Ekströmer
Q5782935,Anton Hahn
Q5716447,Gustaf Eriksson
Q5570422,Tore Bengtsson
Q5734641,Alfred Fock
Q5780280,Anders Göransson
Q5784931,Olof Hallin
Q5566043,Ragnar Barnekow
Q5568208,Joachim Tawast Beck-Friis
Q5571231,Harry Berg
Q5572222,Oscar Bergius
Q5572519,Frans Berglöf
Q5573300,David Bergström
Q5573383,Hans Fredrik Bergström
Q5575709,Elof Biesèrt
Q5577862,Gustaf Adolf Björkman
Q5594937,Adolf Aulin
Q5596960,Paul Bergstrand
Q5599597,Gundelach Bruzelius
Q5603039,Carl Carlsson i Gävle
Q5608369,Carl Christenson
Q5612133,Bernhard Corneliusson
Q5615346,Oscar Dahlbäck
Q5616773,Carl August Danielsson
Q5621108,Gustav Holm
Q5627008,Ernst Edelstam
Q5627474,Walter Edström
Q5629550,Thorwald Ekdahl
Q5630174,Robert Eklundh
Q5630490,Axel Ekman
Q5708797,Jan Eliasson i Skuttungeby
Q5711007,Oswald Emthén
Q5711044,Johan Enander
Q5714600,Christian Ericson i Funäsdalen
Q5715226,Eric Ericsson i Väsby
Q5715406,Ollas Anders Ericsson
Q5716323,Erik Eriksson i Kväcklingen
Q5725909,William Farup
Q5732911,Edvard Fleetwood
Q5741409,Alarik Fredenberg
Q5751782,Arvid Gardell
Q5757453,Carl Gethe
Q5776203,Olof Guldbrandsson
Q5779576,Gustaf Gyllensvärd
Q5781683,Gustaf Hæggström
Q5782085,Ernst Hage
Q5788657,Theodor Hansén
Q5794206,Bernhard Hay
Q5795653,Ernst Hedenstierna
Q5795864,Edvard Hedin
Q5799228,Johannes Hellgren
Q5802617,Joseph Hermelin
Q5807346,Carl Erik Hjelm
Q5812224,Wiktor Holmström
Q5818482,Per Hübinette
Q5820694,Fabian Höglund
Q5826435,Uddo Jacobson
Q5868653,Hjalmar Gustafson
Q5873444,Anders Henrikson i Heberg
Q5885038,Carl Johanson i Hansjö
Q6078273,Axel Roos
Q6218168,Axel Törner
Q5555123,Karl Andersson
Q6063599,Adolf Rappe
Q6082628,Gustaf Rudebeck
Q6228276,Carl Fredrik Wærn
Q6078673,Gustaf Ros
Q6247102,Herman Wrangel
Q6188574,Hemming Sten
Q4574374,Nils Holmberg
Q6045870,Bror Petrén
Q6046007,Axel Petri
Q6047693,Adolph Peyron
