year,protocol,N
1940,corpus/protocols/1940/prot-1940--fk--16.xml,0
1940,corpus/protocols/1940/prot-1940--fk--17.xml,61
1940,corpus/protocols/1940/prot-1940--fk--18.xml,46
1940,corpus/protocols/1940/prot-1940--fk--19.xml,5
1940,corpus/protocols/1940/prot-1940--fk--2.xml,3
1940,corpus/protocols/1940/prot-1940--fk--20.xml,62
1940,corpus/protocols/1940/prot-1940--fk--21.xml,7
1940,corpus/protocols/1940/prot-1940--fk--22.xml,73
1940,corpus/protocols/1940/prot-1940--fk--23.xml,4
1940,corpus/protocols/1940/prot-1940--fk--24.xml,48
1940,corpus/protocols/1940/prot-1940--fk--25.xml,20
1940,corpus/protocols/1940/prot-1940--fk--26.xml,36
1940,corpus/protocols/1940/prot-1940--fk--27.xml,28
1940,corpus/protocols/1940/prot-1940--fk--28.xml,76
1940,corpus/protocols/1940/prot-1940--fk--29.xml,8
1940,corpus/protocols/1940/prot-1940--fk--3.xml,37
1940,corpus/protocols/1940/prot-1940--fk--30.xml,59
1940,corpus/protocols/1940/prot-1940--fk--31.xml,22
1940,corpus/protocols/1940/prot-1940--fk--32.xml,56
1940,corpus/protocols/1940/prot-1940--fk--33.xml,61
1940,corpus/protocols/1940/prot-1940--fk--34.xml,58
1940,corpus/protocols/1940/prot-1940--fk--35.xml,113
1940,corpus/protocols/1940/prot-1940--fk--36.xml,4
1940,corpus/protocols/1940/prot-1940--fk--37.xml,59
1940,corpus/protocols/1940/prot-1940--fk--38.xml,23
1940,corpus/protocols/1940/prot-1940--fk--39.xml,13
1940,corpus/protocols/1940/prot-1940--fk--4.xml,2
1940,corpus/protocols/1940/prot-1940--fk--40.xml,2
1940,corpus/protocols/1940/prot-1940--fk--5.xml,5
1940,corpus/protocols/1940/prot-1940--fk--6.xml,7
1940,corpus/protocols/1940/prot-1940--fk--7.xml,2
1940,corpus/protocols/1940/prot-1940--fk--8.xml,3
1940,corpus/protocols/1940/prot-1940--fk--9.xml,10
1940,corpus/protocols/1940/prot-1940-urtima-ak--1.xml,5
1940,corpus/protocols/1940/prot-1940-urtima-ak--10.xml,3
1940,corpus/protocols/1940/prot-1940-urtima-ak--11.xml,49
1940,corpus/protocols/1940/prot-1940-urtima-ak--12.xml,18
1940,corpus/protocols/1940/prot-1940-urtima-ak--13.xml,44
1940,corpus/protocols/1940/prot-1940-urtima-ak--14.xml,34
1940,corpus/protocols/1940/prot-1940-urtima-ak--15.xml,10
1940,corpus/protocols/1940/prot-1940-urtima-ak--16.xml,17
1940,corpus/protocols/1940/prot-1940-urtima-ak--17.xml,9
1940,corpus/protocols/1940/prot-1940-urtima-ak--18.xml,34
1940,corpus/protocols/1940/prot-1940-urtima-ak--19.xml,50
1940,corpus/protocols/1940/prot-1940-urtima-ak--2.xml,41
1940,corpus/protocols/1940/prot-1940-urtima-ak--20.xml,4
1940,corpus/protocols/1940/prot-1940-urtima-ak--21.xml,96
1940,corpus/protocols/1940/prot-1940-urtima-ak--22.xml,8
1940,corpus/protocols/1940/prot-1940-urtima-ak--3.xml,10
1940,corpus/protocols/1940/prot-1940-urtima-ak--4.xml,26
1940,corpus/protocols/1940/prot-1940-urtima-ak--5.xml,3
1940,corpus/protocols/1940/prot-1940-urtima-ak--6.xml,47
1940,corpus/protocols/1940/prot-1940-urtima-ak--7.xml,0
1940,corpus/protocols/1940/prot-1940-urtima-ak--8.xml,14
1940,corpus/protocols/1940/prot-1940-urtima-ak--9.xml,11
1940,corpus/protocols/1940/prot-1940-urtima-fk--1.xml,6
1940,corpus/protocols/1940/prot-1940-urtima-fk--10.xml,14
1940,corpus/protocols/1940/prot-1940-urtima-fk--11.xml,40
1940,corpus/protocols/1940/prot-1940-urtima-fk--12.xml,27
1940,corpus/protocols/1940/prot-1940-urtima-fk--13.xml,34
1940,corpus/protocols/1940/prot-1940-urtima-fk--14.xml,29
1940,corpus/protocols/1940/prot-1940-urtima-fk--15.xml,25
1940,corpus/protocols/1940/prot-1940-urtima-fk--16.xml,10
1940,corpus/protocols/1940/prot-1940-urtima-fk--17.xml,13
1940,corpus/protocols/1940/prot-1940-urtima-fk--18.xml,36
1940,corpus/protocols/1940/prot-1940-urtima-fk--19.xml,52
1940,corpus/protocols/1940/prot-1940-urtima-fk--2.xml,36
1940,corpus/protocols/1940/prot-1940-urtima-fk--20.xml,62
1940,corpus/protocols/1940/prot-1940-urtima-fk--21.xml,12
1940,corpus/protocols/1940/prot-1940-urtima-fk--22.xml,2
1940,corpus/protocols/1940/prot-1940-urtima-fk--3.xml,51
1940,corpus/protocols/1940/prot-1940-urtima-fk--4.xml,6
1940,corpus/protocols/1940/prot-1940-urtima-fk--5.xml,26
1940,corpus/protocols/1940/prot-1940-urtima-fk--6.xml,5
1940,corpus/protocols/1940/prot-1940-urtima-fk--7.xml,3
1940,corpus/protocols/1940/prot-1940-urtima-fk--8.xml,7
1940,corpus/protocols/1940/prot-1940-urtima-fk--9.xml,5
1941,corpus/protocols/1941/prot-1941--ak--1.xml,4
1941,corpus/protocols/1941/prot-1941--ak--10.xml,2
1941,corpus/protocols/1941/prot-1941--ak--11.xml,31
1941,corpus/protocols/1941/prot-1941--ak--12.xml,3
1941,corpus/protocols/1941/prot-1941--ak--13.xml,49
1941,corpus/protocols/1941/prot-1941--ak--14.xml,3
1941,corpus/protocols/1941/prot-1941--ak--15.xml,79
1941,corpus/protocols/1941/prot-1941--ak--16.xml,4
1941,corpus/protocols/1941/prot-1941--ak--17.xml,72
1941,corpus/protocols/1941/prot-1941--ak--18.xml,0
1941,corpus/protocols/1941/prot-1941--ak--19.xml,108
1941,corpus/protocols/1941/prot-1941--ak--2.xml,9
1941,corpus/protocols/1941/prot-1941--ak--20.xml,3
1941,corpus/protocols/1941/prot-1941--ak--21.xml,10
1941,corpus/protocols/1941/prot-1941--ak--22.xml,147
1941,corpus/protocols/1941/prot-1941--ak--23.xml,26
1941,corpus/protocols/1941/prot-1941--ak--24.xml,4
1941,corpus/protocols/1941/prot-1941--ak--25.xml,97
1941,corpus/protocols/1941/prot-1941--ak--26.xml,13
1941,corpus/protocols/1941/prot-1941--ak--27.xml,2
1941,corpus/protocols/1941/prot-1941--ak--28.xml,52
1941,corpus/protocols/1941/prot-1941--ak--29.xml,2
1941,corpus/protocols/1941/prot-1941--ak--3.xml,38
1941,corpus/protocols/1941/prot-1941--ak--30.xml,53
1941,corpus/protocols/1941/prot-1941--ak--31.xml,72
1941,corpus/protocols/1941/prot-1941--ak--32.xml,20
1941,corpus/protocols/1941/prot-1941--ak--33.xml,100
1941,corpus/protocols/1941/prot-1941--ak--34.xml,1
1941,corpus/protocols/1941/prot-1941--ak--35.xml,78
1941,corpus/protocols/1941/prot-1941--ak--36.xml,2
1941,corpus/protocols/1941/prot-1941--ak--37.xml,110
1941,corpus/protocols/1941/prot-1941--ak--38.xml,13
1941,corpus/protocols/1941/prot-1941--ak--39.xml,55
1941,corpus/protocols/1941/prot-1941--ak--4.xml,14
1941,corpus/protocols/1941/prot-1941--ak--40.xml,25
1941,corpus/protocols/1941/prot-1941--ak--41.xml,77
1941,corpus/protocols/1941/prot-1941--ak--42.xml,50
1941,corpus/protocols/1941/prot-1941--ak--43.xml,39
1941,corpus/protocols/1941/prot-1941--ak--5.xml,6
1941,corpus/protocols/1941/prot-1941--ak--6.xml,6
1941,corpus/protocols/1941/prot-1941--ak--7.xml,38
1941,corpus/protocols/1941/prot-1941--ak--8.xml,23
1941,corpus/protocols/1941/prot-1941--ak--9.xml,50
1941,corpus/protocols/1941/prot-1941--fk--1.xml,8
1941,corpus/protocols/1941/prot-1941--fk--10.xml,1
1941,corpus/protocols/1941/prot-1941--fk--11.xml,8
1941,corpus/protocols/1941/prot-1941--fk--12.xml,3
1941,corpus/protocols/1941/prot-1941--fk--13.xml,50
1941,corpus/protocols/1941/prot-1941--fk--14.xml,2
1941,corpus/protocols/1941/prot-1941--fk--15.xml,78
1941,corpus/protocols/1941/prot-1941--fk--16.xml,3
1941,corpus/protocols/1941/prot-1941--fk--17.xml,55
1941,corpus/protocols/1941/prot-1941--fk--18.xml,0
1941,corpus/protocols/1941/prot-1941--fk--19.xml,43
1941,corpus/protocols/1941/prot-1941--fk--2.xml,3
1941,corpus/protocols/1941/prot-1941--fk--20.xml,4
1941,corpus/protocols/1941/prot-1941--fk--21.xml,71
1941,corpus/protocols/1941/prot-1941--fk--22.xml,22
1941,corpus/protocols/1941/prot-1941--fk--23.xml,4
1941,corpus/protocols/1941/prot-1941--fk--24.xml,62
1941,corpus/protocols/1941/prot-1941--fk--25.xml,1
1941,corpus/protocols/1941/prot-1941--fk--26.xml,33
1941,corpus/protocols/1941/prot-1941--fk--27.xml,0
1941,corpus/protocols/1941/prot-1941--fk--28.xml,6
1941,corpus/protocols/1941/prot-1941--fk--29.xml,42
1941,corpus/protocols/1941/prot-1941--fk--3.xml,30
1941,corpus/protocols/1941/prot-1941--fk--30.xml,3
1941,corpus/protocols/1941/prot-1941--fk--31.xml,69
1941,corpus/protocols/1941/prot-1941--fk--32.xml,7
1941,corpus/protocols/1941/prot-1941--fk--33.xml,133
1941,corpus/protocols/1941/prot-1941--fk--34.xml,1
1941,corpus/protocols/1941/prot-1941--fk--35.xml,31
1941,corpus/protocols/1941/prot-1941--fk--36.xml,1
1941,corpus/protocols/1941/prot-1941--fk--37.xml,48
1941,corpus/protocols/1941/prot-1941--fk--38.xml,1
1941,corpus/protocols/1941/prot-1941--fk--39.xml,97
1941,corpus/protocols/1941/prot-1941--fk--4.xml,2
1941,corpus/protocols/1941/prot-1941--fk--40.xml,10
1941,corpus/protocols/1941/prot-1941--fk--41.xml,52
1941,corpus/protocols/1941/prot-1941--fk--42.xml,27
1941,corpus/protocols/1941/prot-1941--fk--43.xml,30
1941,corpus/protocols/1941/prot-1941--fk--5.xml,3
1941,corpus/protocols/1941/prot-1941--fk--6.xml,6
1941,corpus/protocols/1941/prot-1941--fk--7.xml,20
1941,corpus/protocols/1941/prot-1941--fk--8.xml,4
1941,corpus/protocols/1941/prot-1941--fk--9.xml,51
1941,corpus/protocols/1941/prot-1941-höst-ak--44.xml,31
1941,corpus/protocols/1941/prot-1941-höst-ak--45.xml,14
1941,corpus/protocols/1941/prot-1941-höst-ak--46.xml,31
1941,corpus/protocols/1941/prot-1941-höst-ak--47.xml,14
1941,corpus/protocols/1941/prot-1941-höst-ak--48.xml,12
1941,corpus/protocols/1941/prot-1941-höst-ak--49.xml,9
1941,corpus/protocols/1941/prot-1941-höst-ak--50.xml,48
1941,corpus/protocols/1941/prot-1941-höst-ak--51.xml,128
1941,corpus/protocols/1941/prot-1941-höst-fk--44.xml,27
1941,corpus/protocols/1941/prot-1941-höst-fk--45.xml,17
1941,corpus/protocols/1941/prot-1941-höst-fk--46.xml,13
1941,corpus/protocols/1941/prot-1941-höst-fk--47.xml,3
1941,corpus/protocols/1941/prot-1941-höst-fk--48.xml,7
1941,corpus/protocols/1941/prot-1941-höst-fk--49.xml,11
1941,corpus/protocols/1941/prot-1941-höst-fk--50.xml,4
1941,corpus/protocols/1941/prot-1941-höst-fk--51.xml,102
1942,corpus/protocols/1942/prot-1942--ak--1.xml,4
1942,corpus/protocols/1942/prot-1942--ak--10.xml,66
1942,corpus/protocols/1942/prot-1942--ak--11.xml,83
1942,corpus/protocols/1942/prot-1942--ak--12.xml,130
1942,corpus/protocols/1942/prot-1942--ak--13.xml,116
1942,corpus/protocols/1942/prot-1942--ak--14.xml,91
1942,corpus/protocols/1942/prot-1942--ak--15.xml,73
1942,corpus/protocols/1942/prot-1942--ak--16.xml,43
1942,corpus/protocols/1942/prot-1942--ak--17.xml,65
1942,corpus/protocols/1942/prot-1942--ak--18.xml,99
1942,corpus/protocols/1942/prot-1942--ak--19.xml,66
1942,corpus/protocols/1942/prot-1942--ak--2.xml,5
1942,corpus/protocols/1942/prot-1942--ak--20.xml,81
1942,corpus/protocols/1942/prot-1942--ak--21.xml,90
1942,corpus/protocols/1942/prot-1942--ak--22.xml,91
1942,corpus/protocols/1942/prot-1942--ak--23.xml,47
1942,corpus/protocols/1942/prot-1942--ak--24.xml,118
1942,corpus/protocols/1942/prot-1942--ak--25.xml,143
1942,corpus/protocols/1942/prot-1942--ak--26.xml,196
1942,corpus/protocols/1942/prot-1942--ak--27.xml,82
1942,corpus/protocols/1942/prot-1942--ak--3.xml,29
1942,corpus/protocols/1942/prot-1942--ak--4.xml,27
1942,corpus/protocols/1942/prot-1942--ak--5.xml,10
1942,corpus/protocols/1942/prot-1942--ak--6.xml,7
1942,corpus/protocols/1942/prot-1942--ak--7.xml,7
1942,corpus/protocols/1942/prot-1942--ak--8.xml,12
1942,corpus/protocols/1942/prot-1942--ak--9.xml,15
1942,corpus/protocols/1942/prot-1942--fk--1.xml,5
1942,corpus/protocols/1942/prot-1942--fk--10.xml,35
1942,corpus/protocols/1942/prot-1942--fk--11.xml,79
1942,corpus/protocols/1942/prot-1942--fk--12.xml,139
1942,corpus/protocols/1942/prot-1942--fk--13.xml,89
1942,corpus/protocols/1942/prot-1942--fk--14.xml,64
1942,corpus/protocols/1942/prot-1942--fk--15.xml,50
1942,corpus/protocols/1942/prot-1942--fk--16.xml,41
1942,corpus/protocols/1942/prot-1942--fk--17.xml,52
1942,corpus/protocols/1942/prot-1942--fk--18.xml,58
1942,corpus/protocols/1942/prot-1942--fk--19.xml,62
1942,corpus/protocols/1942/prot-1942--fk--2.xml,6
1942,corpus/protocols/1942/prot-1942--fk--20.xml,57
1942,corpus/protocols/1942/prot-1942--fk--21.xml,58
1942,corpus/protocols/1942/prot-1942--fk--22.xml,117
1942,corpus/protocols/1942/prot-1942--fk--23.xml,21
1942,corpus/protocols/1942/prot-1942--fk--24.xml,116
1942,corpus/protocols/1942/prot-1942--fk--25.xml,141
1942,corpus/protocols/1942/prot-1942--fk--26.xml,137
1942,corpus/protocols/1942/prot-1942--fk--27.xml,67
1942,corpus/protocols/1942/prot-1942--fk--3.xml,39
1942,corpus/protocols/1942/prot-1942--fk--4.xml,9
1942,corpus/protocols/1942/prot-1942--fk--5.xml,1
1942,corpus/protocols/1942/prot-1942--fk--6.xml,4
1942,corpus/protocols/1942/prot-1942--fk--7.xml,2
1942,corpus/protocols/1942/prot-1942--fk--8.xml,24
1942,corpus/protocols/1942/prot-1942--fk--9.xml,17
1942,corpus/protocols/1942/prot-1942-höst-ak--28.xml,27
1942,corpus/protocols/1942/prot-1942-höst-ak--29.xml,85
1942,corpus/protocols/1942/prot-1942-höst-ak--30.xml,1
1942,corpus/protocols/1942/prot-1942-höst-fk--28.xml,31
1942,corpus/protocols/1942/prot-1942-höst-fk--29.xml,52
1942,corpus/protocols/1942/prot-1942-höst-fk--30.xml,3
1943,corpus/protocols/1943/prot-1943--ak--1.xml,5
1943,corpus/protocols/1943/prot-1943--ak--10.xml,117
1943,corpus/protocols/1943/prot-1943--ak--11.xml,85
1943,corpus/protocols/1943/prot-1943--ak--12.xml,43
1943,corpus/protocols/1943/prot-1943--ak--13.xml,62
1943,corpus/protocols/1943/prot-1943--ak--14.xml,84
1943,corpus/protocols/1943/prot-1943--ak--15.xml,41
1943,corpus/protocols/1943/prot-1943--ak--16.xml,68
1943,corpus/protocols/1943/prot-1943--ak--17.xml,133
1943,corpus/protocols/1943/prot-1943--ak--18.xml,65
1943,corpus/protocols/1943/prot-1943--ak--19.xml,26
1943,corpus/protocols/1943/prot-1943--ak--2.xml,27
1943,corpus/protocols/1943/prot-1943--ak--20.xml,29
1943,corpus/protocols/1943/prot-1943--ak--21.xml,75
1943,corpus/protocols/1943/prot-1943--ak--22.xml,31
1943,corpus/protocols/1943/prot-1943--ak--23.xml,92
1943,corpus/protocols/1943/prot-1943--ak--24.xml,104
1943,corpus/protocols/1943/prot-1943--ak--25.xml,78
1943,corpus/protocols/1943/prot-1943--ak--26.xml,134
1943,corpus/protocols/1943/prot-1943--ak--27.xml,96
1943,corpus/protocols/1943/prot-1943--ak--3.xml,48
1943,corpus/protocols/1943/prot-1943--ak--4.xml,16
1943,corpus/protocols/1943/prot-1943--ak--5.xml,53
1943,corpus/protocols/1943/prot-1943--ak--6.xml,26
1943,corpus/protocols/1943/prot-1943--ak--7.xml,32
1943,corpus/protocols/1943/prot-1943--ak--8.xml,54
1943,corpus/protocols/1943/prot-1943--ak--9.xml,97
1943,corpus/protocols/1943/prot-1943--fk--1.xml,7
1943,corpus/protocols/1943/prot-1943--fk--10.xml,119
1943,corpus/protocols/1943/prot-1943--fk--11.xml,60
1943,corpus/protocols/1943/prot-1943--fk--12.xml,50
1943,corpus/protocols/1943/prot-1943--fk--13.xml,19
1943,corpus/protocols/1943/prot-1943--fk--14.xml,70
1943,corpus/protocols/1943/prot-1943--fk--15.xml,9
1943,corpus/protocols/1943/prot-1943--fk--16.xml,41
1943,corpus/protocols/1943/prot-1943--fk--17.xml,113
1943,corpus/protocols/1943/prot-1943--fk--18.xml,65
1943,corpus/protocols/1943/prot-1943--fk--19.xml,41
1943,corpus/protocols/1943/prot-1943--fk--2.xml,24
1943,corpus/protocols/1943/prot-1943--fk--20.xml,1
1943,corpus/protocols/1943/prot-1943--fk--21.xml,46
1943,corpus/protocols/1943/prot-1943--fk--22.xml,21
1943,corpus/protocols/1943/prot-1943--fk--23.xml,72
1943,corpus/protocols/1943/prot-1943--fk--24.xml,105
1943,corpus/protocols/1943/prot-1943--fk--25.xml,105
1943,corpus/protocols/1943/prot-1943--fk--26.xml,71
1943,corpus/protocols/1943/prot-1943--fk--27.xml,53
1943,corpus/protocols/1943/prot-1943--fk--3.xml,28
1943,corpus/protocols/1943/prot-1943--fk--4.xml,3
1943,corpus/protocols/1943/prot-1943--fk--5.xml,10
1943,corpus/protocols/1943/prot-1943--fk--6.xml,7
1943,corpus/protocols/1943/prot-1943--fk--7.xml,25
1943,corpus/protocols/1943/prot-1943--fk--8.xml,30
1943,corpus/protocols/1943/prot-1943--fk--9.xml,39
1943,corpus/protocols/1943/prot-1943-höst-ak--28.xml,36
1943,corpus/protocols/1943/prot-1943-höst-ak--29.xml,6
1943,corpus/protocols/1943/prot-1943-höst-ak--30.xml,12
1943,corpus/protocols/1943/prot-1943-höst-ak--31.xml,29
1943,corpus/protocols/1943/prot-1943-höst-ak--32.xml,31
1943,corpus/protocols/1943/prot-1943-höst-ak--33.xml,50
1943,corpus/protocols/1943/prot-1943-höst-ak--34.xml,60
1943,corpus/protocols/1943/prot-1943-höst-ak--35.xml,104
1943,corpus/protocols/1943/prot-1943-höst-ak--36.xml,2
1943,corpus/protocols/1943/prot-1943-höst-fk--28.xml,39
1943,corpus/protocols/1943/prot-1943-höst-fk--29.xml,4
1943,corpus/protocols/1943/prot-1943-höst-fk--30.xml,21
1943,corpus/protocols/1943/prot-1943-höst-fk--31.xml,14
1943,corpus/protocols/1943/prot-1943-höst-fk--32.xml,47
1943,corpus/protocols/1943/prot-1943-höst-fk--33.xml,43
1943,corpus/protocols/1943/prot-1943-höst-fk--34.xml,42
1943,corpus/protocols/1943/prot-1943-höst-fk--35.xml,102
1943,corpus/protocols/1943/prot-1943-höst-fk--36.xml,2
1944,corpus/protocols/1944/prot-1944--ak--1.xml,6
1944,corpus/protocols/1944/prot-1944--ak--10.xml,83
1944,corpus/protocols/1944/prot-1944--ak--11.xml,131
1944,corpus/protocols/1944/prot-1944--ak--12.xml,160
1944,corpus/protocols/1944/prot-1944--ak--13.xml,46
1944,corpus/protocols/1944/prot-1944--ak--14.xml,53
1944,corpus/protocols/1944/prot-1944--ak--15.xml,100
1944,corpus/protocols/1944/prot-1944--ak--16.xml,48
1944,corpus/protocols/1944/prot-1944--ak--17.xml,90
1944,corpus/protocols/1944/prot-1944--ak--18.xml,91
1944,corpus/protocols/1944/prot-1944--ak--19.xml,118
1944,corpus/protocols/1944/prot-1944--ak--2.xml,69
1944,corpus/protocols/1944/prot-1944--ak--20.xml,50
1944,corpus/protocols/1944/prot-1944--ak--21.xml,74
1944,corpus/protocols/1944/prot-1944--ak--22.xml,54
1944,corpus/protocols/1944/prot-1944--ak--23.xml,107
1944,corpus/protocols/1944/prot-1944--ak--24.xml,95
1944,corpus/protocols/1944/prot-1944--ak--25.xml,109
1944,corpus/protocols/1944/prot-1944--ak--26.xml,98
1944,corpus/protocols/1944/prot-1944--ak--27.xml,49
1944,corpus/protocols/1944/prot-1944--ak--3.xml,27
1944,corpus/protocols/1944/prot-1944--ak--4.xml,16
1944,corpus/protocols/1944/prot-1944--ak--5.xml,22
1944,corpus/protocols/1944/prot-1944--ak--6.xml,19
1944,corpus/protocols/1944/prot-1944--ak--7.xml,69
1944,corpus/protocols/1944/prot-1944--ak--8.xml,40
1944,corpus/protocols/1944/prot-1944--ak--9.xml,73
1944,corpus/protocols/1944/prot-1944--fk--1.xml,9
1944,corpus/protocols/1944/prot-1944--fk--10.xml,73
1944,corpus/protocols/1944/prot-1944--fk--11.xml,96
1944,corpus/protocols/1944/prot-1944--fk--12.xml,145
1944,corpus/protocols/1944/prot-1944--fk--13.xml,2
1944,corpus/protocols/1944/prot-1944--fk--14.xml,40
1944,corpus/protocols/1944/prot-1944--fk--15.xml,46
1944,corpus/protocols/1944/prot-1944--fk--16.xml,8
1944,corpus/protocols/1944/prot-1944--fk--17.xml,80
1944,corpus/protocols/1944/prot-1944--fk--18.xml,95
1944,corpus/protocols/1944/prot-1944--fk--19.xml,87
1944,corpus/protocols/1944/prot-1944--fk--2.xml,43
1944,corpus/protocols/1944/prot-1944--fk--20.xml,23
1944,corpus/protocols/1944/prot-1944--fk--21.xml,47
1944,corpus/protocols/1944/prot-1944--fk--22.xml,72
1944,corpus/protocols/1944/prot-1944--fk--23.xml,46
1944,corpus/protocols/1944/prot-1944--fk--24.xml,104
1944,corpus/protocols/1944/prot-1944--fk--25.xml,67
1944,corpus/protocols/1944/prot-1944--fk--26.xml,33
1944,corpus/protocols/1944/prot-1944--fk--27.xml,48
1944,corpus/protocols/1944/prot-1944--fk--3.xml,5
1944,corpus/protocols/1944/prot-1944--fk--4.xml,8
1944,corpus/protocols/1944/prot-1944--fk--5.xml,4
1944,corpus/protocols/1944/prot-1944--fk--6.xml,21
1944,corpus/protocols/1944/prot-1944--fk--7.xml,41
1944,corpus/protocols/1944/prot-1944--fk--8.xml,26
1944,corpus/protocols/1944/prot-1944--fk--9.xml,48
1944,corpus/protocols/1944/prot-1944-höst-ak--28.xml,26
1944,corpus/protocols/1944/prot-1944-höst-ak--29.xml,24
1944,corpus/protocols/1944/prot-1944-höst-ak--30.xml,4
1944,corpus/protocols/1944/prot-1944-höst-ak--31.xml,9
1944,corpus/protocols/1944/prot-1944-höst-ak--32.xml,59
1944,corpus/protocols/1944/prot-1944-höst-ak--33.xml,49
1944,corpus/protocols/1944/prot-1944-höst-ak--34.xml,48
1944,corpus/protocols/1944/prot-1944-höst-ak--35.xml,2
1944,corpus/protocols/1944/prot-1944-höst-fk--28.xml,24
1944,corpus/protocols/1944/prot-1944-höst-fk--29.xml,23
1944,corpus/protocols/1944/prot-1944-höst-fk--30.xml,1
1944,corpus/protocols/1944/prot-1944-höst-fk--31.xml,10
1944,corpus/protocols/1944/prot-1944-höst-fk--32.xml,40
1944,corpus/protocols/1944/prot-1944-höst-fk--33.xml,33
1944,corpus/protocols/1944/prot-1944-höst-fk--34.xml,33
1944,corpus/protocols/1944/prot-1944-höst-fk--35.xml,2
1945,corpus/protocols/1945/prot-1945--ak--1.xml,8
1945,corpus/protocols/1945/prot-1945--ak--10.xml,57
1945,corpus/protocols/1945/prot-1945--ak--11.xml,18
1945,corpus/protocols/1945/prot-1945--ak--12.xml,76
1945,corpus/protocols/1945/prot-1945--ak--13.xml,144
1945,corpus/protocols/1945/prot-1945--ak--14.xml,31
1945,corpus/protocols/1945/prot-1945--ak--15.xml,111
1945,corpus/protocols/1945/prot-1945--ak--16.xml,120
1945,corpus/protocols/1945/prot-1945--ak--17.xml,65
1945,corpus/protocols/1945/prot-1945--ak--18.xml,150
1945,corpus/protocols/1945/prot-1945--ak--19.xml,127
1945,corpus/protocols/1945/prot-1945--ak--2.xml,9
1945,corpus/protocols/1945/prot-1945--ak--20.xml,89
1945,corpus/protocols/1945/prot-1945--ak--21.xml,142
1945,corpus/protocols/1945/prot-1945--ak--22.xml,103
1945,corpus/protocols/1945/prot-1945--ak--23.xml,47
1945,corpus/protocols/1945/prot-1945--ak--24.xml,86
1945,corpus/protocols/1945/prot-1945--ak--25.xml,68
1945,corpus/protocols/1945/prot-1945--ak--26.xml,74
1945,corpus/protocols/1945/prot-1945--ak--27.xml,85
1945,corpus/protocols/1945/prot-1945--ak--28.xml,106
1945,corpus/protocols/1945/prot-1945--ak--29.xml,66
1945,corpus/protocols/1945/prot-1945--ak--3.xml,32
1945,corpus/protocols/1945/prot-1945--ak--30.xml,123
1945,corpus/protocols/1945/prot-1945--ak--31.xml,66
1945,corpus/protocols/1945/prot-1945--ak--32.xml,147
1945,corpus/protocols/1945/prot-1945--ak--33.xml,76
1945,corpus/protocols/1945/prot-1945--ak--4.xml,37
1945,corpus/protocols/1945/prot-1945--ak--5.xml,27
1945,corpus/protocols/1945/prot-1945--ak--6.xml,8
1945,corpus/protocols/1945/prot-1945--ak--7.xml,28
1945,corpus/protocols/1945/prot-1945--ak--8.xml,22
1945,corpus/protocols/1945/prot-1945--ak--9.xml,69
1945,corpus/protocols/1945/prot-1945--fk--1.xml,5
1945,corpus/protocols/1945/prot-1945--fk--10.xml,44
1945,corpus/protocols/1945/prot-1945--fk--11.xml,18
1945,corpus/protocols/1945/prot-1945--fk--12.xml,60
1945,corpus/protocols/1945/prot-1945--fk--13.xml,146
1945,corpus/protocols/1945/prot-1945--fk--14.xml,2
1945,corpus/protocols/1945/prot-1945--fk--15.xml,95
1945,corpus/protocols/1945/prot-1945--fk--16.xml,141
1945,corpus/protocols/1945/prot-1945--fk--17.xml,30
1945,corpus/protocols/1945/prot-1945--fk--18.xml,89
1945,corpus/protocols/1945/prot-1945--fk--19.xml,48
1945,corpus/protocols/1945/prot-1945--fk--2.xml,5
1945,corpus/protocols/1945/prot-1945--fk--20.xml,62
1945,corpus/protocols/1945/prot-1945--fk--21.xml,46
1945,corpus/protocols/1945/prot-1945--fk--22.xml,78
1945,corpus/protocols/1945/prot-1945--fk--23.xml,23
1945,corpus/protocols/1945/prot-1945--fk--24.xml,81
1945,corpus/protocols/1945/prot-1945--fk--25.xml,62
1945,corpus/protocols/1945/prot-1945--fk--26.xml,33
1945,corpus/protocols/1945/prot-1945--fk--27.xml,30
1945,corpus/protocols/1945/prot-1945--fk--28.xml,82
1945,corpus/protocols/1945/prot-1945--fk--29.xml,35
1945,corpus/protocols/1945/prot-1945--fk--3.xml,29
1945,corpus/protocols/1945/prot-1945--fk--30.xml,98
1945,corpus/protocols/1945/prot-1945--fk--31.xml,86
1945,corpus/protocols/1945/prot-1945--fk--4.xml,21
1945,corpus/protocols/1945/prot-1945--fk--5.xml,4
1945,corpus/protocols/1945/prot-1945--fk--6.xml,1
1945,corpus/protocols/1945/prot-1945--fk--7.xml,32
1945,corpus/protocols/1945/prot-1945--fk--8.xml,11
1945,corpus/protocols/1945/prot-1945--fk--9.xml,24
1945,corpus/protocols/1945/prot-1945-höst-ak--34.xml,55
1945,corpus/protocols/1945/prot-1945-höst-ak--35.xml,5
1945,corpus/protocols/1945/prot-1945-höst-ak--36.xml,25
1945,corpus/protocols/1945/prot-1945-höst-ak--37.xml,23
1945,corpus/protocols/1945/prot-1945-höst-ak--38.xml,21
1945,corpus/protocols/1945/prot-1945-höst-ak--39.xml,56
1945,corpus/protocols/1945/prot-1945-höst-ak--40.xml,80
1945,corpus/protocols/1945/prot-1945-höst-ak--41.xml,103
1945,corpus/protocols/1945/prot-1945-höst-ak--42.xml,68
