wiki_id,party
Q5859296,Moderaterna
Q5879681,Moderaterna
Q5887115,Moderaterna
Q5889493,Moderaterna
Q5895318,Moderaterna
Q6012116,Moderaterna
Q5893076,Ny demokrati
Q5951320,Ny demokrati
Q5991911,Ny demokrati
Q5909746,Centerpartiet
Q5937280,Centerpartiet
Q5937692,Centerpartiet
Q5962258,Centerpartiet
Q6015398,Centerpartiet
Q5821272,Liberalerna
Q5928428,Liberalerna
Q6016210,Liberalerna
Q5891875,Socialdemokraterna
Q5901060,Socialdemokraterna
Q5901468,Socialdemokraterna
Q5902036,Socialdemokraterna
Q5914483,Socialdemokraterna
Q5923374,Socialdemokraterna
Q5937869,Socialdemokraterna
Q5939077,Socialdemokraterna
Q5954016,Socialdemokraterna
Q5955244,Socialdemokraterna
Q5955416,Socialdemokraterna
Q5972104,Socialdemokraterna
Q5984109,Socialdemokraterna
Q5995172,Socialdemokraterna
Q6000064,Vänsterpartiet
Q6019721,Socialdemokraterna
Q5913938,Moderaterna
Q5915963,Moderaterna
Q5963543,Moderaterna
Q5963832,Moderaterna
Q5972180,Moderaterna
Q5958869,Kristdemokraterna
Q5913938,Ny demokrati
Q5887544,Centerpartiet
Q5889601,Centerpartiet
Q5906383,Centerpartiet
Q5980017,Centerpartiet
Q5890031,Sverigedemokraterna
Q5891526,Liberalerna
Q5938690,Liberalerna
Q5943051,Liberalerna
Q5969487,Liberalerna
Q5887630,Socialdemokraterna
Q5887928,Socialdemokraterna
Q5895894,Socialdemokraterna
Q5901725,Vänsterpartiet
Q5901935,Socialdemokraterna
Q5937876,Vänsterpartiet
Q5938964,Socialdemokraterna
Q5953083,Socialdemokraterna
Q6010899,Socialdemokraterna
Q4411204,Moderaterna
Q4753804,Moderaterna
Q4936454,Moderaterna
Q4936650,Moderaterna
Q4737866,Centerpartiet
Q4753774,Centerpartiet
Q4753781,Centerpartiet
Q4769498,Centerpartiet
Q4830309,Centerpartiet
Q4887786,Centerpartiet
Q4933527,Miljöpartiet
Q4731041,Liberalerna
Q4768084,Liberalerna
Q3374619,Socialdemokraterna
Q3375042,Socialdemokraterna
Q3672886,Socialdemokraterna
Q3675519,Vänsterpartiet
Q4563305,Socialdemokraterna
Q4721670,Socialdemokraterna
Q4742133,Socialdemokraterna
Q4753726,Socialdemokraterna
Q4768957,Socialdemokraterna
Q4916298,Socialdemokraterna
Q5039758,Moderaterna
Q5543002,Moderaterna
Q5544289,Moderaterna
Q5554868,Moderaterna
Q5560456,Moderaterna
Q5577926,Moderaterna
Q5596130,Moderaterna
Q5609574,Moderaterna
Q5617414,Moderaterna
Q5716490,Moderaterna
Q5719585,Moderaterna
Q5723350,Moderaterna
Q5348198,Centerpartiet
Q5719585,Kristdemokraterna
Q5554395,Centerpartiet
Q5603083,Centerpartiet
Q5603399,Centerpartiet
Q5708826,Centerpartiet
Q5546459,Sverigedemokraterna
Q5609071,Miljöpartiet
Q5109199,Liberalerna
Q5543495,Liberalerna
Q5547873,Liberalerna
Q5557659,Liberalerna
Q5600483,Liberalerna
Q5570215,Socialdemokraterna
Q5626645,Socialdemokraterna
Q5716833,Socialdemokraterna
Q5717329,Vänsterpartiet
Q5719102,Socialdemokraterna
Q5731096,Socialdemokraterna
Q326524,Moderaterna
Q104215884,Socialdemokraterna
Q107395700,Socialdemokraterna
Q262285,Vänsterpartiet
Q269859,Socialdemokraterna
Q441891,Vänsterpartiet
Q444680,Socialdemokraterna
Q3373169,Socialdemokraterna
Q56706638,Kristdemokraterna
Q71064125,Centerpartiet
Q56640168,Miljöpartiet
Q39871399,Socialdemokraterna
Q61103104,Sverigedemokraterna
Q70899253,Sverigedemokraterna
Q57168632,Liberalerna
Q73918460,Sverigedemokraterna
Q54365869,Socialdemokraterna
Q96309958,Moderaterna
Q96323903,Moderaterna
Q57168784,Vänsterpartiet
Q57168927,Socialdemokraterna
Q57297792,Socialdemokraterna
Q96775434,Centerpartiet
Q97013163,Centerpartiet
Q97045791,Centerpartiet
Q97943815,Kristdemokraterna
Q59243589,Socialdemokraterna
Q59243593,Socialdemokraterna
Q98271113,Centerpartiet
Q98744750,Kristdemokraterna
Q98556473,Centerpartiet
Q98667808,Centerpartiet
Q98668554,Centerpartiet
Q62287016,Socialdemokraterna
Q63741595,Vänsterpartiet
Q64684689,Vänsterpartiet
Q104215861,Kristdemokraterna
Q106350110,Centerpartiet
Q71465386,Socialdemokraterna
Q96678352,Sverigedemokraterna
Q98271148,Miljöpartiet
Q96323930,Socialdemokraterna
Q97030645,Socialdemokraterna
Q97039609,Socialdemokraterna
Q97065553,Socialdemokraterna
Q97065567,Socialdemokraterna
Q97971343,Socialdemokraterna
Q98837514,Socialdemokraterna
Q6068516,Moderaterna
Q6157128,Moderaterna
Q6189271,Moderaterna
Q6202348,Moderaterna
Q6212174,Moderaterna
Q6228020,Moderaterna
Q6234332,Moderaterna
Q6030080,Kristdemokraterna
Q6255205,Moderaterna
Q6181121,Kristdemokraterna
Q6241402,Kristdemokraterna
Q6240649,Ny demokrati
Q6068516,Sverigedemokraterna
Q6061330,Miljöpartiet
Q6068448,Miljöpartiet
Q6086370,Miljöpartiet
Q6156728,Miljöpartiet
Q6020260,Liberalerna
Q6070749,Liberalerna
Q6072728,Liberalerna
Q6178706,Liberalerna
Q6192010,Liberalerna
Q6193156,Liberalerna
Q6193327,Liberalerna
Q6196170,Liberalerna
Q6209250,Liberalerna
Q6024791,Socialdemokraterna
Q6027994,Socialdemokraterna
Q6043923,Socialdemokraterna
Q6068225,Socialdemokraterna
Q6093367,Vänsterpartiet
Q6195760,Socialdemokraterna
Q6198971,Socialdemokraterna
Q6202220,Socialdemokraterna
Q6223773,Socialdemokraterna
Q1040479,Miljöpartiet
Q2934817,Liberalerna
Q3496488,Liberalerna
Q937985,Socialdemokraterna
Q937985,Vänsterpartiet
Q1681577,Socialdemokraterna
Q2438833,Socialdemokraterna
Q3363818,Socialdemokraterna
Q3370145,Socialdemokraterna
Q3373277,Socialdemokraterna
Q3373346,Socialdemokraterna
Q3374237,Socialdemokraterna
Q3374499,Socialdemokraterna
Q3374555,Socialdemokraterna
Q3374587,Socialdemokraterna
Q3847069,Socialdemokraterna
Q1040479,Partiet Vändpunkt
Q6086417,Moderaterna
Q6179028,Moderaterna
Q6199173,Moderaterna
Q6236659,Moderaterna
Q6017373,Centerpartiet
Q6027171,Centerpartiet
Q6027471,Centerpartiet
Q6046890,Centerpartiet
Q6131173,Centerpartiet
Q6158651,Centerpartiet
Q6199511,Centerpartiet
Q6213669,Centerpartiet
Q6015942,Miljöpartiet
Q6043931,Liberalerna
Q6046869,Liberalerna
Q6165375,Liberalerna
Q6234042,Liberalerna
Q6235147,Liberalerna
Q6024368,Socialdemokraterna
Q6043198,Vänsterpartiet
Q6043780,Socialdemokraterna
Q6044930,Socialdemokraterna
Q6088379,Socialdemokraterna
Q6145120,Socialdemokraterna
Q6161277,Socialdemokraterna
Q6175962,Socialdemokraterna
Q5568189,Moderaterna
Q5577857,Moderaterna
Q5581607,Moderaterna
Q5585998,Moderaterna
Q5624121,Moderaterna
Q5781896,Moderaterna
Q5818477,Moderaterna
Q5824288,Moderaterna
Q5824448,Moderaterna
Q5885067,Moderaterna
Q5914189,Moderaterna
Q5931090,Moderaterna
Q5938523,Moderaterna
Q5966031,Moderaterna
Q5992208,Moderaterna
Q5620975,Centerpartiet
Q5797491,Centerpartiet
Q5886669,Centerpartiet
Q5980083,Centerpartiet
Q5572579,Första kammarens protektionistiska parti
Q5624121,Första kammarens protektionistiska parti
Q5629530,Första kammarens protektionistiska parti
Q5960854,Första kammarens protektionistiska parti
Q5576164,Liberalerna
Q5901380,Liberalerna
Q5924121,Liberalerna
Q5934313,Liberalerna
Q5572396,Socialdemokraterna
Q5578351,Socialdemokraterna
Q5582044,Socialdemokraterna
Q5582507,Socialdemokraterna
Q5598255,Socialdemokraterna
Q5630550,Socialdemokraterna
Q5711655,Socialdemokraterna
Q5715185,Socialdemokraterna
Q5740906,Socialdemokraterna
Q5782657,Socialdemokraterna
Q5789726,Socialdemokraterna
Q5807293,Socialdemokraterna
Q5856420,Socialdemokraterna
Q5884801,Socialdemokraterna
Q5885676,Socialdemokraterna
Q5901662,Socialdemokraterna
Q5928394,Socialdemokraterna
Q5938810,Socialdemokraterna
Q5955520,Socialdemokraterna
Q5962568,Socialdemokraterna
Q5972007,Socialdemokraterna
Q4939801,Moderaterna
Q4948276,Moderaterna
Q4963176,Moderaterna
Q4940950,Kristdemokraterna
Q4949319,Kristdemokraterna
Q4962937,Kristdemokraterna
Q4943258,Ny demokrati
Q4949860,Centerpartiet
Q4941553,Miljöpartiet
Q4950339,Miljöpartiet
Q4954776,Miljöpartiet
Q4963034,Miljöpartiet
Q4947887,Liberalerna
Q4950718,Liberalerna
Q4951911,Liberalerna
Q4958080,Liberalerna
Q4941436,Socialdemokraterna
Q4941476,Socialdemokraterna
Q4941985,Socialdemokraterna
Q4942028,Socialdemokraterna
Q4951904,Socialdemokraterna
Q4952624,Socialdemokraterna
Q4955985,Socialdemokraterna
Q4956391,Socialdemokraterna
Q4957073,Socialdemokraterna
Q4961902,Socialdemokraterna
Q4962783,Socialdemokraterna
Q5707468,Moderaterna
Q5715151,Moderaterna
Q5769170,Moderaterna
Q5780876,Moderaterna
Q5789622,Moderaterna
Q5807875,Moderaterna
Q5820978,Moderaterna
Q5715071,Kristdemokraterna
Q5795894,Centerpartiet
Q5615831,Miljöpartiet
Q5619098,Liberalerna
Q5629976,Liberalerna
Q5713705,Liberalerna
Q5753620,Liberalerna
Q5787435,Liberalerna
Q5800743,Liberalerna
Q5818799,Liberalerna
Q5707578,Socialdemokraterna
Q5712343,Socialdemokraterna
Q5721212,Socialdemokraterna
Q5745541,Socialdemokraterna
Q5767954,Socialdemokraterna
Q5777951,Socialdemokraterna
Q5781968,Socialdemokraterna
Q5796614,Socialdemokraterna
Q5801307,Socialdemokraterna
Q5807811,Socialdemokraterna
Q5819505,Socialdemokraterna
Q108059200,Liberalerna
Q109937599,Liberalerna
Q104215786,Socialdemokraterna
Q107378685,Socialdemokraterna
Q109352589,Socialdemokraterna
Q109501708,Vänsterpartiet
Q109882267,Socialdemokraterna
Q109928721,Socialdemokraterna
Q109942678,Socialdemokraterna
Q6189358,Liberalerna
Q4941539,Socialdemokraterna
Q4979909,Socialdemokraterna
Q4988425,Socialdemokraterna
Q5780429,Socialdemokraterna
Q6202236,Socialdemokraterna
Q18244622,Socialdemokraterna
Q21544243,Socialdemokraterna
Q21567858,Vänsterpartiet
Q21585329,Socialdemokraterna
Q21795365,Socialdemokraterna
Q70574439,Moderaterna
Q97772277,Moderaterna
Q97961984,Moderaterna
Q97971240,Moderaterna
Q97971276,Kristdemokraterna
Q97971232,Centerpartiet
Q97971270,Centerpartiet
Q97971279,Centerpartiet
Q98556174,Centerpartiet
Q104214611,Moderaterna
Q104215635,Moderaterna
Q106602523,Moderaterna
Q108765984,Centerpartiet
Q109500713,Moderaterna
Q109830262,Moderaterna
Q109943905,Moderaterna
Q109747746,Kristdemokraterna
Q109500985,Centerpartiet
Q108986522,Sverigedemokraterna
Q97971259,Liberalerna
Q97971236,Vänsterpartiet
Q97971278,Socialdemokraterna
Q98538782,Socialdemokraterna
Q98744563,Socialdemokraterna
Q4974444,Moderaterna
Q4989135,Moderaterna
Q4990657,Moderaterna
Q4975009,Kristdemokraterna
Q4982361,Centerpartiet
Q4987958,Centerpartiet
Q4971355,Liberalerna
Q4975354,Liberalerna
Q4981435,Liberalerna
Q4981619,Liberalerna
Q4963832,Socialdemokraterna
Q4963957,Socialdemokraterna
Q4971571,Socialdemokraterna
Q4972478,Socialdemokraterna
Q4972780,Socialdemokraterna
Q4981100,Socialdemokraterna
Q4981700,Vänsterpartiet
Q4981914,Socialdemokraterna
Q4981918,Socialdemokraterna
Q4984508,Socialdemokraterna
Q4989123,Socialdemokraterna
Q4989732,Socialdemokraterna
Q4990848,Socialdemokraterna
Q4990909,Vänsterpartiet
Q1959642,Moderaterna
Q3893945,Socialistiska partiet
Q4606585,Socialistiska partiet
Q4951427,Moderaterna
Q4953217,Moderaterna
Q5548010,Moderaterna
Q5570010,Moderaterna
Q5570145,Moderaterna
Q5584283,Moderaterna
Q5609827,Moderaterna
Q5234218,Centerpartiet
Q5371267,Centerpartiet
Q5503582,Centerpartiet
Q5554662,Centerpartiet
Q5554793,Centerpartiet
Q5555074,Centerpartiet
Q406819,Liberalerna
Q5609827,Första kammarens nationella parti
Q4895712,Liberalerna
Q4946138,Liberalerna
Q4948540,Liberalerna
Q4984675,Liberalerna
Q5571910,Liberalerna
Q5573550,Liberalerna
Q5581410,Liberalerna
Q5591651,Liberalerna
Q5603128,Liberalerna
Q6255795,Liberalerna
Q3893945,Socialdemokraterna
Q4606585,Socialdemokraterna
Q4606585,Vänsterpartiet
Q4981411,Socialdemokraterna
Q4982770,Socialdemokraterna
Q5553810,Socialdemokraterna
Q5553850,Socialdemokraterna
Q5577726,Socialdemokraterna
Q5582377,Socialdemokraterna
Q5613767,Socialdemokraterna
Q6255478,Socialdemokraterna
Q19976568,Socialdemokraterna
Q61868125,Gamla lantmannapartiet
Q4766168,Moderaterna
Q4767194,Moderaterna
Q4919729,Moderaterna
Q4942003,Moderaterna
Q4944811,Moderaterna
Q4947558,Moderaterna
Q4949792,Moderaterna
Q4941329,Kristdemokraterna
Q4948794,Kristdemokraterna
Q4895681,Centerpartiet
Q5740878,Moderaterna
Q4945880,Miljöpartiet
Q4948688,Miljöpartiet
Q4750415,Liberalerna
Q4830255,Liberalerna
Q4933704,Liberalerna
Q4947014,Liberalerna
Q4948373,Liberalerna
Q4575538,Socialdemokraterna
Q4693160,Socialdemokraterna
Q4894082,Socialdemokraterna
Q4894089,Socialdemokraterna
Q4935876,Socialdemokraterna
Q4939797,Socialdemokraterna
Q4944157,Vänsterpartiet
Q4946998,Vänsterpartiet
Q4949356,Vänsterpartiet
Q18238133,Centerpartiet
Q18923356,Moderaterna
Q19521136,Centerpartiet
Q20652801,Centerpartiet
Q21553922,Moderaterna
Q21561351,Moderaterna
Q21572128,Moderaterna
Q30035697,Moderaterna
Q16162546,Sverigedemokraterna
Q18245379,Sverigedemokraterna
Q18242588,Miljöpartiet
Q6256938,Liberalerna
Q16649506,Socialdemokraterna
Q17426180,Socialdemokraterna
Q18245726,Vänsterpartiet
Q18246258,Vänsterpartiet
Q18335045,Vänsterpartiet
Q19977330,Socialdemokraterna
Q21544248,Vänsterpartiet
Q21561347,Socialdemokraterna
Q21567822,Socialdemokraterna
Q21567840,Vänsterpartiet
Q21572121,Socialdemokraterna
Q21694233,Socialdemokraterna
Q29059703,Liberalerna
Q26305110,Socialdemokraterna
Q27107494,Socialdemokraterna
Q29059638,Socialdemokraterna
Q30035700,Socialdemokraterna
Q5789087,Moderaterna
Q5789103,Moderaterna
Q5802636,Moderaterna
Q5826522,Moderaterna
Q5895957,Moderaterna
Q6009700,Moderaterna
Q6020661,Moderaterna
Q6027834,Moderaterna
Q6028176,Moderaterna
Q6039817,Moderaterna
Q6043440,Moderaterna
Q6044972,Moderaterna
Q6076545,Moderaterna
Q6092931,Moderaterna
Q6093334,Moderaterna
Q6093739,Moderaterna
Q6170523,Moderaterna
Q6175897,Moderaterna
Q6175985,Moderaterna
Q6183614,Moderaterna
Q6190376,Moderaterna
Q6198871,Moderaterna
Q6199778,Moderaterna
Q6200560,Moderaterna
Q6010180,Centerpartiet
Q6042992,Centerpartiet
Q6046935,Centerpartiet
Q6180759,Centerpartiet
Q6189453,Centerpartiet
Q6019906,Nya lantmannapartiet
Q5788293,Frisinnade landsföreningen
Q6020661,Första kammarens protektionistiska parti
Q6054497,Första kammarens protektionistiska parti
Q6161282,Första kammarens protektionistiska parti
Q6175897,Första kammarens protektionistiska parti
Q6026244,Frisinnade landsföreningen
Q6079285,Frisinnade landsföreningen
Q6158007,Bondeförbundet
Q6019906,Lantmannapartiet
Q6026244,Liberala samlingspartiet
Q6186078,Liberala samlingspartiet
Q6190872,Liberala samlingspartiet
Q5788293,Liberalerna
Q5826637,Liberalerna
Q5885293,Liberalerna
Q5961080,Liberalerna
Q6014058,Liberalerna
Q6023421,Liberalerna
Q6026474,Liberalerna
Q6085955,Liberalerna
Q6139775,Liberalerna
Q6151925,Liberalerna
Q6168430,Liberalerna
Q6179361,Liberalerna
Q5789110,Socialdemokraterna
Q5901374,Socialdemokraterna
Q6012010,Socialdemokraterna
Q6017006,Vänsterpartiet
Q6017061,Socialdemokraterna
Q6020275,Socialdemokraterna
Q6026379,Socialdemokraterna
Q6028198,Socialdemokraterna
Q6042789,Socialdemokraterna
Q6091872,Socialdemokraterna
Q6173569,Socialdemokraterna
Q6178299,Socialdemokraterna
Q6192056,Socialdemokraterna
Q6196738,Socialdemokraterna
Q6218297,Socialdemokraterna
Q6190872,Frisinnade folkpartiet
Q5618647,Moderaterna
Q5707689,Moderaterna
Q5715103,Moderaterna
Q5715406,Moderaterna
Q5719171,Moderaterna
Q5746220,Moderaterna
Q5780280,Moderaterna
Q5784902,Moderaterna
Q5795618,Moderaterna
Q5937937,Moderaterna
Q5952272,Moderaterna
Q5955831,Moderaterna
Q5969949,Moderaterna
Q5983870,Moderaterna
Q5984633,Moderaterna
Q5985507,Moderaterna
Q5715406,Centerpartiet
Q5938681,Centerpartiet
Q5969615,Centerpartiet
Q6043192,Centerpartiet
Q5938659,Folkpartiet
Q5715170,Första kammarens protektionistiska parti
Q5746220,Första kammarens protektionistiska parti
Q5773583,Första kammarens protektionistiska parti
Q5795618,Första kammarens protektionistiska parti
Q5937937,Första kammarens protektionistiska parti
Q5960149,Första kammarens protektionistiska parti
Q5937709,Liberala samlingspartiet
Q5952272,Första kammarens nationella parti
Q5955831,Första kammarens nationella parti
Q5618652,Liberalerna
Q5795345,Liberalerna
Q6020985,Liberalerna
Q6045329,Liberalerna
Q5616869,Socialdemokraterna
Q5710001,Socialdemokraterna
Q5714661,Socialdemokraterna
Q5716008,Socialdemokraterna
Q5767860,Socialdemokraterna
Q5782085,Socialdemokraterna
Q5782085,Vänsterpartiet
Q5913021,Socialdemokraterna
Q5937709,Socialdemokraterna
Q5946756,Socialdemokraterna
Q5954133,Socialdemokraterna
Q5954609,Socialdemokraterna
Q6027253,Socialdemokraterna
Q6027706,Socialdemokraterna
Q6043680,Socialdemokraterna
Q5938659,Frisinnade folkpartiet
Q5715406,Gamla lantmannapartiet
Q5715406,Nationella framstegspartiet
Q109969433,Centerpartiet
Q5776913,Moderaterna
Q5782917,Moderaterna
Q5855453,Moderaterna
Q5708107,Kristdemokraterna
Q5777750,Kristdemokraterna
Q5716172,Centerpartiet
Q5765967,Miljöpartiet
Q5718105,Liberalerna
Q5627932,Socialdemokraterna
Q5628983,Vänsterpartiet
Q5714937,Socialdemokraterna
Q5735572,Socialdemokraterna
Q5776889,Socialdemokraterna
Q5778331,Socialdemokraterna
Q5782529,Socialdemokraterna
Q5795789,Socialdemokraterna
Q5799323,Socialdemokraterna
Q5800971,Socialdemokraterna
Q5811951,Socialdemokraterna
Q5879815,Socialdemokraterna
Q330757,Moderaterna
Q4951954,Moderaterna
Q5604541,Moderaterna
Q5972050,Moderaterna
Q6173314,Moderaterna
Q6180020,Moderaterna
Q330757,Första kammarens protektionistiska parti
Q5603515,Liberalerna
Q5902061,Liberalerna
Q6151901,Liberalerna
Q4950012,Socialdemokraterna
Q6015874,Socialdemokraterna
Q6016190,Socialdemokraterna
Q6237330,Socialdemokraterna
Q6241274,Socialdemokraterna
Q6241467,Socialdemokraterna
Q108525852,Socialdemokraterna
Q6257968,Liberalerna
Q6257968,Socialdemokraterna
Q57168779,Vänsterpartiet
Q108420017,Centerpartiet
Q6229469,Moderaterna
Q6238370,Centerpartiet
Q6253724,Friesenska diskussionsklubben
Q5571469,Liberalerna
Q6240050,Liberalerna
Q6241518,Liberalerna
Q6248285,Liberalerna
Q6254949,Liberalerna
Q16595341,Socialdemokraterna
Q21567803,Socialdemokraterna
Q21567811,Socialdemokraterna
Q6253724,Frihandelsvänliga centern
Q6253724,Gamla lantmannapartiet
Q5542465,Moderaterna
Q5544137,Moderaterna
Q5039896,Centerpartiet
Q5554421,Moderaterna
Q5560111,Moderaterna
Q5563860,Moderaterna
Q5577746,Moderaterna
Q5578273,Moderaterna
Q5600648,Moderaterna
Q5605497,Moderaterna
Q5653897,Moderaterna
Q5714707,Moderaterna
Q5714995,Moderaterna
Q5717504,Moderaterna
Q5722712,Moderaterna
Q5737442,Moderaterna
Q5748895,Moderaterna
Q5777827,Moderaterna
Q5813810,Moderaterna
Q5881050,Moderaterna
Q5388685,Centerpartiet
Q5554160,Centerpartiet
Q5570062,Centerpartiet
Q5740943,Centerpartiet
Q5744512,Centerpartiet
Q5748895,Centerpartiet
Q5777989,Centerpartiet
Q5778234,Centerpartiet
Q5885074,Centerpartiet
Q5555809,Första kammarens protektionistiska parti
Q5563860,Första kammarens protektionistiska parti
Q5579475,Första kammarens protektionistiska parti
Q5708769,Frisinnade landsföreningen
Q5125015,Miljöpartiet
Q5714707,Första kammarens nationella parti
Q5786945,Första kammarens nationella parti
Q5886549,Första kammarens nationella parti
Q5561102,Första kammarens moderata parti
Q5744372,Första kammarens minoritetsparti
Q5744372,Första kammarens moderata parti
Q5540748,Liberalerna
Q5557444,Liberalerna
Q5557484,Liberalerna
Q5562937,Liberalerna
Q5572691,Liberalerna
Q5579356,Liberalerna
Q5779975,Liberalerna
Q5780366,Liberalerna
Q4991077,Socialdemokraterna
Q4991114,Socialdemokraterna
Q5420791,Vänsterpartiet
Q5544172,Socialdemokraterna
Q5547863,Socialdemokraterna
Q5572406,Socialdemokraterna
Q5716080,Socialdemokraterna
Q5722769,Socialdemokraterna
Q5741047,Socialdemokraterna
Q5789663,Socialdemokraterna
Q5796149,Socialdemokraterna
Q5804642,Socialdemokraterna
Q5819523,Socialdemokraterna
Q5828585,Socialdemokraterna
Q5828662,Socialdemokraterna
Q156797,Moderaterna
Q5553493,Moderaterna
Q5553501,Moderaterna
Q5554624,Moderaterna
Q5554640,Moderaterna
Q5557933,Moderaterna
Q5568204,Moderaterna
Q5573763,Moderaterna
Q5602498,Moderaterna
Q5614977,Moderaterna
Q5628524,Moderaterna
Q5629675,Moderaterna
Q5733290,Moderaterna
Q5757569,Moderaterna
Q5795712,Moderaterna
Q5796905,Moderaterna
Q5802878,Moderaterna
Q5811441,Moderaterna
Q5820037,Moderaterna
Q5885082,Moderaterna
Q5555130,Centerpartiet
Q5802988,Socialistiska partiet
Q5734425,Centerpartiet
Q4570723,Sverges socialdemokratiska vänsterparti (1921)
Q5359589,Borgmästarepartiet
Q5554624,Första kammarens protektionistiska parti
Q5568204,Första kammarens protektionistiska parti
Q5575914,Första kammarens protektionistiska parti
Q5602498,Första kammarens protektionistiska parti
Q5629675,Första kammarens protektionistiska parti
Q5820037,Första kammarens protektionistiska parti
Q5786852,Lantmanna- och borgarpartiet
Q5555272,Bondeförbundet
Q156797,Första kammarens nationella parti
Q5796046,Liberala samlingspartiet
Q5786852,Första kammarens nationella parti
Q5359589,Första kammarens minoritetsparti
Q5554402,Liberalerna
Q5627416,Liberalerna
Q5727078,Liberalerna
Q5789497,Liberalerna
Q5811172,Liberalerna
Q5819028,Liberalerna
Q5891568,Liberalerna
Q4570723,Socialdemokraterna
Q4570723,Vänsterpartiet
Q5080263,Socialdemokraterna
Q5554599,Socialdemokraterna
Q5571360,Socialdemokraterna
Q5571488,Socialdemokraterna
Q5579458,Socialdemokraterna
Q5710189,Socialdemokraterna
Q5714670,Socialdemokraterna
Q5723076,Socialdemokraterna
Q5802988,Vänsterpartiet
Q5803936,Socialdemokraterna
Q5819706,Socialdemokraterna
Q5823548,Socialdemokraterna
Q5824299,Socialdemokraterna
Q5799761,Frisinnade folkpartiet
Q5796046,Gamla lantmannapartiet
Q5602498,Tvåkammar-riksdagen 1867-1970
Q5557125,Moderaterna
Q5570168,Moderaterna
Q5602080,Moderaterna
Q5616881,Moderaterna
Q5577761,Kristdemokraterna
Q5563650,Liberalerna
Q5570267,Liberalerna
Q5573908,Liberalerna
Q5604679,Liberalerna
Q5556206,Socialdemokraterna
Q5560319,Vänsterpartiet
Q5577493,Socialdemokraterna
Q5577577,Socialdemokraterna
Q5591718,Vänsterpartiet
Q5603158,Socialdemokraterna
Q5603264,Socialdemokraterna
Q5603482,Socialdemokraterna
Q5887003,Moderaterna
Q5909615,Moderaterna
Q5912008,Moderaterna
Q5930866,Moderaterna
Q5957148,Moderaterna
Q5961291,Moderaterna
Q6010507,Moderaterna
Q6012223,Moderaterna
Q6031148,Moderaterna
Q6045525,Moderaterna
Q5886585,Centerpartiet
Q5912121,Centerpartiet
Q6028214,Centerpartiet
Q109971639,Socialdemokraterna
Q109971901,Socialdemokraterna
Q110034198,Socialdemokraterna
Q110056640,Socialdemokraterna
Q5989821,Första kammarens protektionistiska parti
Q5886585,Liberala samlingspartiet
Q5927431,Liberala samlingspartiet
Q5928413,Liberalerna
Q5967746,Liberalerna
Q6025297,Liberalerna
Q6043091,Liberalerna
Q6045351,Liberalerna
Q5923213,Socialdemokraterna
Q5938368,Socialdemokraterna
Q5957464,Socialdemokraterna
Q5958273,Socialdemokraterna
Q5967130,Socialdemokraterna
Q5969413,Socialdemokraterna
Q5972186,Socialdemokraterna
Q5980048,Socialdemokraterna
Q6010346,Socialdemokraterna
Q110057464,Centerpartiet
Q110070382,Centerpartiet
Q110070765,Centerpartiet
Q5725116,Moderaterna
Q5733141,Moderaterna
Q5782807,Moderaterna
Q5785420,Moderaterna
Q5911900,Moderaterna
Q5966350,Moderaterna
Q6014382,Moderaterna
Q6022275,Moderaterna
Q6023561,Moderaterna
Q5627923,Centerpartiet
Q6009516,Centerpartiet
Q5629781,Första kammarens protektionistiska parti
Q5724207,Första kammarens protektionistiska parti
Q5733141,Första kammarens protektionistiska parti
Q6022275,Första kammarens protektionistiska parti
Q5788852,Liberalerna
Q5805514,Liberalerna
Q5817928,Liberalerna
Q5956347,Liberalerna
Q6042371,Liberalerna
Q5591597,Socialdemokraterna
Q5716147,Socialdemokraterna
Q5716251,Socialdemokraterna
Q5724200,Socialdemokraterna
Q5759661,Socialdemokraterna
Q5773997,Socialdemokraterna
Q5798617,Socialdemokraterna
Q5885056,Socialdemokraterna
Q5886293,Socialdemokraterna
Q5891697,Socialdemokraterna
Q5901397,Socialdemokraterna
Q5924277,Socialdemokraterna
Q5938450,Socialdemokraterna
Q5952967,Vänsterpartiet
Q5973668,Socialdemokraterna
Q6025980,Socialdemokraterna
Q6026814,Socialdemokraterna
Q6027578,Socialdemokraterna
Q6037657,Socialdemokraterna
Q5589019,Moderaterna
Q5789075,Moderaterna
Q5801482,Moderaterna
Q5826537,Moderaterna
Q5901138,Moderaterna
Q5578035,Centerpartiet
Q5879846,Centerpartiet
Q110129747,Socialdemokraterna
Q110635584,Socialdemokraterna
Q110776549,Socialdemokraterna
Q5777808,Sveriges nationella förbund
Q5826537,Sveriges nationella förbund
Q5597697,Liberalerna
Q5787447,Liberalerna
Q5886041,Liberalerna
Q5889499,Liberalerna
Q5904764,Liberalerna
Q19976333,Sverigedemokraterna
Q5578540,Socialdemokraterna
Q5579064,Socialdemokraterna
Q5786904,Socialdemokraterna
Q5798778,Socialdemokraterna
Q5885974,Socialdemokraterna
Q5886152,Vänsterpartiet
Q5891513,Socialdemokraterna
Q5892004,Socialdemokraterna
Q5901692,Vänsterpartiet
Q5902333,Socialdemokraterna
Q110089098,Centerpartiet
Q110540198,Miljöpartiet
Q97065459,Socialdemokraterna
Q97065480,Socialdemokraterna
Q5887828,Moderaterna
Q5927887,Moderaterna
Q5928335,Moderaterna
Q5936890,Moderaterna
Q5937245,Moderaterna
Q5940304,Moderaterna
