person_id,name,primary_name
Q5723045,Bijan Fahimi,True
Q5723076,Gustaf Fahlander,True
Q5723076,Gustaf Ragnar Fahlander,False
Q5723085,Leonard Fahlander,True
Q5723085,Leonard Josef Fahlander,False
Q5723186,Fahlén,False
Q5723186,Hugo Fahlén,True
Q5723194,Johan Fahlén,True
Q5723243,Georg Fahlman,True
Q5723243,Georg Ludvig Fahlman,False
Q57232743,Marie Axelsson,True
Q5723350,Mahmood Fahmi,True
Q5723350,Mahmood Jamal Ahmad Fahmi,False
Q5724038,Carl Bernhard Napoleon Falk,False
Q5724038,Carl Falk,True
Q5724137,Helmer Falk,True
Q5724200,Karl Falk,True
Q5724200,Karl Henrik Falk,False
Q5724207,Falk,False
Q5724207,Falk,True
Q5724289,Herman Otto Falk,False
Q5724289,Otto Falk,True
Q5724337,Falk,False
Q5724337,Falk,True
Q5724481,Henrik Falkenberg,True
Q5724508,Falkenberg af Bålby,False
Q5724508,Falkenberg af Bålby,True
Q5724702,Gunnar Falla,True
Q5724702,Gunnar Persson,False
Q5725116,Fant,False
Q5725116,Fant,True
Q5725909,William Farup,True
Q5726007,Fast,False
Q5726007,Fast,True
Q5726510,Arvid Gustaf Faxe,True
Q5726518,Faxe,False
Q5726518,Faxe,True
Q5727078,Martin Fehr,True
Q5727078,Martin Nikolaus Fehr,False
Q5727115,Carl Fehrman,True
Q57280146,Pia Steensland,True
Q57297792,Joakim Järrebring,True
Q57304579,Ingegärd Oskarsson,True
Q5731042,Thomas Finnborg,True
Q5731096,Bo Finnkvist,True
Q5731455,Elis Fischer,True
Q5731455,Gustaf Elis Fischer,False
Q5732323,Jonny Fjellman,True
Q5732483,Johan Alfred Johansson Fjällbäck,False
Q5732483,Johan Fjällbäck,True
Q5732551,Sixten Axel Flach,False
Q5732551,Sixten Flach,True
Q5732911,Edvard Fleetwood,True
Q5732950,Victor Fleetwood,True
Q5733141,Herman Fleming,True
Q5733141,Oskar Herman August Fleming,False
Q5733290,Flensburg,False
Q5733290,Flensburg,True
Q5733305,Flensburg,False
Q5733305,Flensburg,True
Q5734425,Herbert Eugene Hermansson,False
Q5734425,Herbert Hermansson,True
Q5734641,Fock,False
Q5734641,Fock,True
Q5734660,Carl Fock,True
Q5734660,Carl Johan Fredrik Emil Fock,False
Q5734704,Nils Fock,True
Q5734704,Nils Gustaf Fock,False
Q5734900,Carl Jacob Fogelin,False
Q5734900,Jakob Fogelin,True
Q5734929,Fogelmarck,False
Q5734929,Fogelmarck,True
Q5735299,Folin,False
Q5735299,Folin,True
Q5735572,Juan Fonseca,True
Q5735572,Juan Miguel Fonseca Bueno,False
Q5736508,Anders Forsberg,True
Q5736508,Anders Oskar Birger Forsberg,False
Q5736648,Forsberg,False
Q5736648,Forsberg,True
Q5736786,Martin Forsberg,True
Q5736786,Oskar Martin Isidor Forsberg,False
Q5737042,Tullius Forsell,True
Q5737042,Tullius Walfrid Forsell,False
Q5737254,Bo Forslund,True
Q5737298,Patrik Forslund,True
Q5737409,Johan August Forss,True
Q5737442,Erik Forssberg,True
Q5737534,Arne Forssell,True
Q5737543,Carl Abraham Forssell,False
Q5737543,Carl Forssell,True
Q5737622,Johan Forssell,True
Q5737631,Johan Forssell,True
Q5737702,Otto Forssell,True
Q5737702,Otto Herman Forssell,False
Q5737756,Oscar Forssling,True
Q5737817,Lars Arvid Forssman,False
Q5737817,Lars Forssman,True
Q5737824,Per Axel Forssman,False
Q5737824,Per Forssman,True
Q5737841,Jakob Forssmed,True
Q5737841,Jakob Petter Forssmed,False
Q5738342,Niklas Fosser,True
Q5739826,Hans Göran Franck,True
Q5740624,Jan Fransson,True
Q5740653,Josef Fransson,True
Q5740872,Ivar Franzén,True
Q5740878,Jan-Olof Franzén,True
Q5740906,Franzén,False
Q5740906,Franzén,True
Q5740943,Nils Franzén,True
Q5740956,Oscar Franzén,True
Q5741003,Tommy Franzén,True
Q5741047,Laur Franzon,True
Q5741346,Manfred Fredberg,True
Q5741409,Alarik Fredenberg,True
Q5741543,Elias Fredholm,True
Q5741543,Elias Gustaf Fredholm,False
Q5741552,Fredholm,False
Q5741552,Fredholm,True
Q5741646,Fredriksson,False
Q5741646,Fredriksson,True
Q5742215,Torsten Fredriksson,True
Q5742656,Lennart Fremling,True
Q5743300,Gustaf Friberg,True
Q5743490,Carl Frick,True
Q5743497,Carl Frick,True
Q5743497,Frick,False
Q5743643,Egon Frid,True
Q5743710,Lennart Fridén,True
Q5743823,Fridolfsson,False
Q5743823,Fridolfsson,True
Q5743831,Nils Fridolfsson,True
Q5744372,Carl von Friesen,True
Q5744372,von Friesen,False
Q5744409,von Friesen,False
Q5744409,von Friesen,True
Q5744512,Johan Friggeråker,True
Q5744512,Johan Johansson,False
Q5744748,Karl Friman,True
Q5744748,Karl Mauritz Friman,False
Q5745045,Frisk,False
Q5745045,Frisk,True
Q5745534,Gideon From,True
Q5745541,Isak From,True
Q5745541,Lars Isak Anders From,False
Q5746220,Edvard Fränckel,True
Q5746237,Anders Olof Frändén,True
Q5746318,Fröberg,False
Q5746318,Fröberg,True
Q5746404,Gottfrid Fröderberg,True
Q5746460,Nils Fröding,True
Q5746604,Fröman,False
Q5746604,Fröman,True
Q5747245,Funck,False
Q5747245,Funck,True
Q5747727,Reynoldh Furustrand,True
Q574782,Anti Avsan,True
Q5747977,Thorvald Fürst,True
Q5748097,Axel Fält,True
Q5748259,Fåhræus,False
Q5748259,Fåhræus,True
Q5748895,Nils Gabriel Gabrielsson,False
Q5748895,Nils Gabrielsson,True
Q5749448,Gahn,False
Q5749448,Gahn,True
Q5750886,Pavel Gamov,True
Q5751782,Arvid Gardell,True
Q5751782,Arvid Lars Johan Gardell,False
Q5751815,Theodor Gardell,True
Q5752978,Anders Kristian Gasslander,True
Q5753607,Gavelin,False
Q5753607,Gavelin,True
Q5753620,Bo Torsten Gavelin,False
Q5753620,Torsten Gavelin,True
Q5753625,Johan Erland Gavelius,True
Q5754375,von Gegerfelt,False
Q5754375,von Gegerfelt,True
Q5754594,Bror Bengt Gustaf von Geijer,False
Q5754594,Bror von Geijer,True
Q5754601,Christofer Wilhelm Geijer,True
Q5754647,Jakob Fredrik Geijer,True
Q5754671,Knut von Geijer,True
Q5754690,Oscar Geijer,True
Q5754752,Carl Fredrik af Geijerstam,True
Q5754752,Carl af Geijerstam,False
Q5755093,Edvard Gelin,True
Q5755262,Ernfrid Gelotte,True
Q5756351,Mats Gerdau,True
Q5756351,Mats Peter Gerdau,False
Q5757453,Gethe,False
Q5757453,Gethe,True
Q5757569,Gezelius,False
Q5757569,Gezelius,True
Q5757573,Emil Gezelius,True
Q5759618,Gustaf Gilljam,True
Q5759661,Anselm Gillström,True
Q5759675,Åke Gillström,True
Q5760576,Albert Giöbel,False
Q5760576,Carl Albert Giöbel,True
Q5762221,Per Godén,True
Q5762288,Erik Godin,True
Q5765303,Gorthon,False
Q5765303,Gorthon,True
Q5765967,Gunnar Goude,True
Q5766619,Paul Grabö,True
Q5766898,Carl Fredrik Alexander Graf,False
Q5766898,Carl Fredrik Graf,True
Q5767122,Grafström,False
Q5767122,Grafström,True
Q5767136,Carl Grafström,True
Q5767496,Olle Grahn,True
Q5767860,Per Granath,True
Q5767954,Lars U. Granberg,True
Q5768473,Johan Erik Granlund,True
Q5768483,Johan Gustaf Granlund,True
Q5768614,Pär Granstedt,True
Q5768642,Josef Granström,True
Q5768681,Per Erik Granström,True
Q5768895,Johan Grape,True
Q5768911,Ulf Grape,True
Q5768933,Jöran Grapenson,True
Q5769170,Stig Bertil Grauers,False
Q5769170,Stig Grauers,True
Q5770090,Åke Green,True
Q5772288,Johan Gripenstedt,True
Q5772288,Johan Theodor Gripenstedt,False
Q5773342,Karl Grubbström,True
Q5773583,Leonard Grundberg,True
Q5773639,Carl Grundell,True
Q5773639,Carl Gustaf Grundell,False
Q5773997,Jakob Ferdinand Grym,False
Q5773997,Jakob Grym,True
Q5774246,Nilsson,False
Q5774246,Nilsson,True
Q5774566,Allan Grönkvist,True
Q5774706,Nic Grönvall,True
Q5775166,Anders Magnus Gudmundson,True
Q5775203,Anders Gudmundsson,False
Q5775203,Anders Gudmundsson,True
Q5776203,Guldbrandsson,False
Q5776203,Guldbrandsson,True
Q5776342,Wilhelm Gullberg,True
Q5776520,Arvid Gumælius,True
Q5776520,Karl Arvid Gumælius,False
Q5776789,Algot Gunnarsson,True
Q5776798,Gunnarsson,False
Q5776798,Gunnarsson,True
Q5776889,Jonas Gunnarsson,True
Q5776913,Rolf Gunnarsson,True
Q5777410,Gustafson,False
Q5777410,Gustafson,True
Q5777440,Sven Gustafson,True
Q5777495,Anders Gustafsson,True
Q5777495,Anders Petter Gustafsson,False
Q5777511,Arthur Wilhelm Gustafsson,True
Q5777585,Carl Gustafsson,True
Q5777585,Carl Herman Gustafsson,False
Q5777636,Gustafsson,False
Q5777636,Gustafsson,True
Q5777671,Gunnar Gustafsson,True
Q5777677,Gustaf Gustafsson,True
Q5777681,Gustaf Gustafsson,False
Q5777681,Gustaf Gustafsson,True
Q5777686,Gustaf Adolf Gustafsson,False
Q5777686,Gustaf Gustafsson,True
Q5777699,Hans Gustafsson,True
Q5777699,Hans Ingvar Gustafsson,False
Q5777713,Gustafsson,False
Q5777713,Gustafsson,True
Q5777728,Henning Gustafsson,True
Q5777750,Holger Gustafsson,True
Q5777808,Gustafsson,False
Q5777808,Gustafsson,True
Q5777827,KJ Gustafsson,False
Q5777827,Karl Johan Alfred Gustafsson,True
Q5777857,Lars Gustafsson,True
Q5777857,Lars Ivan Gustafsson,False
Q5777864,Lars Gustafsson,True
Q5777943,Nils-Eric Gustafsson,True
Q5777951,Nils-Olof Gustafsson,True
Q5777989,Per Gustafsson,True
Q5777989,Per Johan Gustafsson,False
Q5778040,Gustafsson,False
Q5778040,Gustafsson,True
Q5778140,Wilhelm Gustafsson,True
Q5778234,John Aron Gustavson,False
Q5778234,John Gustavson,True
Q5778281,Bengt Gustavsson,True
Q5778331,Gusti Gustavsson,True
Q5778331,Gusti Leopold Anti Gustavsson,False
Q5778392,Lennart Gustavsson,True
Q5778433,Karl Rune Gustavsson,False
Q5778433,Rune Gustavsson,True
Q5778494,Åke Gustavsson,True
Q5779149,Axel Edvard Jonsson Gylfe,False
Q5779149,Axel Gylfe,True
Q5779398,Fredric Gyllenkrook,True
Q5779398,Fredrik Gustaf Gyllenkrook,False
Q5779404,Henrik Gyllenram,True
Q5779439,Eric Gyllenstierna,True
Q5779439,Erik Gyllenstierna,False
Q5779483,Johan Gyllenstierna,True
Q5779483,Johan Gyllenstierna af Lundholm,False
Q5779563,August Gyllensvaan,True
Q5779563,Jon August Gyllensvaan,False
Q5779576,Gyllensvärd,False
Q5779576,Gyllensvärd,True
Q5779628,Johnny Gylling,True
Q5779975,Gärde,False
Q5779975,Gärde,True
Q5780280,Anders Göransson,True
Q5780291,Bengt Gunnar Ingemar Göransson,False
Q5780291,Bengt Göransson,True
Q5780366,Hardy Göransson,True
Q5780429,Olle Göransson,True
Q5780663,Anders Henrik Göthberg,True
Q5780876,Pontus Haag,True
Q5781437,Roger Haddad,True
Q5781669,Einar Haeggblom,True
Q5781683,Gustaf Hæggström,True
Q5781683,Hæggström,False
Q5781896,Hagberg,False
Q5781896,Hagberg,True
Q5781951,Harry Lars-Ove Hagberg,False
Q5781951,Lars-Ove Hagberg,True
Q5781968,Karl Lennart Michael Hagberg,False
Q5781968,Michael Hagberg,True
Q5781989,Hagberg,False
Q5781989,Hagberg,True
Q5782085,Ernst Hage,True
Q5782356,Hagerman,False
Q5782356,Hagerman,True
Q5782422,Stefan Hagfeldt,True
Q5782446,Edvard Hagfält,True
Q5782529,Anders Haglund,True
Q5782657,Hagman,False
Q5782657,Hagman,True
Q5782706,Hagnell,False
Q5782706,Hagnell,True
Q5782765,Hagström,False
Q5782765,Hagström,True
Q5782782,Karl Hagström,True
Q5782807,Leonard Hagström,True
Q5782910,Alarik Hagård,True
Q5782917,Birger Hagård,True
Q5782935,Anton Hahn,True
Q5782935,Anton Napoleon Hahn,False
Q5783589,Robert Halef,True
Q5783838,David Emanuel Hall,False
Q5783838,David Hall,True
Q5784158,Arvid Hallberg,True
Q5784216,Fritz Hallberg,True
Q5784216,Fritz Harald Hallberg,False
Q5784455,Henrik Halldin,True
Q5784568,Hallén,False
Q5784568,Hallén,True
Q5784613,Bolivar Magnus Fredrik Carl Vilhelm Hallenborg,False
Q5784613,Magnus Hallenborg,True
Q5784621,Carl Hallendorff,True
Q5784621,Carl Jakob Herman Hallendorff,False
Q5784902,Eric Adolf Hallin,False
Q5784902,Eric Hallin,True
Q5784915,Hallin,False
Q5784915,Hallin,True
Q5784931,Hallin,False
Q5784931,Hallin,True
Q5784939,Olof Fredrik Hallin,False
Q5784939,Olof Hallin,True
Q5785251,Walther von Hallwyl,True
Q5785420,Halvarsson,False
Q5785420,Halvarsson,True
Q5785596,Svante Hamberg,True
Q5785596,Svante Johan Hamberg,False
Q5785730,Arhe Hamednaca,True
Q5785833,Fredrik-Adolf Hamilton af Hageby,True
Q5785886,Alexander Hamilton,True
Q5785982,Carl B. Hamilton,True
Q5785989,Carl Bastiat Hamilton,True
Q5785989,Carl Hamilton,False
Q5786064,Gilbert Hamilton,True
Q5786064,Wathier Gilbert Hamilton,False
Q5786123,Hamilton af Hageby,False
Q5786123,Hamilton af Hageby,True
Q5786130,Hugo Bengt Archibald Hamilton,False
Q5786130,Hugo Hamilton,True
Q5786136,Hamilton af Hageby,False
Q5786136,Hamilton af Hageby,True
Q5786143,Hugo Hamilton,False
Q5786143,Hugo Hamilton,True
Q5786333,Hamilton,False
Q5786333,Hamilton,True
Q5786495,Bo Hammar,True
Q5786495,Bo Lennart Hammar,False
Q5786502,Hammar,False
Q5786502,Hammar,True
Q5786592,Olof Hammar,True
Q5786648,Peter Hammarberg,True
Q5786657,Sven Hammarberg,True
Q5786666,Krister Hammarbergh,True
Q5786712,Carl Hammarhjelm,True
Q5786752,Emil Hammarlund,True
Q5786787,Nestor Hammarlund,True
Q5786787,Nestor Leander Hammarlund,False
Q5786847,Hammarskjöld,False
Q5786847,Hammarskjöld,True
Q5786852,Hammarskjöld,False
Q5786852,Hammarskjöld,True
Q5786866,Hammarskjöld,False
Q5786866,Hammarskjöld,True
Q5786904,Erik Hammarsten,True
Q5786945,Alexis Hammarström,True
Q5786964,Carl Johan Hammarström,True
Q5787435,Mac Hamrin,True
Q5787435,Mac P. Hamrin,False
Q5787447,Yngve Hamrin,True
Q5788293,David Hansén,True
Q5788657,Hansén,False
Q5788657,Hansén,True
Q5788840,Hanson,False
Q5788840,Hanson,True
Q5788852,Per-Olof Hanson,True
Q5788951,Anders Hansson,False
Q5788951,Anders Hansson,True
Q5788959,Hansson,False
Q5788959,Hansson,True
Q5788984,Bertil Hansson,True
Q5788984,Jonas Bertil Hansson,False
Q5789075,Eric Hansson,True
Q5789080,Hansson,False
Q5789080,Hansson,True
Q5789087,Frans Einar Hansson,False
Q5789087,Frans Hansson,True
Q5789103,Gustaf Henry Hansson,True
Q5789110,Gustav Hansson,True
Q5789110,Gustav Wilhelm Hansson,False
Q5789179,Hansson,False
Q5789179,Hansson,True
Q5789245,Hansson,False
Q5789245,Hansson,True
Q5789472,Måns Hansson,True
Q5789491,Nils G. Hansson,True
Q5789491,Nils Gunnar Hansson,False
Q5789497,Nils Hansson,True
Q5789545,Peter Hansson,True
Q5789622,Roy Hansson,True
Q5789622,Roy Hasse Georg Hansson,False
Q5789629,Sigfrid Hansson,True
Q5789652,Stig F. Hansson,True
Q5789652,Stig Folke Hansson,False
Q5789663,Sven Hansson,True
Q5789663,Sven Villiam Hansson,False
Q5789691,Tage Hansson,True
Q5789726,Torsten Bengt Gunnar Hansson,False
Q5789726,Torsten Hansson,True
Q5792804,Johannes Hasselquist,True
Q5792804,Johannes Johansson Hasselquist,False
Q5792849,Carl Hasselrot,True
Q5792855,Carl B Hasselrot,False
Q5792855,Carl Birger Hasselrot,True
Q5794206,Anders Bernhard Hay,False
Q5794206,Bernhard Hay,True
Q5794559,Johan August Hazelius,True
Q5794593,Gustaf Hazén,True
Q5795077,Andersson,False
Q5795077,Andersson,True
Q5795147,Evert Hedberg,True
Q5795147,Evert Sigvard Hedberg,False
Q5795166,Bo Gunnar Hedberg,False
Q5795166,Gunnar Hedberg,True
Q5795345,Staffan Hedblom,True
Q5795357,Axel Hedborg,True
Q5795500,Robert Georg von Hedenberg,False
Q5795500,Robert von Hedenberg,True
Q5795618,Axel Hedenlund,True
Q5795653,Ernst Hedenstierna,True
Q5795653,Ernst Rudolf Wilhelm Hedenstierna,False
Q5795659,Hedenstierna,False
Q5795659,Hugo Hedenstierna,True
Q5795668,Johan Alfred Hedenström,True
Q5795712,Hederstierna,False
Q5795712,Hederstierna,True
Q5795740,Hederstierna,False
Q5795740,Hederstierna,True
Q5795789,Lars Hedfors,True
Q5795804,Hedgren,False
Q5795804,Hedgren,True
Q5795851,Carl-Eric Hedin,True
Q5795864,Edvard Hedin,True
Q5795864,Edvard Laurentius Maximus Hedin,False
Q5795894,Johan Hedin,True
Q5795894,Johan Niclas Hedin,False
Q5796014,Carl Erik Hedlund,True
Q5796046,Henrik Hedlund,True
Q5796149,Rune Hedlund,True
Q5796156,Samuel Hedlund,True
Q5796181,Sven Adolf Hedlund,True
Q5796210,Verner Hedlund,True
Q5796210,Verner Vilhelm Hedlund,False
Q5796375,Lennart Hedquist,True
Q5796416,Sven Hedqvist,True
Q5796542,Helmer Hedström,True
Q5796603,Per-Erik Hedström,True
Q5796614,Uno Hedström,True
Q5796660,Julius Hedvall,True
Q5796893,Fredrik Bernhard Hegardt,False
Q5796893,Fredrik Hegardt,True
Q5796905,Henrik Hegardt,True
Q5797491,Heiding,False
Q5797491,Heiding,True
Q5797559,Selim Heijkenskjöld,True
Q5797802,Heimer,False
Q5797802,Heimer,True
Q5798361,Helander,False
Q5798361,Helander,True
Q5798582,Nils Helger,True
Q5798617,Ragnar Helgesson,True
Q5798778,Gustaf Hellbacken,True
Q5798796,Arvid Hellberg,True
Q5798813,Erik Hellberg,True
Q5798850,Hellberg,False
Q5798850,Hellberg,True
Q5798883,Hellberg,False
Q5798883,Hellberg,True
Q5798912,Owe Hellberg,True
Q5799040,Arvid Hellebladh,True
Q5799199,Anton Hellgrén,True
Q5799228,Johannes Hellgren,True
Q5799323,Jörgen Hellman,True
Q5799445,Johannes Hellner,True
Q5799722,Mats Hellström,True
Q5799756,Bror Olof Viktor Hellström,False
Q5799756,Olof Hellström,True
Q5799761,Hellström,False
Q5799761,Hellström,True
Q5800743,Martin Henmark,True
Q5800971,Einar Henningsson,True
Q5801048,August Henricson,True
Q5801048,August Teodor Henricson,False
Q5801307,Lars Gunnar Henrikson,False
Q5801307,Lars Henrikson,True
Q5801319,Torsten Henrikson,True
Q5801464,Stig Henriksson,True
Q5801470,Henriksson,False
Q5801470,Henriksson,True
Q5801482,Nils Torsten Henriksson,False
Q5801482,Torsten Henriksson,True
Q5802093,Oskar Bernhard Herdin,False
Q5802093,Oskar Herdin,True
Q5802252,Jonas Herlenius,True
Q5802301,Herlitz,False
Q5802301,Herlitz,True
Q5802433,Albert Hermansson,True
Q5802433,Johan Albert Hermansson,False
Q5802585,Axel Hermelin,True
Q5802585,Samuel Axel Hermelin,False
Q5802617,Joseph Hermelin,True
Q5802636,Carl David Richard Hermelin,False
Q5802636,Richard Hermelin,True
Q5802833,Allan Hernelius,True
Q5802833,John Allan Hernelius,False
Q5802878,Carl Hugo Hernlund,False
Q5802878,Hugo Hernlund,True
Q5802988,Herou,False
Q5802988,Herou,True
Q5803123,Richard Herrey,True
Q5803390,Herslow,False
Q5803390,Herslow,True
Q5803936,Hesselbom,False
Q5803936,Hesselbom,True
Q5804623,Elis Heüman,True
Q5804642,Gustaf Heüman,True
Q5804665,Knut Aron Heyman,True
Q5804686,Tom Heyman,True
Q5805045,Fredrik Hierta,True
Q5805045,Fredrik Philip Hierta,False
Q5805501,Anders Hilding,True
Q5805514,Per Hilding,True
Q5806065,Karl Hillgård,True
Q5807293,Anton Hjalmarsson,True
Q5807346,Carl Erik Hjelm,True
Q5807410,Johan Hjelmérus,True
Q5807574,Lars Hjertén,True
Q5807811,Nils Hjorth,True
Q5807811,Nils Ture Hjorth,False
Q5807875,Hans Gustaf Vilhelm Hjortzberg-Nordlund,False
Q5807875,Hans Hjortzberg-Nordlund,True
Q5807932,Lars Hjälmered,True
Q5809040,Axel Gustaf Hoffstedt,False
Q5809040,Gustaf Hoffstedt,True
Q5809244,Erland von Hofsten,True
Q5809268,Nils Eberhard Hjalmar Hofsten,False
Q5809268,Nils von Hofsten,True
Q5809276,Erland von Hofsten,True
Q5809276,Sten Erland von Hofsten,False
Q5810003,Anders Gustaf Hollander,True
Q5810233,Anders Reinhold Holm,True
Q5810286,Einar Holm,True
Q5810543,Per Holm,True
Q5810812,Holmberg,False
Q5810812,Holmberg,True
Q5810880,Holmberg,False
Q5810880,Holmberg,True
Q5810894,Helmer Holmberg,True
Q5810917,Håkan Holmberg,True
Q5811172,Åke Ernst Vilhelm Holmbäck,False
Q5811172,Åke Holmbäck,True
Q5811211,Holmdahl,False
Q5811211,Holmdahl,True
Q5811219,Otto Holmdahl,True
Q5811219,Otto Samuel Holmdahl,False
Q5811441,Björn Frithiofsson Holmgren,True
Q5811441,Björn Fritiofsson Holmgren,False
Q5811461,Holmgren,False
Q5811461,Holmgren,True
Q5811523,Israel Frithiofsson Holmgren,False
Q5811523,Israel Holmgren,True
Q5811536,Karl Edvard Holmgren,False
Q5811536,Karl Holmgren,True
Q5811663,Erik Holmkvist,True
Q5811689,Hans Holmlin,True
Q5811722,Emanuel Holmner,True
Q5811763,Fredrik Holmquist,True
Q5811763,Holmquist,False
Q5811951,Nils-Göran Holmqvist,True
Q5812045,Lennart Holmsten,True
Q5812181,Holmström,False
Q5812181,Holmström,True
Q5812224,Holmström,False
Q5812224,Holmström,True
Q5813408,Carl Hoppe,True
Q5813756,Hans von Horn,True
Q5813810,Robert von Horn,True
Q5813816,Horn af Rantzien,False
Q5813816,Horn af Rantzien,True
Q5814651,Erik Hovhammar,True
Q5814651,Lars Erik Emanuel Hovhammar,False
Q5816085,Kurt Hugosson,True
Q5816232,Huldt,False
Q5816232,Huldt,True
Q5816342,Hult,False
Q5816342,Hult,True
Q5816360,Carl Gustaf Hult,True
Q5816436,Johan Hultberg,True
Q5816531,Sven Hulterström,True
Q5816531,Sven Åke Hulterström,False
Q5816706,Karl Hultkrantz,True
Q5816882,Carl Wilhelm Hultstein,True
Q5816998,Axel Fredrik Hummel,False
Q5816998,Axel Hummel,True
Q5817672,Bengt Hurtig,True
Q5817672,Bengt Valter Hurtig,False
Q5817766,Karl Husberg,True
Q5817882,Anders Huss,True
Q5817889,Erik Huss,True
Q5817889,Erik Johan Huss,False
Q5817928,Ragnar Huss,True
Q5817939,Wilhelm Huss,True
Q5818477,Gunnar Hübinette,True
Q5818482,Hübinette,False
Q5818482,Hübinette,True
Q5818682,Hylander,False
Q5818682,Hylander,True
Q5818799,Gunnar Hyltander,True
Q5819028,Yngve Häckner,True
Q5819040,Eric Hägelmark,True
Q5819094,Hans Hægermarck,True
Q5819272,Erik Hägglund,True
Q5819406,Sören Häggroth,True
Q5819424,Erik Häggström,True
Q5819505,Häll,False
Q5819505,Karl-Erik Häll,True
Q5819523,Elof Hällgren,True
Q5819706,Carl Härdin,True
Q5819783,Lars Härneman,True
Q5819964,Ernst Håkanson,True
Q5820037,Håkanson,False
Q5820037,Håkanson,True
Q5820161,Nils Håkansson,True
Q5820191,Per Olof Håkansson,True
Q5820210,Håkansson,False
Q5820210,Sven Håkansson,True
Q5820402,Elis Håstad,True
Q5820402,Elis Wilhelm Håstad,False
Q5820675,Carl Wilhelm Oskar Höglund,True
Q5820694,Höglund,False
Q5820694,Höglund,True
Q5820900,Julius Högstedt,True
Q5820926,Carl Johan Högström,True
Q5820937,Ivar Högström,True
Q5820955,Kenth Högström,True
Q5820978,Tomas Högström,True
Q5821117,Magnus Höjer,True
Q5821272,Nils Hörberg,True
Q5821376,Per Olof Hörnfeldt,True
Q5821403,Petrus Hörnstén,True
Q5821422,Nils Hörstadius,True
Q5821542,Carl Höök,True
Q5821542,Carl Robert Höök,False
Q5822164,Ifvarsson,False
Q5822164,Ifvarsson,True
Q5822171,Ifvarsson,False
Q5822171,Ifvarsson,True
Q5822221,Johan Igel,True
Q5823036,Erik Indebetou,True
Q5823389,Åke Ingeström,True
Q5823461,John Ingmansson,True
Q5823548,Johan August Ingvarson,False
Q5823548,Johan Ingvarson,True
Q5824288,Birger Isacsson,True
Q5824299,Ola Isacsson,True
Q5824448,Torsten Isaksson,True
Q5826241,Carsten Jacobsen,True
Q5826241,Carsten Tank Jacobsen,False
Q5826435,Uddo Jacobson,True
Q5826490,Edvin Jacobsson,True
Q5826508,Ernst Jacobsson,True
Q5826522,Gösta Jacobsson,True
Q5826537,Gösta Jacobsson,True
Q5826571,Jonas Jacobsson Gjörtler,True
Q5826586,Magnus Jacobsson,True
Q5826637,Per Jacobsson,False
Q5826637,Per Jacobsson,True
Q5826817,Thure Jadestig,True
Q5827298,Carl Jakob Jakobson,True
Q5828321,Adolf Janson,True
Q5828321,Janson,False
Q5828357,Frans Gustaf Janson,True
Q5828563,Arne Fredrik Jansson,False
Q5828563,Arne Jansson,True
Q5828576,Jansson,False
Q5828576,Jansson,True
Q5828585,Jansson,False
Q5828585,Jansson,True
Q5828662,Erik Jansson,True
Q5828721,Gustaf Jansson,True
Q5854875,Lars Engqvist,True
Q5854875,Lars Fredrik Engqvist,False
Q5854947,Suno Engström,True
Q5855197,Ericson,False
Q5855197,Ericson,True
Q5855453,Ingvar Eriksson,True
Q5855550,Per-Ola Anders Eriksson,False
Q5855550,Per-Ola Eriksson,True
Q5856420,Lars Fagerström,True
Q5856613,Falk,False
Q5856613,Falk,True
Q5858849,Eric Forsselius,True
Q5859296,Bo Carl Gunnar Frank,False
Q5859296,Bo Frank,True
Q5859394,Joe Frans,True
Q5863217,Aleksander Gabelic,True
Q5863281,Arne Gadd,True
Q5863281,Per Emil Arne Gadd,False
Q5868653,Hjalmar Gustafson,True
Q5873444,Henrikson,False
Q5873444,Henrikson,True
Q58769193,Magdalena Schröder,True
Q5877107,Martin Huss,True
Q5879556,Bror Ivar Jansson,False
Q5879556,Ivar Jansson,True
Q5879567,Jan Jansson,True
Q5879620,Johan Emanuel Jansson,False
Q5879620,Johan Jansson,True
Q5879652,Jansson,False
Q5879652,Jansson,True
Q5879681,Kjell Jansson,True
Q5879719,Lars Johan Jansson,True
Q5879815,Paul Jansson,True
Q5879846,Jansson,False
Q5879846,Jansson,True
Q5879850,Robert Jansson,True
Q5881042,Johan Jeansson,True
Q5881042,Johan Julius Jeansson,False
Q5881050,John Jeansson,True
Q5881301,Carl Jehander,True
Q5881301,Carl Johan Jehander,False
Q5881540,Bo G. Jenevall,True
Q5881540,Bo Gunnar Jenevall,False
Q5881641,Jan Birger Jennehag,False
Q5881641,Jan Jennehag,True
Q5882154,Martin Jensen,True
Q5882154,Martin Kristian Jensen,False
Q5882474,Jeppsson,False
Q5882474,Jeppsson,True
Q5882484,Jeppsson,False
Q5882484,Jeppsson,True
Q5883054,Jesperson,False
Q5883054,Jesperson,True
Q58837098,Jonas Andersson,False
Q58837098,Jonas Andersson,True
Q5884801,Ewald Johannesson,True
Q5885010,August Johanson,True
Q5885029,Carl Johan Emanuel Johanson,False
Q5885029,Carl Johanson,True
Q5885038,Carl Johanson,False
Q5885038,Carl Johanson,True
Q5885056,Emil Johanson,True
Q5885067,Johanson,False
Q5885067,Johanson,True
Q5885074,Johan Johanson,False
Q5885074,Johan Johanson,True
