swerik_id,portrait
i-HgrbSDdJGPDB6AgPhLBSHW,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Hildebrand%201928.JPG
i-Hh9SCAcwQ6HHbjMsB1cuTy,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Brandt%201905%20SPA2%20%28cropped%29.jpg
i-HhawACVG6q8u5qJ9brg5nM,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B6ns%20Andersson%201838%20SPA2%20%28cropped%29.jpg
i-HiKfkPFGETvWecEKyujzt7,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Jansson%20SPA5%20%28cropped%29.jpg
i-HiLh4CgUmPaDRYddeo7w7X,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Lagercrantz%20SPA10%20%28cropped%29.jpg
i-HiSGGff3XbikXDhwU1utTf,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Jensen%20SPA%20%28cropped%29%20bild.jpg
i-HiVV5oHUvJvLx8V2dQFLFu,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Bengtsson%201875%20SPA%20%28cropped%29.jpg
i-HitFXnrRD2jnoNbwEi6wQE,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Johan%20Petersson%201850%20%28cropped%29.jpg
i-Hj6mnAJTAmcqcCP3XSg2aA,http://commons.wikimedia.org/wiki/Special:FilePath/Fredrik%20Burman%201819%20SPA%20%28cropped%29.jpg
i-HjxdQGHHRVV7At3JzTMGyo,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Fant%201852%20SPA2.jpg
i-Hk1GSUNr6iteSnX2ZuamZc,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Eric%20Carlsson%201828%20SPA%20%28cropped%29.jpg
i-HkFSU3qgD4WDnG8LWPTtL1,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20DeLaGardie%20SPA%20%28cropped%29.jpg
i-HkGA9fDwmradAgFX6GrM8h,http://commons.wikimedia.org/wiki/Special:FilePath/Per-Erik%20Hedstr%C3%B6m%201861%20SPA.jpg
i-HkRfm34QRnYJtBXctyaMk,http://commons.wikimedia.org/wiki/Special:FilePath/Gudmund%20Ernulf%20SPA%20%28cropped%29.jpg
i-HkbV7naLvKYhPjwbPjCEEY,http://commons.wikimedia.org/wiki/Special:FilePath/Genberg%2C%20Paul.jpg
i-HkokySBmPE26g9SVJJdYzM,http://commons.wikimedia.org/wiki/Special:FilePath/Abir%20Al-Sahlini%2001.JPG
i-HnGeNpWedKZyLwzJfRmk7W,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Tr%C3%A4ff%20SPA%20%28cropped%29.jpg
i-HoVXHkT6AvdDaqLGubdFcK,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Fahlander%20SPA3%20%28cropped%29.jpg
i-HosDPsxC8xMsApG7PEcMfP,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Eric%20Ericsson%20SPA%203%20%28cropped%29.jpg
i-Hpb6fUmHKN5zhjt8QwPwaM,http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Frost%201892%20SPA%20%28cropped%29.jpg
i-HpwkrkkrFd1MRPixHrr8q1,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Ohly%202.jpg
i-Hq4dd7mhmiAMGMTo4ZFmNN,http://commons.wikimedia.org/wiki/Special:FilePath/Grethe%20Lundblad%20SPA%20%28cropped%29.jpg
i-HqRXpcNvVcpAFSfTDWhdNx,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Klingspor.jpg
i-HqYF5EJZmVtB1uhgi1UT96,http://commons.wikimedia.org/wiki/Special:FilePath/Nike%20%C3%96rbrink-scaled%20%28cropped%29.jpg
i-Hr1HTFqifdBa5H1eAGcaEu,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Staaff.jpg
i-HrFkdZvTMMR7zA25xt1Lgw,http://commons.wikimedia.org/wiki/Special:FilePath/Edith%20Liljedahl%20SPA4%20%28cropped%29.jpg
i-HrX19wSrHYwvP8xdgPDC2f,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Wilhelm%20Roos.JPG
i-HrZsKAqAFtubE4g6dXmo5N,http://commons.wikimedia.org/wiki/Special:FilePath/Geer%20Arvid%20De%20SPA%20%28cropped%29.jpg
i-HsGsAzKWHQY5pjyAYNXAz7,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Ferm02.jpg
i-HsVTsRmzJC4vVEYmLCf2Ze,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Jonsson%201845%20SPA%20%28cropped%29.jpg
i-HsWM4bpkJMwFcQjYcCpgmf,http://commons.wikimedia.org/wiki/Special:FilePath/Arvid%20Anner%C3%A5s%201913%20SPA%20%28cropped%29.jpg
i-HsWStjVwaHz8xpf34iEcgY,http://commons.wikimedia.org/wiki/Special:FilePath/Laurentius%20%C3%96hlin%20SPA%20%28cropped%29.jpg
i-HsozqwVS7coNRbJC75AikC,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Jonsson%201880%20SPA.jpg
i-HtqAYT2HofS4owTcoSefFQ,http://commons.wikimedia.org/wiki/Special:FilePath/Sigge%20Ljunggren%201832%20SPA%20%28cropped%29.jpg
i-Hu7hKPMf4mxcMxbTcp28NL,http://commons.wikimedia.org/wiki/Special:FilePath/Mac%20Hamrin%20SPA%20%28cropped%29.jpg
i-HuRtwzJXstWCFHfj9AKpNG,http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20S%C3%B6derbom%201864%20SPA%20%28cropped%29.jpg
i-HvB43EUnLaSUKmFYYm2t2U,http://commons.wikimedia.org/wiki/Special:FilePath/Pehr%20Staaff%20SPA%20%28cropped%29.jpg
i-HvPTNfjYfssdgnH8eqCQcE,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Nilsson%20SPA.jpg
i-Hvym8X4V4D65vho9xbmJpa,http://commons.wikimedia.org/wiki/Special:FilePath/Rikard%20Larsson.jpg
i-HwitR4a2J1haLtmPciyXon,http://commons.wikimedia.org/wiki/Special:FilePath/Senator%20Alexis%20Bjorkman%20of%20the%20Riksdag%20of%20Sweden%20LCCN2016860836%20%28cropped%29.tiff
i-HxFVoLNmcLN3NF2EPWuWS2,http://commons.wikimedia.org/wiki/Special:FilePath/August%20Johansson%201875%20SPA.jpg
i-HxNUqLN7WonSF9cuDBswr9,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Sederholm%20SPA%20%28cropped%29.jpg
i-HxcQkHC9fDSzkJWgvdhDEF,http://commons.wikimedia.org/wiki/Special:FilePath/Visit%20of%20Swedish%20Minister%20for%20Health%20and%20Social%20Affairs%20%2849468165378%29%20%28cropped%29.jpg
i-Hy8eXc5sJfSc7yWxrCK2X9,http://commons.wikimedia.org/wiki/Special:FilePath/Gottfrid%20Jansson%20SPA.jpg
i-HyGRCP9P8SeHVU6CEC3CZ3,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Wolmer%20Wrangel%20von%20Brehmer%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20II.png
i-HyWuN5gpjsLTAPxWxHMQzQ,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Nilsson%201815%20SPA10%20%28cropped%29.jpg
i-Hyqvgdf3ZjCXhRaGtAsh5V,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Johansson%20SPA%20104%20%28cropped%29.jpg
i-HzJTyfdEMJqqkuVZAqCbS7,http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Ahrenberg%20SPA10%20%28cropped%29.jpg
i-HzMWGtfoscSfE6ogsc7Bmy,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Jonsson%201822%20SPA%20%28cropped%29.jpg
i-HzxR5drvvumXGW3Fi7DiXX,http://commons.wikimedia.org/wiki/Special:FilePath/Lina%20Nordquist.jpg
i-J1D99nFVd4bpuauAGW36AE,http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Waern%201839%20SPA%20%28cropped%29.jpg
i-J1Gyy6TG9QwKSQvFmcLC5C,http://commons.wikimedia.org/wiki/Special:FilePath/Villiam%20Bj%C3%B6rk%20SPA%20%28cropped%29.jpg
i-J1ocyLGEPATRGvX85HZaKc,http://commons.wikimedia.org/wiki/Special:FilePath/Per%20Ljuslin%20SPA%20%28cropped%29.jpg
i-J1ruGdADTXodS7yVsEBRzn,http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Leman%201912.JPG
i-J1t9h26sQkG9Da62Wr45W6,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst.Jonas.Wehtje.JPG
i-J2XMMheFYn2HnPhL5mPhfx,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Andersson%20SPA%20%28cropped%29.jpg
i-J2xUVh35Vb6NMJLSX57Ge1,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Velander%201884%20SPA%20%28cropped%29.jpg
i-J3DRDw3b8mFwSVN8fgx2DS,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Erikson%20SPA%201844%202%20%28cropped%29.jpg
i-J3PMaQ6zyWH7dxaPKVA5V6,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Persson%20SPA%20110%20%28cropped%29.jpg
i-J3dXRRQS9rfKHZRxyWhaa9,http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Klingspor.png
i-J6HemNwzcYVLs5m9EZ9Tmt,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Rothenberg%2001.JPG
i-J6iNc7etmFsvBgThMM5STy,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Steele%2001.jpg
i-J74sVAjCTSxzD8rbnxRRA,http://commons.wikimedia.org/wiki/Special:FilePath/Asatorstensson%20swedish%20presidency.jpg
i-J7LihzSktwE55CCSfYQXLk,http://commons.wikimedia.org/wiki/Special:FilePath/Catharina%20Elms%C3%A4ter-Sv%C3%A4rd%20%282012%29.jpg
i-J7XJhJsmHhEcYn3LE6yXuT,http://commons.wikimedia.org/wiki/Special:FilePath/K%20J%20Olsson.jpg
i-J7uJmvTQswBegURGxa5EHb,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20P%C3%BCss%20i%20valr%C3%B6relsen%202018.jpg
i-J8SN3kz5efiDxb4pW84Q41,http://commons.wikimedia.org/wiki/Special:FilePath/Carl-Fredrik%20Beckman%20SPA.jpg
i-J8WSevJg1d5gHa8FExjhwZ,http://commons.wikimedia.org/wiki/Special:FilePath/Ernst%20Meyer%201847%20SPA%20%28cropped%29.jpg
i-J8eeiHu2biKfTRkspvMPs5,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Lindberg%20SPA.jpg
i-J95EwJKvWuN9JUNcJSJKgp,http://commons.wikimedia.org/wiki/Special:FilePath/Gote%20Wahlstrom%20%28S%29%20Sverige.%20Nordiska%20radets%20session%20i%20STockholm%202009.jpg
i-JAHtXRj8cFQWYiLdX2D9xN,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Ludvig%20Johansson%20SPG.jpg
i-JBnym2qN2RLAd2Do5anQQh,http://commons.wikimedia.org/wiki/Special:FilePath/Andreas%20Andersson%201884%20SPA%20%28cropped%29.jpg
i-JC4yT43VjuXRRqfGmkRoTB,http://commons.wikimedia.org/wiki/Special:FilePath/Ivar%20Vennerstr%C3%B6m%20-%20Sveriges%20styresm%C3%A4n.jpg
i-JCxrVkvG5a5hpxXM8ceky7,http://commons.wikimedia.org/wiki/Special:FilePath/August%20N%C3%A6sstr%C3%B6m%20SPA%20%28cropped%29.jpg
i-JCyzttMVkJyC3MktTPBWrC,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Erik%20Lewenhaupt%20SPA%20%28cropped%29.jpg
i-JD2b2L5JxGFB1rfX74kAHN,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Berggren%20SPA10%20%28cropped%29.jpg
i-JENnhuCwfVGBYLEfgxjRKt,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Sandin%20SPA8.jpg
i-JEehyfb1TArjDMR4vXnCX,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Ohlsson%201850%20SPA3%20%28cropped%29.jpg
i-JEgc1aAvpjdwHjnsG3nTk5,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Thylander%20SPA20%20%28cropped%29.jpg
i-JFL6JXCEtMcVkwJqetmAZs,http://commons.wikimedia.org/wiki/Special:FilePath/Kenneth%20Kvist%20%2821582411110%29.jpg
i-JFdf8g6NtM4vk7seqg5WCv,http://commons.wikimedia.org/wiki/Special:FilePath/Jonas%20Klingberg%20m%C3%A5lning.jpg
i-JFfGPzij9DwmfbXD4RuxyR,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Linderot.jpg
i-JG2iAvydYpJNXZVjZmWY2W,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Amatus%20Nisser%20SPA.jpg
i-JG9LpccgwGQ9LXpFETwuWh,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20August%20Wennberg%201837%20SPA%20%28cropped%29.jpg
i-JGAExSRFwF5JRxQVVYs7Gn,http://commons.wikimedia.org/wiki/Special:FilePath/Niklas%20Bies%C3%A9rt%20SPA%20%28cropped%29.jpg
i-JGSgrRM98pxtJjMzUEkHuS,http://commons.wikimedia.org/wiki/Special:FilePath/Kadir%20Kasirga.jpg
i-JHpaqU2z8URQR83kWF8zv4,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Hermelin%20SPA%20%28cropped%29.jpg
i-JJCPJnwfJuBRGkbg2TgEs2,http://commons.wikimedia.org/wiki/Special:FilePath/Lars%20Andersson%201823%20SPA%20%28cropped%29.jpg
i-JJKjFJT5rvpHsRCzaNcjfQ,http://commons.wikimedia.org/wiki/Special:FilePath/Magnus%20Lindstedt%20SPA%20%28cropped%29.jpg
i-JJfxL8iy6S3cbrc3sTmdRE,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Wallmark%20SPA.jpg
i-JJwE7F8D7fESn2BYZ4JbnT,http://commons.wikimedia.org/wiki/Special:FilePath/August%20Johanson%20SPA%20%28cropped%29.jpg
i-JKzGDbrgYSYhFFeKuaVfng,http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Halldin.jpg
i-JLDzN1HH3Hdr516dBpoq9x,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Sundin%20SPA%20%28cropped%29.jpg
i-JLXuQC8Bjt8suyRFj6kC3h,http://commons.wikimedia.org/wiki/Special:FilePath/Gudrun%20Bruneg%C3%A5rd2.jpg
i-JLY3p26xejRyBbJ4nnCgae,http://commons.wikimedia.org/wiki/Special:FilePath/Nils%20Strandler%20SPA%20%28cropped%29.jpg
i-JLaP7HXrjrZxGBgnFdHCtg,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Erickson%20Bjersby.jpg
i-JLnF8yRx1GXkRgfYY7DDYS,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Brandt%20DN%201939.jpg
i-JMdXGwxRifxgRJrhkGnaDi,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Alfred%20Fj%C3%A4llb%C3%A4ck%201855%20SPA%20%28cropped%29.jpg
i-JN7m5YpvpuorpXu1JgSkf1,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Beskow.png
i-JNeKaAfNo39ynSv8f8tbdu,http://commons.wikimedia.org/wiki/Special:FilePath/Ola%20Wald%C3%A9n%201869%20SPA%20%28cropped%29.jpg
i-JP8NeL17uoQgDiTaxrGnVM,http://commons.wikimedia.org/wiki/Special:FilePath/Jonas%20andersson.riksdagen2018.18d952.1660241.jpg
i-JPgedjW7JshtfAExS9H21b,http://commons.wikimedia.org/wiki/Special:FilePath/Emma%20Ahlstr%C3%B6m%20K%C3%B6ster.jpg
i-JPitp7YnyA5FVnAVx6buJK,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20B%C3%B6kelund%201859%20SPA2%20%28cropped%29.jpg
i-JPw6d7eRZKuFjV38zfBjjV,http://commons.wikimedia.org/wiki/Special:FilePath/Malcolm%20Juhlin.jpg
i-JQ3iHhsjVjcREq7gga63xL,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A5rten%20Borgstr%C3%B6m%201830%20SPA%20%28cropped%29.jpg
i-JQkujvaf3hdU7wTkTVzkDk,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Sundelin%20SPA.jpg
i-JRTixFAeMX5bnfubDTKRcE,http://commons.wikimedia.org/wiki/Special:FilePath/Fridtjuv%20Berg-photo.jpg
i-JRYArNufMq8Drn1ggSzm25,http://commons.wikimedia.org/wiki/Special:FilePath/Folke%20Andersson%201829%20SPA4%20%28cropped%29.jpg
i-JSD38mWT7YyULoZeavmfbP,http://commons.wikimedia.org/wiki/Special:FilePath/Olof%20Anderson%201842%20SPA%20%28cropped%29.jpg
i-JSEJ4s9Z7CEa5xpm114bT2,http://commons.wikimedia.org/wiki/Special:FilePath/August%20Sj%C3%B6.pdf
i-JSSYZnWrKjtbfWDmu1qLSb,http://commons.wikimedia.org/wiki/Special:FilePath/Landsh%C3%B6vding%20Magdalena%20Andersson.jpg
i-JSniSV7GLnNo4eioo6Paqg,http://commons.wikimedia.org/wiki/Special:FilePath/Eliel%20L%C3%B6fgren%201929.JPG
i-JSt9FnV9VQrga3d1JbkyKi,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%B6sta%20Liedberg.jpg
i-JTXojaSchv8hJK7zpJ2bed,http://commons.wikimedia.org/wiki/Special:FilePath/Charley%20Fager%201891%20SPA%20%28cropped%29.jpg
i-JTwhXpmu1eVKQtUbjXVxkV,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20L%C3%BCbeck%20SPA3.jpg
i-JU4YrSRRVKnBQMhrE7w8hZ,http://commons.wikimedia.org/wiki/Special:FilePath/Vilhelm%20Lundstedt.jpg
i-JUDfhnxTxyfMtZUBuv5NAa,http://commons.wikimedia.org/wiki/Special:FilePath/P%20Althin.jpg
i-JVA2nRuEp8my7er9qD7K3g,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Anderson%20SPA%20%28cropped%29.jpg
i-JVCxUGEWB3wcv9bUXsEc9E,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Gottreich%20Beijer.jpg
i-JVJ2P4YwEvknLiK4HVpmhN,http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Hansson%20SPA3%20%28cropped%29.jpg
i-JWP5dNNwLrpzc7u8cWLa39,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Schyller%20SPA%20%28cropped%29.jpg
i-JYzZX81V1RNDQGWjU8PT6X,http://commons.wikimedia.org/wiki/Special:FilePath/David%20von%20Schulzenheim%20SPA%20%28cropped%29.jpg
i-JZ5BTa14FDY9xhd5dNGPEG,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Jacob%20Rossander.jpg
i-JZKa6caqdSKy8yhUyfEJeU,http://commons.wikimedia.org/wiki/Special:FilePath/Landsh%C3%B6vding%20i%20S%C3%B6dermanlands%20l%C3%A4n.jpg
i-JZUvpfuB1hbA3gVKmHkpAM,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Poppius%20SPA%20%28cropped%29.jpg
i-JZgLiagTc1Uwgw1yzLWrSS,http://commons.wikimedia.org/wiki/Special:FilePath/Birger%20Lahti.jpg
i-JakM4wBhrw5yCg8hj5n7GM,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Olof%20Carlsson%201889%20SPA%20%28cropped%29.jpg
i-JathMfQRzbPfjBPT9hyLnW,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Andersson%201826%20SPA%20%28cropped%29.jpg
i-JathMfQRzbPfjBPT9hyLnW,http://commons.wikimedia.org/wiki/Special:FilePath/Sven%20Andersson%201826%20SPA.jpg
i-JbpZD6UR473GqjQRkeachX,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Edstr%C3%B6m%201817%20SPA%20%28cropped%29.jpg
i-JcJAFEi1cLdgs31fhFt53T,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Gustaf%20Richert%20TEKA0115493.jpg
i-JchxQfU1zc3XVbvadFgBSn,http://commons.wikimedia.org/wiki/Special:FilePath/Marita%20Ulvskog%202009.jpg
i-JcqbjeL3j68iUaniGTTyRL,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Arrhenius2.jpg
i-JdC8fmaurdMQcePeV6vVug,http://commons.wikimedia.org/wiki/Special:FilePath/Sten%20Berglund%20SPA%20%28cropped%29.jpg
i-JdNaSV4Ydav1Tknmim3WDs,http://commons.wikimedia.org/wiki/Special:FilePath/Curry%20Treffenberg.jpg
i-JdNpeUCX3ZK9NMoMR8C4zh,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Westrin%20SPA%20%28cropped%29.jpg
i-JeEhWTEJ1fGidrGkZYPz2T,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Johansson-Dahr%20SPA%20%28cropped%29.jpg
i-JeT3TNn3qpHKFMTCG5Kv5M,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Hay%20SPA%20%28cropped%29.jpg
i-JfXS8EFEqMfBiyryszrVvW,http://commons.wikimedia.org/wiki/Special:FilePath/Ann-Kristine%20Johansson%20Sveriges%20socialdemokratiska%20arbetareparti%20%28s%29%20Nordiska%20radets%20session%202010.jpg
i-JgCcdTbPbwrVHLWw1wCXea,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Hultkrantz%201844%20SPA%20%28cropped%29.jpg
i-JgRYTBR82A6fZXYWrDDTJv,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Schmidt%20SPA%20%28cropped%29.jpg
i-JgYiPKVGFMHxr2frdHokRK,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Starb%C3%A4ck.jpg
i-JhrGabbw8477wfM4vWUciM,http://commons.wikimedia.org/wiki/Special:FilePath/Handel%20Vilhelm%20Lundvik%201959.JPG
i-Jj3ryptdhhgokhyY4kvYCn,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20August%20Andersson.jpg
i-Jjgnog2w9zZ59EMv8163hB,http://commons.wikimedia.org/wiki/Special:FilePath/J%20N%20Jonsson%20SPA%20%28cropped%29.jpg
i-Jk4g3MXw9PJfF1NZRM6Z3C,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20Bladh%201887%20SPA3.jpg
i-JkciQXgcuJiydBA4SrQQ2f,http://commons.wikimedia.org/wiki/Special:FilePath/Jakob%20Geijer%20SPA%20%28cropped%29.jpg
i-JmDWZnKUgcUWR4eU25Jsma,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Kr%C3%BCgel%20SPA.jpg
i-JnoQV1mq4W1rwzdr2DJf3J,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Lagerkvist%20SPA%20%28cropped%29.jpg
i-JnsbkCPYDhEeErXQv27Yju,http://commons.wikimedia.org/wiki/Special:FilePath/Karl-Emil%20Ericsson%20SPA.jpg
i-JnuZjJswUM4d7eeyfhSVGt,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Gustaf%20Westman%20-%20Sveriges%20styresm%C3%A4n.jpg
i-JoizCydABXkfAWV3ZbjCyU,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Jansson%201810%20SPA%20%28cropped%29.jpg
i-JonVTjG1qKiFSSjaHzPJWY,http://commons.wikimedia.org/wiki/Special:FilePath/Trolle%2C%20Carl-Axel.jpg
i-JosdyCnxiZJQ4CCRnbiz7N,http://commons.wikimedia.org/wiki/Special:FilePath/Jytte%20Guteland%20%282014%29.jpg
i-Jp2SVaPsoe1zxx7gTHC64g,http://commons.wikimedia.org/wiki/Special:FilePath/Rashid%20Farivar.jpg
i-Jq77obBeFLvgxhwoo4hA4K,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Johanson%201870%20SPA%20%28cropped%29.jpg
i-JqQ477oyJRAVfhSn2N97pv,http://commons.wikimedia.org/wiki/Special:FilePath/Elof%20Lindstr%C3%B6m%20H8D%201909.jpg
i-JqZGusbJGdGkLx38HPCmFN,http://commons.wikimedia.org/wiki/Special:FilePath/Per%20Rosander%20SPA%20%28cropped%29.jpg
i-JrAgBWMNEog8oJvyA5w1Qa,http://commons.wikimedia.org/wiki/Special:FilePath/Henrik%20Berggren%201853%20SPA%20%28cropped%29.jpg
i-JrEd2KBBm96vKhxHDyPGym,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Nyblom%20SPA%20%28cropped%29.jpg
i-JrpoiPbQevPxkvsUeJ99H3,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Widell%201815%20SPA%20%28cropped%29.jpg
i-Jrqp3xhubpckqh6NNnYVm4,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Fleetwood.jpg
i-JsMGgKRdiocBvci9MYAm2D,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Petter%20Lundberg.jpg
i-JsTA7x6nHPJf2ZSKz3MCbm,http://commons.wikimedia.org/wiki/Special:FilePath/Adolfsson-gunnar.jpg
i-JsypuiAKGY9SiFKvwL3ajG,http://commons.wikimedia.org/wiki/Special:FilePath/Anders%20Johan%20Sandstedt%201803%20SPA%20%28cropped%29.jpg
i-JtHPAcaKYioyUpUog1T7v6,http://commons.wikimedia.org/wiki/Special:FilePath/Axel%20Andersson%20SPA%20%28cropped%29.jpg
i-JtUfuJWavFh2EVRFXrJZTC,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Ohlsson%20SPA2%20%28cropped%29.jpg
i-Jtoja4r7beDsHXNnKo8XXf,http://commons.wikimedia.org/wiki/Special:FilePath/Erik%20Uddenberg%201880%20SPA%20%28cropped%29.jpg
i-JuUSQ11FqAYyXacrvdAQon,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Geer%2C%20Fabian%20%28ur%20VJ%2018%201925%29.jpg
i-Jux87Y67Kxg3c73zqd7Xud,http://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Olsson%201847%20SPA3%20%28cropped%29.jpg
i-JxwmM7W2jfNtGHENsw4wuY,http://commons.wikimedia.org/wiki/Special:FilePath/Knut%20S%C3%B6derblom%20SPA%20%28cropped%29.jpg
i-JxxHuvwXWsJTZYTnBZLHj,http://commons.wikimedia.org/wiki/Special:FilePath/Marianne%20Berg%202.jpg
i-JybGN9aHM3q5M4kgRwLipb,http://commons.wikimedia.org/wiki/Special:FilePath/Per%20Engman%20SPA%201828%20%28cropped%29.jpg
i-K1u6rePoMi4Q4xWUesocZL,http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Sp%C3%A5nberg%20SPA.jpg
i-K2CCfv9yeMy3FtZnJC2wDV,http://commons.wikimedia.org/wiki/Special:FilePath/Adolf%20Janson%20SPA%20%28cropped%29.jpg
i-K2XFckptxyNzjX3oPCLewL,http://commons.wikimedia.org/wiki/Special:FilePath/Sydow%2C%20Hugo%20von.jpg
i-K2iWUZui69Tfk1JV7Bae8C,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaf%20Gustafsson%201856%20SPA.jpg
i-K3XVUFjjxoTvgYrTsmkzpm,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Christian%20Lov%C3%A9n.jpg
i-K3yJ7rruozYUK99nj91ffc,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Linde%20in%20Stockholm%20Pride%20parade%202018.jpg
i-K4WzUa9b3Bps6Z3kNsC2sp,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Sehlin%201873%20SPA%20%28cropped%29.jpg
