swerik_id,link,place
i-JG9LpccgwGQ9LXpFETwuWh,http://www.wikidata.org/entity/Q10542102,Jönköpings Kristina församling
i-JGAExSRFwF5JRxQVVYs7Gn,http://www.wikidata.org/entity/Q10701271,Trankils församling
i-JHpaqU2z8URQR83kWF8zv4,http://www.wikidata.org/entity/Q10687878,Säby församling
i-JJCPJnwfJuBRGkbg2TgEs2,http://www.wikidata.org/entity/Q10602997,Nors församling
i-JJKjFJT5rvpHsRCzaNcjfQ,http://www.wikidata.org/entity/Q10727514,Öregrunds församling
i-JJbUecmn3MSCSN2PV2BVLq,http://www.wikidata.org/entity/Q10655757,Risinge församling
i-JJfxL8iy6S3cbrc3sTmdRE,http://www.wikidata.org/entity/Q10595637,Nederluleå församling
i-JJwE7F8D7fESn2BYZ4JbnT,http://www.wikidata.org/entity/Q10671306,Skövde församling
i-JLDzN1HH3Hdr516dBpoq9x,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-JLY3p26xejRyBbJ4nnCgae,http://www.wikidata.org/entity/Q10586847,Mjölby församling
i-JLaP7HXrjrZxGBgnFdHCtg,http://www.wikidata.org/entity/Q10526992,Hults församling
i-JLnF8yRx1GXkRgfYY7DDYS,http://www.wikidata.org/entity/Q2352016,Stora Tuna landskommun
i-JMdXGwxRifxgRJrhkGnaDi,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-JN7m5YpvpuorpXu1JgSkf1,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-JNeKaAfNo39ynSv8f8tbdu,http://www.wikidata.org/entity/Q10553938,Landskrona församling
i-JPcMnktADiVLFCozHa7Fnc,http://www.wikidata.org/entity/Q10511165,Gustav Vasa församling
i-JPitp7YnyA5FVnAVx6buJK,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-JPw6d7eRZKuFjV38zfBjjV,http://www.wikidata.org/entity/Q10430628,Björkviks församling
i-JQ3iHhsjVjcREq7gga63xL,http://www.wikidata.org/entity/Q10546313,Klippans församling
i-JQkujvaf3hdU7wTkTVzkDk,http://www.wikidata.org/entity/Q10494562,Fellingsbro församling
i-JRTixFAeMX5bnfubDTKRcE,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-JRYArNufMq8Drn1ggSzm25,http://www.wikidata.org/entity/Q10546040,Klara församling
i-JSD38mWT7YyULoZeavmfbP,http://www.wikidata.org/entity/Q1754,Stockholm
i-JSEJ4s9Z7CEa5xpm114bT2,http://www.wikidata.org/entity/Q10562846,Linneryds församling
i-JSniSV7GLnNo4eioo6Paqg,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-JSt9FnV9VQrga3d1JbkyKi,http://www.wikidata.org/entity/Q10487740,Eriksfälts församling
i-JTXojaSchv8hJK7zpJ2bed,http://www.wikidata.org/entity/Q10610168,Onsala församling
i-JTwhXpmu1eVKQtUbjXVxkV,http://www.wikidata.org/entity/Q10512441,Gävle församling
i-JU4YrSRRVKnBQMhrE7w8hZ,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-JVA2nRuEp8my7er9qD7K3g,http://www.wikidata.org/entity/Q10593318,Målilla med Gårdveda församling
i-JVCxUGEWB3wcv9bUXsEc9E,http://www.wikidata.org/entity/Q10546040,Klara församling
i-JVJ2P4YwEvknLiK4HVpmhN,http://www.wikidata.org/entity/Q10590141,Multrå församling
i-JWP5dNNwLrpzc7u8cWLa39,http://www.wikidata.org/entity/Q10613018,Oskarshamns församling
i-JYAQ6Eq1TrYaQRw5VoSbTH,http://www.wikidata.org/entity/Q10717966,Västerleds församling
i-JYrP81br94CzALKBPuUgFA,http://www.wikidata.org/entity/Q1754,Stockholm
i-JYzZX81V1RNDQGWjU8PT6X,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-JZ5BTa14FDY9xhd5dNGPEG,http://www.wikidata.org/entity/Q10546040,Klara församling
i-JZ5iPMkMe6sm73EKDXdNWU,http://www.wikidata.org/entity/Q10692263,Teleborgs församling
i-JZUvpfuB1hbA3gVKmHkpAM,http://www.wikidata.org/entity/Q10576132,Malmö S:t Pauli församling
i-JakM4wBhrw5yCg8hj5n7GM,http://www.wikidata.org/entity/Q28465582,Grinneröd
i-JathMfQRzbPfjBPT9hyLnW,http://www.wikidata.org/entity/Q10684729,Sveneby församling
i-JbpZD6UR473GqjQRkeachX,http://www.wikidata.org/entity/Q748559,Strömstad
i-JcJAFEi1cLdgs31fhFt53T,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-JcqbjeL3j68iUaniGTTyRL,http://www.wikidata.org/entity/Q10546040,Klara församling
i-JdNaSV4Ydav1Tknmim3WDs,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-JdNpeUCX3ZK9NMoMR8C4zh,http://www.wikidata.org/entity/Q10542836,Kalmar domkyrkoförsamling
i-JeEhWTEJ1fGidrGkZYPz2T,http://www.wikidata.org/entity/Q10542111,Jönköpings Sofia församling
i-JeT3TNn3qpHKFMTCG5Kv5M,http://www.wikidata.org/entity/Q10542111,Jönköpings Sofia församling
i-Jf1UkwtCa6bibgVKynTwv5,http://www.wikidata.org/entity/Q10467696,Degerfors-Nysunds församling
i-JfeGt9yjyj9GWsh4V8G87r,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-JfueKVv9JDJ8PXvuJPC7Rk,http://www.wikidata.org/entity/Q10713934,Vena församling
i-JgCcdTbPbwrVHLWw1wCXea,http://www.wikidata.org/entity/Q10504904,Gillberga församling
i-JgRYTBR82A6fZXYWrDDTJv,http://www.wikidata.org/entity/Q10412414,Annedals församling
i-JgYiPKVGFMHxr2frdHokRK,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-JgqDoQfn7LrFWFe8vQvbAc,http://www.wikidata.org/entity/Q21667397,Tyresö distrikt
i-Jj3ryptdhhgokhyY4kvYCn,http://www.wikidata.org/entity/Q10576115,Malmö Karoli församling
i-Jjgnog2w9zZ59EMv8163hB,http://www.wikidata.org/entity/Q10432594,Bollnäs församling
i-Jk4g3MXw9PJfF1NZRM6Z3C,http://www.wikidata.org/entity/Q10576132,Malmö S:t Pauli församling
i-JkciQXgcuJiydBA4SrQQ2f,http://www.wikidata.org/entity/Q10495152,Filipstads församling
i-JmDWZnKUgcUWR4eU25Jsma,http://www.wikidata.org/entity/Q10727452,Örebro Nikolai församling
i-JnoQV1mq4W1rwzdr2DJf3J,http://www.wikidata.org/entity/Q18334316,Umeå stadsförsamling
i-JnsbkCPYDhEeErXQv27Yju,http://www.wikidata.org/entity/Q25286,Uppsala
i-JnuZjJswUM4d7eeyfhSVGt,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-JoizCydABXkfAWV3ZbjCyU,http://www.wikidata.org/entity/Q10700252,Torps församling
i-JonVTjG1qKiFSSjaHzPJWY,http://www.wikidata.org/entity/Q58513600,Helsingborgs landsförsamling
i-Jq77obBeFLvgxhwoo4hA4K,http://www.wikidata.org/entity/Q10527412,Huskvarna församling
i-JqQ477oyJRAVfhSn2N97pv,http://www.wikidata.org/entity/Q10466525,Danderyds landskommun
i-JqZGusbJGdGkLx38HPCmFN,http://www.wikidata.org/entity/Q26152,Växjö
i-JrAgBWMNEog8oJvyA5w1Qa,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-JrEd2KBBm96vKhxHDyPGym,http://www.wikidata.org/entity/Q988403,Tranås
i-JrpoiPbQevPxkvsUeJ99H3,http://www.wikidata.org/entity/Q25287,Göteborg
i-Jrqp3xhubpckqh6NNnYVm4,http://www.wikidata.org/entity/Q10502501,Gamleby församling
i-Jrz19xArtV5uKEAUB97hMH,http://www.wikidata.org/entity/Q5813,Kanarieöarna
i-JsMGgKRdiocBvci9MYAm2D,http://www.wikidata.org/entity/Q10709189,Umeå landsförsamling
i-JsTA7x6nHPJf2ZSKz3MCbm,http://www.wikidata.org/entity/Q10430095,Biskopsgårdens församling
i-JsWHPBCAYAHTnamSZD7gjg,http://www.wikidata.org/entity/Q10718088,Västerås domkyrkoförsamling
i-JsypuiAKGY9SiFKvwL3ajG,http://www.wikidata.org/entity/Q10712386,Vallsjö församling
i-JtHPAcaKYioyUpUog1T7v6,http://www.wikidata.org/entity/Q28327,Örnsköldsvik
i-JtUfuJWavFh2EVRFXrJZTC,http://www.wikidata.org/entity/Q10546040,Klara församling
i-Jtoja4r7beDsHXNnKo8XXf,http://www.wikidata.org/entity/Q21168,Varberg
i-JuPYS6h6faTfi7CAuBtsu5,http://www.wikidata.org/entity/Q10577840,Martin Luthers församling
i-JuUSQ11FqAYyXacrvdAQon,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-Jux87Y67Kxg3c73zqd7Xud,http://www.wikidata.org/entity/Q10604238,Ny församling
i-JwpZRCkCfEVs7ExF6Vafcp,http://www.wikidata.org/entity/Q10542006,Järvsö församling
i-JwrrNQarYf4sbAtWECPj6i,http://www.wikidata.org/entity/Q10717398,Vännäs församling
i-JxwmM7W2jfNtGHENsw4wuY,http://www.wikidata.org/entity/Q10489097,Eskilstuna stadsförsamling
i-JybGN9aHM3q5M4kgRwLipb,http://www.wikidata.org/entity/Q1754,Stockholm
i-JzFnmTZvh2HBnWRxpGWm5p,http://www.wikidata.org/entity/Q10650352,Reftele församling
i-JzJFrauLPM12Y89u5S5tuS,http://www.wikidata.org/entity/Q10531790,Hässelby församling
i-K1u6rePoMi4Q4xWUesocZL,http://www.wikidata.org/entity/Q10426477,Barnarps församling
i-K2CCfv9yeMy3FtZnJC2wDV,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-K2W1rmLKCnHqkbBnbobd81,http://www.wikidata.org/entity/Q25415,Jönköping
i-K2iWUZui69Tfk1JV7Bae8C,http://www.wikidata.org/entity/Q26498,Eskilstuna
i-K3XVUFjjxoTvgYrTsmkzpm,http://www.wikidata.org/entity/Q11056762,Boo församling
i-K4WzUa9b3Bps6Z3kNsC2sp,http://www.wikidata.org/entity/Q10728127,Östersunds församling
i-K4bWd6mwCZVDBJzhXr6Vne,http://www.wikidata.org/entity/Q10712701,Vantörs församling
i-K4wd37J1UFYGrckhmNMkuY,http://www.wikidata.org/entity/Q26152,Växjö
i-K5iwzy5YeaxYRMYm2VdEJ3,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-K6AmZyQ7Y6qqLisLLmRzcK,http://www.wikidata.org/entity/Q10681037,Stora Kopparbergs församling
i-K6LggWsK7BZ5j7BRK6tMfD,http://www.wikidata.org/entity/Q10602997,Nors församling
i-K6NtRe4xJoLnCuhYhjQkmz,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-K7A3HxRuQWaoRkthu77uVa,http://www.wikidata.org/entity/Q21667370,Stockholms Sankt Görans distrikt
i-K7erMP2uZexiJkgbeZMjod,http://www.wikidata.org/entity/Q10501359,Förlanda församling
i-K9K6z4qua1txgL1jVaSy3a,http://www.wikidata.org/entity/Q10726590,Ånsta församling
i-K9S9BveqUzcHaccHcxektG,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-K9idtHRhn2uzrz4Vj88b5A,http://www.wikidata.org/entity/Q26937,Kristianstad
i-K9n68dBnLCt3xWtXN75tzY,http://www.wikidata.org/entity/Q10727379,Önums församling
i-KB4Bb4bhp5BDE75uGCdDUu,http://www.wikidata.org/entity/Q10728626,Överluleå församling
i-KBbXYtnknZx7i11LnE5ff8,http://www.wikidata.org/entity/Q10727848,Österfärnebo församling
i-KBzNS2p62yvjvgMUqS2Fu8,http://www.wikidata.org/entity/Q1644288,Hörby
i-KCoAdFZM3TB6wQLBBujXgQ,http://www.wikidata.org/entity/Q10466522,Danderyds församling
i-KDqwZhktG4Xjq6E8jPHvbX,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-KEdq6yVXrLdahHdSbVheQv,http://www.wikidata.org/entity/Q10568825,Lofta församling
i-KEtRFqLE6GYv678YXVhKHr,http://www.wikidata.org/entity/Q10658195,Ryda församling
i-KF71L4Ta19mdHRVmCFfDpm,http://www.wikidata.org/entity/Q10431811,Bo församling
i-KG3rFkQMhAaivps4bxsdN6,http://www.wikidata.org/entity/Q10546040,Klara församling
i-KGZwf1JSprGhdrgjc9cae7,http://www.wikidata.org/entity/Q10494052,Fardhems församling
i-KH95N7MQWjJmhPFwfuwd9L,http://www.wikidata.org/entity/Q1754,Stockholm
i-KHHwukqC5Q8kiR5DXHY3hJ,http://www.wikidata.org/entity/Q10718036,Västerviks församling
i-KJ6KMYXZX5TzhKzjfTViXn,http://www.wikidata.org/entity/Q54755,Ängelholm
i-KJu9SCetGHuRwjQMUVndoq,http://www.wikidata.org/entity/Q25411,Helsingborg
i-KK11WJTF4if2JKc5wUX5kX,http://www.wikidata.org/entity/Q10511165,Gustav Vasa församling
i-KLVdWuEH3iyC7Ws5pZeVNK,http://www.wikidata.org/entity/Q10556731,Leksands församling
i-KLpNihrAvuuXgVcL2JY7Ne,http://www.wikidata.org/entity/Q10508907,Grisbacka
i-KLwBzE2A2voDeYfWHmPSbK,http://www.wikidata.org/entity/Q10701430,Traryds församling
i-KMNhDimDdFZa9YsdoMSHgX,http://www.wikidata.org/entity/Q10576115,Malmö Karoli församling
i-KMPMrDqavruDYW5jWx13ou,http://www.wikidata.org/entity/Q10525083,Hogstads församling
i-KMYY8tyhXjCVUreFZc4d5u,http://www.wikidata.org/entity/Q10713114,Varnhems församling
i-KNT8sbBUEiy9xtqXCbHDcY,http://www.wikidata.org/entity/Q10718354,Västra Skrukeby församling
i-KNV1hybYvNRYW3UQKiyrP8,http://www.wikidata.org/entity/Q1001183,Hedemora
i-KPCEVb6SRMsP5nLPqRWydb,http://www.wikidata.org/entity/Q10595637,Nederluleå församling
i-KPJFtzGBjuTE4Qx9bmhQnG,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-KPdEYAd27pgRrCwyf8P6bN,http://www.wikidata.org/entity/Q10546671,Knislinge församling
i-KPgHiCpDTEBreRuX86nE67,http://www.wikidata.org/entity/Q10728271,Östra Frölunda församling
i-KQ6FSWjk4pJuTAgNo4uUGd,http://www.wikidata.org/entity/Q10577363,Mariestads församling
i-KQCpp7fPS6JnGzNC3a24bc,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-KRLSKywFdnN5YJLgLr9H1i,http://www.wikidata.org/entity/Q19978722,Sundbybergs församling
i-KS3F2HNRmD11zWjPtWJm9w,http://www.wikidata.org/entity/Q10716164,Vissefjärda församling
i-KS58so6H4M5bMSPJdwHVFU,http://www.wikidata.org/entity/Q10700251,Torps församling
i-KSYmHt2CfUPZ7TEuPagciq,http://www.wikidata.org/entity/Q10727009,Åtvids församling
i-KT2UA8hC1LWZ3pQJRawYHv,http://www.wikidata.org/entity/Q10430783,Björsäters församling
i-KTYUcLJdVsLQqqAu9vSsqL,http://www.wikidata.org/entity/Q10678385,Stenberga församling
i-KTfbcBQy9aF7Tt7TXaUH3v,http://www.wikidata.org/entity/Q10553372,Laholms församling
i-KTpiR3kryU8AxBjHyxgaho,http://www.wikidata.org/entity/Q18333100,Sunnansjö bruk
i-KTrNx4VJFMn2FnNPE3zrHR,http://www.wikidata.org/entity/Q10610916,Oppmanna församling
i-KU2tjG7is6kcqSpdpQUCYA,http://www.wikidata.org/entity/Q10532196,Högalids församling
i-KUavj3naU1jTnq3RDnaNqe,http://www.wikidata.org/entity/Q10659408,S:t Laurentii församling
i-KUxpmRKvMjjPC69ZhCg5hg,http://www.wikidata.org/entity/Q10716051,Visby domkyrkoförsamling
i-KV7mioxB7qA6XayCejfVpP,http://www.wikidata.org/entity/Q10436022,Bromma församling
i-KVTFDjH3sYHMxQENpd2Uw2,http://www.wikidata.org/entity/Q26476,Sundsvall
i-KVp9dph1ZssnqUAC7MH6d3,http://www.wikidata.org/entity/Q10701736,Trelleborgs församling
i-KVz5xLT1iQfmcpvkj29hZ6,http://www.wikidata.org/entity/Q2167,Lund
i-KWE8Jd2fQ6jihQBAR75RW6,http://www.wikidata.org/entity/Q10531396,Hällestads församling
i-KWiDmwdWcTmMo4FTwag1Ki,http://www.wikidata.org/entity/Q10540465,Johannebergs församling
i-KWrhxZryozrMbUBwynBzA4,http://www.wikidata.org/entity/Q11056762,Boo församling
i-KX9uEBAiFPuwdcB3B9ZMy4,http://www.wikidata.org/entity/Q10473017,Dingtuna församling
i-KXh1eSeaS6sBLLWB9poKMm,http://www.wikidata.org/entity/Q10545345,Kila församling
i-KY2qFJXpwf6GTtVoW7mKo8,http://www.wikidata.org/entity/Q26509,Falun
i-KYXivvcBdXYFvocfPhZ1MH,http://www.wikidata.org/entity/Q10412414,Annedals församling
i-KYcNGH8TDrzXp5RkXfVxcZ,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-KZNTb9181HpqPsZkJVemar,http://www.wikidata.org/entity/Q10604765,Nyköpings östra församling
i-KZYXbtWhBkb38SRbAoL2Mn,http://www.wikidata.org/entity/Q10727009,Åtvids församling
i-KZuPNNVtba2gDJwzWp8LeR,http://www.wikidata.org/entity/Q10578167,Masthuggs församling
i-KaBa73f9cDZ3KHsxdHYgui,http://www.wikidata.org/entity/Q1754,Stockholm
i-KaEwnQ53dsfqZGV8fcpYbX,http://www.wikidata.org/entity/Q11057477,Lidingö församling
i-KaK1vxNc8mSW6SKdeNBorx,http://www.wikidata.org/entity/Q10466522,Danderyds församling
i-KaXR4PGidkP2vr72rtdqFV,http://www.wikidata.org/entity/Q10571689,Lysekils församling
i-KafTGBexnVL56zSvft8tjw,http://www.wikidata.org/entity/Q10546040,Klara församling
i-KdWud4ycRn3KqxNrvnNkTT,http://www.wikidata.org/entity/Q1754,Stockholm
i-KdXrEMkVzwtBri9FSLvMCt,http://www.wikidata.org/entity/Q10656499,Roma församling
i-KeMrcvvhwTcSyGJDpMjMb4,http://www.wikidata.org/entity/Q10433206,Borgvattnets församling
i-KeUzxNbv1zjTz7FVRHayGh,http://www.wikidata.org/entity/Q10543859,Karlskoga församling
i-KesDa4cp7fM38iQBxcvHbz,http://www.wikidata.org/entity/Q10672797,Snöstorps församling
i-KfgM2FZ3uNJVb6p46dZGxo,http://www.wikidata.org/entity/Q10601458,Njurunda församling
i-KfhionKEV1mdEwMpzxVxcN,http://www.wikidata.org/entity/Q36091,Minneapolis
i-KgEDLEPcSWFz8FT7vF3pxs,http://www.wikidata.org/entity/Q10713940,Vendels församling
i-KgcqhjAQ4C31XVhk57y6bF,http://www.wikidata.org/entity/Q10526665,Hovförsamlingen
i-Ki8BXCebma4Cx5CBFDs2LW,http://www.wikidata.org/entity/Q10677255,Staffanstorps församling
i-KibauNu6CSDswgonTZCuVD,http://www.wikidata.org/entity/Q10405289,Alingsås församling
i-KjSZfjZmVz9Wf1kWZWQERb,http://www.wikidata.org/entity/Q10669329,Själevads församling
i-KjXCxQFmtvPac62A2kckSm,http://www.wikidata.org/entity/Q10562781,Linköpings S:t Lars församling
i-KjYRcBXUeuPrFYyha9miB6,http://www.wikidata.org/entity/Q10649159,Ramsbergs församling
i-KkU7ad1AF8u8aRYzMxFtQF,http://www.wikidata.org/entity/Q10681034,Stora Kils församling
i-KkmUgT3JDQJSngmLz42kdh,http://www.wikidata.org/entity/Q10670714,Skultuna församling
i-Kmw25fR42eKoSsCWJ8FFjd,http://www.wikidata.org/entity/Q10715263,Vikingstads församling
i-Kn7puDQPiNKTkL1XkH8QkL,http://www.wikidata.org/entity/Q10671657,Slottsstadens församling
i-KneRRQTj9x28u3kKGUXgee,http://www.wikidata.org/entity/Q10715633,Vimmerby församling
i-KoM8aJCiyvtVtpuxtUvJ9b,http://www.wikidata.org/entity/Q10526992,Hults församling
i-KpAMBannLr5Me5Bpr1v8bp,http://www.wikidata.org/entity/Q21566540,Ljuders distrikt
i-KpeDiXpqmHppgJ6ygKRBep,http://www.wikidata.org/entity/Q1754,Stockholm
i-KpgUXRNVsbZ3bxKChPZHu9,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-KpoF1wWb4vZchJUXXg8UDL,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-KqGQVMEanbLD27992WZkPH,http://www.wikidata.org/entity/Q10605307,Näsby församling
i-KqJwAKB9Zu7Did2m3WE6Xq,http://www.wikidata.org/entity/Q26518,Södertälje
i-Kqnvif6DRA6JsewNFEKvvN,http://www.wikidata.org/entity/Q10590302,Munkfors församling
i-KrDgdZwFvbfz2DRQDX9Aw6,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-KsLWk2nr6BTwdn4ZLqNxNK,http://www.wikidata.org/entity/Q10405620,Allhelgona församling
i-KsVb2wzcFUY3B2xLene1iH,http://www.wikidata.org/entity/Q10520535,Helsingborgs Maria församling
i-KseKGSrYKqytdjGTMEnxFS,http://www.wikidata.org/entity/Q10531256,Hägerstens församling
i-KskiFCs8o96tmw5AHrgTPt,http://www.wikidata.org/entity/Q10673246,Sollefteå församling
i-Kt5jXNgPHrNXaZpEyBixrL,http://www.wikidata.org/entity/Q10670745,Skurups församling
i-KtBJxJTsknBxjfYvZybGqj,http://www.wikidata.org/entity/Q1754,Stockholm
i-KtG9MZoKix4XYo4sC4WsUP,http://www.wikidata.org/entity/Q26476,Sundsvall
i-KuB4uD7nfwSkFUeqo4QMKa,http://www.wikidata.org/entity/Q10673304,Solna församling
i-Kv4hUGrgspgE3ZEpZrgHtZ,http://www.wikidata.org/entity/Q10727451,Örebro Olaus Petri församling
i-KvvSUXpQB6XXAvDKS5scf5,http://www.wikidata.org/entity/Q10546040,Klara församling
i-KwHwxj5zEpDUoZ2yNLrmX8,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-KwdBi2W8BU2CKA2gv6usgG,http://www.wikidata.org/entity/Q10562793,Linköpings domkyrkoförsamling
i-KxDuXDuJXHE2ySSrz8MALN,http://www.wikidata.org/entity/Q120175639,Norr Mälarstrand 24
i-KxeyGcJtXf7VXH2px62MsE,http://www.wikidata.org/entity/Q10700212,Torpa församling
i-KyDG5utQmSAidq3exNCrZk,http://www.wikidata.org/entity/Q10567892,Lits församling
i-Kz5fxmbpGStfaLRQXzs8e5,http://www.wikidata.org/entity/Q10656780,Ronneby församling
i-Kz6LFDnXFaN9pxampQmtys,http://www.wikidata.org/entity/Q10570808,Lunds Allhelgonaförsamling
i-KzhJSRaBr9JNVkiCURFzgr,http://www.wikidata.org/entity/Q10512592,Gåvetorp
i-L12zEmqQXJcVvshSA2zTPQ,http://www.wikidata.org/entity/Q26040,Borås
i-L1NSsf1GiTyxTmkwUCJpg8,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-L1psoxR2cK15WuVso4TtYJ,http://www.wikidata.org/entity/Q10562522,Lindesbergs församling
i-L2Qzee4DnAx8NzP6BEnAFg,http://www.wikidata.org/entity/Q10717704,Värnamo församling
i-L2gQALHe9ekZ9my3bsff1V,http://www.wikidata.org/entity/Q10605422,Nättraby församling
i-L31knc1H7Q8uzLgTZoFx7A,http://www.wikidata.org/entity/Q10519481,Helga Trefaldighets församling
i-L3iNw59nj9Chdc5fzyeevY,http://www.wikidata.org/entity/Q10508740,Grevie församling
i-L6SXgTM9CVhYYc3KWRPYsz,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-L71zpdYEqVNSg4tbq93kJJ,http://www.wikidata.org/entity/Q10516926,Hammerdals församling
i-L7nvZ56RferP78KNpz2Uh1,http://www.wikidata.org/entity/Q4973721,Bromma församling
i-L8KDFqtrWdPdTvMvgm981L,http://www.wikidata.org/entity/Q10570835,Lunds domkyrkoförsamling
i-L8Vt8oyzSTjdWDWGruiZ5J,http://www.wikidata.org/entity/Q10649048,Ramdala församling
i-L8igD41spNvbEjshjG3znh,http://www.wikidata.org/entity/Q18292494,Nacka församling
i-L8u3czfEt1XHP3agqejpkA,http://www.wikidata.org/entity/Q10430561,Björketorps församling
i-L9ZkLhYiYiW2jxjciAaRcV,http://www.wikidata.org/entity/Q10669742,Skanör-Falsterbo församling
i-L9thZCWFrWSTsmLjiLaoaa,http://www.wikidata.org/entity/Q10510877,Gunnarsnäs församling
i-L9wvjc4KwWfNA6NRe54BqL,http://www.wikidata.org/entity/Q10481143,Eldsberga församling
i-L9x9NkF1idfQrSZjXw8xc1,http://www.wikidata.org/entity/Q10576132,Malmö S:t Pauli församling
i-LAD91eUG4uVAX9uVhpqhvM,http://www.wikidata.org/entity/Q25286,Uppsala
i-LASmHrbJnU6cgbkm7wkovE,http://www.wikidata.org/entity/Q10433387,Borås Gustav Adolfs församling
i-LAeBbuwZ1Sak1HWNkZ6dVr,http://www.wikidata.org/entity/Q10723793,Ystads församling
i-LBM3Az1PKbJiuDyXhKPoS9,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-LBShJWEGGActfKRBHqNn5P,http://www.wikidata.org/entity/Q10551091,Kviinge församling
i-LC9LMxgwBQkfrj4UgvPfdB,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-LCcpUNpbfh4oCj9DbmSZS3,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-LEeKwsd6tsbERNPaLNN137,http://www.wikidata.org/entity/Q1754,Stockholm
i-LEiVmuJS3qfxU5P3M3NMxf,http://www.wikidata.org/entity/Q10602795,Norrköpings Borgs församling
i-LFXEKm9SkU6T51G1BTaRbL,http://www.wikidata.org/entity/Q10659410,Sankt Matteus församling
i-LFaD1Z7d9YNRL6fxTwLYgr,http://www.wikidata.org/entity/Q10718036,Västerviks församling
i-LFoUTtLRWHgPFZSyDDGXZY,http://www.wikidata.org/entity/Q10706708,Tuve församling
i-LGFpRQHZwRPA2XMLm3gyL3,http://www.wikidata.org/entity/Q10605278,Näs församling
i-LGkF2DzcXw34eVvycyrJdV,http://www.wikidata.org/entity/Q54344,Skellefteå
i-LHHTkcS3CejcmusmmA3fc4,http://www.wikidata.org/entity/Q10681037,Stora Kopparbergs församling
i-LHHf5Dcp9FaiuqPLG8CnM1,http://www.wikidata.org/entity/Q10495350,Finja församling
i-LJLDuWgtRbmfUFfzKTJiuk,http://www.wikidata.org/entity/Q848393,Ludvika
i-LJhRkyGqGFgicSSzZPbftJ,http://www.wikidata.org/entity/Q10545681,Kinneveds församling
i-LKL9DZ1y7arzx4nLikvwFV,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-LL8Ja5567gc6tt3ekL9QZX,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-LLPdvUTDtpNaANEj1n45Nf,http://www.wikidata.org/entity/Q10438280,Byske församling
i-LLQuN9rFusbbsCKJJKU9pu,http://www.wikidata.org/entity/Q3438599,Enskede-Årsta församling
i-LLjWiS22XPrN8i4gfqMASx,http://www.wikidata.org/entity/Q10550317,Kungsholms församling
i-LLnQ8RYVszR7dBi2EAHt1C,http://www.wikidata.org/entity/Q10549200,Kristianstads Heliga Trefaldighets församling
i-LM4jFvexKG2pKNVAUEAS3W,http://www.wikidata.org/entity/Q18334316,Umeå stadsförsamling
i-LMUmrD9dNuJV44c6qL8Miq,http://www.wikidata.org/entity/Q25789,Karlskrona
i-LNNkd5sUnGWgfnZwJkrJsi,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-LNgyvud8Ftrbv7BWjhYTvY,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-LPMFRJpnxB4ZtuVvGpVueY,http://www.wikidata.org/entity/Q10658442,Rängs församling
i-LPwXi1gfc7vvKKM92izmad,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-LQHBH95EC8nw1RbQbTsz8a,http://www.wikidata.org/entity/Q10688496,Söderby-Karls församling
i-LQKP5CDY62YpFZWUbs7QiW,http://www.wikidata.org/entity/Q1754,Stockholm
