swerik_id,authority,identifier
i-ABHqHPdDMU18oR56JBTLbP,SwePoArID,YB0QHyfj0hAAAAAAAABizA
i-ABHqHPdDMU18oR56JBTLbP,SwePoArID,sj9PGLAlnmUAAAAAABfkYg
i-H51hFF5ej5tCePg4YqjSsq,WiDaID,Q6169057
i-H51hFF5ej5tCePg4YqjSsq,DiSweNaBiID,6394
i-H51hFF5ej5tCePg4YqjSsq,SwePoArID,4e1scVvZ-EAAAAAAAAAnUA
i-H51hFF5ej5tCePg4YqjSsq,SwePoArID,sj9PGLAlnmUAAAAAABfiwA
i-GC6k6Dk5N9ZartZE9YQA5P,WiDaID,Q6169069
i-GC6k6Dk5N9ZartZE9YQA5P,SwePoArID,sj9PGLAlnmUAAAAAABfP3w
i-DLCd4s2Nzs47fFtUa1HP9H,WiDaID,Q6169091
i-DLCd4s2Nzs47fFtUa1HP9H,SwePoArID,YB0QHyfj0hAAAAAAAABkcw
i-DLCd4s2Nzs47fFtUa1HP9H,SwePoArID,sj9PGLAlnmUAAAAAABfkcg
i-99ornwsfDdeiuFqfTPvwWz,WiDaID,Q6169356
i-99ornwsfDdeiuFqfTPvwWz,SwePoArID,YB0QHyfj0hAAAAAAAABkGw
i-99ornwsfDdeiuFqfTPvwWz,SwePoArID,sj9PGLAlnmUAAAAAABfsHw
i-XHzgSBhvzhMtyTsYMbxgy4,WiDaID,Q6169540
i-XHzgSBhvzhMtyTsYMbxgy4,RiPeID,0210198640127
i-XHzgSBhvzhMtyTsYMbxgy4,SwePaPeGUID,b22cb715-79b0-4610-988f-e344f13a8cd4
i-Xen7en5TVgx7rgukqPWy2e,WiDaID,Q6169616
i-Xen7en5TVgx7rgukqPWy2e,SwePoArID,YB0QHyfj0hAAAAAAAABlBg
i-Xen7en5TVgx7rgukqPWy2e,SwePoArID,sj9PGLAlnmUAAAAAABgavQ
i-L1psoxR2cK15WuVso4TtYJ,WiDaID,Q6169762
i-L1psoxR2cK15WuVso4TtYJ,SwePoArID,YB0QHyfj0hAAAAAAAABmEA
i-L1psoxR2cK15WuVso4TtYJ,SwePoArID,sj9PGLAlnmUAAAAAABfsaQ
i-4k9h6ZGAcW3ab2Qk7BzDtv,WiDaID,Q6170273
i-4k9h6ZGAcW3ab2Qk7BzDtv,SwePoArID,sj9PGLAlnmUAAAAAABgSJQ
i-4k9h6ZGAcW3ab2Qk7BzDtv,UpUnAlID,alvin-person:54524
i-CRg57QyeX8aiXhez3Dk7Ai,WiDaID,Q6170278
i-CRg57QyeX8aiXhez3Dk7Ai,SwePoArID,YB0QHyfj0hAAAAAAAABnCQ
i-CRg57QyeX8aiXhez3Dk7Ai,SwePoArID,sj9PGLAlnmUAAAAAABgSIA
i-9vF9GLoMDyn8Hpm8LBX7nv,WiDaID,Q6170523
i-9vF9GLoMDyn8Hpm8LBX7nv,SwePoArID,sj9PGLAlnmUAAAAAABgfhw
i-HCoaBgXym1UqwZHnweASdi,WiDaID,Q6170590
i-HCoaBgXym1UqwZHnweASdi,SwePoArID,4e1scVvZ-EAAAAAAAAAYjw
i-HCoaBgXym1UqwZHnweASdi,UpUnAlID,alvin-person:32593
i-NitmBU2XuyDYuE6qq4P2Ez,WiDaID,Q6170596
i-NitmBU2XuyDYuE6qq4P2Ez,SwePoArID,sj9PGLAlnmUAAAAAABgSCQ
i-Xhc5fjdzqZYRf62RK1zz52,WiDaID,Q6170702
i-Xhc5fjdzqZYRf62RK1zz52,SwePoArID,sj9PGLAlnmUAAAAAABfOUw
i-2vSoREUgDMM9du3oZhTyJR,WiDaID,Q6170780
i-2vSoREUgDMM9du3oZhTyJR,SwePoArID,sj9PGLAlnmUAAAAAABgdEg
i-QcpBz4dngcwX4JWYeqg7Va,WiDaID,Q6171381
i-QcpBz4dngcwX4JWYeqg7Va,SwePoArID,sj9PGLAlnmUAAAAAABfP8A
i-HxNUqLN7WonSF9cuDBswr9,WiDaID,Q6171386
i-HxNUqLN7WonSF9cuDBswr9,SwePoArID,sj9PGLAlnmUAAAAAABfQBw
i-9wN2nfyUfzSDZicp5e3dkR,WiDaID,Q6171668
i-9wN2nfyUfzSDZicp5e3dkR,SwePoArID,sj9PGLAlnmUAAAAAABfkew
i-VVVbnVkWY9rNmKMwX3imz3,WiDaID,Q6171696
i-VVVbnVkWY9rNmKMwX3imz3,SwePoArID,YB0QHyfj0hAAAAAAAABr-Q
i-VVVbnVkWY9rNmKMwX3imz3,SwePoArID,sj9PGLAlnmUAAAAAABgb-A
i-L1i6pppXgrN6KaCEEuucGt,WiDaID,Q6171719
i-L1i6pppXgrN6KaCEEuucGt,RiPeID,0830987619206
i-L1i6pppXgrN6KaCEEuucGt,SwePaPeGUID,183ae5dd-7bb8-4de1-a8c2-a83288684042
i-K4WzUa9b3Bps6Z3kNsC2sp,WiDaID,Q6171850
i-4DrTftKtK4bXmmTgW8zKju,WiDaID,Q6172122
i-4DrTftKtK4bXmmTgW8zKju,SwePoArID,sj9PGLAlnmUAAAAAABgfrA
i-DekifuGshdv8S5FqGFB6XZ,WiDaID,Q6172142
i-DekifuGshdv8S5FqGFB6XZ,SwePoArID,sj9PGLAlnmUAAAAAABfRSg
i-8p48HpocW16xGw7Q3QmaWR,WiDaID,Q6172149
i-8p48HpocW16xGw7Q3QmaWR,RiPeID,0365641780005
i-8p48HpocW16xGw7Q3QmaWR,SwePaPeGUID,58a2e792-4509-4f8d-be18-64def59e3fb4
i-FgPMLnSevim92vXDyJ4J7F,WiDaID,Q6172244
i-FgPMLnSevim92vXDyJ4J7F,SwePoArID,YB0QHyfj0hAAAAAAAABtYw
i-FgPMLnSevim92vXDyJ4J7F,SwePoArID,sj9PGLAlnmUAAAAAABfOew
i-y57aqt6DptStUpkWh6h5L,WiDaID,Q6172424
i-y57aqt6DptStUpkWh6h5L,SwePoArID,sj9PGLAlnmUAAAAAABgflg
i-F5CraRitpEtuezeja6cK6P,WiDaID,Q6172463
i-F5CraRitpEtuezeja6cK6P,RiPeID,0494431859015
i-F5CraRitpEtuezeja6cK6P,SwePaPeGUID,15dd1b21-c061-4278-b1c5-13d3f3b898e8
i-AD4PVxoWFJ5WK9APNtM5vP,WiDaID,Q6172705
i-AD4PVxoWFJ5WK9APNtM5vP,DiSweNaBiID,5862
i-AD4PVxoWFJ5WK9APNtM5vP,SwePoArID,sj9PGLAlnmUAAAAAABfkoA
i-K9idtHRhn2uzrz4Vj88b5A,WiDaID,Q6172756
i-K9idtHRhn2uzrz4Vj88b5A,SwePoArID,sj9PGLAlnmUAAAAAABfpRA
i-Bwox3EjKfvDRkzWdd46vzA,WiDaID,Q6173314
i-Bwox3EjKfvDRkzWdd46vzA,SwePoArID,sj9PGLAlnmUAAAAAABgbiQ
i-DywAEYAUc8R6SgTtVB1Yyw,WiDaID,Q6173400
i-DywAEYAUc8R6SgTtVB1Yyw,SwePoArID,sj9PGLAlnmUAAAAAABfkTg
i-CC15Mek2X4Kux8g4DWxYCS,WiDaID,Q6173558
i-CC15Mek2X4Kux8g4DWxYCS,SwePoArID,sj9PGLAlnmUAAAAAABfOmA
i-WpmrqhX63Es2BchJ5zXczf,WiDaID,Q6173569
i-WpmrqhX63Es2BchJ5zXczf,SwePoArID,4e1scVvZ-EAAAAAAAAAUuw
i-WpmrqhX63Es2BchJ5zXczf,SwePoArID,sj9PGLAlnmUAAAAAABfNwQ
i-MhCtc1dC8HXHPj7JDZ8b9T,WiDaID,Q6175450
i-MhCtc1dC8HXHPj7JDZ8b9T,DiSweNaBiID,5898
i-MhCtc1dC8HXHPj7JDZ8b9T,SwePoArID,YB0QHyfj0hAAAAAAAACgyw
i-Leyzhvbh6PmugF8H6t8yV4,WiDaID,Q6175642
i-Leyzhvbh6PmugF8H6t8yV4,RiPeID,0469626830920
i-Leyzhvbh6PmugF8H6t8yV4,SwePaPeGUID,30fbf1de-3831-44fd-93f7-eb5ef4301bf1
i-CGE4bZLZ5QNrC7d32a1snU,WiDaID,Q6175646
i-CGE4bZLZ5QNrC7d32a1snU,SwePoArID,sj9PGLAlnmUAAAAAABfpgA
i-FYsVUYKruvwGFkVY3YHpi7,WiDaID,Q6175674
i-FYsVUYKruvwGFkVY3YHpi7,RiPeID,0870877750104
i-FYsVUYKruvwGFkVY3YHpi7,SwePaPeGUID,1a5581c2-5545-4462-bfcb-f79f9bb55340
i-8V88s3WbNZU98tiN5fipnr,WiDaID,Q6175872
i-8V88s3WbNZU98tiN5fipnr,SwePoArID,sj9PGLAlnmUAAAAAABfRJA
i-RLQdYFYib6TvKTg8hgkq5P,WiDaID,Q6175889
i-RLQdYFYib6TvKTg8hgkq5P,SwePoArID,sj9PGLAlnmUAAAAAABfnpQ
i-FqNHHzdSYZ7GFrCA1qhT8A,WiDaID,Q6175893
i-FqNHHzdSYZ7GFrCA1qhT8A,SwePoArID,sj9PGLAlnmUAAAAAABgZlA
i-BJBzNB9LAGC3qSskPaTy4G,WiDaID,Q6175897
i-BJBzNB9LAGC3qSskPaTy4G,SwePoArID,sj9PGLAlnmUAAAAAABgZ9g
i-FaoUS6KQkC3yXJre1uVh4Z,WiDaID,Q6175938
i-FaoUS6KQkC3yXJre1uVh4Z,SwePoArID,YB0QHyfj0hAAAAAAAACiYg
i-FaoUS6KQkC3yXJre1uVh4Z,SwePoArID,sj9PGLAlnmUAAAAAABgefQ
i-MBdZLSXiN9wk7MJav1b56t,WiDaID,Q6175945
i-MBdZLSXiN9wk7MJav1b56t,SwePoArID,sj9PGLAlnmUAAAAAAB2WoQ
i-MBdZLSXiN9wk7MJav1b56t,UpUnAlID,alvin-person:66838
i-CFrV2TyBYXoaSUjKGX9fA,WiDaID,Q6175956
i-CFrV2TyBYXoaSUjKGX9fA,SwePoArID,sj9PGLAlnmUAAAAAABfkZw
i-DZnrxW2kSEVtagNyHZpyyH,WiDaID,Q6175962
i-DZnrxW2kSEVtagNyHZpyyH,RiPeID,0241621108903
i-DZnrxW2kSEVtagNyHZpyyH,SwePaPeGUID,d7c31a64-83e4-11d4-ae60-0050040c9b55
i-XHV3Jma1USzsvirxeMuCqV,WiDaID,Q6175985
i-XHV3Jma1USzsvirxeMuCqV,SwePoArID,sj9PGLAlnmUAAAAAABfNlg
i-9TrnWeXFDK3Uh1XKbxtcmy,WiDaID,Q6175991
i-9TrnWeXFDK3Uh1XKbxtcmy,SwePoArID,sj9PGLAlnmUAAAAAABfkQw
i-X7ZnFQcmf2ie4WzmyGWFTg,WiDaID,Q6175996
i-X7ZnFQcmf2ie4WzmyGWFTg,DiSweNaBiID,5945
i-X7ZnFQcmf2ie4WzmyGWFTg,SwePoArID,seuNpYu6DKAAAAAAAABlnw
i-X7ZnFQcmf2ie4WzmyGWFTg,UpUnAlID,alvin-person:1692
i-7GcdbGVshxVxi1UJpygr3c,WiDaID,Q6177454
i-7GcdbGVshxVxi1UJpygr3c,SwePoArID,YB0QHyfj0hAAAAAAAACfhg
i-7GcdbGVshxVxi1UJpygr3c,SwePoArID,sj9PGLAlnmUAAAAAABgSFQ
i-HSEExXWc7KVPAw933NDsix,WiDaID,Q6177805
i-HSEExXWc7KVPAw933NDsix,SwePoArID,sj9PGLAlnmUAAAAAABgR-g
i-JSEJ4s9Z7CEa5xpm114bT2,WiDaID,Q6177812
i-JSEJ4s9Z7CEa5xpm114bT2,SwePoArID,sj9PGLAlnmUAAAAAABfQvA
i-M8XiXBsSDa14bC4a6z1oc1,WiDaID,Q6177817
i-M8XiXBsSDa14bC4a6z1oc1,RiPeID,0194834079816
i-M8XiXBsSDa14bC4a6z1oc1,SwePaPeGUID,8d336ec3-4755-4d47-abde-265cdcef1964
i-WcFxEhfmvQmsKmKrYGvvSU,WiDaID,Q6177984
i-WcFxEhfmvQmsKmKrYGvvSU,SwePoArID,sj9PGLAlnmUAAAAAABgeIQ
i-76oEYkLb85hcfCSZhyKnnA,WiDaID,Q6178244
i-76oEYkLb85hcfCSZhyKnnA,SwePoArID,sj9PGLAlnmUAAAAAABgeWA
i-EN2Ltfa3VFVFqNbPXeanv,WiDaID,Q6178262
i-EN2Ltfa3VFVFqNbPXeanv,SwePoArID,YB0QHyfj0hAAAAAAAAB2yw
i-EN2Ltfa3VFVFqNbPXeanv,SwePoArID,sj9PGLAlnmUAAAAAABfkRg
i-Varbgokz8AgbcMQAx6pehv,WiDaID,Q6178284
i-Varbgokz8AgbcMQAx6pehv,SwePoArID,YB0QHyfj0hAAAAAAAAB2Zw
i-Varbgokz8AgbcMQAx6pehv,SwePoArID,sj9PGLAlnmUAAAAAABga3Q
i-FQJJCrSL887VqdEgWRuCYj,WiDaID,Q6178293
i-FQJJCrSL887VqdEgWRuCYj,SwePoArID,sj9PGLAlnmUAAAAAABge3w
i-8SEmi1JqbwCoJ1VPeGoz48,WiDaID,Q6178299
i-8SEmi1JqbwCoJ1VPeGoz48,SwePoArID,sj9PGLAlnmUAAAAAABfkrg
i-8SEmi1JqbwCoJ1VPeGoz48,UpUnAlID,alvin-person:52111
i-JSYdZpTCVQiuDQoNnPDmr5,WiDaID,Q6178341
i-JSYdZpTCVQiuDQoNnPDmr5,RiPeID,0644864705800
i-JSYdZpTCVQiuDQoNnPDmr5,SwePaPeGUID,b83e5935-180e-4a87-8736-d0db66b392e8
i-H5FKEeoF2BPfKFJdk5tVFa,WiDaID,Q6178389
i-H5FKEeoF2BPfKFJdk5tVFa,SwePoArID,sj9PGLAlnmUAAAAAABgbKg
i-XMH1uy2UiPxnFUVo56mQbp,WiDaID,Q6178395
i-XMH1uy2UiPxnFUVo56mQbp,SwePoArID,4e1scVvZ-EAAAAAAAAA89w
i-2M1688NA1hxdZmbJwUTnhY,WiDaID,Q6178458
i-2M1688NA1hxdZmbJwUTnhY,SwePoArID,sj9PGLAlnmUAAAAAABgazA
i-UGQ9eCvtTzQGC1RtgNwuky,WiDaID,Q6178481
i-UGQ9eCvtTzQGC1RtgNwuky,SwePoArID,sj9PGLAlnmUAAAAAABfOLQ
i-A1DmMyDvHEJCw6gARxn6Ev,WiDaID,Q6178560
i-A1DmMyDvHEJCw6gARxn6Ev,SwePoArID,sj9PGLAlnmUAAAAAABfQIQ
i-4oFnJqoRuFv6k4kHCER6KH,WiDaID,Q6178565
i-4oFnJqoRuFv6k4kHCER6KH,SwePoArID,YB0QHyfj0hAAAAAAAAB5hQ
i-4oFnJqoRuFv6k4kHCER6KH,SwePoArID,sj9PGLAlnmUAAAAAABgSFg
i-VB5vqN5P3YPxSxmtgBzRCm,WiDaID,Q6178680
i-VB5vqN5P3YPxSxmtgBzRCm,SwePoArID,sj9PGLAlnmUAAAAAABfP2g
i-MJi2EpNpLStR2Rke7Db78j,WiDaID,Q6178706
i-MJi2EpNpLStR2Rke7Db78j,SwePoArID,sj9PGLAlnmUAAAAAABgSAg
i-HMttL4pjZepaYbPREKVyoD,WiDaID,Q6178786
i-HMttL4pjZepaYbPREKVyoD,SwePoArID,sj9PGLAlnmUAAAAAABfOEQ
i-riJfB4CgvG9jt4652TdCv,WiDaID,Q6178806
i-riJfB4CgvG9jt4652TdCv,SwePoArID,sj9PGLAlnmUAAAAAABgZ8Q
i-9kWc6wneUpBp61seLvVTr9,WiDaID,Q6178842
i-9kWc6wneUpBp61seLvVTr9,SwePoArID,YB0QHyfj0hAAAAAAAAB86A
i-9kWc6wneUpBp61seLvVTr9,SwePoArID,YB0QHyfj0hAAAAAAAAB86Q
i-9kWc6wneUpBp61seLvVTr9,SwePoArID,sj9PGLAlnmUAAAAAABgSAw
i-MoGEQsqJ4CuppQSQXqYv1U,WiDaID,Q6178849
i-MoGEQsqJ4CuppQSQXqYv1U,RiPeID,0916454726102
i-MoGEQsqJ4CuppQSQXqYv1U,SwePaPeGUID,d7c328c6-83e4-11d4-ae60-0050040c9b55
i-Rmf4AUXwmPT3ajvyQ1NFvu,WiDaID,Q6178858
i-Rmf4AUXwmPT3ajvyQ1NFvu,SwePoArID,sj9PGLAlnmUAAAAAABgfPA
i-B7hrTkCutn2YGLqw9zbUd2,WiDaID,Q6178909
i-B7hrTkCutn2YGLqw9zbUd2,RiPeID,0262742649696
i-B7hrTkCutn2YGLqw9zbUd2,SwePaPeGUID,c012fffd-1b8d-467e-b1b1-461649ae5c12
i-B7hrTkCutn2YGLqw9zbUd2,SwePoArID,sj9PGLAlnmUAAAAAABfNUQ
i-D6hrZCxPVTQxPgXvGFfuJ7,WiDaID,Q6179028
i-D6hrZCxPVTQxPgXvGFfuJ7,RiPeID,089057453314
i-D6hrZCxPVTQxPgXvGFfuJ7,SwePaPeGUID,d612f588-1419-499b-961e-13e89db93360
i-XhKn9p4oQVJvYzm2h78jih,WiDaID,Q6179083
i-XhKn9p4oQVJvYzm2h78jih,RiPeID,0891897903314
i-XhKn9p4oQVJvYzm2h78jih,SwePaPeGUID,d7c326d0-83e4-11d4-ae60-0050040c9b55
i-UzfbqPhmjzqv5DLhWoLrTL,WiDaID,Q6179105
i-UzfbqPhmjzqv5DLhWoLrTL,SwePoArID,sj9PGLAlnmUAAAAAABfkXg
i-KVz5xLT1iQfmcpvkj29hZ6,WiDaID,Q6179276
i-KVz5xLT1iQfmcpvkj29hZ6,SwePoArID,sj9PGLAlnmUAAAAAABgSNg
i-KVz5xLT1iQfmcpvkj29hZ6,UpUnAlID,alvin-person:62695
i-4ce1yVE7LLQNwiL4N3JeoC,WiDaID,Q6179348
i-4ce1yVE7LLQNwiL4N3JeoC,SwePoArID,sj9PGLAlnmUAAAAAABfbrg
i-LUxNPVFhqK5RjTuHXqGmr6,WiDaID,Q6179354
i-LUxNPVFhqK5RjTuHXqGmr6,SwePoArID,sj9PGLAlnmUAAAAAABfsFA
i-DCE5sV4akf1Cdc87U3q3am,WiDaID,Q6179361
i-DCE5sV4akf1Cdc87U3q3am,SwePoArID,sj9PGLAlnmUAAAAAABfsGg
i-W8iv5J4SwfU8WRgpUeUuXQ,WiDaID,Q6179436
i-W8iv5J4SwfU8WRgpUeUuXQ,SwePoArID,sj9PGLAlnmUAAAAAABfQnQ
i-DHjzH9jnTayyfbJeUy4jsg,WiDaID,Q6179501
i-DHjzH9jnTayyfbJeUy4jsg,SwePoArID,sj9PGLAlnmUAAAAAABgd7g
i-DnH6x9TuxveUwVHVCUfXop,WiDaID,Q6179577
i-DnH6x9TuxveUwVHVCUfXop,DiSweNaBiID,6011
i-DnH6x9TuxveUwVHVCUfXop,UpUnAlID,alvin-person:27298
i-hZRRc3xfX1LHebPrPsSqz,WiDaID,Q6180013
i-hZRRc3xfX1LHebPrPsSqz,DiSweNaBiID,6022
i-TgGh4sLEipttrpG4XAgn6h,WiDaID,Q6180020
i-TgGh4sLEipttrpG4XAgn6h,DiSweNaBiID,6024
i-TgGh4sLEipttrpG4XAgn6h,SwePoArID,sj9PGLAlnmUAAAAAABga8A
i-RZyVuQdrz7mYQtKANdckcL,WiDaID,Q6180045
i-RZyVuQdrz7mYQtKANdckcL,SwePoArID,YB0QHyfj0hAAAAAAAACpVg
i-RZyVuQdrz7mYQtKANdckcL,SwePoArID,s04jCnobu5AAAAAAAAAFOQ
i-RZyVuQdrz7mYQtKANdckcL,SwePoArID,sj9PGLAlnmUAAAAAABfQvg
i-LpTxkBd4YXu6ChW6t8S9rX,WiDaID,Q6180159
i-LpTxkBd4YXu6ChW6t8S9rX,RiPeID,0209063197208
i-LpTxkBd4YXu6ChW6t8S9rX,SwePaPeGUID,d7c31a71-83e4-11d4-ae60-0050040c9b55
i-HVip16x9Y9uxJShStEXbhi,WiDaID,Q6180483
i-HVip16x9Y9uxJShStEXbhi,SwePoArID,sj9PGLAlnmUAAAAAABfQ8Q
i-DMARkhrND5qBTRHjFnURbq,WiDaID,Q6180537
i-DMARkhrND5qBTRHjFnURbq,SwePoArID,sj9PGLAlnmUAAAAAABgSGw
i-Ya2sXBkHdvFiAX2aAMCu84,WiDaID,Q6180594
i-Ya2sXBkHdvFiAX2aAMCu84,SwePoArID,sj9PGLAlnmUAAAAAABgZyQ
i-DMheKZZCYDtLzdvzFzc5vP,WiDaID,Q6180602
i-DMheKZZCYDtLzdvzFzc5vP,RiPeID,0954999878706
i-DMheKZZCYDtLzdvzFzc5vP,SwePaPeGUID,d7c31a7e-83e4-11d4-ae60-0050040c9b55
i-9VXiGjcrFsmLfrPh2SM3RV,WiDaID,Q6180672
i-9VXiGjcrFsmLfrPh2SM3RV,SwePoArID,sj9PGLAlnmUAAAAAABgSFw
i-C35yyip4t5V4hBSBwnGD7Z,WiDaID,Q6180686
i-C35yyip4t5V4hBSBwnGD7Z,DiSweNaBiID,6054
i-C35yyip4t5V4hBSBwnGD7Z,SwePoArID,YB0QHyfj0hAAAAAAAACruw
i-C35yyip4t5V4hBSBwnGD7Z,UpUnAlID,alvin-person:26953
i-C35yyip4t5V4hBSBwnGD7Z,SwePoArID,sj9PGLAlnmUAAAAAABgSOw
i-GmKU9Qxg4qXaVyTretVVTs,WiDaID,Q6180759
i-GmKU9Qxg4qXaVyTretVVTs,SwePoArID,sj9PGLAlnmUAAAAAABfkYw
i-KRLSKywFdnN5YJLgLr9H1i,WiDaID,Q6180767
i-KRLSKywFdnN5YJLgLr9H1i,SwePoArID,sj9PGLAlnmUAAAAAABgefg
i-SvMHLyZPvreCGKnj63vgkc,WiDaID,Q6181121
i-SvMHLyZPvreCGKnj63vgkc,RiPeID,0767167947420
i-SvMHLyZPvreCGKnj63vgkc,SwePaPeGUID,de4912d9-657c-4eba-9cd8-68f0cdc2e9c9
i-B1TD61aoCX1X8inXyshE45,WiDaID,Q6181305
i-B1TD61aoCX1X8inXyshE45,SwePoArID,sj9PGLAlnmUAAAAAABgZpw
i-33ptDVYeHudF86ka8rpjpy,WiDaID,Q6181707
i-33ptDVYeHudF86ka8rpjpy,SwePoArID,sj9PGLAlnmUAAAAAABGdIg
i-33ptDVYeHudF86ka8rpjpy,UpUnAlID,alvin-person:45879
i-33ptDVYeHudF86ka8rpjpy,SwePoArID,sj9PGLAlnmUAAAAAABfNAQ
i-D6eLXMZPfbqKQQaMooVp8h,WiDaID,Q6181761
i-D6eLXMZPfbqKQQaMooVp8h,SwePoArID,sj9PGLAlnmUAAAAAABgSCg
i-ApUSkmTmSTvD6wvc5VeThD,WiDaID,Q6181976
i-ApUSkmTmSTvD6wvc5VeThD,DiSweNaBiID,6071
i-ApUSkmTmSTvD6wvc5VeThD,SwePoArID,YB0QHyfj0hAAAAAAAACtLw
i-ApUSkmTmSTvD6wvc5VeThD,UpUnAlID,alvin-person:71117
i-ApUSkmTmSTvD6wvc5VeThD,SwePoArID,sj9PGLAlnmUAAAAAABfQVg
i-rTJYipszwy7NHLZruxVHz,WiDaID,Q6182451
i-rTJYipszwy7NHLZruxVHz,SwePoArID,sj9PGLAlnmUAAAAAABgaBA
i-rTJYipszwy7NHLZruxVHz,UpUnAlID,alvin-person:37361
i-4KxpbLfn7jxwiErJgbeRAu,WiDaID,Q6182556
i-4KxpbLfn7jxwiErJgbeRAu,SwePoArID,YB0QHyfj0hAAAAAAAABwxw
i-5bFHe8nawwMWSiBo36Seh4,WiDaID,Q6182662
i-5bFHe8nawwMWSiBo36Seh4,SwePoArID,sj9PGLAlnmUAAAAAABfb8A
i-6CJm1byrtpLgorUnzjDtVW,WiDaID,Q6183614
i-6CJm1byrtpLgorUnzjDtVW,SwePoArID,seuNpYu6DKAAAAAAAABbyA
i-6CJm1byrtpLgorUnzjDtVW,SwePoArID,sj9PGLAlnmUAAAAAABgSMw
i-fUgmL9HKMSPw7jQC4Yd8J,WiDaID,Q6184739
i-fUgmL9HKMSPw7jQC4Yd8J,SwePoArID,sj9PGLAlnmUAAAAAABfsIA
i-VRHbq9433F1APDMq9jUvBB,WiDaID,Q6184928
i-VRHbq9433F1APDMq9jUvBB,DiSweNaBiID,6189
i-VRHbq9433F1APDMq9jUvBB,SwePoArID,sj9PGLAlnmUAAAAAABgaAg
i-D6aqZFLHgoGLzA4xpqmeuW,WiDaID,Q6184994
i-D6aqZFLHgoGLzA4xpqmeuW,SwePoArID,YB0QHyfj0hAAAAAAAACwaQ
i-D6aqZFLHgoGLzA4xpqmeuW,UpUnAlID,alvin-person:50662
i-D6aqZFLHgoGLzA4xpqmeuW,SwePoArID,sj9PGLAlnmUAAAAAABfcBQ
i-S2WHdpdf5rc2eHpQhXm7N2,WiDaID,Q6185047
i-S2WHdpdf5rc2eHpQhXm7N2,SwePoArID,9fCwuOWMwGAAAAAAAAACRg
i-S2WHdpdf5rc2eHpQhXm7N2,SwePoArID,sj9PGLAlnmUAAAAAABfRaQ
i-W8sBcvRsddpMCiVmEeekWs,WiDaID,Q6185487
i-W8sBcvRsddpMCiVmEeekWs,SwePoArID,sj9PGLAlnmUAAAAAABga4w
i-CTRDnjHvysaSVk2BrDb7Nd,WiDaID,Q6185494
i-CTRDnjHvysaSVk2BrDb7Nd,SwePoArID,WQknIBFpuuAAAAAAAAN2cg
i-CTRDnjHvysaSVk2BrDb7Nd,SwePoArID,sj9PGLAlnmUAAAAAABgbeQ
i-BjeM1Hsbrf8mM7JBLXtGFk,WiDaID,Q6185568
i-BjeM1Hsbrf8mM7JBLXtGFk,SwePoArID,sj9PGLAlnmUAAAAAABfkmQ
i-546BZUgJkUpc5jWGYVgVef,WiDaID,Q6185927
i-546BZUgJkUpc5jWGYVgVef,DiSweNaBiID,20014
i-546BZUgJkUpc5jWGYVgVef,SwePoArID,YB0QHyfj0hAAAAAAAACyDA
i-546BZUgJkUpc5jWGYVgVef,UpUnAlID,alvin-person:1335
i-546BZUgJkUpc5jWGYVgVef,UpUnAlID,alvin-person:49445
i-546BZUgJkUpc5jWGYVgVef,SwePoArID,sj9PGLAlnmUAAAAAABfP-Q
i-476vrMLZzWuqyv6fxeU77i,WiDaID,Q6186071
i-476vrMLZzWuqyv6fxeU77i,SwePoArID,YB0QHyfj0hAAAAAAAADdcw
i-476vrMLZzWuqyv6fxeU77i,SwePoArID,sj9PGLAlnmUAAAAAABgbZA
i-K1u6rePoMi4Q4xWUesocZL,WiDaID,Q6186078
i-K1u6rePoMi4Q4xWUesocZL,SwePoArID,YB0QHyfj0hAAAAAAAAC_0w
i-K1u6rePoMi4Q4xWUesocZL,SwePoArID,sj9PGLAlnmUAAAAAABgbVA
i-8kfLUBHhscwaye3ZSBPr3G,WiDaID,Q6186253
i-8kfLUBHhscwaye3ZSBPr3G,RiPeID,0667211637804
i-8kfLUBHhscwaye3ZSBPr3G,SwePaPeGUID,46639f8b-cc1f-4c5a-9bb9-b401fb763351
i-RwPBopTzpg4A2p2sPdjgQ5,WiDaID,Q6186277
i-RwPBopTzpg4A2p2sPdjgQ5,SwePoArID,YB0QHyfj0hAAAAAAAAA-UA
i-RwPBopTzpg4A2p2sPdjgQ5,UpUnAlID,alvin-person:54920
i-RwPBopTzpg4A2p2sPdjgQ5,SwePoArID,YB0QHyfj0hAAAAAAAAA-fw
i-RwPBopTzpg4A2p2sPdjgQ5,SwePoArID,seuNpYu6DKAAAAAAAABlDQ
i-RwPBopTzpg4A2p2sPdjgQ5,SwePoArID,sj9PGLAlnmUAAAAAABfNdw
i-HvB43EUnLaSUKmFYYm2t2U,WiDaID,Q6186314
i-HvB43EUnLaSUKmFYYm2t2U,SwePoArID,sj9PGLAlnmUAAAAAABfOdQ
i-2jDvJSMx2FdCk8pZegcj1o,WiDaID,Q6186410
i-2jDvJSMx2FdCk8pZegcj1o,DiSweNaBiID,20024
i-2jDvJSMx2FdCk8pZegcj1o,SwePoArID,mLh5P0pzYFAAAAAAAAA11Q
i-2jDvJSMx2FdCk8pZegcj1o,UpUnAlID,alvin-person:50977
i-2jDvJSMx2FdCk8pZegcj1o,SwePoArID,sj9PGLAlnmUAAAAAABfNZw
i-RBuj9TuVUvxEBh62vFNpmy,WiDaID,Q6186446
