wiki_id,start,end,party,party_id
Q18237118,2016-07-29,2017-05-14,Sverigedemokraterna,Q504069
Q18237118,2017-07-01,2017-09-30,Sverigedemokraterna,Q504069
Q18237118,2017-11-01,2017-11-30,Sverigedemokraterna,Q504069
Q18237283,2014-09-29,2018-09-24,Moderaterna,Q110843
Q18237639,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18237639,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18237639,2022-09-26,,Sverigedemokraterna,Q504069
Q18237754,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18237754,2022-09-26,,Sverigedemokraterna,Q504069
Q18238133,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q18238133,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q18238235,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18238235,2018-09-24,2019-08-18,Vänsterpartiet,Q110837
Q18238235,2020-03-01,2022-09-26,Vänsterpartiet,Q110837
Q18238235,2022-09-26,,Vänsterpartiet,Q110837
Q18238286,2014-09-29,2018-09-24,Kristdemokraterna,Q213654
Q18238286,2018-09-24,2022-09-26,Kristdemokraterna,Q213654
Q18238432,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18238432,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18238432,2022-09-26,,Sverigedemokraterna,Q504069
Q18238607,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18238607,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18238607,2022-09-26,,Sverigedemokraterna,Q504069
Q18238692,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18238692,2018-09-24,2021-02-08,Miljöpartiet,Q213451
Q18238692,2021-11-30,2022-09-26,Miljöpartiet,Q213451
Q18238692,2022-09-26,,Miljöpartiet,Q213451
Q18238731,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18238731,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18238731,2022-09-26,,Sverigedemokraterna,Q504069
Q18238811,2014-09-29,2018-03-15,Sverigedemokraterna,Q504069
Q18238847,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18238847,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18238847,2022-09-26,,Sverigedemokraterna,Q504069
Q18238922,2014-09-29,2017-03-02,Sverigedemokraterna,Q504069
Q18239164,2014-09-29,2017-07-04,Moderaterna,Q110843
Q18239164,2018-03-06,2018-09-24,Moderaterna,Q110843
Q18239250,2014-09-29,2018-09-24,Moderaterna,Q110843
Q18239250,2018-09-24,2022-09-26,Moderaterna,Q110843
Q18239250,2022-09-26,,Moderaterna,Q110843
Q18242588,2014-06-24,2014-09-29,Miljöpartiet,Q213451
Q18242588,2014-09-29,2015-12-10,Miljöpartiet,Q213451
Q18242588,2016-08-07,2017-10-18,Miljöpartiet,Q213451
Q18242588,2018-04-18,2018-09-24,Miljöpartiet,Q213451
Q18242588,2018-09-24,2019-01-21,Miljöpartiet,Q213451
Q18242588,2019-06-19,2022-09-26,Miljöpartiet,Q213451
Q18242588,2022-09-26,,Miljöpartiet,Q213451
Q18242665,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18242665,2018-09-24,2022-09-26,Miljöpartiet,Q213451
Q18242990,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18243057,1971-01-11,1973-07-21,Socialdemokraterna,Q105112
Q18243097,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18243097,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18243097,2022-09-26,,Vänsterpartiet,Q110837
Q18243181,2014-09-29,2014-12-21,Sverigedemokraterna,Q504069
Q18243181,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18243181,2022-09-26,,Sverigedemokraterna,Q504069
Q18243197,2014-09-30,2018-09-24,Sverigedemokraterna,Q504069
Q18243244,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18243244,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18243244,2022-09-26,,Vänsterpartiet,Q110837
Q18243330,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18243354,2014-10-03,2018-09-24,Miljöpartiet,Q213451
Q18243514,2014-09-30,2018-09-24,Sverigedemokraterna,Q504069
Q18243514,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18243514,2022-09-26,,Sverigedemokraterna,Q504069
Q18243576,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18243576,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18243576,2022-09-26,,Vänsterpartiet,Q110837
Q18243811,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q18243853,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18243853,2018-09-24,2020-05-03,Miljöpartiet,Q213451
Q18243853,2021-01-01,2022-09-26,Miljöpartiet,Q213451
Q18243853,2022-09-26,2022-11-07,Miljöpartiet,Q213451
Q18244376,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18244376,2018-09-24,2019-01-31,Sverigedemokraterna,Q504069
Q18244622,1973-01-10,1974-01-10,Socialdemokraterna,Q105112
Q18244622,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q18244622,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q18244622,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q18244622,1982-10-04,1982-10-14,Socialdemokraterna,Q105112
Q18244622,1982-11-15,1985-09-30,Socialdemokraterna,Q105112
Q18244622,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q18244622,1988-10-03,1988-10-03,Socialdemokraterna,Q105112
Q18244644,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18244660,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18244660,2022-09-26,,Miljöpartiet,Q213451
Q18244900,2014-09-29,2018-09-24,Kristdemokraterna,Q213654
Q18244900,2018-09-24,2022-09-26,Kristdemokraterna,Q213654
Q18244900,2022-09-26,,Kristdemokraterna,Q213654
Q18245020,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18245020,2018-09-24,,Sverigedemokraterna,Q504069
Q18245020,2022-09-26,,Sverigedemokraterna,Q504069
Q18245374,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18245374,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18245374,2022-09-26,,Vänsterpartiet,Q110837
Q18245379,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18245379,2018-09-24,2022-03-30,Sverigedemokraterna,Q504069
Q18245444,2014-10-03,2016-08-09,Socialdemokraterna,Q105112
Q18245444,2017-04-02,2018-09-24,Socialdemokraterna,Q105112
Q18245444,2018-09-24,2019-01-21,Socialdemokraterna,Q105112
Q18245444,2019-01-22,2019-01-31,Socialdemokraterna,Q105112
Q18245444,2019-02-01,2020-07-31,Socialdemokraterna,Q105112
Q18245444,2020-08-01,2022-06-27,Socialdemokraterna,Q105112
Q18245444,2022-06-28,2022-09-26,Socialdemokraterna,Q105112
Q18245444,2022-09-26,,Socialdemokraterna,Q105112
Q18245556,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18245556,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18245556,2022-09-26,,Vänsterpartiet,Q110837
Q18245726,2014-09-29,2017-08-31,Vänsterpartiet,Q110837
Q18245930,2014-09-29,2015-04-06,Vänsterpartiet,Q110837
Q18245930,2015-06-22,2015-08-02,Vänsterpartiet,Q110837
Q18245930,2016-01-05,2018-09-24,Vänsterpartiet,Q110837
Q18245930,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18245930,2022-09-26,,Vänsterpartiet,Q110837
Q18246207,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18246207,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18246207,2022-09-26,,Sverigedemokraterna,Q504069
Q18246234,2014-09-30,2018-09-24,Sverigedemokraterna,Q504069
Q18246234,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18246258,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q18246258,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q18246258,2022-09-26,,Vänsterpartiet,Q110837
Q18246550,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18246550,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18246818,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18274557,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18274557,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18274557,2022-09-26,,Sverigedemokraterna,Q504069
Q18275046,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18275046,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18275164,2014-09-29,2018-02-28,Socialdemokraterna,Q105112
Q18275164,2018-06-01,2018-09-24,Socialdemokraterna,Q105112
Q1830351,1976-10-04,1979-10-01,Moderaterna,Q110843
Q1830351,1979-10-01,1982-10-04,Moderaterna,Q110843
Q1830351,1982-10-04,1983-11-17,Moderaterna,Q110843
Q1830351,1983-12-21,1985-09-30,Moderaterna,Q110843
Q1830351,1985-09-30,1986-10-07,Moderaterna,Q110843
Q1830351,1994-10-08,1998-10-05,Moderaterna,Q110843
Q1830351,1998-10-05,2002-09-30,Moderaterna,Q110843
Q1830351,2002-09-30,2002-12-31,Moderaterna,Q110843
Q18335045,2012-01-18,2012-04-09,Vänsterpartiet,Q110837
Q18335045,2014-07-01,2014-09-29,Vänsterpartiet,Q110837
Q18335045,2014-09-29,2018-06-07,Vänsterpartiet,Q110837
Q18335061,2014-09-29,2018-09-24,Liberalerna,Q110857
Q18448419,2013-11-04,2013-12-31,Socialdemokraterna,Q105112
Q18448419,2014-10-03,2014-10-13,Socialdemokraterna,Q105112
Q18448703,2014-10-03,2017-04-23,Socialdemokraterna,Q105112
Q18448703,2018-01-01,2018-09-24,Socialdemokraterna,Q105112
Q18448703,2018-09-24,2019-10-20,Socialdemokraterna,Q105112
Q18448703,2020-05-18,2022-09-26,Socialdemokraterna,Q105112
Q18448703,2022-09-26,,Socialdemokraterna,Q105112
Q18451082,2014-10-03,2015-08-31,Socialdemokraterna,Q105112
Q18451082,2016-04-05,2018-09-24,Socialdemokraterna,Q105112
Q18451082,2018-09-24,2021-11-30,Socialdemokraterna,Q105112
Q18451082,2022-09-26,2022-09-26,Socialdemokraterna,Q105112
Q18451082,2022-10-18,,Socialdemokraterna,Q105112
Q18451520,2014-10-03,2015-09-30,Socialdemokraterna,Q105112
Q18451520,2015-10-01,2018-09-24,Socialdemokraterna,Q105112
Q18451520,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q18451520,2022-09-26,,Socialdemokraterna,Q105112
Q18452054,2014-10-03,2018-09-24,Socialdemokraterna,Q105112
Q18452054,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q18452054,2022-09-26,,Socialdemokraterna,Q105112
Q18454922,2014-10-03,2016-05-25,Miljöpartiet,Q213451
Q18454922,2016-05-26,2016-06-06,Miljöpartiet,Q213451
Q18454922,2016-06-07,2017-07-14,Miljöpartiet,Q213451
Q18454922,2017-07-15,2018-09-24,Miljöpartiet,Q213451
Q18454922,2019-01-22,2021-11-30,Miljöpartiet,Q213451
Q18600515,2013-04-22,2013-05-31,Centerpartiet,Q110832
Q18600515,2014-04-01,2014-06-18,Centerpartiet,Q110832
Q18600515,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q18600515,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q18600515,2022-09-26,,Centerpartiet,Q110832
Q18617010,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q18617010,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q18617010,2022-09-26,,Sverigedemokraterna,Q504069
Q18649252,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q18649252,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q18649252,2022-09-26,,Socialdemokraterna,Q105112
Q18649282,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q18649282,2018-09-24,2021-09-01,Centerpartiet,Q110832
Q18692956,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q18747077,2014-09-29,2018-09-24,Liberalerna,Q110857
Q18747077,2018-09-24,2022-09-26,Liberalerna,Q110857
Q18923356,2015-01-19,2018-09-24,Moderaterna,Q110843
Q18923356,2022-09-26,,Moderaterna,Q110843
Q1910868,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q19521136,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q19724763,2014-09-29,2018-09-24,Moderaterna,Q110843
Q19724763,2018-09-24,2018-11-11,Moderaterna,Q110843
Q1976379,1971-01-11,1974-01-10,Moderaterna,Q110843
Q1976379,1974-01-10,1976-10-04,Moderaterna,Q110843
Q1976379,1976-10-04,1979-10-01,Moderaterna,Q110843
Q19976333,2021-12-17,2022-09-26,Sverigedemokraterna,Q504069
Q19976333,2022-09-26,,Sverigedemokraterna,Q504069
Q19976447,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q19976447,2022-09-26,,Centerpartiet,Q110832
Q19976974,2022-10-18,,Miljöpartiet,Q213451
Q19977055,2018-09-24,2019-10-03,Socialdemokraterna,Q105112
Q19977055,2019-11-04,2022-09-26,Socialdemokraterna,Q105112
Q19977055,2022-09-26,,Socialdemokraterna,Q105112
Q19977122,2014-09-29,2014-10-13,Miljöpartiet,Q213451
Q19977128,2014-09-29,2014-10-03,Moderaterna,Q110843
Q19977128,2015-01-20,2018-09-24,Moderaterna,Q110843
Q19977128,2018-09-24,2020-12-07,Moderaterna,Q110843
Q19977128,2021-02-01,2022-09-26,Moderaterna,Q110843
Q19977128,2022-09-26,,Moderaterna,Q110843
Q19977180,2013-03-01,2013-05-31,Moderaterna,Q110843
Q19977180,2013-11-01,2014-02-28,Moderaterna,Q110843
Q19977216,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q19977330,2015-02-01,2017-10-08,Socialdemokraterna,Q105112
Q19977330,2018-07-16,2018-09-24,Socialdemokraterna,Q105112
Q19977330,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q19977330,2022-09-26,,Socialdemokraterna,Q105112
Q19977344,2015-04-20,2018-09-24,Liberalerna,Q110857
Q20095387,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q20095387,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q20095387,2022-09-26,,Socialdemokraterna,Q105112
Q20156222,2014-09-29,2016-09-30,Socialdemokraterna,Q105112
Q20156222,2017-04-02,2018-09-24,Socialdemokraterna,Q105112
Q20156222,2018-09-24,2018-11-30,Socialdemokraterna,Q105112
Q20156222,2019-01-02,2019-12-19,Socialdemokraterna,Q105112
Q20156222,2020-08-10,2022-09-26,Socialdemokraterna,Q105112
Q20156222,2022-09-26,,Socialdemokraterna,Q105112
Q2021126,1971-01-11,1974-01-10,Centerpartiet,Q110832
Q2021126,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q2021126,1976-10-04,1976-10-07,Centerpartiet,Q110832
Q2021126,1978-10-18,1979-10-01,Centerpartiet,Q110832
Q2021126,1979-10-01,1979-10-14,Centerpartiet,Q110832
Q2021126,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q2021126,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q2021126,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q2021126,1991-09-30,1991-10-04,Centerpartiet,Q110832
Q2021126,1994-06-16,1994-10-03,Centerpartiet,Q110832
Q2021126,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q2029325,2002-09-30,2006-10-02,Miljöpartiet,Q213451
Q2029325,2010-10-04,2012-06-30,Miljöpartiet,Q213451
Q2029325,2013-01-01,2014-10-02,Miljöpartiet,Q213451
Q2029325,2014-09-29,2014-10-02,Miljöpartiet,Q213451
Q2029325,2018-09-24,2018-09-24,Miljöpartiet,Q213451
Q2029325,2019-01-22,2019-09-30,Miljöpartiet,Q213451
Q2029704,2010-10-04,2014-09-29,Vänsterpartiet,Q110837
Q2029704,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q2029704,2018-09-24,2020-11-03,Vänsterpartiet,Q110837
Q20652801,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q20652878,2014-09-29,2017-01-08,Socialdemokraterna,Q105112
Q20652878,2017-07-01,2018-09-24,Socialdemokraterna,Q105112
Q20652878,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q20652878,2022-09-26,,Socialdemokraterna,Q105112
Q206619,1987-04-29,1987-06-02,Moderaterna,Q110843
Q206619,1988-10-03,1991-09-30,Moderaterna,Q110843
Q206619,1991-09-30,1994-10-03,Moderaterna,Q110843
Q206619,1994-10-03,1995-01-09,Moderaterna,Q110843
Q20786765,1922,1926,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q208591,1982-10-08,1985-09-30,Socialdemokraterna,Q105112
Q208591,1998-10-05,1998-10-05,Socialdemokraterna,Q105112
Q208591,2002-09-30,2002-09-30,Socialdemokraterna,Q105112
Q20890201,2022-06-08,2022-09-26,Socialdemokraterna,Q105112
Q20906993,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q20906993,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q2091911,2010-10-04,2013-02-21,Sverigedemokraterna,Q504069
Q2130664,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q2130664,1974-01-10,1974-01-10,Socialdemokraterna,Q105112
Q213126,2010-10-04,2012-12-02,Sverigedemokraterna,Q504069
Q21497027,2014-10-22,2014-12-21,Sverigedemokraterna,Q504069
Q21497027,2014-12-22,2018-09-24,Sverigedemokraterna,Q504069
Q21503959,2014-10-03,2016-06-06,Miljöpartiet,Q213451
Q21503959,2016-06-07,2017-07-14,Miljöpartiet,Q213451
Q21503959,2017-07-15,2018-09-24,Miljöpartiet,Q213451
Q21529003,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q21529003,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q21529026,2015-10-29,2017-09-12,Socialdemokraterna,Q105112
Q21531339,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q21531339,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q21531339,2022-09-26,,Socialdemokraterna,Q105112
Q21544232,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q21544238,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q21544238,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21544238,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21544238,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21544238,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21544238,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21544243,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21544243,1991-09-30,1991-10-07,Socialdemokraterna,Q105112
Q21544243,1993-03-08,1993-05-31,Socialdemokraterna,Q105112
Q21544248,1979-10-01,1982-10-04,Vänsterpartiet,Q110837
Q21544248,1982-10-04,1985-04-07,Vänsterpartiet,Q110837
Q21544248,1985-05-09,1985-09-30,Vänsterpartiet,Q110837
Q21544248,1985-09-30,1988-10-03,Vänsterpartiet,Q110837
Q21544248,1988-10-03,1989-09-30,Vänsterpartiet,Q110837
Q21544254,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q21544254,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21544254,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21544254,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21544254,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21553922,2001-01-31,2001-10-16,Moderaterna,Q110843
Q21553922,2001-10-17,2002-09-30,Moderaterna,Q110843
Q21558210,1991-01-10,1991-09-30,Moderaterna,Q110843
Q21558210,1992-01-10,1994-10-03,Moderaterna,Q110843
Q21558211,2014-09-29,2015-10-11,Socialdemokraterna,Q105112
Q21558211,2016-01-01,2018-09-24,Socialdemokraterna,Q105112
Q21558211,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q21558211,2022-09-26,2022-11-13,Socialdemokraterna,Q105112
Q21558212,1992-01-01,1992-01-09,Moderaterna,Q110843
Q21558213,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21558213,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21558213,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21558213,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21558214,2015-10-29,2015-12-07,Socialdemokraterna,Q105112
Q21558216,1971-05-19,1974-01-10,Socialdemokraterna,Q105112
Q21558216,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q21558216,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21558216,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21558216,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21558216,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21561342,2002-01-01,2002-09-30,Moderaterna,Q110843
Q21561347,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q21561347,2018-09-24,2021-10-31,Socialdemokraterna,Q105112
Q21561347,2021-12-20,2022-09-26,Socialdemokraterna,Q105112
Q21561347,2022-09-26,2022-10-31,Socialdemokraterna,Q105112
Q21561351,1979-10-01,1982-10-04,Moderaterna,Q110843
Q21561351,1982-10-04,1985-09-30,Moderaterna,Q110843
Q21561351,1985-09-30,1988-10-03,Moderaterna,Q110843
Q21561351,1988-10-03,1988-11-06,Moderaterna,Q110843
Q21561351,1989-01-08,1991-09-30,Moderaterna,Q110843
Q21561352,2004-09-01,2004-12-31,Socialdemokraterna,Q105112
Q21561355,1999-04-08,1999-06-13,Socialdemokraterna,Q105112
Q2156636,2010-10-05,2010-10-05,Moderaterna,Q110843
Q2156636,2010-10-06,2012-03-18,Moderaterna,Q110843
Q2156636,2012-03-19,2012-08-13,Moderaterna,Q110843
Q21567754,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21567754,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21567754,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567754,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21567755,1988-10-04,1988-10-12,Moderaterna,Q110843
Q21567755,1989-11-07,1991-09-30,Moderaterna,Q110843
Q21567756,1978-11-03,1979-04-30,Socialdemokraterna,Q105112
Q21567756,1979-05-09,1979-06-09,Socialdemokraterna,Q105112
Q21567756,1980-02-25,1980-04-10,Socialdemokraterna,Q105112
Q21567756,1980-04-23,1980-06-11,Socialdemokraterna,Q105112
Q21567756,1981-10-13,1981-11-13,Socialdemokraterna,Q105112
Q21567756,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21567756,1985-09-30,1986-11-04,Socialdemokraterna,Q105112
Q21567756,1986-11-05,1988-10-03,Socialdemokraterna,Q105112
Q21567756,1988-10-03,1989-01-29,Socialdemokraterna,Q105112
Q21567756,1989-01-30,1991-09-30,Socialdemokraterna,Q105112
Q21567757,1974-01-10,1976-10-04,Vänsterpartiet,Q110837
Q21567757,1976-10-04,1979-10-01,Vänsterpartiet,Q110837
Q21567757,1979-10-01,1981-02-22,Vänsterpartiet,Q110837
Q21567757,1981-03-29,1982-10-04,Vänsterpartiet,Q110837
Q21567757,1982-10-04,1985-09-30,Vänsterpartiet,Q110837
Q21567757,1985-09-30,1987-11-12,Vänsterpartiet,Q110837
Q21567758,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q21567759,2014-06-24,2014-09-29,Miljöpartiet,Q213451
Q21567760,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q21567760,1998-10-07,2000-07-31,Socialdemokraterna,Q105112
Q21567760,2000-08-01,2002-09-30,Socialdemokraterna,Q105112
Q21567761,1989-05-10,1991-09-30,Centerpartiet,Q110832
Q21567799,1982-10-04,1985-09-30,Moderaterna,Q110843
Q21567799,1985-09-30,1988-10-03,Moderaterna,Q110843
Q21567799,1988-10-03,1991-01-23,Moderaterna,Q110843
Q21567800,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q21567800,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21567800,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21567800,1982-10-04,1983-03-03,Socialdemokraterna,Q105112
Q21567800,1983-04-06,1985-09-30,Socialdemokraterna,Q105112
Q21567800,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567803,1984-10-04,1985-01-23,Socialdemokraterna,Q105112
Q21567803,1985-01-23,1985-06-04,Socialdemokraterna,Q105112
Q21567803,1985-06-05,1985-09-30,Socialdemokraterna,Q105112
Q21567803,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567803,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21567811,1979-10-01,1981-03-10,Socialdemokraterna,Q105112
Q21567811,1981-04-11,1982-10-04,Socialdemokraterna,Q105112
Q21567811,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21567811,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567811,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21567814,2014-09-29,2014-09-29,Sverigedemokraterna,Q504069
Q21567815,1979-10-01,1982-10-04,Moderaterna,Q110843
Q21567815,1982-10-04,1985-09-30,Moderaterna,Q110843
Q21567815,1985-09-30,1988-10-03,Moderaterna,Q110843
Q21567818,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21567818,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21567818,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q21567818,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567818,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q21567822,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q21567822,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q21567822,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q21567822,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q21567822,1982-10-04,1983-02-28,Socialdemokraterna,Q105112
Q21567822,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q21567822,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
