swerik_id,bibtex_key,wiki_id,page
i-41vJAS5dWD4kUE2fvP2FWP,AskerNorberg1996v1,Q111443541,116
i-428Hjmwgi7AWPWkBr4Pecy,NorbergAsker1996v2,Q111443541,273
i-42nsZxAmXBPL61925LuncK,NorbergEA1988v1,Q110346241,454
i-43ePM4dk5fFKDKndkNTYar,NorbergEA1990v4,Q110346241,208
i-43h58HbXzmyBBXymkFB5WW,NorbergTjerneld1985v2,Q110346241,395
i-43j43LtAQNKia3Gu9XBB4R,NorbergEA1988v1,Q110346241,442
i-43kc3BnSLFyRuAH5VBhWbY,NorbergAsker1996v2,Q111443541,223
i-44hcQ5m1LjfFLFSeoex5Xx,NorbergTjerneld1985v2,Q110346241,67
i-44swHubmDpgCef21m1ga7y,NorbergEA1992v5,Q110346241,173
i-44X8VeAkfjoQrkDMyn88kQ,NorbergEA1986v3,Q110346241,134
i-44Z592MNuSA3T2e2FTSqff,NorbergEA1990v4,Q110346241,55
i-458Xitx1rMUDzu6Nz48nrJ,NorbergEA1992v5,Q110346241,61
i-45D3aVBgmDcQGfUQ6K1ovn,NorbergEA1988v1,Q110346241,313
i-45D3aVBgmDcQGfUQ6K1ovn,NorbergEA1992v5,Q110346241,226
i-45Fzk9eqm5zjxxVtMMhDt7,AskerNorberg1996v1,Q111443541,179
i-45VdkAjY3iYtXQi37FEFo6,NorbergAsker1996v2,Q111443541,237
i-461aHrWHSaAez9Av3mJoE6,NorbergEA1992v5,Q110346241,178
i-464zNZPAemsK22JgKUPHEW,NorbergAsker1996v2,Q111443541,160
i-46ebrLL8NYuv6JwHgpvypy,AskerNorberg1996v1,Q111443541,472
i-46FqegPkQdi5cifNVrkzJw,NorbergEA1990v4,Q110346241,518
i-46LLWebYKm5cJqrPxg8KPw,NorbergAsker1996v2,Q111443541,427
i-46LLWebYKm5cJqrPxg8KPw,NorbergEA1992v5,Q110346241,305
i-476vrMLZzWuqyv6fxeU77i,NorbergTjerneld1985v2,Q110346241,184
i-47d1ae8Gx5WTWVdQS7a2ja,NorbergEA1988v1,Q110346241,150
i-47EbHMBdG9anwMPXZkvYMM,NorbergAsker1996v2,Q111443541,257
i-47EbHMBdG9anwMPXZkvYMM,NorbergEA1990v4,Q110346241,437
i-47gyqoVAzDSt4tB6Ka2r6c,NorbergEA1990v4,Q110346241,104
i-47ipPMBtVXMprif1ZnA1DL,NorbergAsker1996v2,Q111443541,60
i-47ipPMBtVXMprif1ZnA1DL,NorbergTjerneld1985v2,Q110346241,388
i-47z13sJj4nP4DoTAymy7yx,NorbergEA1990v4,Q110346241,72
i-48cDAKDXTm6d1FC6ZcJ7xK,NorbergEA1986v3,Q110346241,135
i-49Rvc53FLRxQqqUSrx5ovT,NorbergEA1992v5,Q110346241,309
i-4ACwbbRqtvjW5TygyEQort,NorbergEA1986v3,Q110346241,140
i-4AoviZAYm1bh8P6DGhtEpF,NorbergTjerneld1985v2,Q110346241,339
i-4ArLZazBX4fxunitZvs7oe,NorbergAsker1996v2,Q111443541,360
i-4B6aJinJu5TMisrcdsM8Um,NorbergEA1986v3,Q110346241,106
i-4BcPNWjCvomd6SsbUNhuk6,NorbergEA1988v1,Q110346241,115
i-4BCsEuyTWrX3aghWF8i72b,NorbergAsker1996v2,Q111443541,170
i-4BfdTWABvwYtdUHg7su5aZ,NorbergAsker1996v2,Q111443541,331
i-4BTqy3DK96V9PjgFTYHTbQ,AskerNorberg1996v1,Q111443541,91
i-4BTx6VbUNJDqLqfkYqjnsE,AskerNorberg1996v1,Q111443541,443
i-4BuGmqCDdFhTh684p4tLzW,NorbergAsker1996v2,Q111443541,338
i-4BvF4kkCYhQU8YTq41Yq5H,NorbergEA1986v3,Q110346241,285
i-4Ccm565qW4Wb9cJczxcvaC,NorbergEA1992v5,Q110346241,446
i-4ce1yVE7LLQNwiL4N3JeoC,NorbergEA1992v5,Q110346241,91
i-4cEqSPRsZSDSR3cjAaDpSg,NorbergTjerneld1985v2,Q110346241,236
i-4cGaHuXiKqW7j1jjHhKzC9,NorbergEA1986v3,Q110346241,189
i-4CHgViuCXDomCrd7L6f3iX,NorbergEA1992v5,Q110346241,368
i-4cqJPp6KE913P96Kfc7QxB,AskerNorberg1996v1,Q111443541,441
i-4CRonKrt8x9FCVz7CZUWaB,NorbergEA1992v5,Q110346241,65
i-4Cx4dJwPinjKGZyEZjBPZM,NorbergTjerneld1985v2,Q110346241,50
i-4CZDXdS4FewrpGH5gT1s6Q,NorbergTjerneld1985v2,Q110346241,338
i-4DAUFXnbqzCtaoFJumzEaf,NorbergEA1990v4,Q110346241,352
i-4DFfTw3ZcYueR6PRxLsMr8,AskerNorberg1996v1,Q111443541,233
i-4DiKiQ99U3DPAVfKhwbpsu,NorbergEA1990v4,Q110346241,509
i-4dim1Fo5tt4Pc2BXAe9wjD,AskerNorberg1996v1,Q111443541,293
i-4dpPiR5vPaudMdw81CyiYW,NorbergEA1986v3,Q110346241,64
i-4dQCqqFXRPDSoMuxf5jk5D,NorbergTjerneld1985v2,Q110346241,372
i-4dRmQJiY7LN6cow8WiYBwj,NorbergEA1992v5,Q110346241,406
i-4dRQH2H5PV9JHu8LSrspJz,NorbergEA1986v3,Q110346241,64
i-4dRQH2H5PV9JHu8LSrspJz,NorbergEA1990v4,Q110346241,253
i-4dRQH2H5PV9JHu8LSrspJz,NorbergTjerneld1985v2,Q110346241,390
i-4DrTftKtK4bXmmTgW8zKju,NorbergEA1992v5,Q110346241,254
i-4drXQwapSDaCPKXwLzVUkr,NorbergEA1988v1,Q110346241,87
i-4DZoxTAPxfGRbaWRrkud9H,NorbergEA1988v1,Q110346241,460
i-4e5U4oBYbZ63VNYYZLyLPD,NorbergEA1992v5,Q110346241,367
i-4e7XieU4tkMVuMm7L6tFXX,NorbergEA1990v4,Q110346241,99
i-4Ea4wUS771aMd8gWwN4xxa,NorbergEA1990v4,Q110346241,100
i-4EKvBce4QrJSEUT16a1JxT,NorbergTjerneld1985v2,Q110346241,180
i-4ENi7cYuRQ5NCRMwa9w8su,NorbergEA1988v1,Q110346241,229
i-4FaitWidE8GcDx6wUn2oTX,NorbergEA1992v5,Q110346241,426
i-4FbGGRQnT5QVwr9Kd2crKL,NorbergEA1986v3,Q110346241,49
i-4FbGGRQnT5QVwr9Kd2crKL,NorbergEA1990v4,Q110346241,215
i-4fowtpNCx9PCJWBX7qJnyU,NorbergEA1986v3,Q110346241,153
i-4Fpaw3XcFb6Gne8E62mhr1,NorbergAsker1996v2,Q111443541,328
i-4Fpaw3XcFb6Gne8E62mhr1,NorbergEA1992v5,Q110346241,52
i-4gJD3wvG65B2mBmBKhbQrx,NorbergEA1990v4,Q110346241,509
i-4gJumJgEuP6Xz9pqA1wnWG,NorbergEA1988v1,Q110346241,111
i-4GWFMzTSztYCXgzSDPtTHC,NorbergTjerneld1985v2,Q110346241,260
i-4h1yXFvbvRqFsZtZsGc3mA,NorbergEA1990v4,Q110346241,242
i-4HFERovsr1xrBFA7JFm1TX,NorbergEA1990v4,Q110346241,258
i-4HPZt45YT9hgD5ehzTEGZW,NorbergEA1992v5,Q110346241,358
i-4hqWDFbAa193mP1bNHRgWx,NorbergTjerneld1985v2,Q110346241,46
i-4HwVdTBbapZ5KwNJtKs6Ux,NorbergAsker1996v2,Q111443541,160
i-4i5vpDVzDizjgGeYkeoK2E,AskerNorberg1996v1,Q111443541,437
i-4iBnzT9pgjryrkk1UYbDxL,NorbergEA1992v5,Q110346241,345
i-4iLEXqdotevN5mKmHAcQaC,NorbergAsker1996v2,Q111443541,219
i-4iVrZQ3DMuWFzzzGuRcBua,NorbergEA1992v5,Q110346241,159
i-4J9whX4kL8pJwZ7xTTkiMR,NorbergEA1990v4,Q110346241,392
i-4jaP3xPW7Ju24ajrmv4T2c,NorbergEA1990v4,Q110346241,95
i-4JjM8ijAGcAcTyGGkq9yQS,NorbergEA1990v4,Q110346241,101
i-4jmEgp926H69xNYV9a5xX6,NorbergEA1988v1,Q110346241,253
i-4jsifiK4L4h8xoTHik32vU,NorbergEA1988v1,Q110346241,175
i-4k9h6ZGAcW3ab2Qk7BzDtv,NorbergEA1986v3,Q110346241,268
i-4KH7JrCsnZWys2GU5HuaYN,NorbergEA1992v5,Q110346241,228
i-4KJMAUW9zFRD1g1ShqsMqw,NorbergEA1990v4,Q110346241,503
i-4kU5YzjqnQadjquDxvadgY,NorbergEA1990v4,Q110346241,389
i-4kvK2vhBLn5JcJsfGSEoTc,NorbergEA1992v5,Q110346241,301
i-4KxpbLfn7jxwiErJgbeRAu,NorbergEA1990v4,Q110346241,153
i-4kz1fC2gQwdiC7G6RzQ2SK,NorbergEA1986v3,Q110346241,122
i-4L3RupkmJsW37eGn5fppsN,NorbergAsker1996v2,Q111443541,488
i-4L3RupkmJsW37eGn5fppsN,NorbergEA1992v5,Q110346241,439
i-4LAiqFyQg9CcysvxEm4bDH,NorbergEA1992v5,Q110346241,222
i-4LP6HUMuDi6jwv5MgHWALJ,NorbergEA1988v1,Q110346241,245
i-4M7g1N9tTKdbYmmszDc7j1,NorbergEA1990v4,Q110346241,492
i-4mAoWd2dLX6JjwhoediW38,NorbergEA1986v3,Q110346241,151
i-4MLoPTDbwLWtGDABBS365x,NorbergEA1986v3,Q110346241,53
i-4Mr7D9BCozgkT5mSiFk6Gv,NorbergEA1988v1,Q110346241,147
i-4MRF5EdPEcXxqZ8N1n5sCL,NorbergEA1990v4,Q110346241,437
i-4mrg1QMgWqyV1QUWeh9cap,NorbergEA1990v4,Q110346241,322
i-4mUjE5JAQsZCxoniEwZ8KE,AskerNorberg1996v1,Q111443541,102
i-4MvyyFcp9M1FhFmvshYivm,NorbergEA1986v3,Q110346241,103
i-4n1jVeXSASHcu8otmsgFaZ,NorbergEA1992v5,Q110346241,243
i-4N2H4JtSVXb7vKfkkSFwth,NorbergEA1988v1,Q110346241,149
i-4NC6SCpcMDcUaUEf9Yhy7M,AskerNorberg1996v1,Q111443541,346
i-4NC6SCpcMDcUaUEf9Yhy7M,NorbergTjerneld1985v2,Q110346241,211
i-4NETTvMkGoue1E44edgmbR,NorbergEA1988v1,Q110346241,402
i-4NKRPNLjC6ugs779Z9diuB,NorbergEA1992v5,Q110346241,93
i-4oFnJqoRuFv6k4kHCER6KH,NorbergEA1986v3,Q110346241,270
i-4owCF2M66hXNzsfKXQ94Dx,NorbergEA1992v5,Q110346241,163
i-4owV4Ro9GyhBiVHd4hpGdc,NorbergTjerneld1985v2,Q110346241,235
i-4ozJvQj9byCZWcrYUrLEiR,AskerNorberg1996v1,Q111443541,277
i-4p8JokQcmoPFNWL1uSASiw,NorbergEA1988v1,Q110346241,459
i-4pbAgoLV1BB3FE92CBZsfH,NorbergEA1992v5,Q110346241,400
i-4PdM1joAJ8PWvxD19gK5Nj,NorbergEA1988v1,Q110346241,100
i-4pfhPSsHEdvXBv1ibDjcZW,NorbergEA1990v4,Q110346241,278
i-4piH16yrvpa3gdQ4w4GdFa,NorbergEA1990v4,Q110346241,145
i-4pjbLoqwBHsG4R6Wc79NfM,NorbergAsker1996v2,Q111443541,191
i-4PQYEapg7EcXxXb8VMDsgS,NorbergEA1992v5,Q110346241,152
i-4PWoEwRyCjKBVFFdqhmPo2,AskerNorberg1996v1,Q111443541,433
i-4QcyAodakKRLpdzzJ62KBg,NorbergEA1990v4,Q110346241,120
i-4qePhdpKAR6QdbQahetn8o,NorbergTjerneld1985v2,Q110346241,374
i-4qFN14HKgUSk7schAQ7BuV,NorbergEA1992v5,Q110346241,291
i-4QfyCDnkQC2ymGgn7VCEBm,NorbergEA1990v4,Q110346241,201
i-4qJ1WSYreoe9MGDFPCwZKy,NorbergAsker1996v2,Q111443541,431
i-4QLxk51qc33uQWQMTrqQog,NorbergEA1992v5,Q110346241,71
i-4QmvMZkdVwHxUNSzFz7zzs,NorbergEA1990v4,Q110346241,225
i-4R2KEQAwfYsX1osXqxZ66T,NorbergEA1990v4,Q110346241,93
i-4RechSG1m1toxHXru1rkMe,AskerNorberg1996v1,Q111443541,216
i-4RTK64Ljrwc7M2ESXUbARz,NorbergEA1986v3,Q110346241,199
i-4rUHY8kUMMGTLnNKHktA2E,NorbergEA1992v5,Q110346241,261
i-4RXtdePQij5UMYC7P4zsCe,NorbergAsker1996v2,Q111443541,270
i-4RXtdePQij5UMYC7P4zsCe,NorbergEA1990v4,Q110346241,472
i-4rzDXeYCJpsUdVQdWbchAU,AskerNorberg1996v1,Q111443541,281
i-4rzDXeYCJpsUdVQdWbchAU,NorbergTjerneld1985v2,Q110346241,68
i-4s7KaVVp42rrqKS37ke5gq,NorbergEA1992v5,Q110346241,180
i-4sfs3KUeVhC2hGZHGkHNmw,NorbergEA1992v5,Q110346241,378
i-4SirJAx3wfDW3MXsNZZfGj,NorbergEA1990v4,Q110346241,266
i-4soRBDKmFAx4KAEVfLkYe1,NorbergEA1992v5,Q110346241,49
i-4sTq5SmEhPN9pD8w4LThEh,NorbergEA1988v1,Q110346241,64
i-4sXFDUb8CLAhRngszG89cb,NorbergTjerneld1985v2,Q110346241,110
i-4sYa5sygAXm9dvBK1sGrPS,NorbergEA1990v4,Q110346241,393
i-4sYa5sygAXm9dvBK1sGrPS,NorbergEA1990v4,Q110346241,393
i-4sYa5sygAXm9dvBK1sGrPS,NorbergEA1992v5,Q110346241,410
i-4sYa5sygAXm9dvBK1sGrPS,NorbergEA1992v5,Q110346241,410
i-4sZMUTZ58TFSSwfWoaTdDi,AskerNorberg1996v1,Q111443541,479
i-4sZMUTZ58TFSSwfWoaTdDi,NorbergEA1986v3,Q110346241,261
i-4tbo5uGAZ4NSn9QLz7SWzn,NorbergEA1992v5,Q110346241,409
i-4Temg7ZYrgF9QCjhST2AHg,NorbergEA1990v4,Q110346241,415
i-4TfNT1YfjY3jHEsqEnC41Y,NorbergTjerneld1985v2,Q110346241,282
i-4tqdLLTP7gxfSJBWUow5Gp,NorbergEA1992v5,Q110346241,231
i-4trrwMgaaYgdfEZaeP8LTR,NorbergEA1990v4,Q110346241,131
i-4u6RX5fG6QAwB5JHe16ZTV,NorbergEA1988v1,Q110346241,350
i-4u6RX5fG6QAwB5JHe16ZTV,NorbergTjerneld1985v2,Q110346241,215
i-4U8pJUccpdMTNKnRBaLNRn,NorbergEA1988v1,Q110346241,188
i-4UEzXgg6g6fiqb4dQ2EDU3,NorbergEA1992v5,Q110346241,58
i-4UgQ2nJDsz9iU1xxKcTpmu,AskerNorberg1996v1,Q111443541,175
i-4UgQ2nJDsz9iU1xxKcTpmu,NorbergEA1988v1,Q110346241,386
i-4uJEFdvmwfbMmozZhv5XDY,AskerNorberg1996v1,Q111443541,113
i-4uJEFdvmwfbMmozZhv5XDY,NorbergEA1988v1,Q110346241,184
i-4Uo4EryWTQxf3KXJ14sWmy,NorbergEA1992v5,Q110346241,74
i-4uTBR44qbS9wvK9yfVmNgF,NorbergTjerneld1985v2,Q110346241,93
i-4vNUD3c1Zrcuq5QuVbNmhB,NorbergEA1992v5,Q110346241,126
i-4vrD7uUKECQ2mAmTWMcfVR,NorbergEA1988v1,Q110346241,328
i-4VusjuC8NvwGAqJKWikvPG,NorbergEA1988v1,Q110346241,239
i-4WEXv6PZpB3sB69uG9D7nN,NorbergEA1992v5,Q110346241,76
i-4WY5rtjroqEtDfCMpBFokU,NorbergEA1988v1,Q110346241,235
i-4wzmEstkwDoqsQwqUhMe6k,NorbergAsker1996v2,Q111443541,408
i-4YBBuP4A6MDDtod8QvVH1Y,NorbergEA1990v4,Q110346241,323
i-4yegXF8AnFFFKByvbQXUyd,NorbergEA1988v1,Q110346241,226
i-4yKLYX6bdK5Z7rBVKCN1RT,NorbergEA1988v1,Q110346241,64
i-4yoXMoXJyFkENK37A3Fswu,NorbergEA1986v3,Q110346241,155
i-4YQFYCZptEWZxiREjfJbJ6,NorbergTjerneld1985v2,Q110346241,81
i-4yu39mex6AmYaeQrvahEFQ,NorbergEA1988v1,Q110346241,271
i-4yvNbefMkAfh4vFHRwsamd,NorbergEA1988v1,Q110346241,53
i-4zaUMqFQttUWsA2oqDgT88,NorbergAsker1996v2,Q111443541,314
i-4ZEtYkDJVkQzAPzCqTvRYF,NorbergTjerneld1985v2,Q110346241,174
i-4zgkigyuo3a2meU92gcyAk,AskerNorberg1996v1,Q111443541,159
i-4zNK5NQ9pgveDzKxdfvZEg,NorbergTjerneld1985v2,Q110346241,62
i-4zpnBvtyaLbCEnHf6RAPJx,NorbergEA1992v5,Q110346241,317
i-4zTtnRJ4FLHAEThRLUNnLp,NorbergEA1986v3,Q110346241,226
i-4zUnJ29TpF2auNtXAJ6iWN,NorbergTjerneld1985v2,Q110346241,383
i-4zvcUJ61d2XvpEjcAUW3TL,AskerNorberg1996v1,Q111443541,232
i-519ccWmGNkm1T7rYymoX6F,NorbergEA1988v1,Q110346241,448
i-51Dv2AJXsnS33UhVzbXLDo,NorbergEA1990v4,Q110346241,329
i-51EUjX8mGFoyd4AhYjkXss,NorbergEA1988v1,Q110346241,248
i-51TqsDXTPdgmp2Gv4hRTz4,NorbergEA1990v4,Q110346241,215
i-51Z8nc68zSRytuD4EvZmvK,NorbergEA1992v5,Q110346241,438
i-52bSM4tiSqWkoUtHhzwXPv,NorbergEA1986v3,Q110346241,186
i-52CRSVT8HVDbmm6vV8DuU5,NorbergEA1986v3,Q110346241,245
i-53uBPimisHRCQxutk9cbdp,NorbergTjerneld1985v2,Q110346241,174
i-546BZUgJkUpc5jWGYVgVef,NorbergEA1988v1,Q110346241,393
i-5581gcEvQGbiMJEyEKV6yh,NorbergTjerneld1985v2,Q110346241,73
i-558Me9ABiARG2bVyqeBiLC,NorbergTjerneld1985v2,Q110346241,46
i-57HwcQXGDcbVNV6tLbpgn2,NorbergTjerneld1985v2,Q110346241,342
i-57VtU3DUgS6ebh11mtUQes,NorbergEA1992v5,Q110346241,46
i-58PKfbaj1Yn6z8HF1M7nGm,NorbergTjerneld1985v2,Q110346241,205
i-5a6sVJzD6Pd62temZreNbE,NorbergTjerneld1985v2,Q110346241,82
i-5ADnTy4U6jT3a56U74ZwYA,NorbergEA1988v1,Q110346241,326
i-5aLm2cJRWeExysRXuewS8Y,NorbergAsker1996v2,Q111443541,52
i-5AUW2hxWEk6yR2aX7fibZx,NorbergEA1990v4,Q110346241,78
i-5BA98ZchZEfNAH2JER4cKK,AskerNorberg1996v1,Q111443541,374
i-5BAuoreWuHEDmfStAQQoco,NorbergAsker1996v2,Q111443541,395
i-5BbxJkrGwenZDLQxCPCnLV,NorbergEA1990v4,Q110346241,113
i-5bFHe8nawwMWSiBo36Seh4,NorbergEA1992v5,Q110346241,92
i-5bGKNjnEqDoRd1UNtS66p8,NorbergEA1990v4,Q110346241,481
i-5BRVk73D7xc6p4YfM7HAZs,NorbergTjerneld1985v2,Q110346241,186
i-5c9mfR236xt4zVBBWJTpNn,NorbergEA1990v4,Q110346241,56
i-5CGPntyQKYyZVCsCYHPNrm,AskerNorberg1996v1,Q111443541,190
i-5CvixD6LDdpELMrsgMFZaY,NorbergTjerneld1985v2,Q110346241,59
i-5cWYvAouPtmkN7Zunuj7J1,NorbergEA1990v4,Q110346241,233
i-5D4sTKSYgW6eXVv6xbEvzg,NorbergEA1988v1,Q110346241,197
i-5duDRXLnwY3ksFCLttSvR5,NorbergEA1990v4,Q110346241,85
i-5EdJCmuTNZWXW2ejgrVXUt,NorbergAsker1996v2,Q111443541,382
i-5EdJCmuTNZWXW2ejgrVXUt,NorbergEA1992v5,Q110346241,182
i-5EHoQFHRYQbiPPy5422WPT,NorbergTjerneld1985v2,Q110346241,346
i-5EmUu19fYZ8QDe947bM8FX,NorbergEA1988v1,Q110346241,80
i-5ESpPxDNhscpjarVvwDtdm,NorbergEA1988v1,Q110346241,323
i-5evFXvCqpMETvCKmicrweu,NorbergEA1992v5,Q110346241,67
i-5ewETNKRwNG8CuihDDLT3R,NorbergTjerneld1985v2,Q110346241,315
i-5exha789r7Z8wiCScHsi3c,NorbergAsker1996v2,Q111443541,59
i-5exha789r7Z8wiCScHsi3c,NorbergTjerneld1985v2,Q110346241,387
i-5FDr3VD3L1xJP89PkoLR58,NorbergEA1988v1,Q110346241,367
i-5fGKg5yUS4yLAyTUCDz397,NorbergEA1988v1,Q110346241,112
i-5fJj3JdmG8ZpUbaSkn1bCz,NorbergTjerneld1985v2,Q110346241,165
i-5FqmRutDccwbM6viizhECC,NorbergEA1990v4,Q110346241,503
i-5FsdBgp7zC1W8jXSUkwwDq,AskerNorberg1996v1,Q111443541,73
i-5FU521gN8zSpeFz8GvYF6e,NorbergTjerneld1985v2,Q110346241,313
i-5FVdMDpYqfd1DagjigQmtP,NorbergEA1992v5,Q110346241,292
i-5GBpikgHseAFCBYA27xBoV,NorbergTjerneld1985v2,Q110346241,146
i-5gFxxU1pzf9wxfbqY5n4JU,NorbergEA1988v1,Q110346241,258
i-5GK4H1j9rrxtR4J8CTxEKx,NorbergTjerneld1985v2,Q110346241,260
i-5GqnTURvMSP3hjBB327kuL,NorbergEA1992v5,Q110346241,350
i-5gsXGTVMb4F5UcCNCBa8eN,AskerNorberg1996v1,Q111443541,140
i-5h3aAuqLtZGpXMkJuSPa55,NorbergEA1988v1,Q110346241,222
i-5haQvBqofmVv7uAtDuavic,NorbergEA1990v4,Q110346241,401
i-5HCAbGPWTFH5TGd6WysmUs,NorbergEA1990v4,Q110346241,355
i-5hHoKgY9U8EHo4DUzCAUEj,NorbergAsker1996v2,Q111443541,190
i-5HohE4fjz8QUm5AhfAoLLH,NorbergAsker1996v2,Q111443541,343
i-5HohE4fjz8QUm5AhfAoLLH,NorbergEA1992v5,Q110346241,81
i-5hUrp5rKGhu7MDgz61QjaQ,AskerNorberg1996v1,Q111443541,202
i-5hWJKAnAs7X9iuugADpXr7,NorbergAsker1996v2,Q111443541,107
i-5hWJKAnAs7X9iuugADpXr7,NorbergEA1990v4,Q110346241,129
i-5hYyedyScwSwawm74j5rdZ,NorbergTjerneld1985v2,Q110346241,306
i-5iDHhEyrDtZjVWxHXocqWy,NorbergEA1988v1,Q110346241,258
i-5ioLipaPgHe4qvcEoauwHT,NorbergEA1992v5,Q110346241,154
i-5j5P5qVfgLM7nuLPKKTwTE,NorbergEA1990v4,Q110346241,450
i-5JKt3JHcrr8pme3Wk6qvJA,AskerNorberg1996v1,Q111443541,150
i-5jLvgtZLz4tn3NhaKToY29,NorbergAsker1996v2,Q111443541,211
i-5jrk8rbBrvMVJRgQBQ5joP,NorbergEA1990v4,Q110346241,510
i-5jvc79PehcxtyUuivZivQ5,NorbergTjerneld1985v2,Q110346241,294
i-5jwrBzpJ3kKsBsRMvCWs2N,NorbergEA1988v1,Q110346241,107
i-5jwrBzpJ3kKsBsRMvCWs2N,NorbergEA1990v4,Q110346241,96
i-5kCq5AaWoBgtDWjyW8fFRC,AskerNorberg1996v1,Q111443541,150
i-5KLtedUJBbVCX1RZM32Fhq,NorbergEA1992v5,Q110346241,140
i-5KMyLRkLkB8aJEWrPNdHMU,NorbergEA1992v5,Q110346241,150
i-5kU1NDcAEm4A68amDSrbNF,NorbergAsker1996v2,Q111443541,456
i-5kU1NDcAEm4A68amDSrbNF,NorbergEA1992v5,Q110346241,366
i-5KU1YWjCS7iAhCxYP8wCR7,NorbergEA1992v5,Q110346241,403
i-5KU1YWjCS7iAhCxYP8wCR7,NorbergTjerneld1985v2,Q110346241,52
i-5Kw1QnMW7yfqbQdJjE1W1v,NorbergEA1990v4,Q110346241,306
i-5LpuiRnqbw3VE57wmf8VJc,AskerNorberg1996v1,Q111443541,106
i-5m7eXbqSoKZzWQ41W9boXX,NorbergTjerneld1985v2,Q110346241,304
i-5mdNsjt4pWtuLhJLzqVSPP,NorbergTjerneld1985v2,Q110346241,285
i-5mkPHaPWcEWfeCay8dRjnV,NorbergEA1990v4,Q110346241,517
i-5mpMLJq3f9Fi3TZPGuSp4p,NorbergEA1992v5,Q110346241,84
i-5NeE86CvreJgXbYET9HNSD,NorbergEA1986v3,Q110346241,131
i-5NNnxLi1LYz6JMeJfggjhM,NorbergEA1990v4,Q110346241,402
i-5ocMrCNXM69xuk4ciQWBnF,NorbergEA1988v1,Q110346241,81
i-5orH1EJN5hP5LGxnLXboj2,AskerNorberg1996v1,Q111443541,152
i-5osNtGH86UU6wEyus1VLp2,NorbergEA1992v5,Q110346241,304
i-5oxq9QfXuQEKCyB87SfvtP,NorbergAsker1996v2,Q111443541,128
i-5p2XzfXQYwvKFEXTR5iFUy,NorbergEA1988v1,Q110346241,333
i-5p2XzfXQYwvKFEXTR5iFUy,NorbergEA1992v5,Q110346241,313
i-5p2ybbmS6YsadBtbXKCQz7,NorbergEA1992v5,Q110346241,68
i-5P9bYmBiudN4V5HJc3cCdi,NorbergEA1990v4,Q110346241,159
i-5P9bYmBiudN4V5HJc3cCdi,NorbergTjerneld1985v2,Q110346241,188
i-5PAF1rLodSGWijqMKe7qod,NorbergEA1988v1,Q110346241,327
i-5PAF1rLodSGWijqMKe7qod,NorbergEA1990v4,Q110346241,136
i-5PAZtN3SSrE1phREhw2Nzs,NorbergAsker1996v2,Q111443541,61
i-5Pgd1MBaZKxCK4kGqXRHkQ,NorbergEA1986v3,Q110346241,62
i-5pphHpHR6dLsyzeqLZn2EG,NorbergEA1988v1,Q110346241,180
i-5pr5VQuvrGzM73C1j5AbEk,NorbergEA1990v4,Q110346241,55
i-5pZCQJJb7CNTC4v5nz95Gc,NorbergTjerneld1985v2,Q110346241,300
i-5q7m7rZyufN9RHaGjB6GHh,NorbergAsker1996v2,Q111443541,256
i-5QFeAaRmc6ukdvQHEHjTF4,NorbergEA1992v5,Q110346241,359
i-5QJsEUravEgVPFV6wHts4r,NorbergEA1986v3,Q110346241,214
i-5qJUpGuJqeTrWaukfnc12x,NorbergEA1988v1,Q110346241,274
i-5QNyZTTuhxgQFGbUQZGhjK,NorbergTjerneld1985v2,Q110346241,212
i-5QR97dxZEbiqFkyuKd7jsL,NorbergEA1990v4,Q110346241,221
i-5qszfgKS7QHsLT7G8hvPkK,NorbergEA1986v3,Q110346241,182
i-5QzcxG1Z49aLmvTpcUfEVZ,NorbergAsker1996v2,Q111443541,218
i-5r72Vo5aBZ5juiNsmkDcKY,NorbergEA1990v4,Q110346241,434
i-5RdP7CwrmZkBu63fvcShFT,NorbergEA1986v3,Q110346241,243
i-5RXF8FM8dgyoYaYsU1SfyY,NorbergAsker1996v2,Q111443541,379
i-5RXF8FM8dgyoYaYsU1SfyY,NorbergEA1992v5,Q110346241,177
i-5s7twHXCSDkwF3CSRRwpBZ,NorbergEA1992v5,Q110346241,442
i-5s7YXBTShAS1URa4H7hvPB,NorbergTjerneld1985v2,Q110346241,335
i-5SA2dnaUSjYimZq5qWdLVw,NorbergEA1990v4,Q110346241,89
i-5SA2dnaUSjYimZq5qWdLVw,NorbergTjerneld1985v2,Q110346241,214
i-5SjbF7EjyAARUyQr4BJTNx,NorbergTjerneld1985v2,Q110346241,290
i-5Sm9KsTL7p2KPtJAui3Tdw,NorbergEA1988v1,Q110346241,382
i-5sxzSZSUx9KLqvREcwz58f,NorbergAsker1996v2,Q111443541,250
i-5TJn89iuS5tsvHYmTBPUAy,NorbergEA1990v4,Q110346241,341
i-5TK4DT3e7n5uB9YY2uLM9A,NorbergEA1986v3,Q110346241,45
i-5TNZqxPati7tPfuQnechMe,NorbergTjerneld1985v2,Q110346241,163
i-5tVFbQPzDtJWJnDVSHz3TH,NorbergTjerneld1985v2,Q110346241,306
i-5u7PKe6iMvu5KFkCh55sUt,NorbergEA1986v3,Q110346241,138
i-5u9D97HkMoFCMxfWkAsxz3,NorbergTjerneld1985v2,Q110346241,154
i-5Ub3LuYesBZ5wA22h31n8L,NorbergEA1990v4,Q110346241,510
