protocol_id,uuid,gender,party,other
prot-1927--ak--31.xml,i-oZp64ui6naHTWBujGLfZ4,man,,talmannen
prot-1927--ak--31.xml,i-LAJWs7R4sKLUSfy5BZap9S,man,,
prot-1927--ak--32.xml,i-G46SyLieL4M77wqsnforry,man,,
prot-1927--ak--33.xml,i-WbaYUodjnmbHXrPWPxTG1j,man,,
prot-1927--ak--33.xml,i-UaEkid3q4HP2kBrmXtimyJ,woman,,
prot-1927--ak--33.xml,i-2YdRAuvSgoRVVBS8s7rR3d,man,,
prot-1927--ak--34.xml,i-A4XjeR6DFUD9aAC251JzgQ,man,,talmannen
prot-1927--ak--35.xml,i-TtEtap4TPthz83GtWgSarf,,,
prot-1927--ak--35.xml,i-EjRkFzJtj3hiTiSiBRMSKz,man,,talmannen
prot-1927--ak--36.xml,i-BrKJzdmhqAstpn8SRxqoBr,man,,talmannen
prot-1927--ak--36.xml,i-WUhrY7BjEBCT5wqGNjJtJy,man,,talmannen
prot-1927--ak--36.xml,i-Kb717ZXANUjQdXYERxUJEG,man,,talmannen
prot-1927--ak--36.xml,i-D3gGrGNExC3mb9Q4NrTEGT,man,,
prot-1927--ak--36.xml,i-mSChvm8vre26HNLYKNffK,man,,talmannen
prot-1927--ak--36.xml,i-8L8U6Gk882ASeG1ouoVhai,man,,talmannen
prot-1927--ak--36.xml,i-PuNTwVKyLnbUneZXdvs1Qf,man,,talmannen
prot-1927--ak--36.xml,i-SxNFYpuGhPXC36ERLb87vP,man,,talmannen
prot-1927--ak--36.xml,i-3T4YjkeP6xFKbit3nMCEiD,man,,talmannen
prot-1927--ak--36.xml,i-7vffqzQ5r2wCE8sRaK7zHH,,,
prot-1927--ak--37.xml,i-5SXc2KxK6fbgYumYUaHGCs,man,,talmannen
prot-1927--ak--37.xml,i-YJqLGrc3qK4ZobDrrtzj2S,man,,talmannen
prot-1927--ak--37.xml,i-3mr2pD5DmJUFd5pxKzvjVp,man,,
prot-1927--ak--37.xml,i-3HgvxkyCKTQwCPYSYeZ5wy,man,,
prot-1927--ak--37.xml,i-9Wu4nSsTJCsy48Y5LVsp6K,man,,talmannen
prot-1927--ak--37.xml,i-Pcts6htWHD6QGwk7EYNrM1,man,,talmannen
prot-1927--ak--37.xml,i-WLKvYX4Ys4vHPZSyo1v4Dm,man,,talmannen
prot-1927--ak--37.xml,i-5rYZjC8TNQzGsegE66A3x3,man,,talmannen
prot-1927--ak--38.xml,i-CS8n1Av5rjVmfL8RNFwvfg,man,,talmannen
prot-1927--ak--38.xml,i-JGCiS9mJDmBd42Ki37fzin,,,
prot-1927--ak--38.xml,i-RWg1hSXSn2cx4rRppUxmB5,man,,talmannen
prot-1927--ak--38.xml,i-K3A4MRzzMNoybXsQS9amX1,man,,talmannen
prot-1927--ak--38.xml,i-ANhisUccsVG1pkVhE8xK9H,man,,talmannen
prot-1927--ak--39.xml,i-H5EHXxQEWrMvKNiKjtvU1G,man,,
prot-1927--ak--39.xml,i-D7nbB9JwUhBV6pqwtmZv3N,man,,talmannen
prot-1927--ak--4.xml,i-FBVic9gN6fgmMUSxEM5wKn,man,,talmannen
prot-1927--ak--4.xml,i-KTLRUUrUsdu6iKHm7G2MTY,man,,talmannen
prot-1927--ak--4.xml,i-2ms7ZBxUAjTSjckEWbhMGC,man,,talmannen
prot-1927--ak--40.xml,i-KSPKSyinE3ev32GwQdDRUh,man,,talmannen
prot-1927--ak--40.xml,i-NkJx8XzBvRbC6TbuzbSFft,man,,talmannen
prot-1927--ak--41.xml,i-NVCb5BEBWiojn6wn3CCJYu,man,,talmannen
prot-1927--ak--41.xml,i-G5CqqhCCa6ics8EXYbQWeD,man,,talmannen
prot-1927--ak--42.xml,i-QFgP9WS8oeLF6udaNat6Yb,man,,talmannen
prot-1927--ak--42.xml,i-QV3dbyZ9bvFWH9vKfxjDan,man,,talmannen
prot-1927--ak--42.xml,i-GkSvfwgJLpXCBrhVT5uc7A,man,,talmannen
prot-1927--ak--5.xml,i-A1TYxU5Lsw1eSn6CCqRoiE,man,,talman
prot-1927--ak--5.xml,i-XeXCRjJQZ4Qbu9r9WNdTB1,man,,talmannen
prot-1927--ak--7.xml,i-2iQC3BpdRZYVi7CPVPYYV5,,,
prot-1927--ak--7.xml,i-KTv1jwrfRmdJqH1m7sP7Bf,man,,talmannen
prot-1927--ak--7.xml,i-E9Fcxu39PbdsKciiMEihXF,man,,
prot-1927--ak--7.xml,i-WF7jmiHLsd1H18niDhpoPo,man,,
prot-1927--ak--7.xml,i-8sm2r6H7iMo3q3mMWbkgVA,man,,talmannen
prot-1927--ak--8.xml,i-7j6YSJtF3BXusSpP9JBGpf,man,,talmannen
prot-1927--ak--8.xml,i-H6S5GTNsEBCG5bv7dU8Vz4,man,,talmannen
prot-1927--ak--9.xml,i-DQDZK9z3adHkDQcFKqpAhg,man,,
prot-1927--ak--9.xml,i-E4i2pJoTjbWQKxZU2vyJeo,man,,talmannen
prot-1927--ak--9.xml,i-RQXt2Urbc21tsmN2Gw4THv,man,,talmannen
prot-1927--fk--1.xml,i-MVCfxP9G7MEkw2XQQMTg9N,man,,talman
prot-1927--fk--1.xml,i-MHprFXM62LVzRKHYX4FRnb,man,,talmannen
prot-1927--fk--1.xml,i-JfZuhJf5chhiU5NPet7Qbg,man,,talmannen
prot-1927--fk--10.xml,i-3HZGpeWZuf7rABTD4L6ruH,man,,talman
prot-1927--fk--10.xml,i-8W8xNdmBJutvrK7vjfGezB,man,,talmannen
prot-1927--fk--11.xml,i-6eiGmv9gwSar7qnwRdxyLf,man,,
prot-1927--fk--11.xml,i-TdhBaVAJg8Wd2Z4P16snks,man,,
prot-1927--fk--11.xml,i-KmPQtyqwspaAVtaNHTkTCB,man,,
prot-1927--fk--11.xml,i-HKyubxK2V9WcBtknNdY1hc,man,,
prot-1927--fk--11.xml,i-Y2uqCPGbMgwJjBCu9ejj7D,man,,
prot-1927--fk--11.xml,i-HpDCTNUcruMKUWvfjwpPdw,man,,talmannen
prot-1927--fk--12.xml,i-4LoxLrLpPCkVLiknWTjnoh,man,,talmannen
prot-1927--fk--12.xml,i-DrsciQiq7QwGDin5uQzpQv,man,,
prot-1927--fk--12.xml,i-Fyb5SnoQujP8e8VbqmZTp5,man,,
prot-1927--fk--12.xml,i-Gxm9aWmUHHpaNyJhfzBWjW,man,,talmannen
prot-1927--fk--13.xml,i-WLhKc6MBDL8bWSqPDhskZ4,man,,
prot-1927--fk--13.xml,i-MxFY59yk4Uv5RomcHMj7ZP,,,
prot-1927--fk--13.xml,i-XstvFEHLo2PMtyKhevx8U7,man,,talmannen
prot-1927--fk--13.xml,i-Xsjqsihrox7rqeTDMbBw9,man,,
prot-1927--fk--13.xml,i-3Y2pc6Fk94b3mZ6qqjwKcU,,,
prot-1927--fk--14.xml,i-WSAPz9LAsUgr59wc4U7c4e,man,,
prot-1927--fk--15.xml,i-WEFjXXuiD4RjStG5EFwHKN,man,,
prot-1927--fk--15.xml,i-W4A6SFEoVpPMeVmTEwPuWs,man,,
prot-1927--fk--16.xml,i-E5oLbyGSgxFfAgrWAfnxDy,man,,talmannen
prot-1927--fk--16.xml,i-BY82zBQmKMHRTEhXu6eUH1,man,,talmannen
prot-1927--fk--17.xml,i-Y6Y5RCvEzsoZiVaFk63UtV,man,,talmannen
prot-1927--fk--17.xml,i-TrTPMHrShoULtrweYYQDAa,man,,talmannen
prot-1927--fk--18.xml,i-7M48MAXLZhbrtDvwHeNJ2C,man,,
prot-1927--fk--18.xml,i-FYmBXduT2Tx3rikmQ43RJN,man,,talmannen
prot-1927--fk--18.xml,i-GALnFgDMMNjhei4Uc1YBDU,man,,talmannen
prot-1927--fk--19.xml,i-8AZVPzVzqjRV1BdMq4QL9F,man,,
prot-1927--fk--2.xml,i-CwzCbEsURBnUxWF1biziXZ,man,,talmannen
prot-1927--fk--20.xml,i-HSYBXixixE3NNgLxkcrb9H,man,,
prot-1927--fk--20.xml,i-THLdb8g5popndUk5ysFdTV,man,,
prot-1927--fk--20.xml,i-5hChgx9BfXYkbhMFymvbkA,man,,talmannen
prot-1927--fk--21.xml,i-VC28p1bbuDitkh1rtukFSu,man,,
prot-1927--fk--21.xml,i-9zUbwUcHpfpGVoUv6eNA6h,man,,talmannen
prot-1927--fk--21.xml,i-U34NyqEY8eAQoWgkX1qten,man,,
prot-1927--fk--24.xml,i-MBbAduDPFThZpSdJabKsCb,man,,talmannen
prot-1927--fk--25.xml,i-226TMmkvJ2QnA1m3UYQx4w,man,,talmannen
prot-1927--fk--26.xml,i-3jbEZnutMvbquNBLWh3JPH,,,
prot-1927--fk--26.xml,i-EUBVwiMrxDPCvGciQ5v89o,man,,talmannen
prot-1927--fk--26.xml,i-XDwfxwNW7fQLyo56ecrJcJ,man,,talmannen
prot-1927--fk--27.xml,i-4hdPZQZ3Ktr9UmfcwC9A4Z,man,,
prot-1927--fk--27.xml,i-F3uRPtS1So9udTuQhasXh2,man,,talmannen
prot-1927--fk--28.xml,i-UZhqNHMRneWwnbVivwzcth,man,,
prot-1927--fk--28.xml,i-32FANCySjr4HXnQwwngbZ8,man,,
prot-1927--fk--28.xml,i-6wiWoGTtmVdfGs1Cctdcy7,,,
prot-1927--fk--28.xml,i-Ma5N3azyQtipVgtFFsTRvA,man,,talmannen
prot-1927--fk--29.xml,i-4UTR1Em2nCiXCRD6WYQnL8,man,,talmannen
prot-1927--fk--3.xml,i-2iMzRQnwQty6oMA6sx2aJX,man,,talmannen
prot-1927--fk--3.xml,i-HbokDs7KJdG4Mp3BZVznPb,man,,
prot-1927--fk--3.xml,i-DRphMqMkNZ8BhHuRLNDJxC,man,,talmannen
prot-1927--fk--30.xml,i-3VP8tnQpFUUYiezbVeo96B,man,,talmannen
prot-1927--fk--30.xml,i-W8SHAjuPFc4GyF3fpLNhHA,man,,
prot-1927--fk--30.xml,i-FzkD2aN7JKW2VchW1HXU3V,man,,talmannen
prot-1927--fk--31.xml,i-TykmXUfiS2C91MoUQC6Lxw,,,
prot-1927--fk--31.xml,i-47ipxvQPSRBYK3wD3RCKJx,man,,
prot-1927--fk--34.xml,i-QqmirVZQiYRiunZP7xCfkP,man,,talmannen
prot-1927--fk--36.xml,i-VoX4LAKqSbcLUrAzy1UaDF,man,,
prot-1927--fk--36.xml,i-U2izdyC99XjSVS7wbDF7dU,man,,
prot-1927--fk--36.xml,i-84Gf7uGr31av4GpykyN9ws,man,,
prot-1927--fk--36.xml,i-6hBWHNmMRFacxHaGB61SwB,man,,
prot-1927--fk--36.xml,i-UuWhb9GUEo4FJhjudoWbA4,man,,talmannen
prot-1927--fk--39.xml,i-4gkV6kGe4Zn7d9aanKTVcw,man,,talmannen
prot-1927--fk--39.xml,i-He16mRWhWKm5qL6eGLXjWD,man,,
prot-1927--fk--39.xml,i-MRyVdscX5u1qsZEEHrz3FC,man,,talmannen
prot-1927--fk--39.xml,i-CRQ6MEVMMy5RnEeYkKb3Tw,man,,
prot-1927--fk--39.xml,i-CM23H3eKh8xREryqUbSfY4,,,
prot-1927--fk--39.xml,i-PT8Z2bNXiRVN7MYLqEjjFa,man,,talmannen
prot-1927--fk--4.xml,i-UkaqvVaRnspJ7NQTmTiwoi,man,,talmannen
prot-1927--fk--4.xml,i-APCgEQXoMeaLRu7XFUB1xV,man,,talmannen
prot-1927--fk--41.xml,i-74DvjCEmhXjihG7YvbpmAN,man,,talmannen
prot-1927--fk--41.xml,i-GQDYdczwnjnHsEteGFmj4Y,man,,talmannen
prot-1927--fk--42.xml,i-WryLMPWsH8EYdHFAChtwKb,,,talman
prot-1927--fk--5.xml,i-QRgnmq57T59p5dwLARV9FE,man,,talmannen
prot-1927--fk--6.xml,i-948vGKXk8emu4ayzzh9TTM,man,,talmannen
prot-1927--fk--7.xml,i-8bwn4z7ayyvmGMVeXBZmj9,man,,talmannen
prot-1927--fk--7.xml,i-TgV4U9KXSD52tiky2VYF2j,man,,talmannen
prot-1927--fk--9.xml,i-KLjkbizSbbtXUkzyWEFoKJ,man,,
prot-1927--fk--9.xml,i-7ZgSRV3bMEEyFFEFYokCHw,man,,talmannen
prot-1927--fk--9.xml,i-WcDKjJmsiNsxgcL1KX9xHg,man,,talmannen
prot-1927--fk--9.xml,i-WgLgFkc7ymz4ESea2MAXVc,man,,
prot-1927--fk--9.xml,i-Ubfqc13vMM9Z5RjJo6CbfR,man,,
prot-1927--fk--9.xml,i-Pc4DEN3RDPwzwekxPCV6Nt,man,,
prot-1927--fk--9.xml,i-48VpRJMTNZyPF1Z2BUhQhG,man,,
prot-1927--fk--9.xml,i-6gtnuvbZCnx1DeM5U9TCx1,man,,talmannen
prot-1928--ak--1.xml,i-WjCr1uR9c8Anx7WJ4zyvxf,man,,
prot-1928--ak--1.xml,i-AHrVAR3DxDqUoidACELbvw,man,,talmannen
prot-1928--ak--1.xml,i-GKrWm3LijFbRx6tcY8zFTv,,,talman
prot-1928--ak--10.xml,i-49smPemqFBVYkC5Lb57qgf,man,,talmannen
prot-1928--ak--10.xml,i-E5M7V9EX7yLt9FVQ4ZCDQ,man,,talmannen
prot-1928--ak--11.xml,i-6zjpd7dZbz2eSgGvkpL2t2,man,,talmannen
prot-1928--ak--11.xml,i-E3BqxFk82FGyiizu8jxr7U,man,,talmannen
prot-1928--ak--12.xml,i-EPvxoERAvUktyVMiPZ2YDN,man,,talmannen
prot-1928--ak--12.xml,i-6znVESmUYa2Sdhk2Ldkt33,man,,talmannen
prot-1928--ak--12.xml,i-DVe2Sc2zw8peRKLcNbeCi8,man,,
prot-1928--ak--13.xml,i-SpZUk96NeAK4bnzbniwdX,man,,talman
prot-1928--ak--13.xml,i-DyQ9HhhT83ahdNi52nyhHu,man,,talmannen
prot-1928--ak--13.xml,i-QV6gCRJAJ9gMgMx4NRJUzA,man,,
prot-1928--ak--13.xml,i-JZLJkzLEhBE5rM5A7yBasy,man,,talmannen
prot-1928--ak--14.xml,i-8scuEM5qjoxeveMpdQe1wW,man,,
prot-1928--ak--14.xml,i-WCZH3rr8WSt5FVHsCBRsx4,man,,
prot-1928--ak--14.xml,i-MUt6jtxEKwnNDJCXubS4Rn,man,,talmannen
prot-1928--ak--14.xml,i-FzzEiqzm6PGjQgsKERPF56,man,,
prot-1928--ak--14.xml,i-XpXhsBjrsNoozwNhZG6o3L,man,,talmannen
prot-1928--ak--14.xml,i-V5Nyx83At4wPdk3312fb4A,man,,talmannen
prot-1928--ak--15.xml,i-ULpTMH5HMnJSQWBVaC1tew,man,,statsrådet
prot-1928--ak--16.xml,i-GfMVmzYbGfDKPLBoaAnbnK,man,,talmannen
prot-1928--ak--16.xml,i-AKriNThBzoxer2xtV6jq1b,man,,talmannen
prot-1928--ak--16.xml,i-7Ba9L83sN6hbSaSxpcEpHE,man,,talmannen
prot-1928--ak--17.xml,i-DzUNx7AHvKnFq4xYpj13zW,man,,talmannen
prot-1928--ak--17.xml,i-DdLRjViLQHMSoGHXu5vMu,man,,talmannen
prot-1928--ak--17.xml,i-QLCT5eWtizaUpKPr9URHDx,man,,talmannen
prot-1928--ak--17.xml,i-BX1bgyU9TesmHLAmpi1WLF,man,,
prot-1928--ak--17.xml,i-VbCZeJqG6MaLoscfexuXeH,man,,talmannen
prot-1928--ak--17.xml,i-6T3gUZAYaVcHXPGhGw9BCz,man,,statsrådet
prot-1928--ak--18.xml,i-LguFPophKUA68TY8F56416,man,,talmannen
prot-1928--ak--18.xml,i-UunZf1inWFM5vyUq4NmAGh,man,,talmannen
prot-1928--ak--19.xml,i-7HBUeSojnTeciVM7G1q3ps,man,,talmannen
prot-1928--ak--19.xml,i-UD33n23rRvSajPoUs5Aea9,woman,,
prot-1928--ak--19.xml,i-82QUW6eAVgoRcreVBoVxqX,man,,talmannen
prot-1928--ak--20.xml,i-XZjwbz3CqEEoAFgELoE9Xq,man,,
prot-1928--ak--20.xml,i-54FaWPxdFu1dthxubtS5gt,man,,talmannen
prot-1928--ak--20.xml,i-5zjFEhnn78GRck4NjHbXZW,man,,talmannen
prot-1928--ak--20.xml,i-9YUs9RVKeY9JizopBMgzZ8,man,,talmannen
prot-1928--ak--20.xml,i-4fCHaCpPHo4ATKSkGRJHiW,,,
prot-1928--ak--20.xml,i-T33U9LNR3WjeyhwbCKvW9P,man,,
prot-1928--ak--20.xml,i-TsQYotHQk8JgauEkr9ZhML,,,
prot-1928--ak--20.xml,i-EDp27c9rEBc4Pqi3PQRacz,man,,talmannen
prot-1928--ak--20.xml,i-FjCosnECUUrFMXhJZxxDJu,man,,talmannen
prot-1928--ak--21.xml,i-Uih96RmEapVtWshvF19W7s,man,,talmannen
prot-1928--ak--22.xml,i-JmYBaq9CH9oto7ZpXqAgP9,man,,talmannen
prot-1928--ak--22.xml,i-9myD3W9VeBb7bfEjRfHCYM,man,,talmannen
prot-1928--ak--22.xml,i-Ug3DXziPPv3reo7u63fb1D,man,,talmannen
prot-1928--ak--22.xml,i-T42gi6s2mXGiiYDYhv9Cnb,man,,talman
prot-1928--ak--24.xml,i-Da9gse4ocT9JhpQSbLWJY2,man,,
prot-1928--ak--24.xml,i-Dvz6AuEMed1DE4YHFTzA1p,man,,
prot-1928--ak--24.xml,i-BC8GVAGmVHP9ttxH1qY5bz,man,,
prot-1928--ak--24.xml,i-SPZEd2y9QCfLPZK5bgioVm,man,,
prot-1928--ak--25.xml,i-SJmAr7U4dZSinxVjouYqvU,man,,talmannen
prot-1928--ak--25.xml,i-QM4Q697AWV44uN99Ljoz6P,man,,talmannen
prot-1928--ak--26.xml,i-WEJ3dVsbcMh1krSZPZ6Ejo,man,,talmannen
prot-1928--ak--26.xml,i-CUD15oPq91A5y1CNUGQjRN,man,,talmannen
prot-1928--ak--26.xml,i-QB31MoA32DbVvRqp3pJBzs,man,,talmannen
prot-1928--ak--27.xml,i-JwMBYMF2Dgqw96kmAs1Zuw,man,,talmannen
prot-1928--ak--27.xml,i-VAMLj6ZbN77E8DvFmfYpJS,man,,
prot-1928--ak--27.xml,i-Bpk2MtBDwXG3jkim61iCey,man,,talmannen
prot-1928--ak--27.xml,i-GAgKgwgSG7CrBgHKL8cKx,man,,talmannen
prot-1928--ak--27.xml,i-WYgcrkBfvJkWfD6NHLgKdJ,man,,talmannen
prot-1928--ak--27.xml,i-ET7PK4dsCYvp2hAT8TDqxs,man,,talmannen
prot-1928--ak--27.xml,i-HhiNJv1xA1eVL5YCx4mXgh,man,,talmannen
prot-1928--ak--27.xml,i-5N95PowPWTc6JTxg2vf8qo,man,,talmannen
prot-1928--ak--27.xml,i-ZQK5cEVBVgczstyMaQ8eL,man,,talmannen
prot-1928--ak--27.xml,i-BDKw22QFQdB8pekceDpaSX,man,,talmannen
prot-1928--ak--27.xml,i-VN2XLyGhNfkFM82ZE9arqs,,,
prot-1928--ak--27.xml,i-YWEVvHWiMyfbZdCGWNoHvT,man,,talmannen
prot-1928--ak--28.xml,i-H8Ceyqp5VXbbiqFcTf7Vyg,,,
prot-1928--ak--28.xml,i-MbXLFzEkA8z6DfAcnHEvFh,woman,,
prot-1928--ak--28.xml,i-LwUzz4uAgoV9U7LYWWWeUJ,man,,talman
prot-1928--ak--28.xml,i-VbBKKdfaj2iyKP5EEvuy8y,man,,statsrådet
prot-1928--ak--28.xml,i-AEskiM822y9fuxfMBKwb7u,man,,
prot-1928--ak--29.xml,i-T3p9SrpLQXRH5htTEtLmeX,man,,talmannen
prot-1928--ak--29.xml,i-Nj9Gz1Y6sBFNYyBtVT3Zgj,man,,talmannen
prot-1928--ak--3.xml,i-9P7Se333HAgcjnGAk1Svbt,man,,talmannen
prot-1928--ak--3.xml,i-8GbKETjosqept2UaC4584X,man,,talmannen
prot-1928--ak--30.xml,i-HRpFUNYBhCfA539Gsg7X9i,man,,talmannen
prot-1928--ak--30.xml,i-6rxoKudwMqiWKU7mDZbM3e,man,,talmannen
prot-1928--ak--30.xml,i-J2P7LnLUfGPTY96kPRSRLL,man,,statsrådet
prot-1928--ak--31.xml,i-R4sppQdBaHREFMMfg3dESj,man,,statsrådet
prot-1928--ak--31.xml,i-5NquxNLVRT9p1MHwXeXtm8,man,,talmannen
prot-1928--ak--33.xml,i-TZsjrHnf1xZhdqrRuByKww,man,,talmannen
prot-1928--ak--33.xml,i-TTT16JcF5b1RKzYhh4p4rV,man,,talmannen
prot-1928--ak--33.xml,i-DPyuBw2WytwwZoEK3ZBc4m,man,,talmannen
prot-1928--ak--33.xml,i-D7tJ9QhK4cpApQeyPkDqDA,man,,
prot-1928--ak--33.xml,i-UHWD6a5rm2nSzCSaZ4ibuU,man,,talmannen
prot-1928--ak--33.xml,i-2hHhNHLYAq9eAtCbD6k1pW,man,,talmannen
prot-1928--ak--33.xml,i-HdNZyhGZG7qvLQLT9Pbthu,man,,talmannen
prot-1928--ak--33.xml,i-6j28zoYKWy5x5CFEC7PXvR,man,,talmannen
prot-1928--ak--34.xml,i-K7yg7oiKkddcDDGRNU2bRx,man,,
prot-1928--ak--34.xml,i-8SavuYcQc8Rk6oi7oxwHFb,man,,
prot-1928--ak--34.xml,i-Pot2Rr6zFbWDHPPr16zT51,man,,talmannen
prot-1928--ak--35.xml,i-7SWjvrQrkj3dQRM5B72pG2,man,,
prot-1928--ak--35.xml,i-RMsKq6ro7EWbiUS6FsndMG,man,,talmannen
prot-1928--ak--35.xml,i-6yotBQt3ZbVkcxW1k2nsTY,man,,talmannen
prot-1928--ak--35.xml,i-ENSNnHThsmJD6D7wM9JzEw,man,,
prot-1928--ak--35.xml,i-NTBhYGcfvCKup3aQzuM2c6,man,,talmannen
prot-1928--ak--36.xml,i-JDJ9D8SeuSDFxpRzNpZqVG,man,,
prot-1928--ak--36.xml,i-FjTox54sdphYTrDRZ3H1bE,man,,talmannen
prot-1928--ak--37.xml,i-RyaDshPsmSYXSnFLPWMKe1,man,,talmannen
prot-1928--ak--37.xml,i-TWNXFtrJiZwn9GnBWpriX6,man,,talmannen
prot-1928--ak--37.xml,i-UZKmpWNHAu3MjVvvgCL67t,man,,talmannen
prot-1928--ak--37.xml,i-EGRRmqYvA3kXJPayphE1tW,man,,
prot-1928--ak--37.xml,i-U7eGuCjk4M1YvCz9kx5rVj,man,,
prot-1928--ak--37.xml,i-6phE9dpkRfK2s3ycCMfCQa,man,,
prot-1928--ak--37.xml,i-6MMtb2eK42N6X6PRSaqbPd,man,,talmannen
prot-1928--ak--37.xml,i-ED37FyETRqDRRokXkScGES,man,,talmannen
prot-1928--ak--38.xml,i-C8qg7Rpjn1z86BGErfenJH,man,,talmannen
prot-1928--ak--39.xml,i-9fwuNm34wPSTEfqX3dQDy6,,,
prot-1928--ak--39.xml,i-SeS7R5CZ5gfHssJ12REnyX,,,
prot-1928--ak--39.xml,i-HSNMt5xSLUqeJrfQNkqxD6,man,,talmannen
prot-1928--ak--40.xml,i-6kj7RAPysyZnt86xCRuYu7,man,,talmannen
prot-1928--ak--41.xml,i-X8awbHGjTbqbRhjN2EyL93,man,,
prot-1928--ak--41.xml,i-XbeUm79drPutacmjLApquo,woman,,
prot-1928--ak--41.xml,i-KLLKAPug1ztQ6LtqF41Hnh,man,,
prot-1928--ak--41.xml,i-UKRUNXPKVkX3VgY7yAhG6x,man,,
prot-1928--ak--41.xml,i-6ShLQAeAfNFpmhK1H6Ubws,man,,
prot-1928--ak--41.xml,i-EFf9faVHWLYVsK5eM5UAM2,man,,
prot-1928--ak--41.xml,i-5RRSRNtpttewg9uL9nuyNY,man,,talmannen
prot-1928--ak--42.xml,i-KZ6hsxQziLyfkpG5TTxs7q,woman,,
prot-1928--ak--42.xml,i-Vtr6XfMp6QXuayuVTzRnPp,man,,talmannen
prot-1928--ak--42.xml,i-LduowVsCC6zRiZuhufKTod,woman,,
prot-1928--ak--42.xml,i-LnzXXhnXMctadfD2ePwbBz,man,,
prot-1928--ak--42.xml,i-89VQ8GEmyDPXYmaTTyDLc6,man,,
prot-1928--ak--43.xml,i-PQvZof8iCPm4QbNeAr2Xbk,man,,
prot-1928--ak--44.xml,i-CtLfz9J8hyWkWEKa42mjia,man,,talmannen
prot-1928--ak--44.xml,i-UoYFtbi8oRQ5zTsR9aojt4,man,,talmannen
prot-1928--ak--44.xml,i-2xXGtG65B6p9sfsi47TkEq,man,,talmannen
prot-1928--ak--6.xml,i-EW7vfyhSEJTAZb7g7veyWR,man,,talmannen
prot-1928--ak--6.xml,i-Nw7GD45srVUA385JiREVU7,man,,talmannen
prot-1928--ak--9.xml,i-VrXJZpc1h81eLLUgArGEsr,man,,talmannen
prot-1928--ak--9.xml,i-FP6FXuoqwpFDyHeJjTvFM4,man,,talmannen
prot-1928--fk--1.xml,i-QTS7nUVGb9ZpjgUnkuFSyZ,man,,talman
prot-1928--fk--1.xml,i-21bCTKHZJQHzjedQcoQNGx,man,,talmannen
prot-1928--fk--1.xml,i-NRqRdcfT1uYLLmtvo7HjEC,man,,talmannen
prot-1928--fk--12.xml,i-Dcmyyrm945vHiduMn1D5Tw,man,,
prot-1928--fk--13.xml,i-KgY5J3hCebFxN74GheggsG,man,,talmannen
prot-1928--fk--15.xml,i-7LAoWbvdE8W7ALLtivH4u6,man,,statsrådet
prot-1928--fk--16.xml,i-CVPwXs5mFuHkG9FjFzJgX4,man,,talmannen
prot-1928--fk--16.xml,i-KSDyBMsJNvVcs18xXcFRJn,man,,talmannen
prot-1928--fk--17.xml,i-F1tDYaFAaiDDiGpfbQwKhY,man,,talmannen
prot-1928--fk--18.xml,i-UhVnKkkRFSduZwpLrdQUS7,man,,talmannen
prot-1928--fk--18.xml,i-XAyxWqSTFvK5AB2z9TwMye,man,,
prot-1928--fk--18.xml,i-Xdh4XEdYnijS1QME5ieDzP,man,,talmannen
prot-1928--fk--19.xml,i-2ZgcphQNEhwB39d1kWbib5,man,,
prot-1928--fk--2.xml,i-RAuVP8M82NBtB2sEVYpVGB,man,,talmannen
prot-1928--fk--20.xml,i-Tb89YWWKCWpj8bG6nXifnW,man,,statsrådet
prot-1928--fk--20.xml,i-KTENExj8BUwHk9DJSma9wp,man,,talmannen
prot-1928--fk--20.xml,i-G1ke1Bo9HEQEmBtbjayhvS,man,,
prot-1928--fk--20.xml,i-RrkU6J4MZ7WFs2dMYWvD2j,man,,talmannen
prot-1928--fk--21.xml,i-DuS2P1c57U53Zd7hSXQNKd,man,,talmannen
prot-1928--fk--21.xml,i-3YzBspuY6Ac83Sx24KYt78,man,,talmannen
prot-1928--fk--21.xml,i-XT9cW9kNW7EvhkgyAGE1CQ,man,,talman
prot-1928--fk--21.xml,i-F9MaQLrsiUeaRcpniWXJaJ,man,,talman
prot-1928--fk--21.xml,i-YMMdvbZvng6VxUQ87xJ36a,,,
prot-1928--fk--21.xml,i-5ZuB7qM2KoecmtsD4pfezD,man,,
prot-1928--fk--21.xml,i-7yd1a7NXsGdiXp13DJ81yv,man,,
prot-1928--fk--22.xml,i-6DNKkjnydE3MWW5WSfJmxF,man,,statsrådet
prot-1928--fk--22.xml,i-SQxKnao4xLjrRkYuNfjQw1,man,,talmannen
prot-1928--fk--23.xml,i-2LAfgiv8Dy5q2MpryLp2GP,man,,talmannen
prot-1928--fk--23.xml,i-Hg8R8gkMJ7MQjTVNJ8e5q6,man,,
prot-1928--fk--23.xml,i-Doet9dP9MZXS79qps7tGtv,man,,
prot-1928--fk--23.xml,i-6smV9dm9MRnc1ytzJ3UBuU,man,,
prot-1928--fk--23.xml,i-9ptuLh1bPXhagGeH2ApB8,man,,
prot-1928--fk--23.xml,i-DjjEAuboaN5t4iESSaWmqh,man,,talmannen
prot-1928--fk--23.xml,i-BwmhcRZ7mybhnQ9WDz1QMi,man,,talmannen
prot-1928--fk--24.xml,i-9VTY1K3n4bucFiE4a2FGYW,man,,
prot-1928--fk--24.xml,i-VPiL138RMs6U3NRGCzY5gU,man,,
