protocol;date
corpus/protocols/1962/prot-1962-höst-fk--34.xml;1962-12-05
corpus/protocols/1962/prot-1962-höst-fk--35.xml;1962-12-07
corpus/protocols/1962/prot-1962-höst-fk--35.xml;1962-12-10
corpus/protocols/1962/prot-1962-höst-fk--35.xml;1962-12-11
corpus/protocols/1962/prot-1962-höst-fk--36.xml;1962-12-12
corpus/protocols/1963/prot-1963--ak--1.xml;1963-01-09
corpus/protocols/1963/prot-1963--ak--1.xml;1963-01-10
corpus/protocols/1963/prot-1963--ak--1.xml;1963-01-11
corpus/protocols/1963/prot-1963--ak--10.xml;1963-03-08
corpus/protocols/1963/prot-1963--ak--10.xml;1963-03-12
corpus/protocols/1963/prot-1963--ak--10.xml;1963-03-13
corpus/protocols/1963/prot-1963--ak--11.xml;1963-03-15
corpus/protocols/1963/prot-1963--ak--11.xml;1963-03-19
corpus/protocols/1963/prot-1963--ak--11.xml;1963-03-20
corpus/protocols/1963/prot-1963--ak--11.xml;1963-07-01
corpus/protocols/1963/prot-1963--ak--12.xml;1963-03-22
corpus/protocols/1963/prot-1963--ak--12.xml;1963-03-26
corpus/protocols/1963/prot-1963--ak--12.xml;1963-03-27
corpus/protocols/1963/prot-1963--ak--12.xml;1963-03-28
corpus/protocols/1963/prot-1963--ak--12.xml;1963-04-04
corpus/protocols/1963/prot-1963--ak--13.xml;1963-03-27
corpus/protocols/1963/prot-1963--ak--13.xml;1963-03-29
corpus/protocols/1963/prot-1963--ak--13.xml;1963-03-30
corpus/protocols/1963/prot-1963--ak--13.xml;1963-04-02
corpus/protocols/1963/prot-1963--ak--14.xml;1963-01-03
corpus/protocols/1963/prot-1963--ak--14.xml;1963-04-01
corpus/protocols/1963/prot-1963--ak--14.xml;1963-04-03
corpus/protocols/1963/prot-1963--ak--14.xml;1963-04-04
corpus/protocols/1963/prot-1963--ak--14.xml;1963-04-05
corpus/protocols/1963/prot-1963--ak--15.xml;1963-04-17
corpus/protocols/1963/prot-1963--ak--15.xml;1963-04-18
corpus/protocols/1963/prot-1963--ak--15.xml;1963-07-01
corpus/protocols/1963/prot-1963--ak--16.xml;1963-04-19
corpus/protocols/1963/prot-1963--ak--17.xml;1963-04-23
corpus/protocols/1963/prot-1963--ak--17.xml;1963-04-24
corpus/protocols/1963/prot-1963--ak--18.xml;1963-04-26
corpus/protocols/1963/prot-1963--ak--19.xml;1963-05-02
corpus/protocols/1963/prot-1963--ak--19.xml;1963-05-03
corpus/protocols/1963/prot-1963--ak--2.xml;1963-01-12
corpus/protocols/1963/prot-1963--ak--2.xml;1963-01-15
corpus/protocols/1963/prot-1963--ak--2.xml;1963-01-16
corpus/protocols/1963/prot-1963--ak--20.xml;1963-05-03
corpus/protocols/1963/prot-1963--ak--20.xml;1963-05-07
corpus/protocols/1963/prot-1963--ak--20.xml;1963-05-08
corpus/protocols/1963/prot-1963--ak--21.xml;1963-05-09
corpus/protocols/1963/prot-1963--ak--21.xml;1963-05-10
corpus/protocols/1963/prot-1963--ak--22.xml;1963-05-14
corpus/protocols/1963/prot-1963--ak--22.xml;1963-05-15
corpus/protocols/1963/prot-1963--ak--23.xml;1963-05-16
corpus/protocols/1963/prot-1963--ak--23.xml;1963-05-17
corpus/protocols/1963/prot-1963--ak--24.xml;1963-05-20
corpus/protocols/1963/prot-1963--ak--24.xml;1963-05-21
corpus/protocols/1963/prot-1963--ak--24.xml;1963-05-22
corpus/protocols/1963/prot-1963--ak--25.xml;1963-05-24
corpus/protocols/1963/prot-1963--ak--26.xml;1963-05-27
corpus/protocols/1963/prot-1963--ak--26.xml;1963-05-28
corpus/protocols/1963/prot-1963--ak--27.xml;1963-05-29
corpus/protocols/1963/prot-1963--ak--27.xml;1963-05-30
corpus/protocols/1963/prot-1963--ak--27.xml;1963-06-12
corpus/protocols/1963/prot-1963--ak--27.xml;1963-06-20
corpus/protocols/1963/prot-1963--ak--3.xml;1963-01-18
corpus/protocols/1963/prot-1963--ak--3.xml;1963-01-22
corpus/protocols/1963/prot-1963--ak--4.xml;1963-01-23
corpus/protocols/1963/prot-1963--ak--4.xml;1963-01-24
corpus/protocols/1963/prot-1963--ak--4.xml;1963-01-25
corpus/protocols/1963/prot-1963--ak--4.xml;1963-01-26
corpus/protocols/1963/prot-1963--ak--4.xml;1963-01-30
corpus/protocols/1963/prot-1963--ak--5.xml;1963-02-01
corpus/protocols/1963/prot-1963--ak--5.xml;1963-02-05
corpus/protocols/1963/prot-1963--ak--5.xml;1963-02-08
corpus/protocols/1963/prot-1963--ak--6.xml;1963-01-30
corpus/protocols/1963/prot-1963--ak--6.xml;1963-02-12
corpus/protocols/1963/prot-1963--ak--6.xml;1963-02-13
corpus/protocols/1963/prot-1963--ak--6.xml;1963-02-15
corpus/protocols/1963/prot-1963--ak--7.xml;1963-02-19
corpus/protocols/1963/prot-1963--ak--7.xml;1963-02-20
corpus/protocols/1963/prot-1963--ak--8.xml;1963-02-22
corpus/protocols/1963/prot-1963--ak--8.xml;1963-02-26
corpus/protocols/1963/prot-1963--ak--8.xml;1963-02-27
corpus/protocols/1963/prot-1963--ak--9.xml;1963-03-01
corpus/protocols/1963/prot-1963--ak--9.xml;1963-03-05
corpus/protocols/1963/prot-1963--ak--9.xml;1963-03-06
corpus/protocols/1963/prot-1963--fk--1.xml;1963-01-08
corpus/protocols/1963/prot-1963--fk--1.xml;1963-01-10
corpus/protocols/1963/prot-1963--fk--1.xml;1963-01-11
corpus/protocols/1963/prot-1963--fk--10.xml;1963-03-03
corpus/protocols/1963/prot-1963--fk--10.xml;1963-03-08
corpus/protocols/1963/prot-1963--fk--10.xml;1963-03-12
corpus/protocols/1963/prot-1963--fk--10.xml;1963-03-13
corpus/protocols/1963/prot-1963--fk--11.xml;1963-03-15
corpus/protocols/1963/prot-1963--fk--11.xml;1963-03-18
corpus/protocols/1963/prot-1963--fk--11.xml;1963-03-19
corpus/protocols/1963/prot-1963--fk--11.xml;1963-03-20
corpus/protocols/1963/prot-1963--fk--12.xml;1963-01-03
corpus/protocols/1963/prot-1963--fk--12.xml;1963-03-22
corpus/protocols/1963/prot-1963--fk--12.xml;1963-03-26
corpus/protocols/1963/prot-1963--fk--12.xml;1963-03-27
corpus/protocols/1963/prot-1963--fk--13.xml;1963-03-27
corpus/protocols/1963/prot-1963--fk--13.xml;1963-03-29
corpus/protocols/1963/prot-1963--fk--13.xml;1963-04-02
corpus/protocols/1963/prot-1963--fk--14.xml;1963-04-03
corpus/protocols/1963/prot-1963--fk--14.xml;1963-04-04
corpus/protocols/1963/prot-1963--fk--14.xml;1963-04-05
corpus/protocols/1963/prot-1963--fk--15.xml;1963-04-17
corpus/protocols/1963/prot-1963--fk--15.xml;1963-04-18
corpus/protocols/1963/prot-1963--fk--16.xml;1963-04-19
corpus/protocols/1963/prot-1963--fk--17.xml;1963-04-14
corpus/protocols/1963/prot-1963--fk--17.xml;1963-04-23
corpus/protocols/1963/prot-1963--fk--17.xml;1963-04-24
corpus/protocols/1963/prot-1963--fk--18.xml;1963-04-26
corpus/protocols/1963/prot-1963--fk--19.xml;1963-05-03
corpus/protocols/1963/prot-1963--fk--2.xml;1963-01-15
corpus/protocols/1963/prot-1963--fk--2.xml;1963-01-16
corpus/protocols/1963/prot-1963--fk--20.xml;1963-05-06
corpus/protocols/1963/prot-1963--fk--20.xml;1963-05-07
corpus/protocols/1963/prot-1963--fk--20.xml;1963-05-08
corpus/protocols/1963/prot-1963--fk--21.xml;1963-05-10
corpus/protocols/1963/prot-1963--fk--22.xml;1963-05-14
corpus/protocols/1963/prot-1963--fk--22.xml;1963-05-15
corpus/protocols/1963/prot-1963--fk--23.xml;1963-05-17
corpus/protocols/1963/prot-1963--fk--24.xml;1963-05-20
corpus/protocols/1963/prot-1963--fk--24.xml;1963-05-21
corpus/protocols/1963/prot-1963--fk--24.xml;1963-05-22
corpus/protocols/1963/prot-1963--fk--25.xml;1963-05-24
corpus/protocols/1963/prot-1963--fk--26.xml;1963-05-27
corpus/protocols/1963/prot-1963--fk--26.xml;1963-05-28
corpus/protocols/1963/prot-1963--fk--27.xml;1963-05-29
corpus/protocols/1963/prot-1963--fk--27.xml;1963-05-30
corpus/protocols/1963/prot-1963--fk--3.xml;1963-01-17
corpus/protocols/1963/prot-1963--fk--3.xml;1963-01-18
corpus/protocols/1963/prot-1963--fk--3.xml;1963-01-22
corpus/protocols/1963/prot-1963--fk--4.xml;1963-01-03
corpus/protocols/1963/prot-1963--fk--4.xml;1963-01-23
corpus/protocols/1963/prot-1963--fk--4.xml;1963-01-24
corpus/protocols/1963/prot-1963--fk--4.xml;1963-01-26
corpus/protocols/1963/prot-1963--fk--4.xml;1963-01-30
corpus/protocols/1963/prot-1963--fk--5.xml;1963-01-31
corpus/protocols/1963/prot-1963--fk--5.xml;1963-02-01
corpus/protocols/1963/prot-1963--fk--5.xml;1963-02-05
corpus/protocols/1963/prot-1963--fk--5.xml;1963-02-07
corpus/protocols/1963/prot-1963--fk--5.xml;1963-02-08
corpus/protocols/1963/prot-1963--fk--6.xml;1963-02-12
corpus/protocols/1963/prot-1963--fk--6.xml;1963-02-13
corpus/protocols/1963/prot-1963--fk--6.xml;1963-02-15
corpus/protocols/1963/prot-1963--fk--7.xml;1963-02-19
corpus/protocols/1963/prot-1963--fk--7.xml;1963-02-20
corpus/protocols/1963/prot-1963--fk--8.xml;1963-02-22
corpus/protocols/1963/prot-1963--fk--8.xml;1963-02-26
corpus/protocols/1963/prot-1963--fk--8.xml;1963-02-27
corpus/protocols/1963/prot-1963--fk--9.xml;1963-03-01
corpus/protocols/1963/prot-1963--fk--9.xml;1963-03-05
corpus/protocols/1963/prot-1963--fk--9.xml;1963-03-06
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-09-01
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-09-18
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-09-24
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-09-27
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-10-16
corpus/protocols/1963/prot-1963-höst-ak--28.xml;1963-10-17
corpus/protocols/1963/prot-1963-höst-ak--29.xml;1963-10-18
corpus/protocols/1963/prot-1963-höst-ak--29.xml;1963-10-21
corpus/protocols/1963/prot-1963-höst-ak--29.xml;1963-10-22
corpus/protocols/1963/prot-1963-höst-ak--29.xml;1963-10-23
corpus/protocols/1963/prot-1963-höst-ak--30.xml;1963-10-29
corpus/protocols/1963/prot-1963-höst-ak--31.xml;1963-10-30
corpus/protocols/1963/prot-1963-höst-ak--31.xml;1963-10-31
corpus/protocols/1963/prot-1963-höst-ak--31.xml;1963-11-05
corpus/protocols/1963/prot-1963-höst-ak--31.xml;1963-11-06
corpus/protocols/1963/prot-1963-höst-ak--32.xml;1963-11-08
corpus/protocols/1963/prot-1963-höst-ak--32.xml;1963-11-12
corpus/protocols/1963/prot-1963-höst-ak--32.xml;1963-11-13
corpus/protocols/1963/prot-1963-höst-ak--33.xml;1963-11-15
corpus/protocols/1963/prot-1963-höst-ak--33.xml;1963-11-19
corpus/protocols/1963/prot-1963-höst-ak--33.xml;1963-11-20
corpus/protocols/1963/prot-1963-höst-ak--34.xml;1963-11-20
corpus/protocols/1963/prot-1963-höst-ak--34.xml;1963-11-22
corpus/protocols/1963/prot-1963-höst-ak--34.xml;1963-11-27
corpus/protocols/1963/prot-1963-höst-ak--34.xml;1963-11-28
corpus/protocols/1963/prot-1963-höst-ak--35.xml;1963-11-29
corpus/protocols/1963/prot-1963-höst-ak--35.xml;1963-12-03
corpus/protocols/1963/prot-1963-höst-ak--35.xml;1963-12-04
corpus/protocols/1963/prot-1963-höst-ak--35.xml;1963-12-05
corpus/protocols/1963/prot-1963-höst-ak--35.xml;1963-12-06
corpus/protocols/1963/prot-1963-höst-ak--36.xml;1963-12-09
corpus/protocols/1963/prot-1963-höst-ak--36.xml;1963-12-10
corpus/protocols/1963/prot-1963-höst-ak--36.xml;1963-12-11
corpus/protocols/1963/prot-1963-höst-ak--37.xml;1963-12-12
corpus/protocols/1963/prot-1963-höst-ak--37.xml;1963-12-13
corpus/protocols/1963/prot-1963-höst-ak--37.xml;1963-12-20
corpus/protocols/1963/prot-1963-höst-fk--28.xml;1963-10-10
corpus/protocols/1963/prot-1963-höst-fk--28.xml;1963-10-16
corpus/protocols/1963/prot-1963-höst-fk--28.xml;1963-10-17
corpus/protocols/1963/prot-1963-höst-fk--29.xml;1963-10-18
corpus/protocols/1963/prot-1963-höst-fk--29.xml;1963-10-22
corpus/protocols/1963/prot-1963-höst-fk--29.xml;1963-10-23
corpus/protocols/1963/prot-1963-höst-fk--30.xml;1963-10-29
corpus/protocols/1963/prot-1963-höst-fk--31.xml;1963-10-29
corpus/protocols/1963/prot-1963-höst-fk--31.xml;1963-10-30
corpus/protocols/1963/prot-1963-höst-fk--31.xml;1963-10-31
corpus/protocols/1963/prot-1963-höst-fk--31.xml;1963-11-05
corpus/protocols/1963/prot-1963-höst-fk--31.xml;1963-11-06
corpus/protocols/1963/prot-1963-höst-fk--32.xml;1963-11-08
corpus/protocols/1963/prot-1963-höst-fk--32.xml;1963-11-12
corpus/protocols/1963/prot-1963-höst-fk--32.xml;1963-11-13
corpus/protocols/1963/prot-1963-höst-fk--33.xml;1963-11-15
corpus/protocols/1963/prot-1963-höst-fk--33.xml;1963-11-16
corpus/protocols/1963/prot-1963-höst-fk--33.xml;1963-11-19
corpus/protocols/1963/prot-1963-höst-fk--33.xml;1963-11-20
corpus/protocols/1963/prot-1963-höst-fk--34.xml;1963-11-22
corpus/protocols/1963/prot-1963-höst-fk--34.xml;1963-11-26
corpus/protocols/1963/prot-1963-höst-fk--34.xml;1963-11-27
corpus/protocols/1963/prot-1963-höst-fk--35.xml;1963-11-29
corpus/protocols/1963/prot-1963-höst-fk--35.xml;1963-12-03
corpus/protocols/1963/prot-1963-höst-fk--35.xml;1963-12-04
corpus/protocols/1963/prot-1963-höst-fk--35.xml;1963-12-06
corpus/protocols/1963/prot-1963-höst-fk--36.xml;1963-12-09
corpus/protocols/1963/prot-1963-höst-fk--36.xml;1963-12-10
corpus/protocols/1963/prot-1963-höst-fk--36.xml;1963-12-11
corpus/protocols/1963/prot-1963-höst-fk--37.xml;1963-12-12
corpus/protocols/1964/prot-1964--ak--1.xml;1964-01-10
corpus/protocols/1964/prot-1964--ak--1.xml;1964-01-11
corpus/protocols/1964/prot-1964--ak--10.xml;1964-03-03
corpus/protocols/1964/prot-1964--ak--10.xml;1964-03-04
corpus/protocols/1964/prot-1964--ak--10.xml;1964-03-06
corpus/protocols/1964/prot-1964--ak--11.xml;1964-03-10
corpus/protocols/1964/prot-1964--ak--11.xml;1964-03-11
corpus/protocols/1964/prot-1964--ak--11.xml;1964-03-13
corpus/protocols/1964/prot-1964--ak--12.xml;1964-03-17
corpus/protocols/1964/prot-1964--ak--12.xml;1964-03-18
corpus/protocols/1964/prot-1964--ak--12.xml;1964-03-19
corpus/protocols/1964/prot-1964--ak--12.xml;1964-03-20
corpus/protocols/1964/prot-1964--ak--13.xml;1964-04-01
corpus/protocols/1964/prot-1964--ak--13.xml;1964-04-02
corpus/protocols/1964/prot-1964--ak--13.xml;1964-04-03
corpus/protocols/1964/prot-1964--ak--14.xml;1964-04-03
corpus/protocols/1964/prot-1964--ak--15.xml;1964-04-07
corpus/protocols/1964/prot-1964--ak--15.xml;1964-04-08
corpus/protocols/1964/prot-1964--ak--16.xml;1964-04-10
corpus/protocols/1964/prot-1964--ak--17.xml;1964-04-13
corpus/protocols/1964/prot-1964--ak--17.xml;1964-04-14
corpus/protocols/1964/prot-1964--ak--17.xml;1964-04-15
corpus/protocols/1964/prot-1964--ak--18.xml;1964-04-17
corpus/protocols/1964/prot-1964--ak--18.xml;1964-04-21
corpus/protocols/1964/prot-1964--ak--19.xml;1964-04-22
corpus/protocols/1964/prot-1964--ak--2.xml;1964-01-15
corpus/protocols/1964/prot-1964--ak--2.xml;1964-01-16
corpus/protocols/1964/prot-1964--ak--2.xml;1964-01-17
corpus/protocols/1964/prot-1964--ak--20.xml;1964-04-24
corpus/protocols/1964/prot-1964--ak--20.xml;1964-04-27
corpus/protocols/1964/prot-1964--ak--20.xml;1964-04-28
corpus/protocols/1964/prot-1964--ak--21.xml;1964-04-29
corpus/protocols/1964/prot-1964--ak--22.xml;1964-05-05
corpus/protocols/1964/prot-1964--ak--22.xml;1964-05-06
corpus/protocols/1964/prot-1964--ak--22.xml;1964-05-08
corpus/protocols/1964/prot-1964--ak--23.xml;1964-05-12
corpus/protocols/1964/prot-1964--ak--23.xml;1964-05-13
corpus/protocols/1964/prot-1964--ak--24.xml;1964-05-14
corpus/protocols/1964/prot-1964--ak--24.xml;1964-05-15
corpus/protocols/1964/prot-1964--ak--25.xml;1964-05-19
corpus/protocols/1964/prot-1964--ak--25.xml;1964-05-20
corpus/protocols/1964/prot-1964--ak--26.xml;1964-05-21
corpus/protocols/1964/prot-1964--ak--26.xml;1964-05-22
corpus/protocols/1964/prot-1964--ak--27.xml;1964-05-25
corpus/protocols/1964/prot-1964--ak--27.xml;1964-05-26
corpus/protocols/1964/prot-1964--ak--28.xml;1964-05-27
corpus/protocols/1964/prot-1964--ak--29.xml;1964-05-28
corpus/protocols/1964/prot-1964--ak--3.xml;1964-01-21
corpus/protocols/1964/prot-1964--ak--3.xml;1964-01-22
corpus/protocols/1964/prot-1964--ak--30.xml;1964-05-29
corpus/protocols/1964/prot-1964--ak--30.xml;1964-05-30
corpus/protocols/1964/prot-1964--ak--30.xml;1964-06-12
corpus/protocols/1964/prot-1964--ak--30.xml;1964-06-23
corpus/protocols/1964/prot-1964--ak--4.xml;1964-01-23
corpus/protocols/1964/prot-1964--ak--5.xml;1964-01-24
corpus/protocols/1964/prot-1964--ak--5.xml;1964-01-25
corpus/protocols/1964/prot-1964--ak--5.xml;1964-01-26
corpus/protocols/1964/prot-1964--ak--5.xml;1964-01-29
corpus/protocols/1964/prot-1964--ak--6.xml;1964-01-31
corpus/protocols/1964/prot-1964--ak--6.xml;1964-02-04
corpus/protocols/1964/prot-1964--ak--6.xml;1964-02-05
corpus/protocols/1964/prot-1964--ak--6.xml;1964-02-07
corpus/protocols/1964/prot-1964--ak--7.xml;1964-02-11
corpus/protocols/1964/prot-1964--ak--7.xml;1964-02-12
corpus/protocols/1964/prot-1964--ak--7.xml;1964-02-14
corpus/protocols/1964/prot-1964--ak--8.xml;1964-02-14
corpus/protocols/1964/prot-1964--ak--8.xml;1964-02-18
corpus/protocols/1964/prot-1964--ak--8.xml;1964-02-19
corpus/protocols/1964/prot-1964--ak--8.xml;1964-02-21
corpus/protocols/1964/prot-1964--ak--9.xml;1964-02-23
corpus/protocols/1964/prot-1964--ak--9.xml;1964-02-25
corpus/protocols/1964/prot-1964--ak--9.xml;1964-02-26
corpus/protocols/1964/prot-1964--ak--9.xml;1964-02-28
corpus/protocols/1964/prot-1964--fk--1.xml;1964-01-07
corpus/protocols/1964/prot-1964--fk--1.xml;1964-01-10
corpus/protocols/1964/prot-1964--fk--1.xml;1964-01-11
corpus/protocols/1964/prot-1964--fk--10.xml;1964-03-03
corpus/protocols/1964/prot-1964--fk--10.xml;1964-03-04
corpus/protocols/1964/prot-1964--fk--10.xml;1964-03-06
corpus/protocols/1964/prot-1964--fk--11.xml;1964-03-10
corpus/protocols/1964/prot-1964--fk--11.xml;1964-03-11
corpus/protocols/1964/prot-1964--fk--11.xml;1964-03-12
corpus/protocols/1964/prot-1964--fk--11.xml;1964-03-13
corpus/protocols/1964/prot-1964--fk--12.xml;1964-03-17
corpus/protocols/1964/prot-1964--fk--12.xml;1964-03-18
corpus/protocols/1964/prot-1964--fk--12.xml;1964-03-19
corpus/protocols/1964/prot-1964--fk--12.xml;1964-03-20
corpus/protocols/1964/prot-1964--fk--13.xml;1964-04-01
corpus/protocols/1964/prot-1964--fk--13.xml;1964-04-02
corpus/protocols/1964/prot-1964--fk--14.xml;1964-04-03
corpus/protocols/1964/prot-1964--fk--15.xml;1964-04-07
corpus/protocols/1964/prot-1964--fk--15.xml;1964-04-08
corpus/protocols/1964/prot-1964--fk--16.xml;1964-04-07
corpus/protocols/1964/prot-1964--fk--16.xml;1964-04-10
corpus/protocols/1964/prot-1964--fk--17.xml;1964-04-14
corpus/protocols/1964/prot-1964--fk--17.xml;1964-04-15
corpus/protocols/1964/prot-1964--fk--18.xml;1964-04-17
corpus/protocols/1964/prot-1964--fk--18.xml;1964-04-21
corpus/protocols/1964/prot-1964--fk--19.xml;1964-04-22
corpus/protocols/1964/prot-1964--fk--2.xml;1964-01-11
corpus/protocols/1964/prot-1964--fk--2.xml;1964-01-12
corpus/protocols/1964/prot-1964--fk--2.xml;1964-01-15
corpus/protocols/1964/prot-1964--fk--2.xml;1964-01-16
corpus/protocols/1964/prot-1964--fk--2.xml;1964-01-17
corpus/protocols/1964/prot-1964--fk--20.xml;1964-04-24
corpus/protocols/1964/prot-1964--fk--20.xml;1964-04-27
corpus/protocols/1964/prot-1964--fk--20.xml;1964-04-28
corpus/protocols/1964/prot-1964--fk--21.xml;1964-04-29
corpus/protocols/1964/prot-1964--fk--21.xml;1964-04-30
corpus/protocols/1964/prot-1964--fk--22.xml;1964-05-05
corpus/protocols/1964/prot-1964--fk--22.xml;1964-05-06
corpus/protocols/1964/prot-1964--fk--22.xml;1964-05-08
corpus/protocols/1964/prot-1964--fk--23.xml;1964-05-12
corpus/protocols/1964/prot-1964--fk--23.xml;1964-05-13
corpus/protocols/1964/prot-1964--fk--24.xml;1964-05-14
corpus/protocols/1964/prot-1964--fk--24.xml;1964-05-15
corpus/protocols/1964/prot-1964--fk--25.xml;1964-05-19
corpus/protocols/1964/prot-1964--fk--25.xml;1964-05-20
corpus/protocols/1964/prot-1964--fk--26.xml;1964-05-21
corpus/protocols/1964/prot-1964--fk--26.xml;1964-05-22
corpus/protocols/1964/prot-1964--fk--27.xml;1964-05-25
corpus/protocols/1964/prot-1964--fk--27.xml;1964-05-26
corpus/protocols/1964/prot-1964--fk--28.xml;1964-05-27
corpus/protocols/1964/prot-1964--fk--29.xml;1964-05-28
corpus/protocols/1964/prot-1964--fk--3.xml;1964-01-21
corpus/protocols/1964/prot-1964--fk--3.xml;1964-01-22
corpus/protocols/1964/prot-1964--fk--30.xml;1964-05-29
corpus/protocols/1964/prot-1964--fk--4.xml;1964-01-23
corpus/protocols/1964/prot-1964--fk--5.xml;1964-01-24
corpus/protocols/1964/prot-1964--fk--5.xml;1964-01-25
corpus/protocols/1964/prot-1964--fk--5.xml;1964-01-26
corpus/protocols/1964/prot-1964--fk--5.xml;1964-01-29
corpus/protocols/1964/prot-1964--fk--6.xml;1964-01-06
corpus/protocols/1964/prot-1964--fk--6.xml;1964-01-31
corpus/protocols/1964/prot-1964--fk--6.xml;1964-02-04
corpus/protocols/1964/prot-1964--fk--6.xml;1964-02-07
corpus/protocols/1964/prot-1964--fk--7.xml;1964-02-11
corpus/protocols/1964/prot-1964--fk--7.xml;1964-02-12
corpus/protocols/1964/prot-1964--fk--7.xml;1964-02-14
corpus/protocols/1964/prot-1964--fk--8.xml;1964-02-18
corpus/protocols/1964/prot-1964--fk--8.xml;1964-02-19
corpus/protocols/1964/prot-1964--fk--8.xml;1964-02-21
corpus/protocols/1964/prot-1964--fk--9.xml;1964-02-25
corpus/protocols/1964/prot-1964--fk--9.xml;1964-02-26
corpus/protocols/1964/prot-1964--fk--9.xml;1964-02-28
corpus/protocols/1964/prot-1964-höst-ak--31.xml;1964-10-05
corpus/protocols/1964/prot-1964-höst-ak--31.xml;1964-10-12
corpus/protocols/1964/prot-1964-höst-ak--31.xml;1964-10-16
corpus/protocols/1964/prot-1964-höst-ak--31.xml;1964-10-17
corpus/protocols/1964/prot-1964-höst-ak--32.xml;1964-10-20
corpus/protocols/1964/prot-1964-höst-ak--32.xml;1964-10-23
corpus/protocols/1964/prot-1964-höst-ak--32.xml;1964-10-27
corpus/protocols/1964/prot-1964-höst-ak--33.xml;1964-10-27
corpus/protocols/1964/prot-1964-höst-ak--33.xml;1964-10-29
corpus/protocols/1964/prot-1964-höst-ak--33.xml;1964-10-30
corpus/protocols/1964/prot-1964-höst-ak--33.xml;1964-11-03
corpus/protocols/1964/prot-1964-höst-ak--33.xml;1964-11-04
corpus/protocols/1964/prot-1964-höst-ak--34.xml;1964-11-01
corpus/protocols/1964/prot-1964-höst-ak--34.xml;1964-11-05
corpus/protocols/1964/prot-1964-höst-ak--34.xml;1964-11-06
corpus/protocols/1964/prot-1964-höst-ak--34.xml;1964-11-10
corpus/protocols/1964/prot-1964-höst-ak--34.xml;1964-11-11
corpus/protocols/1964/prot-1964-höst-ak--35.xml;1964-11-12
corpus/protocols/1964/prot-1964-höst-ak--35.xml;1964-11-13
corpus/protocols/1964/prot-1964-höst-ak--36.xml;1964-11-16
corpus/protocols/1964/prot-1964-höst-ak--36.xml;1964-11-17
corpus/protocols/1964/prot-1964-höst-ak--36.xml;1964-11-18
corpus/protocols/1964/prot-1964-höst-ak--36.xml;1964-11-20
corpus/protocols/1964/prot-1964-höst-ak--37.xml;1964-11-24
corpus/protocols/1964/prot-1964-höst-ak--37.xml;1964-11-25
corpus/protocols/1964/prot-1964-höst-ak--37.xml;1964-11-26
corpus/protocols/1964/prot-1964-höst-ak--37.xml;1964-11-27
corpus/protocols/1964/prot-1964-höst-ak--38.xml;1964-12-01
corpus/protocols/1964/prot-1964-höst-ak--38.xml;1964-12-02
corpus/protocols/1964/prot-1964-höst-ak--38.xml;1964-12-04
corpus/protocols/1964/prot-1964-höst-ak--39.xml;1964-12-08
corpus/protocols/1964/prot-1964-höst-ak--39.xml;1964-12-09
corpus/protocols/1964/prot-1964-höst-ak--40.xml;1964-12-10
corpus/protocols/1964/prot-1964-höst-ak--40.xml;1964-12-11
corpus/protocols/1964/prot-1964-höst-ak--40.xml;1964-12-16
corpus/protocols/1964/prot-1964-höst-ak--41.xml;1964-12-14
corpus/protocols/1964/prot-1964-höst-ak--41.xml;1964-12-15
corpus/protocols/1964/prot-1964-höst-ak--42.xml;1964-12-16
corpus/protocols/1964/prot-1964-höst-ak--42.xml;1964-12-17
corpus/protocols/1964/prot-1964-höst-ak--42.xml;1964-12-30
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-09-03
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-09-29
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-10-10
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-10-12
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-10-15
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-10-16
corpus/protocols/1964/prot-1964-höst-fk--31.xml;1964-10-17
corpus/protocols/1964/prot-1964-höst-fk--32.xml;1964-10-20
corpus/protocols/1964/prot-1964-höst-fk--32.xml;1964-10-21
corpus/protocols/1964/prot-1964-höst-fk--32.xml;1964-10-23
corpus/protocols/1964/prot-1964-höst-fk--32.xml;1964-10-27
corpus/protocols/1964/prot-1964-höst-fk--33.xml;1964-10-29
corpus/protocols/1964/prot-1964-höst-fk--33.xml;1964-10-30
corpus/protocols/1964/prot-1964-höst-fk--33.xml;1964-11-03
corpus/protocols/1964/prot-1964-höst-fk--33.xml;1964-11-04
corpus/protocols/1964/prot-1964-höst-fk--34.xml;1964-11-06
corpus/protocols/1964/prot-1964-höst-fk--34.xml;1964-11-10
corpus/protocols/1964/prot-1964-höst-fk--34.xml;1964-11-11
corpus/protocols/1964/prot-1964-höst-fk--35.xml;1964-11-12
corpus/protocols/1964/prot-1964-höst-fk--35.xml;1964-11-13
corpus/protocols/1964/prot-1964-höst-fk--36.xml;1964-11-12
