,protocol_id,year,pages,number
2574,prot-200910--91,2009,1.0,91
2575,prot-200910--92,2009,1.0,92
2576,prot-200910--93,2009,1.0,93
2577,prot-200910--94,2009,1.0,94
2578,prot-200910--95,2009,1.0,95
2579,prot-200910--96,2009,1.0,96
2580,prot-200910--97,2009,1.0,97
2581,prot-200910--98,2009,1.0,98
2582,prot-200910--99,2009,1.0,99
2583,prot-201011--1,2010,1.0,1
2584,prot-201011--10,2010,1.0,10
2585,prot-201011--100,2010,1.0,100
2586,prot-201011--101,2010,1.0,101
2587,prot-201011--102,2010,1.0,102
2588,prot-201011--103,2010,1.0,103
2589,prot-201011--104,2010,1.0,104
2590,prot-201011--105,2010,1.0,105
2591,prot-201011--106,2010,1.0,106
2592,prot-201011--107,2010,1.0,107
2593,prot-201011--108,2010,1.0,108
2594,prot-201011--109,2010,1.0,109
2595,prot-201011--11,2010,1.0,11
2596,prot-201011--110,2010,1.0,110
2597,prot-201011--111,2010,1.0,111
2598,prot-201011--112,2010,1.0,112
2599,prot-201011--113,2010,1.0,113
2600,prot-201011--114,2010,1.0,114
2601,prot-201011--115,2010,1.0,115
2602,prot-201011--116,2010,1.0,116
2603,prot-201011--117,2010,1.0,117
2604,prot-201011--118,2010,1.0,118
2605,prot-201011--119,2010,1.0,119
2606,prot-201011--12,2010,1.0,12
2607,prot-201011--120,2010,1.0,120
2608,prot-201011--121,2010,1.0,121
2609,prot-201011--122,2010,1.0,122
2610,prot-201011--123,2010,1.0,123
2611,prot-201011--124,2010,1.0,124
2612,prot-201011--125,2010,1.0,125
2613,prot-201011--126,2010,1.0,126
2614,prot-201011--127,2010,1.0,127
2615,prot-201011--128,2010,1.0,128
2616,prot-201011--13,2010,1.0,13
2617,prot-201011--14,2010,1.0,14
2618,prot-201011--15,2010,1.0,15
2619,prot-201011--16,2010,1.0,16
2620,prot-201011--17,2010,1.0,17
2621,prot-201011--18,2010,1.0,18
2622,prot-201011--19,2010,1.0,19
2623,prot-201011--2,2010,1.0,2
2624,prot-201011--20,2010,1.0,20
2625,prot-201011--21,2010,1.0,21
2626,prot-201011--22,2010,1.0,22
2627,prot-201011--23,2010,1.0,23
2628,prot-201011--24,2010,1.0,24
2629,prot-201011--25,2010,1.0,25
2630,prot-201011--26,2010,1.0,26
2631,prot-201011--27,2010,1.0,27
2632,prot-201011--28,2010,1.0,28
2633,prot-201011--29,2010,1.0,29
2634,prot-201011--3,2010,1.0,3
2635,prot-201011--30,2010,1.0,30
2636,prot-201011--31,2010,1.0,31
2637,prot-201011--32,2010,1.0,32
2638,prot-201011--33,2010,1.0,33
2639,prot-201011--34,2010,1.0,34
2640,prot-201011--35,2010,1.0,35
2641,prot-201011--36,2010,1.0,36
2642,prot-201011--37,2010,1.0,37
2643,prot-201011--38,2010,1.0,38
2644,prot-201011--39,2010,1.0,39
2645,prot-201011--4,2010,1.0,4
2646,prot-201011--40,2010,1.0,40
2647,prot-201011--41,2010,1.0,41
2648,prot-201011--42,2010,1.0,42
2649,prot-201011--43,2010,1.0,43
2650,prot-201011--44,2010,1.0,44
2651,prot-201011--45,2010,1.0,45
2652,prot-201011--46,2010,1.0,46
2653,prot-201011--47,2010,1.0,47
2654,prot-201011--48,2010,1.0,48
2655,prot-201011--49,2010,1.0,49
2656,prot-201011--5,2010,1.0,5
2657,prot-201011--50,2010,1.0,50
2658,prot-201011--51,2010,1.0,51
2659,prot-201011--52,2010,1.0,52
2660,prot-201011--53,2010,1.0,53
2661,prot-201011--54,2010,1.0,54
2662,prot-201011--55,2010,1.0,55
2663,prot-201011--56,2010,1.0,56
2664,prot-201011--57,2010,1.0,57
2665,prot-201011--58,2010,1.0,58
2666,prot-201011--59,2010,1.0,59
2667,prot-201011--6,2010,1.0,6
2668,prot-201011--60,2010,1.0,60
2669,prot-201011--61,2010,1.0,61
2670,prot-201011--62,2010,1.0,62
2671,prot-201011--63,2010,1.0,63
2672,prot-201011--64,2010,1.0,64
2673,prot-201011--65,2010,1.0,65
2674,prot-201011--66,2010,1.0,66
2675,prot-201011--67,2010,1.0,67
2676,prot-201011--68,2010,1.0,68
2677,prot-201011--69,2010,1.0,69
2678,prot-201011--7,2010,1.0,7
2679,prot-201011--70,2010,1.0,70
2680,prot-201011--71,2010,1.0,71
2681,prot-201011--72,2010,1.0,72
2682,prot-201011--73,2010,1.0,73
2683,prot-201011--74,2010,1.0,74
2684,prot-201011--75,2010,1.0,75
2685,prot-201011--76,2010,1.0,76
2686,prot-201011--77,2010,1.0,77
2687,prot-201011--78,2010,1.0,78
2688,prot-201011--79,2010,1.0,79
2689,prot-201011--8,2010,1.0,8
2690,prot-201011--80,2010,1.0,80
2691,prot-201011--81,2010,1.0,81
2692,prot-201011--82,2010,1.0,82
2693,prot-201011--83,2010,1.0,83
2694,prot-201011--84,2010,1.0,84
2695,prot-201011--85,2010,1.0,85
2696,prot-201011--86,2010,1.0,86
2697,prot-201011--87,2010,1.0,87
2698,prot-201011--88,2010,1.0,88
2699,prot-201011--89,2010,1.0,89
2700,prot-201011--9,2010,1.0,9
2701,prot-201011--90,2010,1.0,90
2702,prot-201011--91,2010,1.0,91
2703,prot-201011--92,2010,1.0,92
2704,prot-201011--93,2010,1.0,93
2705,prot-201011--94,2010,1.0,94
2706,prot-201011--95,2010,1.0,95
2707,prot-201011--96,2010,1.0,96
2708,prot-201011--97,2010,1.0,97
2709,prot-201011--98,2010,1.0,98
2710,prot-201011--99,2010,1.0,99
2711,prot-201112--1,2011,1.0,1
2712,prot-201112--10,2011,1.0,10
2713,prot-201112--100,2011,1.0,100
2714,prot-201112--101,2011,1.0,101
2715,prot-201112--102,2011,1.0,102
2716,prot-201112--103,2011,1.0,103
2717,prot-201112--104,2011,1.0,104
2718,prot-201112--105,2011,1.0,105
2719,prot-201112--106,2011,1.0,106
2720,prot-201112--107,2011,1.0,107
2721,prot-201112--108,2011,1.0,108
2722,prot-201112--109,2011,1.0,109
2723,prot-201112--11,2011,1.0,11
2724,prot-201112--110,2011,1.0,110
2725,prot-201112--111,2011,1.0,111
2726,prot-201112--112,2011,1.0,112
2727,prot-201112--113,2011,1.0,113
2728,prot-201112--114,2011,1.0,114
2729,prot-201112--115,2011,1.0,115
2730,prot-201112--116,2011,1.0,116
2731,prot-201112--117,2011,1.0,117
2732,prot-201112--118,2011,1.0,118
2733,prot-201112--119,2011,1.0,119
2734,prot-201112--12,2011,1.0,12
2735,prot-201112--120,2011,1.0,120
2736,prot-201112--121,2011,1.0,121
2737,prot-201112--122,2011,1.0,122
2738,prot-201112--123,2011,1.0,123
2739,prot-201112--124,2011,1.0,124
2740,prot-201112--125,2011,1.0,125
2741,prot-201112--126,2011,1.0,126
2742,prot-201112--127,2011,1.0,127
2743,prot-201112--128,2011,1.0,128
2744,prot-201112--129,2011,1.0,129
2745,prot-201112--13,2011,1.0,13
2746,prot-201112--130,2011,1.0,130
2747,prot-201112--131,2011,1.0,131
2748,prot-201112--132,2011,1.0,132
2749,prot-201112--133,2011,1.0,133
2750,prot-201112--134,2011,1.0,134
2751,prot-201112--135,2011,1.0,135
2752,prot-201112--136,2011,1.0,136
2753,prot-201112--137,2011,1.0,137
2754,prot-201112--138,2011,1.0,138
2755,prot-201112--139,2011,1.0,139
2756,prot-201112--14,2011,1.0,14
2757,prot-201112--140,2011,1.0,140
2758,prot-201112--15,2011,1.0,15
2759,prot-201112--16,2011,1.0,16
2760,prot-201112--17,2011,1.0,17
2761,prot-201112--18,2011,1.0,18
2762,prot-201112--19,2011,1.0,19
2763,prot-201112--2,2011,1.0,2
2764,prot-201112--20,2011,1.0,20
2765,prot-201112--21,2011,1.0,21
2766,prot-201112--22,2011,1.0,22
2767,prot-201112--23,2011,1.0,23
2768,prot-201112--24,2011,1.0,24
2769,prot-201112--25,2011,1.0,25
2770,prot-201112--26,2011,1.0,26
2771,prot-201112--27,2011,1.0,27
2772,prot-201112--28,2011,1.0,28
2773,prot-201112--29,2011,1.0,29
2774,prot-201112--3,2011,1.0,3
2775,prot-201112--30,2011,1.0,30
2776,prot-201112--31,2011,1.0,31
2777,prot-201112--32,2011,1.0,32
2778,prot-201112--33,2011,1.0,33
2779,prot-201112--34,2011,1.0,34
2780,prot-201112--35,2011,1.0,35
2781,prot-201112--36,2011,1.0,36
2782,prot-201112--37,2011,1.0,37
2783,prot-201112--38,2011,1.0,38
2784,prot-201112--39,2011,1.0,39
2785,prot-201112--4,2011,1.0,4
2786,prot-201112--40,2011,1.0,40
2787,prot-201112--41,2011,1.0,41
2788,prot-201112--42,2011,1.0,42
2789,prot-201112--43,2011,1.0,43
2790,prot-201112--44,2011,1.0,44
2791,prot-201112--45,2011,1.0,45
2792,prot-201112--46,2011,1.0,46
2793,prot-201112--47,2011,1.0,47
2794,prot-201112--48,2011,1.0,48
2795,prot-201112--49,2011,1.0,49
2796,prot-201112--5,2011,1.0,5
2797,prot-201112--50,2011,1.0,50
2798,prot-201112--51,2011,1.0,51
2799,prot-201112--52,2011,1.0,52
2800,prot-201112--53,2011,1.0,53
2801,prot-201112--54,2011,1.0,54
2802,prot-201112--55,2011,1.0,55
2803,prot-201112--56,2011,1.0,56
2804,prot-201112--57,2011,1.0,57
2805,prot-201112--58,2011,1.0,58
2806,prot-201112--59,2011,1.0,59
2807,prot-201112--6,2011,1.0,6
2808,prot-201112--60,2011,1.0,60
2809,prot-201112--61,2011,1.0,61
2810,prot-201112--62,2011,1.0,62
2811,prot-201112--63,2011,1.0,63
2812,prot-201112--64,2011,1.0,64
2813,prot-201112--65,2011,1.0,65
2814,prot-201112--66,2011,1.0,66
2815,prot-201112--67,2011,1.0,67
2816,prot-201112--68,2011,1.0,68
2817,prot-201112--69,2011,1.0,69
2818,prot-201112--7,2011,1.0,7
2819,prot-201112--70,2011,1.0,70
2820,prot-201112--71,2011,1.0,71
2821,prot-201112--72,2011,1.0,72
2822,prot-201112--73,2011,1.0,73
2823,prot-201112--74,2011,1.0,74
2824,prot-201112--75,2011,1.0,75
2825,prot-201112--76,2011,1.0,76
2826,prot-201112--77,2011,1.0,77
2827,prot-201112--78,2011,1.0,78
2828,prot-201112--79,2011,1.0,79
2829,prot-201112--8,2011,1.0,8
2830,prot-201112--80,2011,1.0,80
2831,prot-201112--81,2011,1.0,81
2832,prot-201112--82,2011,1.0,82
2833,prot-201112--83,2011,1.0,83
2834,prot-201112--84,2011,1.0,84
2835,prot-201112--85,2011,1.0,85
2836,prot-201112--86,2011,1.0,86
2837,prot-201112--87,2011,1.0,87
2838,prot-201112--88,2011,1.0,88
2839,prot-201112--89,2011,1.0,89
2840,prot-201112--9,2011,1.0,9
2841,prot-201112--90,2011,1.0,90
2842,prot-201112--91,2011,1.0,91
2843,prot-201112--92,2011,1.0,92
2844,prot-201112--93,2011,1.0,93
2845,prot-201112--94,2011,1.0,94
2846,prot-201112--95,2011,1.0,95
2847,prot-201112--96,2011,1.0,96
2848,prot-201112--97,2011,1.0,97
2849,prot-201112--98,2011,1.0,98
2850,prot-201112--99,2011,1.0,99
2851,prot-201213--1,2012,1.0,1
2852,prot-201213--10,2012,1.0,10
2853,prot-201213--100,2012,1.0,100
2854,prot-201213--101,2012,1.0,101
2855,prot-201213--102,2012,1.0,102
2856,prot-201213--103,2012,1.0,103
2857,prot-201213--104,2012,1.0,104
2858,prot-201213--105,2012,1.0,105
2859,prot-201213--106,2012,1.0,106
2860,prot-201213--107,2012,1.0,107
2861,prot-201213--108,2012,1.0,108
2862,prot-201213--109,2012,1.0,109
2863,prot-201213--11,2012,1.0,11
2864,prot-201213--110,2012,1.0,110
2865,prot-201213--111,2012,1.0,111
2866,prot-201213--112,2012,1.0,112
2867,prot-201213--113,2012,1.0,113
2868,prot-201213--114,2012,1.0,114
2869,prot-201213--115,2012,1.0,115
2870,prot-201213--116,2012,1.0,116
2871,prot-201213--117,2012,1.0,117
2872,prot-201213--118,2012,1.0,118
2873,prot-201213--119,2012,1.0,119
2874,prot-201213--12,2012,1.0,12
2875,prot-201213--120,2012,1.0,120
2876,prot-201213--121,2012,1.0,121
2877,prot-201213--122,2012,1.0,122
2878,prot-201213--123,2012,1.0,123
2879,prot-201213--124,2012,1.0,124
2880,prot-201213--125,2012,1.0,125
2881,prot-201213--126,2012,1.0,126
2882,prot-201213--127,2012,1.0,127
2883,prot-201213--128,2012,1.0,128
2884,prot-201213--129,2012,1.0,129
2885,prot-201213--13,2012,1.0,13
2886,prot-201213--130,2012,1.0,130
2887,prot-201213--131,2012,1.0,131
2888,prot-201213--132,2012,1.0,132
2889,prot-201213--133,2012,1.0,133
2890,prot-201213--134,2012,1.0,134
2891,prot-201213--135,2012,1.0,135
2892,prot-201213--136,2012,1.0,136
2893,prot-201213--14,2012,1.0,14
2894,prot-201213--15,2012,1.0,15
2895,prot-201213--16,2012,1.0,16
2896,prot-201213--17,2012,1.0,17
2897,prot-201213--18,2012,1.0,18
2898,prot-201213--19,2012,1.0,19
2899,prot-201213--2,2012,1.0,2
2900,prot-201213--20,2012,1.0,20
2901,prot-201213--21,2012,1.0,21
2902,prot-201213--22,2012,1.0,22
2903,prot-201213--23,2012,1.0,23
2904,prot-201213--24,2012,1.0,24
2905,prot-201213--25,2012,1.0,25
2906,prot-201213--26,2012,1.0,26
2907,prot-201213--27,2012,1.0,27
2908,prot-201213--28,2012,1.0,28
2909,prot-201213--29,2012,1.0,29
2910,prot-201213--3,2012,1.0,3
2911,prot-201213--30,2012,1.0,30
2912,prot-201213--31,2012,1.0,31
2913,prot-201213--32,2012,1.0,32
2914,prot-201213--33,2012,1.0,33
2915,prot-201213--34,2012,1.0,34
2916,prot-201213--35,2012,1.0,35
2917,prot-201213--36,2012,1.0,36
2918,prot-201213--37,2012,1.0,37
2919,prot-201213--38,2012,1.0,38
2920,prot-201213--39,2012,1.0,39
2921,prot-201213--4,2012,1.0,4
2922,prot-201213--40,2012,1.0,40
2923,prot-201213--41,2012,1.0,41
2924,prot-201213--42,2012,1.0,42
2925,prot-201213--43,2012,1.0,43
2926,prot-201213--44,2012,1.0,44
2927,prot-201213--45,2012,1.0,45
2928,prot-201213--46,2012,1.0,46
2929,prot-201213--47,2012,1.0,47
2930,prot-201213--48,2012,1.0,48
2931,prot-201213--49,2012,1.0,49
2932,prot-201213--5,2012,1.0,5
2933,prot-201213--50,2012,1.0,50
2934,prot-201213--51,2012,1.0,51
2935,prot-201213--52,2012,1.0,52
2936,prot-201213--53,2012,1.0,53
2937,prot-201213--54,2012,1.0,54
2938,prot-201213--55,2012,1.0,55
2939,prot-201213--56,2012,1.0,56
2940,prot-201213--57,2012,1.0,57
2941,prot-201213--58,2012,1.0,58
2942,prot-201213--59,2012,1.0,59
2943,prot-201213--6,2012,1.0,6
2944,prot-201213--60,2012,1.0,60
2945,prot-201213--61,2012,1.0,61
2946,prot-201213--62,2012,1.0,62
2947,prot-201213--63,2012,1.0,63
2948,prot-201213--64,2012,1.0,64
2949,prot-201213--65,2012,1.0,65
2950,prot-201213--66,2012,1.0,66
2951,prot-201213--67,2012,1.0,67
2952,prot-201213--68,2012,1.0,68
2953,prot-201213--69,2012,1.0,69
2954,prot-201213--7,2012,1.0,7
2955,prot-201213--70,2012,1.0,70
2956,prot-201213--71,2012,1.0,71
2957,prot-201213--72,2012,1.0,72
2958,prot-201213--73,2012,1.0,73
2959,prot-201213--74,2012,1.0,74
2960,prot-201213--75,2012,1.0,75
2961,prot-201213--76,2012,1.0,76
2962,prot-201213--77,2012,1.0,77
2963,prot-201213--78,2012,1.0,78
2964,prot-201213--79,2012,1.0,79
2965,prot-201213--8,2012,1.0,8
2966,prot-201213--80,2012,1.0,80
2967,prot-201213--81,2012,1.0,81
2968,prot-201213--82,2012,1.0,82
2969,prot-201213--83,2012,1.0,83
2970,prot-201213--84,2012,1.0,84
2971,prot-201213--85,2012,1.0,85
2972,prot-201213--86,2012,1.0,86
2973,prot-201213--87,2012,1.0,87
2974,prot-201213--88,2012,1.0,88
2975,prot-201213--89,2012,1.0,89
2976,prot-201213--9,2012,1.0,9
2977,prot-201213--90,2012,1.0,90
2978,prot-201213--91,2012,1.0,91
2979,prot-201213--92,2012,1.0,92
2980,prot-201213--93,2012,1.0,93
2981,prot-201213--94,2012,1.0,94
2982,prot-201213--95,2012,1.0,95
2983,prot-201213--96,2012,1.0,96
2984,prot-201213--97,2012,1.0,97
2985,prot-201213--98,2012,1.0,98
2986,prot-201213--99,2012,1.0,99
2987,prot-201314--1,2013,1.0,1
2988,prot-201314--10,2013,1.0,10
2989,prot-201314--100,2013,1.0,100
2990,prot-201314--101,2013,1.0,101
2991,prot-201314--102,2013,1.0,102
2992,prot-201314--103,2013,1.0,103
2993,prot-201314--104,2013,1.0,104
2994,prot-201314--105,2013,1.0,105
2995,prot-201314--106,2013,1.0,106
2996,prot-201314--107,2013,1.0,107
2997,prot-201314--108,2013,1.0,108
2998,prot-201314--109,2013,1.0,109
2999,prot-201314--11,2013,1.0,11
3000,prot-201314--110,2013,1.0,110
3001,prot-201314--111,2013,1.0,111
3002,prot-201314--112,2013,1.0,112
3003,prot-201314--113,2013,1.0,113
3004,prot-201314--114,2013,1.0,114
3005,prot-201314--115,2013,1.0,115
3006,prot-201314--116,2013,1.0,116
3007,prot-201314--117,2013,1.0,117
3008,prot-201314--118,2013,1.0,118
3009,prot-201314--119,2013,1.0,119
3010,prot-201314--12,2013,1.0,12
3011,prot-201314--120,2013,1.0,120
3012,prot-201314--121,2013,1.0,121
3013,prot-201314--122,2013,1.0,122
3014,prot-201314--123,2013,1.0,123
3015,prot-201314--124,2013,1.0,124
3016,prot-201314--125,2013,1.0,125
3017,prot-201314--126,2013,1.0,126
3018,prot-201314--127,2013,1.0,127
3019,prot-201314--128,2013,1.0,128
3020,prot-201314--129,2013,1.0,129
3021,prot-201314--13,2013,1.0,13
3022,prot-201314--130,2013,1.0,130
3023,prot-201314--131,2013,1.0,131
3024,prot-201314--132,2013,1.0,132
3025,prot-201314--133,2013,1.0,133
3026,prot-201314--134,2013,1.0,134
3027,prot-201314--14,2013,1.0,14
3028,prot-201314--15,2013,1.0,15
3029,prot-201314--16,2013,1.0,16
3030,prot-201314--17,2013,1.0,17
3031,prot-201314--18,2013,1.0,18
3032,prot-201314--19,2013,1.0,19
3033,prot-201314--2,2013,1.0,2
3034,prot-201314--20,2013,1.0,20
3035,prot-201314--21,2013,1.0,21
3036,prot-201314--22,2013,1.0,22
3037,prot-201314--23,2013,1.0,23
3038,prot-201314--24,2013,1.0,24
3039,prot-201314--25,2013,1.0,25
3040,prot-201314--26,2013,1.0,26
3041,prot-201314--27,2013,1.0,27
3042,prot-201314--28,2013,1.0,28
3043,prot-201314--29,2013,1.0,29
3044,prot-201314--3,2013,1.0,3
3045,prot-201314--30,2013,1.0,30
3046,prot-201314--31,2013,1.0,31
3047,prot-201314--32,2013,1.0,32
3048,prot-201314--33,2013,1.0,33
3049,prot-201314--34,2013,1.0,34
3050,prot-201314--35,2013,1.0,35
3051,prot-201314--36,2013,1.0,36
3052,prot-201314--37,2013,1.0,37
3053,prot-201314--38,2013,1.0,38
3054,prot-201314--39,2013,1.0,39
3055,prot-201314--4,2013,1.0,4
3056,prot-201314--40,2013,1.0,40
3057,prot-201314--41,2013,1.0,41
3058,prot-201314--42,2013,1.0,42
3059,prot-201314--43,2013,1.0,43
3060,prot-201314--44,2013,1.0,44
3061,prot-201314--45,2013,1.0,45
3062,prot-201314--46,2013,1.0,46
3063,prot-201314--47,2013,1.0,47
3064,prot-201314--48,2013,1.0,48
3065,prot-201314--49,2013,1.0,49
3066,prot-201314--5,2013,1.0,5
3067,prot-201314--50,2013,1.0,50
3068,prot-201314--51,2013,1.0,51
3069,prot-201314--52,2013,1.0,52
3070,prot-201314--53,2013,1.0,53
3071,prot-201314--54,2013,1.0,54
3072,prot-201314--55,2013,1.0,55
3073,prot-201314--56,2013,1.0,56
3074,prot-201314--57,2013,1.0,57
3075,prot-201314--58,2013,1.0,58
3076,prot-201314--59,2013,1.0,59
3077,prot-201314--6,2013,1.0,6
3078,prot-201314--60,2013,1.0,60
3079,prot-201314--61,2013,1.0,61
3080,prot-201314--62,2013,1.0,62
3081,prot-201314--63,2013,1.0,63
3082,prot-201314--64,2013,1.0,64
3083,prot-201314--65,2013,1.0,65
3084,prot-201314--66,2013,1.0,66
3085,prot-201314--67,2013,1.0,67
3086,prot-201314--68,2013,1.0,68
3087,prot-201314--69,2013,1.0,69
3088,prot-201314--7,2013,1.0,7
3089,prot-201314--70,2013,1.0,70
3090,prot-201314--71,2013,1.0,71
3091,prot-201314--72,2013,1.0,72
3092,prot-201314--73,2013,1.0,73
3093,prot-201314--74,2013,1.0,74
3094,prot-201314--75,2013,1.0,75
3095,prot-201314--76,2013,1.0,76
3096,prot-201314--77,2013,1.0,77
3097,prot-201314--78,2013,1.0,78
3098,prot-201314--79,2013,1.0,79
3099,prot-201314--8,2013,1.0,8
3100,prot-201314--80,2013,1.0,80
3101,prot-201314--81,2013,1.0,81
3102,prot-201314--82,2013,1.0,82
3103,prot-201314--83,2013,1.0,83
3104,prot-201314--84,2013,1.0,84
3105,prot-201314--85,2013,1.0,85
3106,prot-201314--86,2013,1.0,86
3107,prot-201314--87,2013,1.0,87
3108,prot-201314--88,2013,1.0,88
3109,prot-201314--89,2013,1.0,89
3110,prot-201314--9,2013,1.0,9
3111,prot-201314--90,2013,1.0,90
3112,prot-201314--91,2013,1.0,91
3113,prot-201314--92,2013,1.0,92
3114,prot-201314--93,2013,1.0,93
3115,prot-201314--94,2013,1.0,94
3116,prot-201314--95,2013,1.0,95
3117,prot-201314--96,2013,1.0,96
3118,prot-201314--97,2013,1.0,97
3119,prot-201314--98,2013,1.0,98
3120,prot-201314--99,2013,1.0,99
3121,prot-201415--1,2014,1.0,1
3122,prot-201415--10,2014,1.0,10
3123,prot-201415--100,2014,1.0,100
3124,prot-201415--101,2014,1.0,101
3125,prot-201415--102,2014,1.0,102
3126,prot-201415--103,2014,1.0,103
3127,prot-201415--104,2014,1.0,104
3128,prot-201415--105,2014,1.0,105
3129,prot-201415--106,2014,1.0,106
3130,prot-201415--107,2014,1.0,107
3131,prot-201415--108,2014,1.0,108
3132,prot-201415--109,2014,1.0,109
3133,prot-201415--11,2014,1.0,11
3134,prot-201415--110,2014,1.0,110
3135,prot-201415--111,2014,1.0,111
3136,prot-201415--112,2014,1.0,112
3137,prot-201415--113,2014,1.0,113
3138,prot-201415--114,2014,1.0,114
3139,prot-201415--115,2014,1.0,115
3140,prot-201415--116,2014,1.0,116
3141,prot-201415--117,2014,1.0,117
3142,prot-201415--118,2014,1.0,118
3143,prot-201415--119,2014,1.0,119
3144,prot-201415--12,2014,1.0,12
3145,prot-201415--120,2014,1.0,120
3146,prot-201415--121,2014,1.0,121
3147,prot-201415--122,2014,1.0,122
3148,prot-201415--123,2014,1.0,123
3149,prot-201415--13,2014,1.0,13
3150,prot-201415--14,2014,1.0,14
3151,prot-201415--15,2014,1.0,15
3152,prot-201415--16,2014,1.0,16
3153,prot-201415--17,2014,1.0,17
3154,prot-201415--18,2014,1.0,18
3155,prot-201415--19,2014,1.0,19
3156,prot-201415--2,2014,1.0,2
3157,prot-201415--20,2014,1.0,20
3158,prot-201415--21,2014,1.0,21
3159,prot-201415--22,2014,1.0,22
3160,prot-201415--23,2014,1.0,23
3161,prot-201415--24,2014,1.0,24
3162,prot-201415--25,2014,1.0,25
3163,prot-201415--26,2014,1.0,26
3164,prot-201415--27,2014,1.0,27
3165,prot-201415--28,2014,1.0,28
3166,prot-201415--29,2014,1.0,29
3167,prot-201415--3,2014,1.0,3
3168,prot-201415--30,2014,1.0,30
3169,prot-201415--31,2014,1.0,31
3170,prot-201415--32,2014,1.0,32
3171,prot-201415--33,2014,1.0,33
3172,prot-201415--34,2014,1.0,34
3173,prot-201415--35,2014,1.0,35
3174,prot-201415--36,2014,1.0,36
3175,prot-201415--37,2014,1.0,37
3176,prot-201415--38,2014,1.0,38
3177,prot-201415--39,2014,1.0,39
3178,prot-201415--4,2014,1.0,4
3179,prot-201415--40,2014,1.0,40
3180,prot-201415--41,2014,1.0,41
3181,prot-201415--42,2014,1.0,42
3182,prot-201415--43,2014,1.0,43
3183,prot-201415--44,2014,1.0,44
3184,prot-201415--45,2014,1.0,45
3185,prot-201415--46,2014,1.0,46
3186,prot-201415--47,2014,1.0,47
3187,prot-201415--48,2014,1.0,48
3188,prot-201415--49,2014,1.0,49
3189,prot-201415--5,2014,1.0,5
3190,prot-201415--50,2014,1.0,50
3191,prot-201415--51,2014,1.0,51
3192,prot-201415--52,2014,1.0,52
3193,prot-201415--53,2014,1.0,53
3194,prot-201415--54,2014,1.0,54
3195,prot-201415--55,2014,1.0,55
3196,prot-201415--56,2014,1.0,56
3197,prot-201415--57,2014,1.0,57
3198,prot-201415--58,2014,1.0,58
3199,prot-201415--59,2014,1.0,59
3200,prot-201415--6,2014,1.0,6
3201,prot-201415--60,2014,1.0,60
3202,prot-201415--61,2014,1.0,61
3203,prot-201415--62,2014,1.0,62
3204,prot-201415--63,2014,1.0,63
3205,prot-201415--64,2014,1.0,64
3206,prot-201415--65,2014,1.0,65
3207,prot-201415--66,2014,1.0,66
3208,prot-201415--67,2014,1.0,67
3209,prot-201415--68,2014,1.0,68
3210,prot-201415--69,2014,1.0,69
3211,prot-201415--7,2014,1.0,7
3212,prot-201415--70,2014,1.0,70
3213,prot-201415--71,2014,1.0,71
3214,prot-201415--72,2014,1.0,72
3215,prot-201415--73,2014,1.0,73
3216,prot-201415--74,2014,1.0,74
3217,prot-201415--75,2014,1.0,75
3218,prot-201415--76,2014,1.0,76
3219,prot-201415--77,2014,1.0,77
3220,prot-201415--78,2014,1.0,78
3221,prot-201415--79,2014,1.0,79
3222,prot-201415--8,2014,1.0,8
3223,prot-201415--80,2014,1.0,80
3224,prot-201415--81,2014,1.0,81
3225,prot-201415--82,2014,1.0,82
3226,prot-201415--83,2014,1.0,83
3227,prot-201415--84,2014,1.0,84
3228,prot-201415--85,2014,1.0,85
3229,prot-201415--86,2014,1.0,86
3230,prot-201415--87,2014,1.0,87
3231,prot-201415--88,2014,1.0,88
3232,prot-201415--89,2014,1.0,89
3233,prot-201415--9,2014,1.0,9
3234,prot-201415--90,2014,1.0,90
3235,prot-201415--91,2014,1.0,91
3236,prot-201415--92,2014,1.0,92
3237,prot-201415--93,2014,1.0,93
3238,prot-201415--94,2014,1.0,94
3239,prot-201415--95,2014,1.0,95
3240,prot-201415--96,2014,1.0,96
3241,prot-201415--97,2014,1.0,97
3242,prot-201415--98,2014,1.0,98
3243,prot-201415--99,2014,1.0,99
3244,prot-201516--1,2015,1.0,1
3245,prot-201516--10,2015,1.0,10
3246,prot-201516--100,2015,1.0,100
3247,prot-201516--101,2015,1.0,101
3248,prot-201516--102,2015,1.0,102
3249,prot-201516--103,2015,1.0,103
3250,prot-201516--104,2015,1.0,104
3251,prot-201516--105,2015,1.0,105
3252,prot-201516--106,2015,1.0,106
3253,prot-201516--107,2015,1.0,107
3254,prot-201516--108,2015,1.0,108
3255,prot-201516--109,2015,1.0,109
3256,prot-201516--11,2015,1.0,11
3257,prot-201516--110,2015,1.0,110
3258,prot-201516--111,2015,1.0,111
3259,prot-201516--112,2015,1.0,112
3260,prot-201516--113,2015,1.0,113
3261,prot-201516--114,2015,1.0,114
3262,prot-201516--115,2015,1.0,115
3263,prot-201516--116,2015,1.0,116
3264,prot-201516--117,2015,1.0,117
3265,prot-201516--118,2015,1.0,118
3266,prot-201516--119,2015,1.0,119
3267,prot-201516--12,2015,1.0,12
3268,prot-201516--120,2015,1.0,120
3269,prot-201516--121,2015,1.0,121
3270,prot-201516--122,2015,1.0,122
3271,prot-201516--123,2015,1.0,123
3272,prot-201516--124,2015,1.0,124
