file_path,id
corpus/protocols/1883/prot-1883--ak--11.xml,i-5ov2YJmZtJwRfGATXVAgnF
corpus/protocols/1883/prot-1883--ak--11.xml,i-R6wwi5xSam91CY1NHxKQSH
corpus/protocols/1883/prot-1883--ak--11.xml,i-Y85EYcC2gBneqaYQVsxaqx
corpus/protocols/1883/prot-1883--ak--11.xml,i-NGCCeLb99M5DvrNmyyg9he
corpus/protocols/1883/prot-1883--ak--11.xml,i-VUzqs2WxhTb4sJREZCUEwU
corpus/protocols/1883/prot-1883--ak--11.xml,i-SBCxPVVMyYHB95fRek7gkE
corpus/protocols/1883/prot-1883--ak--11.xml,i-BPpeTVgkjVxUAxKX3BLm4T
corpus/protocols/1883/prot-1883--ak--11.xml,i-DrhKcSzijUuhth3KuhnAsi
corpus/protocols/1883/prot-1883--ak--11.xml,i-Hm25JNpgSQjrTZ26fS2PnH
corpus/protocols/1883/prot-1883--ak--11.xml,i-USiBs5fdhLzkyWnZUR8K1X
corpus/protocols/1883/prot-1883--ak--11.xml,i-PdVLQyHtQMHXzauReMH8cb
corpus/protocols/1883/prot-1883--ak--11.xml,i-SNzfZx36NvmP6TvBdcQnWF
corpus/protocols/1883/prot-1883--ak--11.xml,i-RR76J4PiwXx7VPqDy8cQBs
corpus/protocols/1883/prot-1883--ak--11.xml,i-X8wi4LEkL9iRvP8FQruE7M
corpus/protocols/1883/prot-1883--ak--12.xml,i-9f1ipZANtShaPCdJWLVV6S
corpus/protocols/1883/prot-1883--ak--12.xml,i-Kaxsfj2Cz4FzugRRNKYaCB
corpus/protocols/1883/prot-1883--ak--12.xml,i-NgqVgLG6obwxmsZPHwFfgu
corpus/protocols/1883/prot-1883--ak--12.xml,i-W6N4bHSWGqBHLJHqQtZXT5
corpus/protocols/1883/prot-1883--ak--12.xml,i-otn65nMnXpEKr7jB5K8NH
corpus/protocols/1883/prot-1883--ak--12.xml,i-5zaZHoiie321qLHojSy59K
corpus/protocols/1883/prot-1883--ak--12.xml,i-2p2iftEd2HADWHTQyBFhEe
corpus/protocols/1883/prot-1883--ak--12.xml,i-3goYuCmn6t3XdrL6erTrXE
corpus/protocols/1883/prot-1883--ak--12.xml,i-NjKU3zbrDmvHtvi9uYXZd3
corpus/protocols/1883/prot-1883--ak--12.xml,i-Gu3Sw9yQ1irFW6yqFdsb8B
corpus/protocols/1883/prot-1883--ak--12.xml,i-BZB2AMcZCLmKryzRhS6vtr
corpus/protocols/1883/prot-1883--ak--12.xml,i-X263xuPSHKVoA9eA7jWFim
corpus/protocols/1883/prot-1883--ak--12.xml,i-7HGbsJfvvoiziZdU9HmKQZ
corpus/protocols/1883/prot-1883--ak--12.xml,i-NDiZobAyJ2nEVdFo7BWH6X
corpus/protocols/1883/prot-1883--ak--12.xml,i-DcQJTUqE63PnV1SJki9dvq
corpus/protocols/1883/prot-1883--ak--12.xml,i-YXZKFKMsFXnUtZjMbLxa16
corpus/protocols/1883/prot-1883--ak--12.xml,i-KvfBQHdVdHVpGHzCdaoUzE
corpus/protocols/1883/prot-1883--ak--12.xml,i-CP3M8wTf67BGuFDmkuo6Z2
corpus/protocols/1883/prot-1883--ak--12.xml,i-SNESdPcM8xGYUs7aDSw8JH
corpus/protocols/1883/prot-1883--ak--12.xml,i-HtKGhXJRcWafWLsDLRjPvm
corpus/protocols/1883/prot-1883--ak--12.xml,i-XM2YVN8oiLqvq4wWMGr4CD
corpus/protocols/1883/prot-1883--ak--12.xml,i-LKki5B33DLMvFQpnk8BuQk
corpus/protocols/1883/prot-1883--ak--12.xml,i-7fRPAN5bMtvVPmWr3zPRnZ
corpus/protocols/1883/prot-1883--ak--12.xml,i-Y2R1vFSVj7zBfASnUdyz6y
corpus/protocols/1883/prot-1883--ak--12.xml,i-GUJczX2ApEb4sXEZafCXm5
corpus/protocols/1883/prot-1883--ak--12.xml,i-Shts77Pf9we8u4yssFL5Tk
corpus/protocols/1883/prot-1883--ak--12.xml,i-7scrLnwGsLz3axvrUX8BWZ
corpus/protocols/1883/prot-1883--ak--12.xml,i-4m9GEbWf5FiHHsovUYT3TH
corpus/protocols/1883/prot-1883--ak--12.xml,i-2TCXMVpzGuj3PetYWVPL5Q
corpus/protocols/1883/prot-1883--ak--12.xml,i-6AMCpkYXTnxBzeRUSiVnsP
corpus/protocols/1883/prot-1883--ak--12.xml,i-JUH2NHHVSqbHpJji2o4bmY
corpus/protocols/1883/prot-1883--ak--12.xml,i-UcWNVZGG67sZ3VgqiFuC4a
corpus/protocols/1883/prot-1883--ak--12.xml,i-Figw3Uynf6HA2Khj4ua84b
corpus/protocols/1883/prot-1883--ak--12.xml,i-LudKpDZcmo9kTJvgAsjozp
corpus/protocols/1883/prot-1883--ak--12.xml,i-Q3k6SXtrnMycTphMuKQMhD
corpus/protocols/1883/prot-1883--ak--12.xml,i-8QRGePxrKVSLxyyFb5zn5E
corpus/protocols/1883/prot-1883--ak--12.xml,i-bqYPzq2P8ZhhrLwz5cEMg
corpus/protocols/1883/prot-1883--ak--12.xml,i-8aLxKcqxvsd53t7mtFzYRd
corpus/protocols/1883/prot-1883--ak--12.xml,i-RnVCdywnPy18y2HWVEYefp
corpus/protocols/1883/prot-1883--ak--12.xml,i-Rz261eJHif1Pg1cg42rTtH
corpus/protocols/1883/prot-1883--ak--12.xml,i-57sTfJ9Uzk5R7GN7cagFn9
corpus/protocols/1883/prot-1883--ak--12.xml,i-55147VyViGBpi9ptmLWCto
corpus/protocols/1883/prot-1883--ak--12.xml,i-GuKi7rP9bF3E36TD7G917N
corpus/protocols/1883/prot-1883--ak--12.xml,i-9exoiaoxz9pHEqPPZWB2fv
corpus/protocols/1883/prot-1883--ak--12.xml,i-EVHXAu24RWN3p4CtWr2VXj
corpus/protocols/1883/prot-1883--ak--12.xml,i-M5bQ41DXA3AvFVahn951MW
corpus/protocols/1883/prot-1883--ak--12.xml,i-Xhy9dUeZ2QhFDxSvSxocgR
corpus/protocols/1883/prot-1883--ak--12.xml,i-UUzycvCbSzeXFPoTMtQMUr
corpus/protocols/1883/prot-1883--ak--12.xml,i-NZm9HkrhTLAm5UbqchPF5t
corpus/protocols/1883/prot-1883--ak--12.xml,i-66B9BDwDdZod2bohiSvEXx
corpus/protocols/1883/prot-1883--ak--12.xml,i-Wc14wL2hoDzLiWgvbLZh2n
corpus/protocols/1883/prot-1883--ak--12.xml,i-CNH1CmefVBDCsrVQxSJHD
corpus/protocols/1883/prot-1883--ak--12.xml,i-3e9bmZd63Ed3dKjqLkSj9Y
corpus/protocols/1883/prot-1883--ak--12.xml,i-QmabVnJQ5iYV862uRGnc1R
corpus/protocols/1883/prot-1883--ak--13.xml,i-KftGwyLQwWnMzfmb8e5ccv
corpus/protocols/1883/prot-1883--ak--13.xml,i-SyEwyAjw6LcJ8JtrjnT7r1
corpus/protocols/1883/prot-1883--ak--13.xml,i-PUYTuWWtvPUvmXZRKN5h5X
corpus/protocols/1883/prot-1883--ak--13.xml,i-JP42MpjpewW4k9jjCrAhFc
corpus/protocols/1883/prot-1883--ak--13.xml,i-HQrUN63vVC1WrQrJdkv3bp
corpus/protocols/1883/prot-1883--ak--13.xml,i-NuuHPAXgudzzg1eUmWUxVg
corpus/protocols/1883/prot-1883--ak--13.xml,i-Tfy6nxw3CEuNFgHJB5gqGp
corpus/protocols/1883/prot-1883--ak--13.xml,i-EtFjhMqkqAVjojxWsZ6QM6
corpus/protocols/1883/prot-1883--ak--13.xml,i-KgRTv6gJZd6SwtNKiTfZQ2
corpus/protocols/1883/prot-1883--ak--13.xml,i-UYVWZ4rCk4jeTwupwxxgCZ
corpus/protocols/1883/prot-1883--ak--13.xml,i-QauMM1PmBrNo5BrP5pUieT
corpus/protocols/1883/prot-1883--ak--13.xml,i-BXo5ZAYxfF1WWLSty3P69S
corpus/protocols/1883/prot-1883--ak--13.xml,i-7LbQiCmqpFQveKNHNM6oWv
corpus/protocols/1883/prot-1883--ak--13.xml,i-VLJTNijwNPpcSLgQ2cY3LD
corpus/protocols/1883/prot-1883--ak--13.xml,i-6z99cSwi9odU6r1WE8dZWC
corpus/protocols/1883/prot-1883--ak--13.xml,i-8kbYoLLkRvwtW6nFMmY6Tb
corpus/protocols/1883/prot-1883--ak--13.xml,i-TAEKHCNFP8a9Ho54QzoHT1
corpus/protocols/1883/prot-1883--ak--13.xml,i-6RroajkS4hmpKz3w45Hk9c
corpus/protocols/1883/prot-1883--ak--14.xml,i-G58xSHUNDqdyLPgiKqn4mH
corpus/protocols/1883/prot-1883--ak--14.xml,i-GXgPgM9vXnoxeCJgYNqpKa
corpus/protocols/1883/prot-1883--ak--14.xml,i-FcFBUffc8cegHVBqUm8ZMi
corpus/protocols/1883/prot-1883--ak--14.xml,i-KaCDq9cNCrQTjftr3C3cKf
corpus/protocols/1883/prot-1883--ak--14.xml,i-EUJ6XgE2izWj49cExcagnH
corpus/protocols/1883/prot-1883--ak--14.xml,i-CFwpfYc9b5XDnVRQH1sZ3H
corpus/protocols/1883/prot-1883--ak--14.xml,i-5yKMYd6tooYJ5WVLUaGWyc
corpus/protocols/1883/prot-1883--ak--14.xml,i-UtZNgWmeZPzPrPSCZgNKaD
corpus/protocols/1883/prot-1883--ak--14.xml,i-a7LKVLFZgShPGzL1t2sbN
corpus/protocols/1883/prot-1883--ak--14.xml,i-UTCyADm3J952P7DEafsE91
corpus/protocols/1883/prot-1883--ak--14.xml,i-HeFTZH3iUfAQqkzaNjhhUX
corpus/protocols/1883/prot-1883--ak--14.xml,i-Jux2ZgnzsA5YewWy8Dgwe4
corpus/protocols/1883/prot-1883--ak--14.xml,i-MLoVfuG3kXZHQnJr3jDwB6
corpus/protocols/1883/prot-1883--ak--14.xml,i-8azEQC7C3aJ5qV4b8xg2hE
corpus/protocols/1883/prot-1883--ak--14.xml,i-F5LFoWkVkZbP2e4Y9mzgoL
corpus/protocols/1883/prot-1883--ak--14.xml,i-7GqjLLF91wpBaqgcx8xZyr
corpus/protocols/1883/prot-1883--ak--14.xml,i-CMuGqZXuDpHyUrNrHn32p8
corpus/protocols/1883/prot-1883--ak--14.xml,i-DKjtAc5uyEEqZGDMoEjt1v
corpus/protocols/1883/prot-1883--ak--14.xml,i-9aiyyZbrv6hQD76QWb2aaQ
corpus/protocols/1883/prot-1883--ak--14.xml,i-7ieNtYgycFraVtG3mB2taf
corpus/protocols/1883/prot-1883--ak--14.xml,i-6fLyQPopm4cthUsUpmbyjh
corpus/protocols/1883/prot-1883--ak--14.xml,i-U1mU83SKcgRoojrxkLmqSB
corpus/protocols/1883/prot-1883--ak--15.xml,i-XKMHVC41d5myQp6n8MH6J
corpus/protocols/1883/prot-1883--ak--15.xml,i-AQgJFEpA3PrsJz435KWdGw
corpus/protocols/1883/prot-1883--ak--15.xml,i-BNykcmDkWqfsReYX3ohQ1j
corpus/protocols/1883/prot-1883--ak--15.xml,i-Uez9fMubzuT9TcCJuvcJAV
corpus/protocols/1883/prot-1883--ak--15.xml,i-BjBWSdEdu8Um9nh5dBYiBM
corpus/protocols/1883/prot-1883--ak--15.xml,i-FkE7x9GxEXR3pxpzML2isH
corpus/protocols/1883/prot-1883--ak--15.xml,i-Q6K6YJhG6bDJdqh2aWujWu
corpus/protocols/1883/prot-1883--ak--15.xml,i-8YBwQJCkS6G5na6kMavNmj
corpus/protocols/1883/prot-1883--ak--15.xml,i-2u5ATzG1VCh5v4xvbJZ1Nt
corpus/protocols/1883/prot-1883--ak--15.xml,i-Nz9YyNRuPg6aTXN9oiqwSN
corpus/protocols/1883/prot-1883--ak--15.xml,i-66VJZuCyAJJge7bP7yFHaG
corpus/protocols/1883/prot-1883--ak--15.xml,i-DuzoUAAkS5kcLNdiu4RM3c
corpus/protocols/1883/prot-1883--ak--15.xml,i-Cx4m2tGJ4hBchaP2GLPKub
corpus/protocols/1883/prot-1883--ak--15.xml,i-Y5uchBCNFutYpTEa94quS3
corpus/protocols/1883/prot-1883--ak--15.xml,i-N3ZnrVGGfYK4EFT7jPATyL
corpus/protocols/1883/prot-1883--ak--15.xml,i-CDmPGcRZB51xsV6YJY7TnV
corpus/protocols/1883/prot-1883--ak--15.xml,i-BCrLUBcd212dAzqyKp1AW3
corpus/protocols/1883/prot-1883--ak--15.xml,i-TacGWEr2Mr7swnyBZ4gfi9
corpus/protocols/1883/prot-1883--ak--15.xml,i-C29X8ktwq2fkqC3KDn5FZH
corpus/protocols/1883/prot-1883--ak--15.xml,i-jt5NUH2uek11R9pceVVXf
corpus/protocols/1883/prot-1883--ak--15.xml,i-PMVZoM8uvEq1nxVYYV4oVG
corpus/protocols/1883/prot-1883--ak--15.xml,i-ELncrczUJ3AnvxoJwEAViB
corpus/protocols/1883/prot-1883--ak--15.xml,i-w8xEzzBJTmujG4ywYLC5J
corpus/protocols/1883/prot-1883--ak--15.xml,i-3L3m7SyJ8zjb8e9cZExUp1
corpus/protocols/1883/prot-1883--ak--15.xml,i-JX383eDGGcTimHmBLDBKsy
corpus/protocols/1883/prot-1883--ak--16.xml,i-8SrTvQjmj1nJP9bmsuyuv3
corpus/protocols/1883/prot-1883--ak--16.xml,i-EuSiGzus4hZTENXJ1MXDur
corpus/protocols/1883/prot-1883--ak--16.xml,i-KXw3vtJ3qH1TYKhS2PZF31
corpus/protocols/1883/prot-1883--ak--16.xml,i-Nr9bxAhDm5Q1Wv7kMHUiAE
corpus/protocols/1883/prot-1883--ak--16.xml,i-FAPeGAmEbjpx52yYFe7Hyy
corpus/protocols/1883/prot-1883--ak--16.xml,i-KY9gP2KiYy6NhBjFYkwBKv
corpus/protocols/1883/prot-1883--ak--16.xml,i-C2Q5D2tgDyjknYtmJk6ERC
corpus/protocols/1883/prot-1883--ak--16.xml,i-XqzSyrx7ef5E5qWMLA2aSo
corpus/protocols/1883/prot-1883--ak--16.xml,i-Rttq3N4h5LAywkB8SzscEk
corpus/protocols/1883/prot-1883--ak--16.xml,i-7sYrtFzHbWojgnRn4rQnF7
corpus/protocols/1883/prot-1883--ak--16.xml,i-6jr8c6fTFu3gog4vZxQjsT
corpus/protocols/1883/prot-1883--ak--16.xml,i-jrKXHp6dKqFw77sWZ6Bxa
corpus/protocols/1883/prot-1883--ak--16.xml,i-Pn9qbP9P6Rj9LnwUwqfvoH
corpus/protocols/1883/prot-1883--ak--16.xml,i-VeFpKkNyFyDE9u7N3xPwzx
corpus/protocols/1883/prot-1883--ak--16.xml,i-4P8bMAhDSK6n3MjFdVeNBq
corpus/protocols/1883/prot-1883--ak--16.xml,i-4E7qkCnZag5PGekMH4JYx7
corpus/protocols/1883/prot-1883--ak--16.xml,i-5YKyCMCTj6rWdW6oEaD8v8
corpus/protocols/1883/prot-1883--ak--17.xml,i-CuH4aMW7CxJnb8xqgdJ3tN
corpus/protocols/1883/prot-1883--ak--17.xml,i-Ku82YYNZwq4dJ4BLWxEjwM
corpus/protocols/1883/prot-1883--ak--17.xml,i-8HxdV2ABjyL1HXhFURHdKz
corpus/protocols/1883/prot-1883--ak--17.xml,i-LQEefTUZG9FaMXCrMh9GSb
corpus/protocols/1883/prot-1883--ak--17.xml,i-AorvPPwHecfdySng9DoKF6
corpus/protocols/1883/prot-1883--ak--17.xml,i-QMXLggZXzYs4s4MNdqrrBK
corpus/protocols/1883/prot-1883--ak--17.xml,i-PUCMgvTjcEX6WuWnJqeR2o
corpus/protocols/1883/prot-1883--ak--17.xml,i-PLwdU5WrBhj5RnhG6UP8NJ
corpus/protocols/1883/prot-1883--ak--17.xml,i-HDSERQiWAZKU5LCw5uDzE3
corpus/protocols/1883/prot-1883--ak--17.xml,i-FeKSRHTzkL5yCtfXBAE1R8
corpus/protocols/1883/prot-1883--ak--17.xml,i-JAMp2kNy7PFU3dGcT7Ewu8
corpus/protocols/1883/prot-1883--ak--17.xml,i-WaNKbwmem3qaXW188tBHCb
corpus/protocols/1883/prot-1883--ak--17.xml,i-thWSa5vXg6FZ1bB4MWFF3
corpus/protocols/1883/prot-1883--ak--17.xml,i-MDTXnWTKo33PNgLLX3UFJk
corpus/protocols/1883/prot-1883--ak--17.xml,i-X35gtdjEhQGbugAQsYSLMw
corpus/protocols/1883/prot-1883--ak--17.xml,i-MqBwJoqNNfNEtRSkQNSxLP
corpus/protocols/1883/prot-1883--ak--17.xml,i-RgUPiVyBA9k4USVh5AJ1N8
corpus/protocols/1883/prot-1883--ak--17.xml,i-Joy4AbrhNwjZdNBj9Dkumj
corpus/protocols/1883/prot-1883--ak--17.xml,i-RKzHmHqYVdaZ4MQGV9GpKk
corpus/protocols/1883/prot-1883--ak--17.xml,i-SrgTN1nkir2aqaM5jFL5YB
corpus/protocols/1883/prot-1883--ak--17.xml,i-LQc5SxD7Q2LujGDXRvAVNt
corpus/protocols/1883/prot-1883--ak--17.xml,i-9cj4Mj79aRMxBQKX7XEx13
corpus/protocols/1883/prot-1883--ak--17.xml,i-VFNcfQcRiFSoTfjgDhsHM9
corpus/protocols/1883/prot-1883--ak--17.xml,i-VHgTxUxYG8nmSFT8zTM7Vq
corpus/protocols/1883/prot-1883--ak--17.xml,i-Vr3LAh3SBNyb1WmGujDYjt
corpus/protocols/1883/prot-1883--ak--17.xml,i-A6PjF1YeTrAjuodHwyXLny
corpus/protocols/1883/prot-1883--ak--17.xml,i-YF9jS9VaRfQ38QjDCHYNnk
corpus/protocols/1883/prot-1883--ak--17.xml,i-LevRS5toccTghmF3fces9Y
corpus/protocols/1883/prot-1883--ak--17.xml,i-NX1iwarLX5cN3uFHDCSS27
corpus/protocols/1883/prot-1883--ak--17.xml,i-FcdTzqorBbJkC2ynHisoK6
corpus/protocols/1883/prot-1883--ak--18.xml,i-68vduoQAcknpqK9WogzcHd
corpus/protocols/1883/prot-1883--ak--18.xml,i-V1WZjkuM7C3r46tutbV1KL
corpus/protocols/1883/prot-1883--ak--18.xml,i-4oWTNHzuN49tkjxfhTwbid
corpus/protocols/1883/prot-1883--ak--18.xml,i-NvRNtRHxDeTYAd17ayZRYa
corpus/protocols/1883/prot-1883--ak--18.xml,i-JtC1qbgZUUjjTrHDKT29P4
corpus/protocols/1883/prot-1883--ak--18.xml,i-2yRbqUvv1pFEHbXZLiSnE1
corpus/protocols/1883/prot-1883--ak--18.xml,i-6VajBJDLPcfUp4r6TuT7d8
corpus/protocols/1883/prot-1883--ak--19.xml,i-DoW52TEeqRh1U39dXA6nrL
corpus/protocols/1883/prot-1883--ak--19.xml,i-FGjJ7VTFgQuyArr3RzJQYk
corpus/protocols/1883/prot-1883--ak--19.xml,i-3XoD98AD6VAV4uU6TFLphA
corpus/protocols/1883/prot-1883--ak--19.xml,i-Fzs1qRE2RycbGMWhpoZZdu
corpus/protocols/1883/prot-1883--ak--19.xml,i-V7ei3DU1fvjVGZMSFGhiFf
corpus/protocols/1883/prot-1883--ak--19.xml,i-NxPLMmz5WtrjXeKH3SvDrr
corpus/protocols/1883/prot-1883--ak--19.xml,i-3acqaGJoZDEospGBkBgc5L
corpus/protocols/1883/prot-1883--ak--19.xml,i-SKHVhPk3KZNXGoMqgbKkvf
corpus/protocols/1883/prot-1883--ak--19.xml,i-9ye19XF3fi3fBuhhnVrSsi
corpus/protocols/1883/prot-1883--ak--19.xml,i-3XFcHvyUJCvpFxncRECPaP
corpus/protocols/1883/prot-1883--ak--19.xml,i-2TGzMEwMMrNeTdbYrgoLbX
corpus/protocols/1883/prot-1883--ak--19.xml,i-Ccux2djF5QkCS3qcY7wCf3
corpus/protocols/1883/prot-1883--ak--19.xml,i-EJCVQEUL3Q9tqRG7doad4Y
corpus/protocols/1883/prot-1883--ak--19.xml,i-UfCGG1uEzA2yg2uDQBr2TM
corpus/protocols/1883/prot-1883--ak--19.xml,i-3yChSF2g48vW5DJLYBGaZP
corpus/protocols/1883/prot-1883--ak--19.xml,i-VG8Vabyw9nssGeq2K7r8c5
corpus/protocols/1883/prot-1883--ak--19.xml,i-8AwV371q46qwWp6eQ5439e
corpus/protocols/1883/prot-1883--ak--19.xml,i-GgJ1dpPV3z1wrqHTvdrgYC
corpus/protocols/1883/prot-1883--ak--19.xml,i-McpdX7SQee3DQJMDVmbuRJ
corpus/protocols/1883/prot-1883--ak--19.xml,i-7Ec22Kr4WjhX2TvwJ62Poz
corpus/protocols/1883/prot-1883--ak--19.xml,i-FAGZWwSXMuYtwRNjGNiPHG
corpus/protocols/1883/prot-1883--ak--19.xml,i-AKQTAtjMiRqzqPuxh3hetj
corpus/protocols/1883/prot-1883--ak--19.xml,i-JDtQXdvMKFxTArLVkM5H3S
corpus/protocols/1883/prot-1883--ak--19.xml,i-UvJNn4RmV7rgm1e75VdQsd
corpus/protocols/1883/prot-1883--ak--19.xml,i-B2CcbpPwh8XUtwSXWuaX6S
corpus/protocols/1883/prot-1883--ak--19.xml,i-KieAfEdXwu7Lq64v7eBW59
corpus/protocols/1883/prot-1883--ak--2.xml,i-GscGBVy2s9DTt5v1Aj66iT
corpus/protocols/1883/prot-1883--ak--20.xml,i-Jdh7bkqmmgFbMy8yfeoGGe
corpus/protocols/1883/prot-1883--ak--20.xml,i-TRYa36oSKUkcgMMEYCLeLT
corpus/protocols/1883/prot-1883--ak--20.xml,i-NbAyjbM6w78xYs9vyG3Z8a
corpus/protocols/1883/prot-1883--ak--20.xml,i-CwqE9EmQGYkuk7PtvoHqNF
corpus/protocols/1883/prot-1883--ak--20.xml,i-6MUJ8yCvKBBZTCkNXQfutg
corpus/protocols/1883/prot-1883--ak--20.xml,i-4Qa69BtdRr2veVuLY3FYXj
corpus/protocols/1883/prot-1883--ak--20.xml,i-6Dv8iVeGytcSWBDCAnzL1U
corpus/protocols/1883/prot-1883--ak--20.xml,i-S4F8nzykiistVwWdh4nxcp
corpus/protocols/1883/prot-1883--ak--20.xml,i-KDxTvqgN8XKbtkspjexRGd
corpus/protocols/1883/prot-1883--ak--20.xml,i-vbGp2mgnPbHhwXKLLPM7d
corpus/protocols/1883/prot-1883--ak--20.xml,i-Uhqq4WpXH3n1MXK7MctUSq
corpus/protocols/1883/prot-1883--ak--20.xml,i-QZK8syfqPuUvFYPn8CxHH
corpus/protocols/1883/prot-1883--ak--20.xml,i-VQ7FZx6ehpb84MyYjah6pM
corpus/protocols/1883/prot-1883--ak--20.xml,i-F1oHXY5p3Sa6BfRf8t5U2j
corpus/protocols/1883/prot-1883--ak--20.xml,i-Bh6bxmowHj4ZN8BxPwULdn
corpus/protocols/1883/prot-1883--ak--20.xml,i-869CwwgVtzvmu7PHaGBooZ
corpus/protocols/1883/prot-1883--ak--20.xml,i-WQDonhoEKeX8LbbSYJfJaN
corpus/protocols/1883/prot-1883--ak--20.xml,i-UsVZ4AhmUB1nyymocGimUc
corpus/protocols/1883/prot-1883--ak--20.xml,i-R4K9cM2NavBv71MgbHZ3DQ
corpus/protocols/1883/prot-1883--ak--20.xml,i-Vwa7f2stuXptragK51cv9A
corpus/protocols/1883/prot-1883--ak--20.xml,i-3YU4EEpmMcsqJvWKTRjzqW
corpus/protocols/1883/prot-1883--ak--20.xml,i-WESKggRTN1d5efaSkj7S23
corpus/protocols/1883/prot-1883--ak--20.xml,i-QJoeSTh8Vb6MPikCn9fBov
corpus/protocols/1883/prot-1883--ak--20.xml,i-Gn6cWoJJd9QZhijUpHqMg9
corpus/protocols/1883/prot-1883--ak--20.xml,i-3TRKjPuADUykGskNr5i2gq
corpus/protocols/1883/prot-1883--ak--20.xml,i-LWRKFkpXYfhwu289fgkby6
corpus/protocols/1883/prot-1883--ak--20.xml,i-TWXHT7xZnctbsrXg6hsx76
corpus/protocols/1883/prot-1883--ak--20.xml,i-AYwtqM46W2kaE6aUHG6C8
corpus/protocols/1883/prot-1883--ak--20.xml,i-S8EC2u3ppM8mn1WUrvntLC
corpus/protocols/1883/prot-1883--ak--20.xml,i-PJJV7WZoVRV7jZ59RmkxFr
corpus/protocols/1883/prot-1883--ak--20.xml,i-VfREZovGSnGTv53Rv7ppBe
corpus/protocols/1883/prot-1883--ak--20.xml,i-Lv682wGmE2jv2yYU6fwG7E
corpus/protocols/1883/prot-1883--ak--20.xml,i-6jp5hff3jS9aUNQfeAwSg9
corpus/protocols/1883/prot-1883--ak--20.xml,i-9AAyEdZPvp853vwaJvbmQM
corpus/protocols/1883/prot-1883--ak--20.xml,i-XA6gv3G5trZuNSeVNSU3mV
corpus/protocols/1883/prot-1883--ak--20.xml,i-RX1ijYy9uRU4gWGUwyXGNw
corpus/protocols/1883/prot-1883--ak--20.xml,i-KzMGEK5ACSxBeYvFrAZ7pd
corpus/protocols/1883/prot-1883--ak--20.xml,i-YWwbYM72rYbHJiXVnPYsd
corpus/protocols/1883/prot-1883--ak--20.xml,i-TsAUHmoaMQZwxHfZ3X5g3X
corpus/protocols/1883/prot-1883--ak--20.xml,i-CLzVmnSG47vgPuAkipBsTa
corpus/protocols/1883/prot-1883--ak--21.xml,i-zD3QfYzxWYE8hJJjaYRNc
corpus/protocols/1883/prot-1883--ak--21.xml,i-3Mx89ZtD6wDgpDMWT6SnoE
corpus/protocols/1883/prot-1883--ak--21.xml,i-F59XjeU1oWPpZ33c1r3ZCN
corpus/protocols/1883/prot-1883--ak--21.xml,i-E19Q6ysAMDHmeejYtpkYsy
corpus/protocols/1883/prot-1883--ak--21.xml,i-WBnoXwEqyPBXdwQiymd9SC
corpus/protocols/1883/prot-1883--ak--21.xml,i-XPZjHdz4abCWxfDCPKAu8p
corpus/protocols/1883/prot-1883--ak--21.xml,i-Q4Prmb7VCuQ9zbeQSGhBPB
corpus/protocols/1883/prot-1883--ak--21.xml,i-SdxBXSxCLaBk12QfR3mjiJ
corpus/protocols/1883/prot-1883--ak--21.xml,i-YNCYXVGMzZTcgJkXDkPjmm
corpus/protocols/1883/prot-1883--ak--21.xml,i-4UYQ3jkDcBVJP789fWNdJz
corpus/protocols/1883/prot-1883--ak--21.xml,i-AwU5z8WbxTnd52XvbLwLGo
corpus/protocols/1883/prot-1883--ak--21.xml,i-AQaUX6bX2BytZWbrEfPiRR
corpus/protocols/1883/prot-1883--ak--21.xml,i-YWjKVcUADXZABJrz4esujg
corpus/protocols/1883/prot-1883--ak--21.xml,i-EKrGV4Pj7kDsg42jiRycQa
corpus/protocols/1883/prot-1883--ak--21.xml,i-NvHdCrCpA6Pi4hDWse8KLm
corpus/protocols/1883/prot-1883--ak--21.xml,i-6hHePMmKaC7QwPQSjScg4E
corpus/protocols/1883/prot-1883--ak--21.xml,i-M57gQHJLSfkDGKTjHBghE3
corpus/protocols/1883/prot-1883--ak--21.xml,i-HvWpGQPkwZ6Mr1Grp4LzYZ
corpus/protocols/1883/prot-1883--ak--21.xml,i-FdahRwk6jVAEsDQqNFermK
corpus/protocols/1883/prot-1883--ak--21.xml,i-7iuFFmbTe1bM4BvRxzpbxL
corpus/protocols/1883/prot-1883--ak--21.xml,i-6NfpTdB3VhZsqSq9943smi
corpus/protocols/1883/prot-1883--ak--21.xml,i-AcNRPpTMSjmn2ApYgUYY3v
corpus/protocols/1883/prot-1883--ak--21.xml,i-TYYWmbmx4c24RQ2EkZJKWK
corpus/protocols/1883/prot-1883--ak--21.xml,i-8XumMv2o3z6jZmji4s3PSa
corpus/protocols/1883/prot-1883--ak--21.xml,i-FZjwnPapuP6maMykKHUJyP
corpus/protocols/1883/prot-1883--ak--21.xml,i-U8Kvv7hBvpFUF9zoqVpRsC
corpus/protocols/1883/prot-1883--ak--21.xml,i-AwR99oLB3uge1nkjGkXvGx
corpus/protocols/1883/prot-1883--ak--21.xml,i-7HoutzJqP4uyRs6A34bms1
corpus/protocols/1883/prot-1883--ak--21.xml,i-942RgXa7gwMHFExXhwPniA
corpus/protocols/1883/prot-1883--ak--21.xml,i-WjrNGPtiTvV96XTtudTsqA
corpus/protocols/1883/prot-1883--ak--21.xml,i-P5ohwnNkCEdEhHs1bUPBn8
