protocol,xml_id1,xml_id2
corpus/protocols/200102/prot-200102--57.xml,i-Mi93DdJ7gSRcVPaU4tdhw7,i-EtJv61TmWA1c2MGQHYmB81
corpus/protocols/200102/prot-200102--57.xml,i-6PdisJosrGk2j8naSmrwSv,i-9d2DnhrkCeYztcc1DNXvgC
corpus/protocols/200102/prot-200102--57.xml,i-CqhKR5D78U8NmThtiLup9H,i-5MHkcSpph4LbsYrpeWiz6y
corpus/protocols/200102/prot-200102--57.xml,i-Jw4YLwTcteQyFnLo9APxUL,i-DTyhimwi8Yiwqa9CEyPeZ6
corpus/protocols/200102/prot-200102--57.xml,i-DsLiwBki67iCRiiWy42zGZ,i-2Panr9tFiMkJQbHEzeVTHS
corpus/protocols/200102/prot-200102--57.xml,i-7LCnyUDGhJzYxS7dMcYXFk,i-3vAM8AYRnGz4zbL94cqxNo
corpus/protocols/200102/prot-200102--57.xml,i-C6qLixDbkJsSbbANt1Zok9,i-U2RFznpbMwSddmBEWeCAwK
corpus/protocols/200102/prot-200102--57.xml,i-GA3V6QKbqnYJgscUzJtM92,i-Q2aZz5s15PPaNUvwMXh92d
corpus/protocols/200102/prot-200102--57.xml,i-NQUwqr3xLgSPrzWzRfCyEt,i-VD5ebWTfFStRhJUbx5u5FP
corpus/protocols/200102/prot-200102--57.xml,i-8nveQxEapsGC38zSHk4MPQ,i-BNcFUPYYoRtJAkgTfucR9Q
corpus/protocols/200102/prot-200102--57.xml,i-RSPzEch4XMwYmCGQwucak4,i-EfkEKbPqUh3aeHQuitNaw6
corpus/protocols/200102/prot-200102--57.xml,i-Uyi32S3BiV1ohFTkUDsJYW,i-W8J9MMKaPFzAbENG14MA6M
corpus/protocols/200102/prot-200102--57.xml,i-NRjX6vjyU25ZEbKhmp81py,i-BYXKA4Wn4BepHY7A1NdkAy
corpus/protocols/200102/prot-200102--57.xml,i-3gc8koikMUR1GbYXhwJJA6,i-GnhsAsbxEbUGZtk9APERR3
corpus/protocols/200102/prot-200102--57.xml,i-VkGXipnK2s6dSeb5KSqTrD,i-D63WKC3HujaSvQwB74zXqC
corpus/protocols/200102/prot-200102--57.xml,i-FV3mFVgVgF8vCDifmqn7E9,i-TYo4kzBxM8w5ayMLQKybf2
corpus/protocols/200102/prot-200102--57.xml,i-4CMfxzS69p4cGToZnbT6KM,i-CCtMsUS7L93mN3sDookSF7
corpus/protocols/200102/prot-200102--57.xml,i-4GZbawbQ31CsFwZCfhPHHW,i-765Ys5B3tAKnCXfRPhAjEm
corpus/protocols/200102/prot-200102--57.xml,i-B3HSkFYbmxbe1Fa7va4zzN,i-TGbjiEwvchmDs1HWMD4Z3K
corpus/protocols/200102/prot-200102--57.xml,i-RTZrsT25yhTHeaya9FQTRx,i-Q3bpfDTSnVU6asWjf75e4V
corpus/protocols/200102/prot-200102--57.xml,i-PPSE5eQvc9hpeLNRy3v2x4,i-HkeXDUck53UDkMxJr48JRB
corpus/protocols/200102/prot-200102--57.xml,i-VZoLz86aV3vSXXLFMf3mbV,i-8UkHCQ2T2kjMa4QGDtCbXe
corpus/protocols/200102/prot-200102--57.xml,i-VVZSsjgE6fbGusrFbf5aKt,i-sevYavuZmymTu4aYbwcw5
corpus/protocols/200102/prot-200102--57.xml,i-X1pSTQs5qDn2z7rCoGLyMf,i-WHog3den1ghvbnwsJFyTZ8
corpus/protocols/200102/prot-200102--57.xml,i-VszHLTF5DCtmsjuUKMUpDa,i-Q2x1kNfiyud1PjbnLVVFuS
corpus/protocols/200102/prot-200102--57.xml,i-MtgmhzJyV5RL9oVsRw8VXK,i-AZuyBHQGMhYgNNCfYbV2r5
corpus/protocols/200102/prot-200102--57.xml,i-RcDjN6ttejKuKEZgHvafrv,i-PNFs52Vbbsf6SYsjfxr6vP
corpus/protocols/200102/prot-200102--57.xml,i-PFo4zvrxNtKf752BLNZpTL,i-8pYRNeMhrhuqDQM78SuELF
corpus/protocols/200102/prot-200102--57.xml,i-BbAwybHq56DytHM2gu2Q84,i-XJzUVJMJCPXYbZBvAhwpeF
corpus/protocols/200102/prot-200102--57.xml,i-KSAN4syyhfDGJuzZNCt7Ct,i-VSw8hQMZy8jaWQfHs2rXEt
corpus/protocols/200102/prot-200102--57.xml,i-UVC9c6gzWCtas8ChNBwVnn,i-9qFSF5n9LhBLfcUsrYVNHL
corpus/protocols/200102/prot-200102--57.xml,i-VTM6cVG9d8Xnw1VzmC5ttB,i-XMDaYeGeTrQHwcc8FftLW7
corpus/protocols/200102/prot-200102--57.xml,i-A25B8zqMNnNataiTDeLSPc,i-4Z4q5QWxHwH5q1TPVrePFW
corpus/protocols/200102/prot-200102--57.xml,i-3xzpzZC2LpBn1SsJxFHom5,i-8vx6qFeGhZintpq5AzQMP
corpus/protocols/200102/prot-200102--57.xml,i-QrHV4L9RX2quJZUcTk29hU,i-Yb84AF7HvfMCRXhKL6jaYb
corpus/protocols/200102/prot-200102--57.xml,i-LvB4M419oyBz16RbTkez5d,i-RW8mocFE4Xv3tAPX9KuDnW
corpus/protocols/200102/prot-200102--57.xml,i-CXo5CKF28ktbzkXtk2mRa1,i-H8Fq1UjUX8NTMP6Xw4nJZG
corpus/protocols/200102/prot-200102--59.xml,i-FVvvuY3ZBceJtTagBKwQzs,i-DxjrQyTzaoHyUxX8FFT2Gi
corpus/protocols/200102/prot-200102--59.xml,i-4UfRev3ABpPfFWrcNCLa7A,i-JLM5kfy2VNnPGgE8vjTzbw
corpus/protocols/200102/prot-200102--59.xml,i-DWJQaPHPsDSH31SUPFqQYE,i-5r55RJ5ghpdBGBJRmLP53J
corpus/protocols/200102/prot-200102--6.xml,i-YM1nk4TRiXsfYxWksLiSQA,i-AtXfW1NPqqV9B7E3xKB1sm
corpus/protocols/200102/prot-200102--6.xml,i-ARAfzEJvswDPWnuG1zsJzE,i-4XcpLYFrRGKvq3D2UfPtf7
corpus/protocols/200102/prot-200102--6.xml,i-KA8SC5hxHz7YPYxvx8aFoe,i-BsDmCVwNiJXu1HmwTU5uT6
corpus/protocols/200102/prot-200102--6.xml,i-GJsvSpPAQt3wHq4yfBLU8b,i-6UU2q4Kfmova2ZotNhBYcB
corpus/protocols/200102/prot-200102--6.xml,i-LNY63CSeaKy5YfmwijGTxM,i-55Y4ymphRHRsPfVxZQhaq9
corpus/protocols/200102/prot-200102--6.xml,i-2dtUkXdonaEVBvdrkz5tMU,i-KYLGpL6zraYp7agxga2xob
corpus/protocols/200102/prot-200102--6.xml,i-BWAPoAZsBp3hYxLhtmKp1d,i-WnvEBbKaop9xnhJz5Cvoba
corpus/protocols/200102/prot-200102--6.xml,i-5NPDXEJtRBfvjzgV8otHZT,i-5h69oRdL6Lx4G2VfEYiwNv
corpus/protocols/200102/prot-200102--6.xml,i-BwxELmjtgGVubgswDyBFZj,i-4NqjKxMpdG9Q4TNkAVWpfY
corpus/protocols/200102/prot-200102--6.xml,i-At2Kpjt8Ka9osPD875pSQT,i-9NoVtqbfHderQe26Zy3EMY
corpus/protocols/200102/prot-200102--6.xml,i-7NMxwK57sZcc3gTWuXx9r8,i-9gBqbw6xxAhfqTeRPy9RpC
corpus/protocols/200102/prot-200102--6.xml,i-GjFpT1HgxDYAoX6SbGiwd8,i-AVxKDdm2XRAy9eA9yQEZ7S
corpus/protocols/200102/prot-200102--6.xml,i-25shf1GmzwxKjQ23kHWJt5,i-YVZgbEYYANk5iWL3MhEjh1
corpus/protocols/200102/prot-200102--6.xml,i-2WtRyGoLX3AnErUz3f9Yjc,i-GamBdNmHDjiXpiLr1ac8JX
corpus/protocols/200102/prot-200102--6.xml,i-3p1kR9b8iybakHB4q1g3XW,i-Q3rSfG9JRszQHk3jYWyMhs
corpus/protocols/200102/prot-200102--6.xml,i-4iQnpDREU5zN8WzhHFAac1,i-9XfJpjyg3UhNXxTVXoTN5x
corpus/protocols/200102/prot-200102--6.xml,i-C225vLgvzeXjzcCjpvMcga,i-sJR8DfCNT38nmJzytttMQ
corpus/protocols/200102/prot-200102--6.xml,i-9q23tGg7MiSEsXCFB8ocEB,i-ASZvz5KhQ2vwVckH9z4cR5
corpus/protocols/200102/prot-200102--6.xml,i-9BDkSL1NNg1s1i6Vtp6Dmg,i-L3vw8FU8ZCSr4FnkajEaPT
corpus/protocols/200102/prot-200102--6.xml,i-95qtTxGnpZ7oqeCKrsQhF8,i-4qMpSYam6kYJRWEvDh7LuD
corpus/protocols/200102/prot-200102--6.xml,i-C6M6D12sTF9qykFYFBSVSf,i-WHrKvQHrqKvkc6XRRmoB4e
corpus/protocols/200102/prot-200102--6.xml,i-3zF1HbaKx1ciTAe2bu73Vo,i-W1cguzUf6DQgnH8cBxm5YN
corpus/protocols/200102/prot-200102--6.xml,i-cK7QmiPpXb6TVwoZxJGFn,i-WHzbHo1h91eq9h64ri2vuX
corpus/protocols/200102/prot-200102--6.xml,i-Nht8s8Aa6R2Lam2yF6d7yi,i-5NxFPqKzhrutRySuxQK5p2
corpus/protocols/200102/prot-200102--6.xml,i-59AuV74M196fAeUofjQjrN,i-GHk8SiNeGBGYJ6hXxoHnbV
corpus/protocols/200102/prot-200102--6.xml,i-JHgCNdiPU2Un2iguPJgNSo,i-V5nHuUDET3rPwD17TQkCQy
corpus/protocols/200102/prot-200102--6.xml,i-G6qCWsk9kyr4f24oTUsfuC,i-LuhPvZNgfizzqG2R3pm1XT
corpus/protocols/200102/prot-200102--61.xml,i-DMCpktvQUUYCpUxZap1vU9,i-42uPe7KytLE1AXcDTXUL76
corpus/protocols/200102/prot-200102--61.xml,i-AJJQ22La7nAeh2BbqPguxL,i-Dj4ti16iCGR3877GWqZHot
corpus/protocols/200102/prot-200102--61.xml,i-9Eesnayki2sejFF1NyJ5Rd,i-3mCtZzYRizb1xhMFEgxR1f
corpus/protocols/200102/prot-200102--61.xml,i-6bsi7V9uzxSncqrKEfsxgX,i-BC73dAygGQnXUPvQzDc5i3
corpus/protocols/200102/prot-200102--61.xml,i-C2TLniweAy6qaJnpMtcqH,i-Kj2KdWBTw3wdrH1jTE4R8c
corpus/protocols/200102/prot-200102--61.xml,i-CtoxDDL8PdWowFSgpKaDFe,i-35FqSU7Ma716S82bFFmnjo
corpus/protocols/200102/prot-200102--61.xml,i-N1WnXqNJNreRunaGFchvLG,i-Yb4iLyPDEefuYA8rPwVpyZ
corpus/protocols/200102/prot-200102--61.xml,i-U1qvgDrbpDkDUumCvfVTBN,i-5mTbzKDDANeraE4ANq8C8E
corpus/protocols/200102/prot-200102--61.xml,i-JLJCRuxeTgchoFzpUuPjwa,i-PQuQcd9RmNZ5ZCLixVnP1z
corpus/protocols/200102/prot-200102--61.xml,i-QbWh98ZSMYBJSi18dbv7wB,i-EPEZrbU7a6UqG1dQFnFTpR
corpus/protocols/200102/prot-200102--61.xml,i-M2hAi3ZStACdQKhYF5i1d5,i-UNxF9pijpaASdVNgaupcLZ
corpus/protocols/200102/prot-200102--61.xml,i-3NUktPeR4WBvNSCiKi4HaC,i-9Kp8Ds8wJyWF4oKpL6L1oq
corpus/protocols/200102/prot-200102--61.xml,i-WW9ixtrZahfKDKQGxrDgJ4,i-BAKdhdmy2VMNDq99DLF5F4
corpus/protocols/200102/prot-200102--61.xml,i-9vNN28f56vAhe1H3rCr15n,i-Dce4VZ5rhEGht3JqyJhQr6
corpus/protocols/200102/prot-200102--61.xml,i-CFnehm1yNPJRKDun7J3cGK,i-Kb75o93ykqPP9J6fK69KdF
corpus/protocols/200102/prot-200102--61.xml,i-Ds4hJicncn7ZvaoHhJgga3,i-3vXwUAZ2q8s3VCAroFH31F
corpus/protocols/200102/prot-200102--61.xml,i-6Njh4XAP3GH1tVqMdUvjL1,i-BEd1jTNPnGgTq6ZhSjYCkG
corpus/protocols/200102/prot-200102--61.xml,i-SS87hZrojbiajcjDq3tDhq,i-TdM3kxj4QTSXQSZYcNxiQk
corpus/protocols/200102/prot-200102--61.xml,i-QVnYayG2HxPTfPdtQY7m9g,i-5okc8Hybn3cEuER2sHD5Ye
corpus/protocols/200102/prot-200102--61.xml,i-8NCr7khAuyqLWyS3jAGEX7,i-8vBwgZ8cbNQVuzLa7p2ebe
corpus/protocols/200102/prot-200102--61.xml,i-Ritkx48JaZyWrenZ19H6Cr,i-PnjX6NmthejfjN8nq4Mudo
corpus/protocols/200102/prot-200102--61.xml,i-8thkBedkcr2HYiwzsdjs2,i-8FSPdVVhofAEFxuQsKTRcR
corpus/protocols/200102/prot-200102--61.xml,i-Wt4i5MgcSDane8kq4rjtJh,i-DopFZsMqyXnFaX25aUHDyh
corpus/protocols/200102/prot-200102--61.xml,i-FsudZA3aVHTLHXR5x4TSbE,i-SqMkRakdPZJapctjwBJVgp
corpus/protocols/200102/prot-200102--61.xml,i-8pXfZzzc4JxZMCBHNtdnhj,i-BTRGFLKJsNUDtw7crZQBE8
corpus/protocols/200102/prot-200102--61.xml,i-47SZZoQVgurxVf9MHoWd1s,i-7UisFL1zQ7ntpnyqgZPUW1
corpus/protocols/200102/prot-200102--61.xml,i-4hrUAL23MAm3pAC8WUPRxs,i-E4Ezhn9sK4guNMMKYHtEVb
corpus/protocols/200102/prot-200102--61.xml,i-LcVNpvZngnxgFJ95ZQEMM6,i-TJLVZ37LhCQyQ5Nd1fEG4P
corpus/protocols/200102/prot-200102--61.xml,i-8iPYPeawgG5q6XobM7nevg,i-XED6G2QvyjcB8WR5a9YD55
corpus/protocols/200102/prot-200102--61.xml,i-3mLkHoLKWRZQ72WM1awCPF,i-N2vtBR89QJ6tu36hi7X9nZ
corpus/protocols/200102/prot-200102--61.xml,i-5c9QT1ZqeZt5KTp6vLhtri,i-H2dyS5E9yHsJGaGqnSeREs
corpus/protocols/200102/prot-200102--61.xml,i-LiyznTjo5jmBzQRBfDSdPs,i-6bru6x5qtbsiHvjPX69e9s
corpus/protocols/200102/prot-200102--61.xml,i-U6GaL3kEhfDimDF9B47Lzm,i-Wg36u76ACDCUZvXh4NQi3y
corpus/protocols/200102/prot-200102--61.xml,i-E4TBENELKW9YBVRdo1RUHM,i-5crM19eFGQYcssE8BecDtV
corpus/protocols/200102/prot-200102--61.xml,i-CZZcqPek8FbMVFBTgHZ5Bd,i-ARRJFTnyvXuWruLGmoNCPm
corpus/protocols/200102/prot-200102--61.xml,i-NPW74fzpZH3ayJkQ8cVWyZ,i-Jc3cxEsSh7UwcDDRYhzYuF
corpus/protocols/200102/prot-200102--61.xml,i-9Boai2RE8sTzba8TCkjmNp,i-XdfTc37yDkF77xD7Wnqv5B
corpus/protocols/200102/prot-200102--61.xml,i-LUDf9ZaoWoWr8T6W9D4Tak,i-9wbcf1uFg2SLnHf83BL8zA
corpus/protocols/200102/prot-200102--61.xml,i-XaSS8R1nqyGYGCN4YXSGFL,i-7ZcigQxV589Dzo71LNoGTg
corpus/protocols/200102/prot-200102--61.xml,i-R6mfZ6fGGJAJQG5Erpj1Cb,i-GZ85mDesWAAqr1bu8fTA1P
corpus/protocols/200102/prot-200102--61.xml,i-Bt4wD6ukHFU45ygr8dqQmQ,i-BBMt4Y9MvRWTJ7gdz2ARmE
corpus/protocols/200102/prot-200102--61.xml,i-NvGtkCJZXcaSAxNHHrZGDc,i-FZ9o7SXZme2QMwW3TtnotP
corpus/protocols/200102/prot-200102--61.xml,i-Xb9kwAyLvGYqYNgFaR1CnS,i-4miFVrK8K21LbwmzNYAMdX
corpus/protocols/200102/prot-200102--61.xml,i-H1QC9apFbLksdvw4S1MySW,i-4QK6TcE3Tt92gkT7MhuNeo
corpus/protocols/200102/prot-200102--61.xml,i-UaeJV1xcjG9YvKMwmdnD56,i-7Wn4XyHJmX544ZozwfAdXV
corpus/protocols/200102/prot-200102--61.xml,i-VPfJXGr6YuyjkPqUx914nZ,i-QfcZxvzutXRjaLS8QVrWsj
corpus/protocols/200102/prot-200102--61.xml,i-2BTjXSWLeKRwYqC4kmNBii,i-MYgJPwzWTL91c5WjRwLFST
corpus/protocols/200102/prot-200102--61.xml,i-C5Rwyj9omqaJbajqVVjLWv,i-Cyvk5uw3LvMzhFN22fk2mZ
corpus/protocols/200102/prot-200102--61.xml,i-JKCpbvHAtqihGmdJoGM1FD,i-GBr7nu9dJraa42QKTT8ta3
corpus/protocols/200102/prot-200102--61.xml,i-QqokNtqhaK9VTskiw7NopX,i-3MQkFQ7SoUb1C1NUaq7wu2
corpus/protocols/200102/prot-200102--61.xml,i-HFErfBhn9TbcxmW48ePrz3,i-SYDVRAx2X5dwnRdUsNquQJ
corpus/protocols/200102/prot-200102--63.xml,i-85tacnKaLsGhnVyhhcj7EC,i-LHAftLzWNkRi7b6baMZXAF
corpus/protocols/200102/prot-200102--63.xml,i-2N8Gk6S7xieUatxGRQQBNe,i-6yZw4uKsj5YFKFmjBf3b1n
corpus/protocols/200102/prot-200102--63.xml,i-Hupy9okKDN8bjgeJViXKw3,i-BxMyMnJqvKEBScjMUXhoDS
corpus/protocols/200102/prot-200102--63.xml,i-BurK2HqjhtiifcVWhF6r9v,i-MA63sxzr1Zmzf88XpdrxfH
corpus/protocols/200102/prot-200102--63.xml,i-CxE2shpLpEN6zZhzDakrAV,i-Au15mx9u4z1s596xd7CLCh
corpus/protocols/200102/prot-200102--63.xml,i-6KuF8z4StJtUBuZbQntNhR,i-DMKzFAfWJhqwEQ51FNNZjc
corpus/protocols/200102/prot-200102--63.xml,i-4mqPDZm7EKLiaZrEbSr7Mx,i-QcBYjAJxH11hiGaFcyFwrv
corpus/protocols/200102/prot-200102--63.xml,i-R5oW94dxBMu3HURmHYKdtQ,i-Fa2UktbcnnMf2rBysGgGt7
corpus/protocols/200102/prot-200102--65.xml,i-TfrmqfBY1shftdY1VkM6Mf,i-KPQSZVv57yy4m1Qos4pQ1j
corpus/protocols/200102/prot-200102--65.xml,i-NX6HGPu94Jd6Gj3DeFnexj,i-XwqvexdcvgC9EJHr8qoNwe
corpus/protocols/200102/prot-200102--65.xml,i-JTXnKhhNjNpSFaPZwWNnAu,i-Hf1xErTW4HmbxpwHZSYr6q
corpus/protocols/200102/prot-200102--65.xml,i-SRtE7Na1snmxpYZABdR88Q,i-9tXk6suopaMsKc9ch5rqwA
corpus/protocols/200102/prot-200102--65.xml,i-MwgZp4GVxcoWpWEEuRr1Ye,i-DnLNz4zejjGZeGFxUNSfvu
corpus/protocols/200102/prot-200102--65.xml,i-56StneGfyPoGSDxENUULRu,i-QyYpd6GnCp3SNmsDcWuNrR
corpus/protocols/200102/prot-200102--65.xml,i-CEqCrErdnwumfFDyJHaU2J,i-JnrC81Fwh9ASwBPZ7zgk1a
corpus/protocols/200102/prot-200102--65.xml,i-NtpXyygJvURbFjbdR48sXV,i-EgFYEM9wHksmGR8zBZAj2G
corpus/protocols/200102/prot-200102--65.xml,i-Xi4BNSR4vqqKcPoVGLAFHA,i-LwuCvp7i4Jz12D2BPg9vpb
corpus/protocols/200102/prot-200102--65.xml,i-UGLAYmYvYecUcjTNvAbfFc,i-EkGDL6oJp7MsX89uGQfUin
corpus/protocols/200102/prot-200102--65.xml,i-XTTrTsAV8Ci3gkj3DuH8Xs,i-VqrAwz5uRg39pY4ypMqeDS
corpus/protocols/200102/prot-200102--65.xml,i-AVqNHnKTpD8AKjbZRAyc26,i-F3jnfyJ65r4Heabp2gtoZA
corpus/protocols/200102/prot-200102--65.xml,i-LCFxKcQ9cMVtWYYRodq24c,i-6aZ3QCdyquGyzxXdU7XixJ
corpus/protocols/200102/prot-200102--65.xml,i-Qb3c4pE1dy6dvju2kEU9pt,i-G21ML99JqwHdWjnBU9e2DW
corpus/protocols/200102/prot-200102--65.xml,i-8aub5KmiT9mjELEpccfMBG,i-5Fb32pCPpXSufahyjrEpRs
corpus/protocols/200102/prot-200102--65.xml,i-H7GjkbmKH83i7hBk2Ut24R,i-KTpznBsfyaWoEFZr1nCgrU
corpus/protocols/200102/prot-200102--65.xml,i-HeBEVUimkDnUxMJ2GArL4Z,i-2vLQJbbhHo2SSrVkvvxhiy
corpus/protocols/200102/prot-200102--65.xml,i-22GJACJ3FG1QKpZLV1gHeK,i-WkonvZnQrSnV89aFPNhiDa
corpus/protocols/200102/prot-200102--65.xml,i-GxW5HUKA9TM2Nj8M451g9h,i-WLMg44Mkr6q3hXcuvBHLNY
corpus/protocols/200102/prot-200102--65.xml,i-CcZNXdiKit28QqKVnP9vQm,i-CEmZeRNqaRweWvZMQskipt
corpus/protocols/200102/prot-200102--65.xml,i-D45QETLVyxN52Tu2emmsn5,i-Wv4KA58PXqm787Hy3rciYE
corpus/protocols/200102/prot-200102--65.xml,i-WtqnG9kJJJazDdKZvzrBmu,i-6mDMD8TvWp4uyoAnQR6u59
corpus/protocols/200102/prot-200102--65.xml,i-8ZcjZMAMJFkRb9N8JgQEa6,i-M9rgrpt2i6wTTTwYQNsh6T
corpus/protocols/200102/prot-200102--65.xml,i-59YpQGeEgsk8nsNZWUmceD,i-TcxUzsRvYWHyUciWwKPfPw
corpus/protocols/200102/prot-200102--65.xml,i-WJf8qmtGpyGpEB7wX9omxA,i-TqxJDL7NMk5JJaiR2gFUDY
corpus/protocols/200102/prot-200102--65.xml,i-Gs9FecEJDuJJjsj7W4HcC6,i-Xfvugou4ikKh9oLqEwMsxf
corpus/protocols/200102/prot-200102--67.xml,i-YDw78zLkpsCWCo3eFZWTgm,i-ThseJoUFvTfC6hwijKJeuj
corpus/protocols/200102/prot-200102--67.xml,i-R92Cz4rSZ85wuPuB1DE3pA,i-FjWPnj2B8625ox5viwdspN
corpus/protocols/200102/prot-200102--67.xml,i-KZTznJxnwxzDjhH1QsGspX,i-6iwaAaCRFQ9Lp2JzpL5DDP
corpus/protocols/200102/prot-200102--67.xml,i-SeHCWh8oysJAbESXgAgvrU,i-R6RgEaCA24zQZpcBYNXDNJ
corpus/protocols/200102/prot-200102--67.xml,i-ETaiBsK5yxEJW2Jy2Zk5hj,i-2vXE85hgM7TWk7yjo4nvmM
corpus/protocols/200102/prot-200102--68.xml,i-WN2ni8GeAyjBG1CagsEWgJ,i-RMkQ1EUvKqYjq4BoBih1z3
corpus/protocols/200102/prot-200102--68.xml,i-7TM7BmFYvH6byNs9MafB7z,i-ApwWXZ1xyqsiERbPxWDUd4
corpus/protocols/200102/prot-200102--68.xml,i-YFpvY3FvHWfknBoq1vj7tr,i-KVZqDiqp4Bomj7bMk6HR2C
corpus/protocols/200102/prot-200102--68.xml,i-J9bR8pmXzN3HPp5PSeMSLj,i-B4TUHHgFnPBTqhYCLjsrTw
corpus/protocols/200102/prot-200102--68.xml,i-nxL3sqPnhKBCCxr74eWjb,i-AJGLm7ooAWw5XcUWNuBNo6
corpus/protocols/200102/prot-200102--68.xml,i-EEmDF8muSAnUYdqprfuDUu,i-54TJiJc65dNuuDChZ1bAPu
corpus/protocols/200102/prot-200102--68.xml,i-YZXnmVbgtGp6JUq86mgre4,i-HuK1QpU8JX914JkWhs8GnX
corpus/protocols/200102/prot-200102--68.xml,i-HBCgjJbbx9goNZ3dt21TD7,i-NC5Sutk4nanykjT9GvJtxu
corpus/protocols/200102/prot-200102--68.xml,i-XWPwMReufyJSTXeiALJHLm,i-3n48iR7bSSvQcKi6SfURts
corpus/protocols/200102/prot-200102--69.xml,i-7z9W6UPUxhu9FE8RPJxLPf,i-N9TgcxQkR3cRatdUPh277p
corpus/protocols/200102/prot-200102--69.xml,i-H1Us3fLK4DRqmDFXs4uULh,i-3mcSySNNKrR2ZCBmzrF5H8
corpus/protocols/200102/prot-200102--69.xml,i-BBHjsv18kGfW8rfwK8gVmJ,i-B2CRU7b9cSR92rYmam5Jwb
corpus/protocols/200102/prot-200102--69.xml,i-YFdAfrvQr7tQVBmpvbECqh,i-KQzGCATyxDmJAnyNdq9cRg
corpus/protocols/200102/prot-200102--69.xml,i-Qivi82EQTeXEFn1ws1uxkM,i-DWyeUNqECZiJ4tTNeAgaVs
corpus/protocols/200102/prot-200102--69.xml,i-Hhuz5DLC8RiTjL8oayHvj,i-UxMAdQ3RWe9uTHS7X3mrL5
corpus/protocols/200102/prot-200102--69.xml,i-WJu4hUV7Dj1u2kbWH34Ysx,i-TPtJmehFp6264jjTSdrF2x
corpus/protocols/200102/prot-200102--69.xml,i-LnM3H6isjCnhGkxE9WrkwQ,i-FNMmai14Jot3t3D1pwnJzW
corpus/protocols/200102/prot-200102--7.xml,i-6Ncg4MD1EE1xu86N9Bvd8e,i-CMxStFwHHe9H6sogTExWx3
corpus/protocols/200102/prot-200102--7.xml,i-JJusHsxC1osvv4i7DyzvBP,i-QNy5cQ3sqP8epboq8iymC7
corpus/protocols/200102/prot-200102--7.xml,i-DwntcbRb9q857P5MeyefeV,i-9pVPp9emLgqnSpzwWH7zYz
corpus/protocols/200102/prot-200102--7.xml,i-W4kJWWwMx612KmQMCZJXrG,i-CMwSyWbC5gPWwcjbxc3UEC
corpus/protocols/200102/prot-200102--7.xml,i-LribEujaf4tGpvczRJVqLb,i-PVaVLF9JWnjGtDes5ZZWNU
corpus/protocols/200102/prot-200102--7.xml,i-LFYufJpYPatLqhbU7KJLNR,i-YMFZAHg1CrRgiL3XTjqM3q
corpus/protocols/200102/prot-200102--7.xml,i-PWV3KB9tZNpbrWPCKhsB8m,i-UQon4Vy45u7uxDKJuRT53m
corpus/protocols/200102/prot-200102--71.xml,i-PiR8ds1u6sRngd4aNkeznn,i-wDFAj1UTmj58DAhaW8pdo
corpus/protocols/200102/prot-200102--71.xml,i-UyRPFJyeHjMfHwjdtQ7KST,i-WLCA1p7VsryNoSmUeyFNB6
corpus/protocols/200102/prot-200102--71.xml,i-Q9X458ipvf7vFKm6yvTZ3N,i-9Zsbz5JDp5wnmteM4UsWuU
corpus/protocols/200102/prot-200102--71.xml,i-2F2L6njCR2NHV5LX8p7C8F,i-RJrRFAxrtuKy5jmuoe6df6
corpus/protocols/200102/prot-200102--71.xml,i-WnEPDWSGDs9odKmmYJ2JdJ,i-SK93VuMnW7Dj73DHvLPh5s
corpus/protocols/200102/prot-200102--71.xml,i-3oDLsk6vPJWTMnKYfUHSqd,i-B2eqHyWdgUbfE8A1WyTbkH
corpus/protocols/200102/prot-200102--71.xml,i-Ko8uDsaMt2XiPx6S1Bmwig,i-SHrDS17r6fumbNqW6RKCUA
corpus/protocols/200102/prot-200102--71.xml,i-ULCe9kSbycLMw1LSwDrezs,i-9V8XRapPDnx3vVBsC8pfXX
corpus/protocols/200102/prot-200102--71.xml,i-MG8D4o3JetkbyZy4Wo3m6n,i-2W6ZQr3v6izHoqsDWXzCY6
corpus/protocols/200102/prot-200102--71.xml,i-SLMPDhEqKtuvp1gJt6jR73,i-VjfWvwCZepQr2KH7HeExVt
corpus/protocols/200102/prot-200102--72.xml,i-FcfG6CVndMgnoiQfxCfjuf,i-Mb3ePps9j5Pb5ZJELXYarY
corpus/protocols/200102/prot-200102--72.xml,i-V2G8D2rWjX9KFhZkpphTo8,i-kUFCgZAWLeN7BMg3oVmMJ
corpus/protocols/200102/prot-200102--72.xml,i-X6Zo1dRhnYmk1zGwY8gGwW,i-LY4ztCG3xjx6UwG7tEvbjm
corpus/protocols/200102/prot-200102--72.xml,i-JwXEFLatFx3pxkVeEJUxiF,i-8kQBFtcGvH1m9KWsawcGoa
corpus/protocols/200102/prot-200102--72.xml,i-LqDgtZh27ct89J58HmGKaa,i-2WHVzdJRjQXsCqSymooZp6
corpus/protocols/200102/prot-200102--72.xml,i-KtMzNovkMtKBjrr2ZiuVad,i-K1yhxD2Ch75SaC2srZyyMc
corpus/protocols/200102/prot-200102--72.xml,i-DEQKaoqerezWqxAsPvDX5C,i-LewGpXV5FE5ybrGQPCfabw
corpus/protocols/200102/prot-200102--72.xml,i-TbkhiiLB419RXTuma7HNcU,i-3azh4FHVtv5HazfvEcixah
