wiki_id,author,date,subject,title,url
Q98439191,http://www.wikidata.org/entity/Q3845415,2011-11-18,Kalmar län,Landshövding i Kalmar län,http://data.riksdagen.se/dokument/GZ10130
Q98439191,http://www.wikidata.org/entity/Q3845415,2011-11-18,Kalmar län,Landshövding i Kalmar län,http://data.riksdagen.se/dokumentstatus/GZ10130
Q98439194,http://www.wikidata.org/entity/Q4990215,2013-02-14,våld i nära relationer,Våld i nära relationer bland äldre,http://data.riksdagen.se/dokument/H010270
Q98439194,http://www.wikidata.org/entity/Q4990215,2013-02-14,våld i nära relationer,Våld i nära relationer bland äldre,http://data.riksdagen.se/dokumentstatus/H010270
Q98439195,http://www.wikidata.org/entity/Q6043655,2011-04-06,brist på arbetskraft,Brist på arbetskraft som flaskhals för tillväxt,http://data.riksdagen.se/dokument/GY10309
Q98439195,http://www.wikidata.org/entity/Q6043655,2011-04-06,brist på arbetskraft,Brist på arbetskraft som flaskhals för tillväxt,http://data.riksdagen.se/dokumentstatus/GY10309
Q98439196,http://www.wikidata.org/entity/Q6043221,2012-11-29,Vattenfall,Vattenfalls minskande andel av förnybar el,http://data.riksdagen.se/dokument/H010159
Q98439196,http://www.wikidata.org/entity/Q6043221,2012-11-29,Vattenfall,Vattenfalls minskande andel av förnybar el,http://data.riksdagen.se/dokumentstatus/H010159
Q98439204,http://www.wikidata.org/entity/Q4944871,2011-12-07,Ungdomsarbetslöshet,Samverkan för minskad ungdomsarbetslöshet,http://data.riksdagen.se/dokument/GZ10167
Q98439204,http://www.wikidata.org/entity/Q4944871,2011-12-07,Ungdomsarbetslöshet,Samverkan för minskad ungdomsarbetslöshet,http://data.riksdagen.se/dokumentstatus/GZ10167
Q98439207,http://www.wikidata.org/entity/Q3374587,2013-11-07,informationsteknik,Ett it-samhälle tillgängligt för alla,http://data.riksdagen.se/dokument/H11095
Q98439207,http://www.wikidata.org/entity/Q3374587,2013-11-07,informationsteknik,Ett it-samhälle tillgängligt för alla,http://data.riksdagen.se/dokumentstatus/H11095
Q98439218,http://www.wikidata.org/entity/Q3358763,2010-11-24,vindkraft,Försvarets stopp av vindkraftverk,http://data.riksdagen.se/dokument/GY1083
Q98439218,http://www.wikidata.org/entity/Q3358763,2010-11-24,vindkraft,Försvarets stopp av vindkraftverk,http://data.riksdagen.se/dokumentstatus/GY1083
Q98439218,http://www.wikidata.org/entity/Q3358763,2010-11-24,vindkraftverk,Försvarets stopp av vindkraftverk,http://data.riksdagen.se/dokument/GY1083
Q98439218,http://www.wikidata.org/entity/Q3358763,2010-11-24,vindkraftverk,Försvarets stopp av vindkraftverk,http://data.riksdagen.se/dokumentstatus/GY1083
Q98439219,http://www.wikidata.org/entity/Q3374622,2012-05-31,Postnord,Statens ägaransvar för Postnord,http://data.riksdagen.se/dokument/GZ10393
Q98439219,http://www.wikidata.org/entity/Q3374622,2012-05-31,Postnord,Statens ägaransvar för Postnord,http://data.riksdagen.se/dokumentstatus/GZ10393
Q98439220,http://www.wikidata.org/entity/Q6191909,2011-10-27,universitet,Forskningsresurser till högskolor och yngre universitet,http://data.riksdagen.se/dokument/GZ1065
Q98439220,http://www.wikidata.org/entity/Q6191909,2011-10-27,universitet,Forskningsresurser till högskolor och yngre universitet,http://data.riksdagen.se/dokumentstatus/GZ1065
Q98439222,http://www.wikidata.org/entity/Q6043655,2012-02-15,Nordea,Nordeas bolagsstämma,http://data.riksdagen.se/dokument/GZ10239
Q98439222,http://www.wikidata.org/entity/Q6043655,2012-02-15,Nordea,Nordeas bolagsstämma,http://data.riksdagen.se/dokumentstatus/GZ10239
Q98439223,http://www.wikidata.org/entity/Q4989351,2011-03-18,funktionsnedsättning,Unga funktionshindrades rätt till arbetsmarknadsåtgärder,http://data.riksdagen.se/dokument/GY10283
Q98439223,http://www.wikidata.org/entity/Q4989351,2011-03-18,funktionsnedsättning,Unga funktionshindrades rätt till arbetsmarknadsåtgärder,http://data.riksdagen.se/dokumentstatus/GY10283
Q98439226,http://www.wikidata.org/entity/Q946708,2012-12-12,skogsbruk,Klimatanpassat skogsbruk,http://data.riksdagen.se/dokument/H010179
Q98439226,http://www.wikidata.org/entity/Q946708,2012-12-12,skogsbruk,Klimatanpassat skogsbruk,http://data.riksdagen.se/dokumentstatus/H010179
Q98439229,http://www.wikidata.org/entity/Q6007973,2013-02-04,trafikolycka,Ett förstärkt konsumentskydd för skadelidande vid trafikolyckor,http://data.riksdagen.se/dokument/H010250
Q98439229,http://www.wikidata.org/entity/Q6007973,2013-02-04,trafikolycka,Ett förstärkt konsumentskydd för skadelidande vid trafikolyckor,http://data.riksdagen.se/dokumentstatus/H010250
Q98439244,http://www.wikidata.org/entity/Q3375050,2011-11-24,Trafikverket,Trafikverkets möjligheter att disponera anslag,http://data.riksdagen.se/dokument/GZ10147
Q98439244,http://www.wikidata.org/entity/Q3375050,2011-11-24,Trafikverket,Trafikverkets möjligheter att disponera anslag,http://data.riksdagen.se/dokumentstatus/GZ10147
Q98439251,http://www.wikidata.org/entity/Q3374622,2011-05-12,sjukförsäkring i Sverige,Sjukförsäkringen,http://data.riksdagen.se/dokument/GY10368
Q98439251,http://www.wikidata.org/entity/Q3374622,2011-05-12,sjukförsäkring i Sverige,Sjukförsäkringen,http://data.riksdagen.se/dokumentstatus/GY10368
Q98439261,http://www.wikidata.org/entity/Q3372917,2011-11-28,gymnasium,Regeringens nedskärningar i gymnasieskolan och effekter på kommunernas kostnader,http://data.riksdagen.se/dokument/GZ10151
Q98439261,http://www.wikidata.org/entity/Q3372917,2011-11-28,gymnasium,Regeringens nedskärningar i gymnasieskolan och effekter på kommunernas kostnader,http://data.riksdagen.se/dokumentstatus/GZ10151
Q98439270,http://www.wikidata.org/entity/Q3358494,2013-01-31,Arbetsförmedlingen,Arbetsförmedlingens regelverk,http://data.riksdagen.se/dokument/H010246
Q98439270,http://www.wikidata.org/entity/Q3358494,2013-01-31,Arbetsförmedlingen,Arbetsförmedlingens regelverk,http://data.riksdagen.se/dokumentstatus/H010246
Q98439312,http://www.wikidata.org/entity/Q271230,2011-04-04,elmarknad,Elcertifikat till vattenkraft utan moderna miljötillstånd,http://data.riksdagen.se/dokument/GY10305
Q98439312,http://www.wikidata.org/entity/Q271230,2011-04-04,elmarknad,Elcertifikat till vattenkraft utan moderna miljötillstånd,http://data.riksdagen.se/dokumentstatus/GY10305
Q98439318,http://www.wikidata.org/entity/Q6043655,2013-05-22,småföretagande,Småföretagens finansieringsmöjligheter,http://data.riksdagen.se/dokument/H010440
Q98439318,http://www.wikidata.org/entity/Q6043655,2013-05-22,småföretagande,Småföretagens finansieringsmöjligheter,http://data.riksdagen.se/dokumentstatus/H010440
Q98439334,http://www.wikidata.org/entity/Q5577436,2010-10-08,arbetslöshetsförsäkring i Sverige,Obligatorisk arbetslöshetsförsäkring,http://data.riksdagen.se/dokument/GY104
Q98439334,http://www.wikidata.org/entity/Q5577436,2010-10-08,arbetslöshetsförsäkring i Sverige,Obligatorisk arbetslöshetsförsäkring,http://data.riksdagen.se/dokumentstatus/GY104
Q98439347,http://www.wikidata.org/entity/Q3369252,2012-11-09,terrorresa,Lagförändring med anledning av terrorresor,http://data.riksdagen.se/dokument/H010109
Q98439347,http://www.wikidata.org/entity/Q3369252,2012-11-09,terrorresa,Lagförändring med anledning av terrorresor,http://data.riksdagen.se/dokumentstatus/H010109
Q98439352,http://www.wikidata.org/entity/Q5577436,2014-04-29,arbetslöshetskassor i Sverige,A-kassa och försörjningsstöd,http://data.riksdagen.se/dokument/H110457
Q98439352,http://www.wikidata.org/entity/Q5577436,2014-04-29,arbetslöshetskassor i Sverige,A-kassa och försörjningsstöd,http://data.riksdagen.se/dokumentstatus/H110457
Q98439352,http://www.wikidata.org/entity/Q5577436,2014-04-29,arbetslöshetskassor i Sverige,A-kassa och försörjningsstöd,http://data.riksdagen.se/fil/29BB41B1-19A0-41DD-B294-283E28B795B9
Q98439360,http://www.wikidata.org/entity/Q4989351,2013-01-24,invandrare,Sfi - svenska för invandrare,http://data.riksdagen.se/dokument/H010220
Q98439360,http://www.wikidata.org/entity/Q4989351,2013-01-24,invandrare,Sfi - svenska för invandrare,http://data.riksdagen.se/dokumentstatus/H010220
Q98439364,http://www.wikidata.org/entity/Q4989351,2014-03-21,arbetstid,Barnomsorg på obekväm arbetstid,http://data.riksdagen.se/dokument/H110379
Q98439364,http://www.wikidata.org/entity/Q4989351,2014-03-21,arbetstid,Barnomsorg på obekväm arbetstid,http://data.riksdagen.se/dokumentstatus/H110379
Q98439366,http://www.wikidata.org/entity/Q3357513,2011-01-27,Diskrimineringsombudsmannen,Effektivisering av Diskrimineringsombudsmannen,http://data.riksdagen.se/dokument/GY10162
Q98439366,http://www.wikidata.org/entity/Q3357513,2011-01-27,Diskrimineringsombudsmannen,Effektivisering av Diskrimineringsombudsmannen,http://data.riksdagen.se/dokumentstatus/GY10162
Q98439366,http://www.wikidata.org/entity/Q3357513,2011-01-27,diskriminering,Effektivisering av Diskrimineringsombudsmannen,http://data.riksdagen.se/dokument/GY10162
Q98439366,http://www.wikidata.org/entity/Q3357513,2011-01-27,diskriminering,Effektivisering av Diskrimineringsombudsmannen,http://data.riksdagen.se/dokumentstatus/GY10162
Q98439368,http://www.wikidata.org/entity/Q6043976,2014-04-02,mervärdesskatt,Tryckerimomsen,http://data.riksdagen.se/dokument/H110400
Q98439368,http://www.wikidata.org/entity/Q6043976,2014-04-02,mervärdesskatt,Tryckerimomsen,http://data.riksdagen.se/dokumentstatus/H110400
Q98439373,http://www.wikidata.org/entity/Q3358763,2011-04-11,sjukförsäkring i Sverige,Översyn av sjukförsäkringsreglerna,http://data.riksdagen.se/dokument/GY10318
Q98439373,http://www.wikidata.org/entity/Q3358763,2011-04-11,sjukförsäkring i Sverige,Översyn av sjukförsäkringsreglerna,http://data.riksdagen.se/dokumentstatus/GY10318
Q98439384,http://www.wikidata.org/entity/Q6043221,2013-02-13,Vattenfall,Vattenfall och ägardirektiv,http://data.riksdagen.se/dokument/H010261
Q98439384,http://www.wikidata.org/entity/Q6043221,2013-02-13,Vattenfall,Vattenfall och ägardirektiv,http://data.riksdagen.se/dokumentstatus/H010261
Q98439386,http://www.wikidata.org/entity/Q3374622,2014-02-19,rehabilitering,Förrehabilitering,http://data.riksdagen.se/dokument/H110292
Q98439386,http://www.wikidata.org/entity/Q3374622,2014-02-19,rehabilitering,Förrehabilitering,http://data.riksdagen.se/dokumentstatus/H110292
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,Diskrimineringsombudsmannen,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokument/GY10123
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,Diskrimineringsombudsmannen,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokumentstatus/GY10123
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,diskriminering,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokument/GY10123
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,diskriminering,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokumentstatus/GY10123
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,jämställdhet,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokument/GY10123
Q98439387,http://www.wikidata.org/entity/Q517206,2010-12-13,jämställdhet,Diskrimineringsombudsmannens jämställdhetspolitiska uppdrag,http://data.riksdagen.se/dokumentstatus/GY10123
Q98439396,http://www.wikidata.org/entity/Q946708,2013-01-30,skogsbruk,Klimatanpassat skogsbruk,http://data.riksdagen.se/dokument/H010236
Q98439396,http://www.wikidata.org/entity/Q946708,2013-01-30,skogsbruk,Klimatanpassat skogsbruk,http://data.riksdagen.se/dokumentstatus/H010236
Q98439408,http://www.wikidata.org/entity/Q5956750,2011-11-08,diskriminering,Brister i tillgänglighet som grund för diskriminering,http://data.riksdagen.se/dokument/GZ1097
Q98439408,http://www.wikidata.org/entity/Q5956750,2011-11-08,diskriminering,Brister i tillgänglighet som grund för diskriminering,http://data.riksdagen.se/dokumentstatus/GZ1097
Q98439411,http://www.wikidata.org/entity/Q5888881,2010-11-19,Turkiet,Turkiet och det politiska Köpenhamnskriteriet,http://data.riksdagen.se/dokument/GY1071
Q98439411,http://www.wikidata.org/entity/Q5888881,2010-11-19,Turkiet,Turkiet och det politiska Köpenhamnskriteriet,http://data.riksdagen.se/dokumentstatus/GY1071
Q98439424,http://www.wikidata.org/entity/Q4970036,2012-04-20,kärnkraft,Fortsatt subventionering av kärnkraften,http://data.riksdagen.se/dokument/GZ10336
Q98439424,http://www.wikidata.org/entity/Q4970036,2012-04-20,kärnkraft,Fortsatt subventionering av kärnkraften,http://data.riksdagen.se/dokumentstatus/GZ10336
Q98439441,http://www.wikidata.org/entity/Q3370162,2012-09-18,Försvarsmakten,Personalförsörjningen i Försvarsmakten,http://data.riksdagen.se/dokument/H0102
Q98439441,http://www.wikidata.org/entity/Q3370162,2012-09-18,Försvarsmakten,Personalförsörjningen i Försvarsmakten,http://data.riksdagen.se/dokumentstatus/H0102
Q98439457,http://www.wikidata.org/entity/Q6043221,2010-11-17,vindkraft,"Vindkraft till havs, uttagsskatt och reglerkraft för vindkraft",http://data.riksdagen.se/dokument/GY1067
Q98439457,http://www.wikidata.org/entity/Q6043221,2010-11-17,vindkraft,"Vindkraft till havs, uttagsskatt och reglerkraft för vindkraft",http://data.riksdagen.se/dokumentstatus/GY1067
Q98439466,http://www.wikidata.org/entity/Q6043221,2013-11-20,Vattenfall,Vattenfalls rättsprocesser mot Tyskland,http://data.riksdagen.se/dokument/H110139
Q98439466,http://www.wikidata.org/entity/Q6043221,2013-11-20,Vattenfall,Vattenfalls rättsprocesser mot Tyskland,http://data.riksdagen.se/dokumentstatus/H110139
Q98439469,http://www.wikidata.org/entity/Q4724776,2013-04-18,kollektivavtal,Kollektivavtal vid etableringsbidrag,http://data.riksdagen.se/dokument/H010386
Q98439469,http://www.wikidata.org/entity/Q4724776,2013-04-18,kollektivavtal,Kollektivavtal vid etableringsbidrag,http://data.riksdagen.se/dokumentstatus/H010386
Q98439476,http://www.wikidata.org/entity/Q6191909,2011-05-06,svenskt teckenspråk,Utbildning av teckenspråkstolkar,http://data.riksdagen.se/dokument/GY10355
Q98439476,http://www.wikidata.org/entity/Q6191909,2011-05-06,svenskt teckenspråk,Utbildning av teckenspråkstolkar,http://data.riksdagen.se/dokumentstatus/GY10355
Q98439492,http://www.wikidata.org/entity/Q4962686,2011-04-01,Arbetsförmedlingen,Arbetsförmedlingen och Försvarsmaktens personalförsörjning,http://data.riksdagen.se/dokument/GY10302
Q98439492,http://www.wikidata.org/entity/Q4962686,2011-04-01,Arbetsförmedlingen,Arbetsförmedlingen och Försvarsmaktens personalförsörjning,http://data.riksdagen.se/dokumentstatus/GY10302
Q98439497,http://www.wikidata.org/entity/Q3358763,2014-03-20,förskola,Hungriga barn på privata förskolor,http://data.riksdagen.se/dokument/H110375
Q98439497,http://www.wikidata.org/entity/Q3358763,2014-03-20,förskola,Hungriga barn på privata förskolor,http://data.riksdagen.se/dokumentstatus/H110375
Q98439514,http://www.wikidata.org/entity/Q6043976,2014-01-15,mervärdesskatt,Moms för e-tidningar,http://data.riksdagen.se/dokument/H110226
Q98439514,http://www.wikidata.org/entity/Q6043976,2014-01-15,mervärdesskatt,Moms för e-tidningar,http://data.riksdagen.se/dokumentstatus/H110226
Q98439523,http://www.wikidata.org/entity/Q6028336,2013-11-06,universitet,Antalet studieplatser på Mittuniversitetet,http://data.riksdagen.se/dokument/H11088
Q98439523,http://www.wikidata.org/entity/Q6028336,2013-11-06,universitet,Antalet studieplatser på Mittuniversitetet,http://data.riksdagen.se/dokumentstatus/H11088
Q98439525,http://www.wikidata.org/entity/Q3358494,2012-01-17,sjukförsäkring i Sverige,Timvikariers utsatta situation i sjukförsäkringen,http://data.riksdagen.se/dokument/GZ10195
Q98439525,http://www.wikidata.org/entity/Q3358494,2012-01-17,sjukförsäkring i Sverige,Timvikariers utsatta situation i sjukförsäkringen,http://data.riksdagen.se/dokumentstatus/GZ10195
Q98439526,http://www.wikidata.org/entity/Q5586745,2012-10-26,drog,Behandling av narkomaner med narkotikaklassade läkemedel,http://data.riksdagen.se/dokument/H01067
Q98439526,http://www.wikidata.org/entity/Q5586745,2012-10-26,drog,Behandling av narkomaner med narkotikaklassade läkemedel,http://data.riksdagen.se/dokumentstatus/H01067
Q98439526,http://www.wikidata.org/entity/Q5586745,2012-10-26,läkemedel,Behandling av narkomaner med narkotikaklassade läkemedel,http://data.riksdagen.se/dokument/H01067
Q98439526,http://www.wikidata.org/entity/Q5586745,2012-10-26,läkemedel,Behandling av narkomaner med narkotikaklassade läkemedel,http://data.riksdagen.se/dokumentstatus/H01067
Q98439527,http://www.wikidata.org/entity/Q5578151,2013-11-21,USA,USA som rättsstat och frågan om the Cuban Five,http://data.riksdagen.se/dokument/H110158
Q98439527,http://www.wikidata.org/entity/Q5578151,2013-11-21,USA,USA som rättsstat och frågan om the Cuban Five,http://data.riksdagen.se/dokumentstatus/H110158
Q98439528,http://www.wikidata.org/entity/Q3369258,2013-10-24,Arbetsförmedlingen,Aktivitetsrapporter till Arbetsförmedlingen,http://data.riksdagen.se/dokument/H11067
Q98439528,http://www.wikidata.org/entity/Q3369258,2013-10-24,Arbetsförmedlingen,Aktivitetsrapporter till Arbetsförmedlingen,http://data.riksdagen.se/dokumentstatus/H11067
Q98439533,http://www.wikidata.org/entity/Q2438833,2012-04-03,mervärdesskatt,EU och moms för ideell sektor,http://data.riksdagen.se/dokument/GZ10316
Q98439533,http://www.wikidata.org/entity/Q2438833,2012-04-03,mervärdesskatt,EU och moms för ideell sektor,http://data.riksdagen.se/dokumentstatus/GZ10316
Q98439549,http://www.wikidata.org/entity/Q4959972,2012-12-20,abort,Könsselektiva aborter,http://data.riksdagen.se/dokument/H010187
Q98439549,http://www.wikidata.org/entity/Q4959972,2012-12-20,abort,Könsselektiva aborter,http://data.riksdagen.se/dokumentstatus/H010187
Q98439553,http://www.wikidata.org/entity/Q5785730,2012-05-29,Israel,De palestinska fångarnas situation i Israel,http://data.riksdagen.se/dokument/GZ10382
Q98439553,http://www.wikidata.org/entity/Q5785730,2012-05-29,Israel,De palestinska fångarnas situation i Israel,http://data.riksdagen.se/dokumentstatus/GZ10382
Q98439571,http://www.wikidata.org/entity/Q4970036,2011-09-30,vindkraft,Försvarsmaktens vindkraftsstopp,http://data.riksdagen.se/dokument/GZ1023
Q98439571,http://www.wikidata.org/entity/Q4970036,2011-09-30,vindkraft,Försvarsmaktens vindkraftsstopp,http://data.riksdagen.se/dokumentstatus/GZ1023
Q98439582,http://www.wikidata.org/entity/Q946708,2010-12-06,USA,Svenska regeringens samarbete med USA,http://data.riksdagen.se/dokument/GY10115
Q98439582,http://www.wikidata.org/entity/Q946708,2010-12-06,USA,Svenska regeringens samarbete med USA,http://data.riksdagen.se/dokumentstatus/GY10115
Q98439586,http://www.wikidata.org/entity/Q5554920,2011-05-12,arbetstid,Barnomsorg på oregelbunden arbetstid som en jämställdhetsfråga,http://data.riksdagen.se/dokument/GY10379
Q98439586,http://www.wikidata.org/entity/Q5554920,2011-05-12,arbetstid,Barnomsorg på oregelbunden arbetstid som en jämställdhetsfråga,http://data.riksdagen.se/dokumentstatus/GY10379
Q98439586,http://www.wikidata.org/entity/Q5554920,2011-05-12,jämställdhet,Barnomsorg på oregelbunden arbetstid som en jämställdhetsfråga,http://data.riksdagen.se/dokument/GY10379
Q98439586,http://www.wikidata.org/entity/Q5554920,2011-05-12,jämställdhet,Barnomsorg på oregelbunden arbetstid som en jämställdhetsfråga,http://data.riksdagen.se/dokumentstatus/GY10379
Q98439587,http://www.wikidata.org/entity/Q4981553,2012-03-12,universitet,Högskolor och universitet med viktig roll i sina regioner,http://data.riksdagen.se/dokument/GZ10286
Q98439587,http://www.wikidata.org/entity/Q4981553,2012-03-12,universitet,Högskolor och universitet med viktig roll i sina regioner,http://data.riksdagen.se/dokumentstatus/GZ10286
Q98439591,http://www.wikidata.org/entity/Q3374622,2012-05-31,jämställdhet,Regeringens jämställdhetspolitik,http://data.riksdagen.se/dokument/GZ10402
Q98439591,http://www.wikidata.org/entity/Q3374622,2012-05-31,jämställdhet,Regeringens jämställdhetspolitik,http://data.riksdagen.se/dokumentstatus/GZ10402
Q98439592,http://www.wikidata.org/entity/Q271230,2011-11-11,växthusgasutsläpp,Redovisning av utsläpp av växthusgaser,http://data.riksdagen.se/dokument/GZ10117
Q98439592,http://www.wikidata.org/entity/Q271230,2011-11-11,växthusgasutsläpp,Redovisning av utsläpp av växthusgaser,http://data.riksdagen.se/dokumentstatus/GZ10117
Q98439596,http://www.wikidata.org/entity/Q3374622,2012-05-31,sjukförsäkring i Sverige,Sjukförsäkringen,http://data.riksdagen.se/dokument/GZ10394
Q98439596,http://www.wikidata.org/entity/Q3374622,2012-05-31,sjukförsäkring i Sverige,Sjukförsäkringen,http://data.riksdagen.se/dokumentstatus/GZ10394
Q98439609,http://www.wikidata.org/entity/Q4958119,2011-03-18,dieselolja,Beskattningen av syntetisk diesel,http://data.riksdagen.se/dokument/GY10285
Q98439609,http://www.wikidata.org/entity/Q4958119,2011-03-18,dieselolja,Beskattningen av syntetisk diesel,http://data.riksdagen.se/dokumentstatus/GY10285
Q98439614,http://www.wikidata.org/entity/Q3369258,2011-11-11,gymnasium,Nationellt godkända idrottsutbildningar i gymnasieskolan,http://data.riksdagen.se/dokument/GZ10116
Q98439614,http://www.wikidata.org/entity/Q3369258,2011-11-11,gymnasium,Nationellt godkända idrottsutbildningar i gymnasieskolan,http://data.riksdagen.se/dokumentstatus/GZ10116
Q98439616,http://www.wikidata.org/entity/Q3430804,2013-03-05,bibliotek,Bibliotekslån och författarersättning,http://data.riksdagen.se/dokument/H010313
Q98439616,http://www.wikidata.org/entity/Q3430804,2013-03-05,bibliotek,Bibliotekslån och författarersättning,http://data.riksdagen.se/dokumentstatus/H010313
Q98439618,http://www.wikidata.org/entity/Q2029704,2011-10-11,kärnkraft,Miljörisker med planerat kärnkraftverk i Pyhäjoki,http://data.riksdagen.se/dokument/GZ1034
Q98439618,http://www.wikidata.org/entity/Q2029704,2011-10-11,kärnkraft,Miljörisker med planerat kärnkraftverk i Pyhäjoki,http://data.riksdagen.se/dokumentstatus/GZ1034
Q98439627,http://www.wikidata.org/entity/Q3374622,2014-05-28,Migrationsverket,Migrationsverkets uppdrag,http://data.riksdagen.se/dokument/H110533
Q98439627,http://www.wikidata.org/entity/Q3374622,2014-05-28,Migrationsverket,Migrationsverkets uppdrag,http://data.riksdagen.se/dokumentstatus/H110533
Q98439627,http://www.wikidata.org/entity/Q3374622,2014-05-28,Migrationsverket,Migrationsverkets uppdrag,http://data.riksdagen.se/fil/27CE3A76-E69D-4108-B4F4-0CCEECEB54E3
Q98439633,http://www.wikidata.org/entity/Q3055916,2011-09-29,Umeå,Umeå som Europas kulturhuvudstad 2014,http://data.riksdagen.se/dokument/GZ1022
Q98439633,http://www.wikidata.org/entity/Q3055916,2011-09-29,Umeå,Umeå som Europas kulturhuvudstad 2014,http://data.riksdagen.se/dokumentstatus/GZ1022
Q98439643,http://www.wikidata.org/entity/Q3358804,2014-05-05,bibliotek,Hög tid för nationell biblioteksstrategi,http://data.riksdagen.se/dokument/H110460
Q98439643,http://www.wikidata.org/entity/Q3358804,2014-05-05,bibliotek,Hög tid för nationell biblioteksstrategi,http://data.riksdagen.se/dokumentstatus/H110460
Q98439643,http://www.wikidata.org/entity/Q3358804,2014-05-05,bibliotek,Hög tid för nationell biblioteksstrategi,http://data.riksdagen.se/fil/3ECF20DE-1D25-476A-A723-12128C175CCA
Q98439654,http://www.wikidata.org/entity/Q3374622,2012-06-01,arbetslöshetsförsäkring,Arbetslöshetsförsäkring och inkomstbortfallsprincip,http://data.riksdagen.se/dokument/GZ10415
Q98439654,http://www.wikidata.org/entity/Q3374622,2012-06-01,arbetslöshetsförsäkring,Arbetslöshetsförsäkring och inkomstbortfallsprincip,http://data.riksdagen.se/dokumentstatus/GZ10415
Q98439654,http://www.wikidata.org/entity/Q3374622,2012-06-01,arbetslöshetsförsäkring i Sverige,Arbetslöshetsförsäkring och inkomstbortfallsprincip,http://data.riksdagen.se/dokument/GZ10415
Q98439654,http://www.wikidata.org/entity/Q3374622,2012-06-01,arbetslöshetsförsäkring i Sverige,Arbetslöshetsförsäkring och inkomstbortfallsprincip,http://data.riksdagen.se/dokumentstatus/GZ10415
Q98439659,http://www.wikidata.org/entity/Q5548875,2014-04-11,asyl,Deportationer av asylsökande med asylrätt,http://data.riksdagen.se/dokument/H110437
Q98439659,http://www.wikidata.org/entity/Q5548875,2014-04-11,asyl,Deportationer av asylsökande med asylrätt,http://data.riksdagen.se/dokumentstatus/H110437
Q98439659,http://www.wikidata.org/entity/Q5548875,2014-04-11,asyl,Deportationer av asylsökande med asylrätt,http://data.riksdagen.se/fil/AB7EC373-3486-4809-80CE-C674110A7CB9
Q98439660,http://www.wikidata.org/entity/Q3675519,2011-11-09,Turkiet,Turkiets förtryck och krig mot kurderna,http://data.riksdagen.se/dokument/GZ10100
Q98439660,http://www.wikidata.org/entity/Q3675519,2011-11-09,Turkiet,Turkiets förtryck och krig mot kurderna,http://data.riksdagen.se/dokumentstatus/GZ10100
Q98439676,http://www.wikidata.org/entity/Q3373277,2013-04-24,Göteborg,Trängselskatten i Göteborg,http://data.riksdagen.se/dokument/H010391
Q98439676,http://www.wikidata.org/entity/Q3373277,2013-04-24,Göteborg,Trängselskatten i Göteborg,http://data.riksdagen.se/dokumentstatus/H010391
Q98439681,http://www.wikidata.org/entity/Q3373142,2012-04-26,universitet,Högskoleplatser och forskningsresurser för mindre högskolor och universitet,http://data.riksdagen.se/dokument/GZ10340
Q98439681,http://www.wikidata.org/entity/Q3373142,2012-04-26,universitet,Högskoleplatser och forskningsresurser för mindre högskolor och universitet,http://data.riksdagen.se/dokumentstatus/GZ10340
Q98439685,http://www.wikidata.org/entity/Q4942281,2012-01-26,Turkiet,Åsikts- och pressfrihet i Turkiet,http://data.riksdagen.se/dokument/GZ10205
Q98439685,http://www.wikidata.org/entity/Q4942281,2012-01-26,Turkiet,Åsikts- och pressfrihet i Turkiet,http://data.riksdagen.se/dokumentstatus/GZ10205
Q98439691,http://www.wikidata.org/entity/Q4964320,2013-03-13,läkemedel,Åtgärder mot oetiska läkemedelsbedömningar,http://data.riksdagen.se/dokument/H010329
Q98439691,http://www.wikidata.org/entity/Q4964320,2013-03-13,läkemedel,Åtgärder mot oetiska läkemedelsbedömningar,http://data.riksdagen.se/dokumentstatus/H010329
Q98439695,http://www.wikidata.org/entity/Q4970993,2012-10-17,Socialtjänstlagen,Svårigheter att efterleva socialtjänstlagen,http://data.riksdagen.se/dokument/H01031
Q98439695,http://www.wikidata.org/entity/Q4970993,2012-10-17,Socialtjänstlagen,Svårigheter att efterleva socialtjänstlagen,http://data.riksdagen.se/dokumentstatus/H01031
Q98439705,http://www.wikidata.org/entity/Q3375042,2014-03-20,Arbetsförmedlingen,Färre möten med arbetslösa på Arbetsförmedlingen,http://data.riksdagen.se/dokument/H110374
Q98439705,http://www.wikidata.org/entity/Q3375042,2014-03-20,Arbetsförmedlingen,Färre möten med arbetslösa på Arbetsförmedlingen,http://data.riksdagen.se/dokumentstatus/H110374
Q98439715,http://www.wikidata.org/entity/Q3373142,2014-01-31,offentlig upphandling,EU-direktiv om offentlig upphandling,http://data.riksdagen.se/dokument/H110266
